Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
312,Përparim Hetemaj,fi,MF,Chievo,30,1986,32,"2,415",75,70.6,26.8,27,,5,,2,1.19,29,39,-10,-0.37,+0.79,25.0,32.4,-7.3,-0.27,+0.79,/en/players/90b70194/matchlogs/2017-2018/summary/Perparim-Hetemaj-Match-Logs
313,Thomas Heurtaux,fr,DF,Hellas Verona,29,1988,17,"1,392",82,40.7,15.5,16,,1,,14,0.47,14,37,-23,-1.49,-0.38,15.9,32.0,-16.0,-1.03,-0.38,/en/players/32d1c24f/matchlogs/2017-2018/summary/Thomas-Heurtaux-Match-Logs
314,Gonzalo Higuaín,ar,FW,Juventus,29,1987,35,"2,815",80,82.3,31.3,32,,3,,2,2.46,71,22,+49,+1.57,-0.37,47.3,25.6,+21.7,+0.69,-0.37,/en/players/8a08491a/matchlogs/2017-2018/summary/Gonzalo-Higuain-Match-Logs
315,Oscar Hiljemark,se,MF,Genoa,25,1992,15,"1,279",85,37.4,14.2,15,,0,,0,1.33,14,17,-3,-0.21,+0.08,15.8,16.8,-0.9,-0.07,+0.08,/en/players/98e958af/matchlogs/2017-2018/summary/Oscar-Hiljemark-Match-Logs
316,Wesley Hoedt,nl,DF,Lazio,23,1994,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/875898c7/matchlogs/2017-2018/summary/Wesley-Hoedt-Match-Logs
317,Benedikt Höwedes,de,DF,Juventus,29,1988,3,247,82,7.2,2.7,3,,0,,14,2.00,5,1,+4,+1.46,-0.19,3.5,1.7,+1.8,+0.67,-0.19,/en/players/d5c04323/matchlogs/2017-2018/summary/Benedikt-Howedes-Match-Logs
318,Petko Hristov,bg,DF,Fiorentina,18,1999,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/d8800a46/matchlogs/2017-2018/summary/Petko-Hristov-Match-Logs
319,Vitor Hugo,br,DF,Fiorentina,26,1991,19,"1,208",64,35.3,13.4,13,,6,,15,1.89,17,14,+3,+0.22,+0.02,19.9,14.3,+5.6,+0.42,+0.02,/en/players/f2c1300a/matchlogs/2017-2018/summary/Vitor-Hugo-Match-Logs
320,Gergely Hutvágner,hu,GK,Sampdoria,17,2000,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/0ddac7e3/matchlogs/2017-2018/summary/Gergely-Hutvagner-Match-Logs
321,Elseid Hysaj,al,DF,Napoli,23,1994,35,"3,125",89,91.4,34.7,35,,0,,2,2.34,66,25,+41,+1.18,-0.95,59.6,22.2,+37.4,+1.08,-0.95,/en/players/2f3452eb/matchlogs/2017-2018/summary/Elseid-Hysaj-Match-Logs
322,Mauro Icardi,ar,FW,Inter,24,1993,34,"2,958",87,86.5,32.9,34,,0,,1,1.91,60,24,+36,+1.10,+1.10,54.1,32.6,+21.5,+0.65,+1.10,/en/players/43b78598/matchlogs/2017-2018/summary/Mauro-Icardi-Match-Logs
323,Salvador Ichazo,uy,GK,Torino,25,1992,0,,,,,0,,0,,36,,,,,,,,,,,,/en/players/514f0896/matchlogs/2017-2018/summary/Salvador-Ichazo-Match-Logs
324,Pietro Iemmello,it,FW,Benevento,25,1992,16,880,55,25.7,9.8,12,,4,,6,0.69,9,17,-8,-0.82,+0.71,9.6,15.2,-5.7,-0.58,+0.71,/en/players/0861b8d6/matchlogs/2017-2018/summary/Pietro-Iemmello-Match-Logs
325,Pietro Iemmello,it,FW,Sassuolo,25,1992,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/0861b8d6/matchlogs/2017-2018/summary/Pietro-Iemmello-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Josip Iličić,si,"FW,MF",Atalanta,29,1988,31,"2,002",65,58.5,22.2,21,,10,,0,1.55,38,26,+12,+0.54,+0.16,40.2,21.4,+18.8,+0.84,+0.16,/en/players/68252d6d/matchlogs/2017-2018/summary/Josip-Ilicic-Match-Logs
327,Ciro Immobile,it,FW,Lazio,27,1990,33,"2,683",81,78.5,29.8,33,,0,,0,2.00,72,35,+37,+1.24,+0.87,51.2,33.7,+17.5,+0.58,+0.87,/en/players/4431aed2/matchlogs/2017-2018/summary/Ciro-Immobile-Match-Logs
328,Svante Ingelsson,se,MF,Udinese,19,1998,7,325,46,9.5,3.6,3,,4,,29,0.86,4,9,-5,-1.38,-1.09,4.9,5.7,-0.8,-0.22,-1.09,/en/players/4133cfcf/matchlogs/2017-2018/summary/Svante-Ingelsson-Match-Logs
329,Roberto Inglese,it,FW,Chievo,25,1991,34,"2,782",82,81.3,30.9,33,,1,,1,1.15,32,40,-8,-0.26,+1.86,28.8,43.3,-14.5,-0.47,+1.86,/en/players/6c1f7328/matchlogs/2017-2018/summary/Roberto-Inglese-Match-Logs
330,Lorenzo Insigne,it,FW,Napoli,26,1991,37,"3,090",84,90.4,34.3,36,,1,,0,2.43,72,27,+45,+1.31,+0.49,60.1,23.8,+36.4,+1.05,+0.49,/en/players/2f557579/matchlogs/2017-2018/summary/Lorenzo-Insigne-Match-Logs
331,Artur Ioniță,md,MF,Cagliari,26,1990,36,"2,669",74,78.0,29.7,31,,5,,2,1.08,20,47,-27,-0.91,-0.79,26.6,46.3,-19.8,-0.66,-0.79,/en/players/cedb3e36/matchlogs/2017-2018/summary/Artur-Ionita-Match-Logs
332,Dávid Ivan,sk,MF,Sampdoria,22,1995,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/b2e3ce45/matchlogs/2017-2018/summary/David-Ivan-Match-Logs
333,Armando Izzo,it,DF,Genoa,25,1992,16,"1,387",87,40.6,15.4,16,,0,,0,1.00,10,15,-5,-0.32,-0.10,18.8,17.9,+0.9,+0.06,-0.10,/en/players/89976232/matchlogs/2017-2018/summary/Armando-Izzo-Match-Logs
334,Nabil Jaadi,ma,"FW,MF",Udinese,21,1996,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/95fb4934/matchlogs/2017-2018/summary/Nabil-Jaadi-Match-Logs
335,Jakub Jankto,cz,"MF,FW",Udinese,21,1996,36,"2,654",74,77.6,29.5,28,,8,,0,1.00,41,47,-6,-0.20,+0.85,35.2,37.1,-1.9,-0.07,+0.85,/en/players/1ea5f91c/matchlogs/2017-2018/summary/Jakub-Jankto-Match-Logs
336,Paweł Jaroszyński,pl,"DF,MF",Chievo,22,1994,11,809,74,23.7,9.0,9,,2,,20,0.27,5,15,-10,-1.11,-0.66,6.7,16.7,-10.0,-1.11,-0.66,/en/players/958a601f/matchlogs/2017-2018/summary/Pawel-Jaroszynski-Match-Logs
337,Juan Jesus,br,DF,Roma,26,1991,22,"1,658",75,48.5,18.4,18,,4,,15,1.91,23,12,+11,+0.60,-0.53,30.5,18.8,+11.7,+0.64,-0.53,/en/players/79083382/matchlogs/2017-2018/summary/Juan-Jesus-Match-Logs
338,Bruno Jordão,pt,MF,Lazio,18,1998,0,,,,,0,,0,,18,,,,,,,,,,,,/en/players/41ff002d/matchlogs/2017-2018/summary/Bruno-Jordao-Match-Logs
339,Jorginho,it,MF,Napoli,25,1991,33,"2,650",80,77.5,29.4,33,,0,,4,2.30,56,17,+39,+1.32,+0.27,50.7,16.5,+34.2,+1.15,+0.27,/en/players/45db685d/matchlogs/2017-2018/summary/Jorginho-Match-Logs
340,Stevan Jovetić,me,"FW,MF",Inter,27,1989,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/f36c432f/matchlogs/2017-2018/summary/Stevan-Jovetic-Match-Logs
341,Mariano Julio Izco,ar,MF,Crotone,34,1983,5,178,36,5.2,2.0,2,,3,,21,0.80,1,8,-7,-3.54,-3.01,0.9,5.3,-4.4,-2.25,-3.01,/en/players/0d2bdb4b/matchlogs/2017-2018/summary/Mariano-Julio-Izco-Match-Logs
342,Nikola Kalinić,hr,FW,Milan,29,1988,31,"1,812",58,53.0,20.1,20,,11,,1,1.55,26,26,0,0.00,-0.78,28.7,21.4,+7.2,+0.36,-0.78,/en/players/d4931a5a/matchlogs/2017-2018/summary/Nikola-Kalinic-Match-Logs
343,Mamadou Kanouté,sn,"FW,MF",Benevento,23,1993,2,32,16,0.9,0.4,0,,2,,9,0.00,0,1,-1,-2.81,-1.48,0.3,0.7,-0.5,-1.36,-1.48,/en/players/3d5ed93d/matchlogs/2017-2018/summary/Mamadou-Kanoute-Match-Logs
344,Yann Karamoh,fr,"FW,MF",Inter,19,1998,16,489,31,14.3,5.4,4,,12,,20,1.69,14,5,+9,+1.66,+0.83,12.1,2.7,+9.4,+1.76,+0.83,/en/players/8b66d9cc/matchlogs/2017-2018/summary/Yann-Karamoh-Match-Logs
345,Rick Karsdorp,nl,DF,Roma,22,1995,1,81,81,2.4,0.9,1,,0,,3,3.00,1,0,+1,+1.11,+0.25,2.4,0.3,+2.1,+2.35,+0.25,/en/players/9f84febe/matchlogs/2017-2018/summary/Rick-Karsdorp-Match-Logs
346,Moise Kean,it,FW,Juventus,17,2000,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/3d50bcdb/matchlogs/2017-2018/summary/Moise-Kean-Match-Logs
347,Moise Kean,it,FW,Hellas Verona,17,2000,19,"1,131",60,33.1,12.6,12,,7,,2,0.79,13,24,-11,-0.88,+0.58,13.3,27.6,-14.3,-1.13,+0.58,/en/players/3d50bcdb/matchlogs/2017-2018/summary/Moise-Kean-Match-Logs
348,Cheick Keita,ml,DF,Bologna,21,1996,3,127,42,3.7,1.4,1,,2,,11,0.00,1,4,-3,-2.13,-1.88,1.2,3.0,-1.7,-1.26,-1.88,/en/players/82f32d55/matchlogs/2017-2018/summary/Cheick-Keita-Match-Logs
349,Franck Kessié,ci,MF,Milan,20,1996,37,"3,264",88,95.4,36.3,37,,0,,0,1.65,52,40,+12,+0.33,-0.82,51.5,36.6,+14.8,+0.41,-0.82,/en/players/05e19d6a/matchlogs/2017-2018/summary/Franck-Kessie-Match-Logs
350,Sami Khedira,de,MF,Juventus,30,1987,26,"1,912",74,55.9,21.2,24,,2,,5,2.58,50,15,+35,+1.65,+0.04,30.3,16.6,+13.7,+0.64,+0.04,/en/players/38ac43d3/matchlogs/2017-2018/summary/Sami-Khedira-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Aleksandar Kolarov,rs,DF,Roma,31,1985,35,"3,060",87,89.5,34.0,34,,1,,2,1.94,55,25,+30,+0.88,+0.13,61.3,37.0,+24.2,+0.71,+0.13,/en/players/eda40760/matchlogs/2017-2018/summary/Aleksandar-Kolarov-Match-Logs
352,Pa Konate,gn,DF,SPAL,23,1994,0,,,,,0,,0,,24,,,,,,,,,,,,/en/players/b89eef6b/matchlogs/2017-2018/summary/Pa-Konate-Match-Logs
353,Christ Kouadio,ci,DF,Cagliari,17,2000,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/28b0cf21/matchlogs/2017-2018/summary/Christ-Kouadio-Match-Logs
354,Kalidou Koulibaly,sn,DF,Napoli,26,1991,35,"3,066",88,89.6,34.1,35,,0,,1,2.40,68,21,+47,+1.38,+1.13,60.4,21.7,+38.7,+1.14,+1.13,/en/players/da974c7b/matchlogs/2017-2018/summary/Kalidou-Koulibaly-Match-Logs
355,Dawid Kownacki,pl,FW,Sampdoria,20,1997,22,823,37,24.1,9.1,6,,16,,13,1.18,14,19,-5,-0.55,-0.58,12.8,17.0,-4.3,-0.48,-0.58,/en/players/be5e1c4c/matchlogs/2017-2018/summary/Dawid-Kownacki-Match-Logs
356,Emil Krafth,se,DF,Bologna,22,1994,12,946,79,27.7,10.5,10,,2,,25,0.75,10,20,-10,-0.95,-0.88,8.6,21.0,-12.4,-1.18,-0.88,/en/players/77cf6852/matchlogs/2017-2018/summary/Emil-Krafth-Match-Logs
357,Oliver Kragl,de,MF,Crotone,27,1990,5,99,20,2.9,1.1,0,,5,,7,0.20,1,2,-1,-0.91,-0.23,0.6,2.4,-1.8,-1.70,-0.23,/en/players/1c17dfe0/matchlogs/2017-2018/summary/Oliver-Kragl-Match-Logs
358,Titas Krapikas,lt,GK,Sampdoria,18,1999,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/211c0e82/matchlogs/2017-2018/summary/Titas-Krapikas-Match-Logs
359,Ladislav Krejčí,cz,"FW,DF",Bologna,25,1992,12,397,33,11.6,4.4,2,,10,,20,0.83,4,9,-5,-1.13,-0.93,3.4,10.2,-6.8,-1.57,-0.93,/en/players/58027adc/matchlogs/2017-2018/summary/Ladislav-Krejci-Match-Logs
360,Dejan Kulusevski,se,FW,Atalanta,17,2000,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/df3cda47/matchlogs/2017-2018/summary/Dejan-Kulusevski-Match-Logs
361,Marash Kumbulla,al,DF,Hellas Verona,17,2000,0,,,,,0,,0,,5,,,,,,,,,,,,/en/players/a40819d9/matchlogs/2017-2018/summary/Marash-Kumbulla-Match-Logs
362,Jasmin Kurtić,si,MF,SPAL,28,1989,16,"1,440",90,42.1,16.0,16,,0,,0,1.31,17,20,-3,-0.19,+0.59,13.7,20.8,-7.1,-0.44,+0.59,/en/players/144607cc/matchlogs/2017-2018/summary/Jasmin-Kurtic-Match-Logs
363,Jasmin Kurtić,si,"MF,FW",Atalanta,28,1989,14,662,47,19.4,7.4,7,,7,,6,1.29,6,12,-6,-0.82,-1.60,9.3,8.7,+0.6,+0.08,-1.60,/en/players/144607cc/matchlogs/2017-2018/summary/Jasmin-Kurtic-Match-Logs
364,Han Kwang-song,kp,FW,Cagliari,18,1998,7,277,40,8.1,3.1,3,,4,,7,0.71,3,7,-4,-1.30,-0.61,3.2,3.7,-0.5,-0.17,-0.61,/en/players/87243064/matchlogs/2017-2018/summary/Han-Kwang-song-Match-Logs
365,Riccardo Ladinetti,it,MF,Cagliari,16,2000,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/ff4296df/matchlogs/2017-2018/summary/Riccardo-Ladinetti-Match-Logs
366,Eugenio Lamanna,it,GK,Genoa,27,1989,1,90,90,2.6,1.0,1,,0,,37,0.00,0,1,-1,-1.00,-0.76,1.5,1.4,+0.1,+0.10,-0.76,/en/players/349601c3/matchlogs/2017-2018/summary/Eugenio-Lamanna-Match-Logs
367,Loïck Landre,fr,DF,Genoa,25,1992,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/08082af0/matchlogs/2017-2018/summary/Loick-Landre-Match-Logs
368,Simon Laner,it,MF,Hellas Verona,33,1984,0,,,,,0,,0,,17,,,,,,,,,,,,/en/players/30f5ccac/matchlogs/2017-2018/summary/Simon-Laner-Match-Logs
369,Gianluca Lapadula,it,FW,Genoa,27,1990,28,"1,495",53,43.7,16.6,13,,15,,5,0.96,14,21,-7,-0.42,-0.28,23.1,20.9,+2.2,+0.13,-0.28,/en/players/2ead2809/matchlogs/2017-2018/summary/Gianluca-Lapadula-Match-Logs
370,Danilo Larangeira,br,DF,Udinese,33,1984,32,"2,775",87,81.1,30.8,32,,0,,1,1.16,38,50,-12,-0.39,+0.03,33.0,40.2,-7.3,-0.24,+0.03,/en/players/fed5f993/matchlogs/2017-2018/summary/Danilo-Larangeira-Match-Logs
371,Kevin Lasagna,it,"FW,MF",Udinese,24,1992,29,"2,130",73,62.3,23.7,26,,3,,2,1.28,38,31,+7,+0.30,+1.83,31.1,28.5,+2.6,+0.11,+1.83,/en/players/09538fdb/matchlogs/2017-2018/summary/Kevin-Lasagna-Match-Logs
372,Francesco Latella,it,GK,Crotone,17,2000,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/e8378f6b/matchlogs/2017-2018/summary/Francesco-Latella-Match-Logs
373,Emmanuel Latte Lath,ci,FW,Atalanta,18,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/1c9cfad4/matchlogs/2017-2018/summary/Emmanuel-Latte-Lath-Match-Logs
374,Vincent Laurini,fr,DF,Fiorentina,28,1989,22,"1,608",73,47.0,17.9,20,,2,,8,1.64,24,17,+7,+0.39,+0.34,24.9,20.0,+4.9,+0.27,+0.34,/en/players/3535098b/matchlogs/2017-2018/summary/Vincent-Laurini-Match-Logs
375,Diego Laxalt,uy,"DF,MF",Genoa,24,1993,32,"2,806",88,82.0,31.2,32,,0,,3,1.25,28,32,-4,-0.13,+0.75,35.6,36.4,-0.9,-0.03,+0.75,/en/players/f26e3c59/matchlogs/2017-2018/summary/Diego-Laxalt-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Achraf Lazaar,ma,"DF,MF",Benevento,25,1992,9,478,53,14.0,5.3,6,,3,,4,0.00,3,20,-17,-3.20,-2.16,4.1,17.2,-13.2,-2.49,-2.16,/en/players/957d41d2/matchlogs/2017-2018/summary/Achraf-Lazaar-Match-Logs
377,Darko Lazović,rs,"MF,DF",Genoa,26,1990,21,"1,242",59,36.3,13.8,12,,9,,15,1.05,15,20,-5,-0.36,-0.16,19.1,16.6,+2.5,+0.19,-0.16,/en/players/5128bde4/matchlogs/2017-2018/summary/Darko-Lazovic-Match-Logs
378,Manuel Lazzari,it,"DF,MF",SPAL,23,1993,36,"3,116",87,91.1,34.6,36,,0,,0,0.97,32,54,-22,-0.64,-1.23,33.8,55.1,-21.3,-0.62,-1.23,/en/players/02caf6e0/matchlogs/2017-2018/summary/Manuel-Lazzari-Match-Logs
379,Leandrinho,br,MF,Napoli,18,1998,0,,,,,0,,0,,11,,,,,,,,,,,,/en/players/26c54163/matchlogs/2017-2018/summary/Leandrinho-Match-Logs
380,Lucas Leiva,br,MF,Lazio,30,1987,36,"2,882",80,84.3,32.0,35,,1,,0,1.89,78,46,+32,+1.00,-0.34,52.4,39.2,+13.2,+0.41,-0.34,/en/players/4c78b5ed/matchlogs/2017-2018/summary/Lucas-Leiva-Match-Logs
381,Mauricio Lemos,uy,DF,Sassuolo,21,1995,8,701,88,20.5,7.8,8,,0,,9,1.63,7,14,-7,-0.90,-0.14,7.7,10.0,-2.4,-0.30,-0.14,/en/players/dbe5a587/matchlogs/2017-2018/summary/Mauricio-Lemos-Match-Logs
382,Mehdi Léris,fr,"MF,FW",Chievo,19,1998,4,42,11,1.2,0.5,0,,4,,17,0.25,0,5,-5,-10.71,-10.23,0.3,1.2,-0.9,-2.09,-10.23,/en/players/7d3cbc67/matchlogs/2017-2018/summary/Mehdi-Leris-Match-Logs
383,Gaetano Letizia,it,DF,Benevento,27,1990,29,"2,141",74,62.6,23.8,25,,4,,7,0.48,18,45,-27,-1.13,+0.55,22.7,41.3,-18.6,-0.78,+0.55,/en/players/3dd45b70/matchlogs/2017-2018/summary/Gaetano-Letizia-Match-Logs
384,Timo Letschert,nl,DF,Sassuolo,24,1993,7,416,59,12.2,4.6,5,,2,,6,0.86,3,6,-3,-0.65,+0.16,6.0,6.6,-0.6,-0.13,+0.16,/en/players/be9938ed/matchlogs/2017-2018/summary/Timo-Letschert-Match-Logs
385,Maxime Leverbe,fr,DF,Sampdoria,20,1997,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/f155d812/matchlogs/2017-2018/summary/Maxime-Leverbe-Match-Logs
386,Ben Lhassine Kone,ci,MF,Torino,17,2000,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/7452c7a8/matchlogs/2017-2018/summary/Ben-Lhassine-Kone-Match-Logs
387,Stephan Lichtsteiner,ch,DF,Juventus,33,1984,27,"1,704",63,49.8,18.9,21,,6,,7,2.52,47,19,+28,+1.48,-0.30,29.1,18.1,+11.0,+0.58,-0.30,/en/players/99b1d0e6/matchlogs/2017-2018/summary/Stephan-Lichtsteiner-Match-Logs
388,Karol Linetty,pl,MF,Sampdoria,22,1995,29,"2,139",74,62.5,23.8,21,,8,,3,1.62,40,31,+9,+0.38,+1.29,35.3,38.1,-2.8,-0.12,+1.29,/en/players/d023d70f/matchlogs/2017-2018/summary/Karol-Linetty-Match-Logs
389,Pol Lirola,es,"DF,MF",Sassuolo,19,1997,24,"2,025",84,59.2,22.5,22,,2,,6,1.00,17,37,-20,-0.89,-0.24,29.4,30.5,-1.1,-0.05,-0.24,/en/players/ff800ed8/matchlogs/2017-2018/summary/Pol-Lirola-Match-Logs
390,Adem Ljajić,rs,"MF,FW",Torino,25,1991,27,"2,166",80,63.3,24.1,23,,4,,6,1.30,36,31,+5,+0.21,-0.01,30.2,35.3,-5.1,-0.21,-0.01,/en/players/2648e18f/matchlogs/2017-2018/summary/Adem-Ljajic-Match-Logs
391,Simone Lo Faso,it,FW,Fiorentina,19,1998,2,36,18,1.1,0.4,0,,2,,21,3.00,0,0,0,0.00,-0.21,0.8,0.2,+0.6,+1.52,-0.21,/en/players/51c614fd/matchlogs/2017-2018/summary/Simone-Lo-Faso-Match-Logs
392,Bogdan Lobonț,ro,GK,Roma,39,1978,0,,,,,0,,0,,36,,,,,,,,,,,,/en/players/ee5fc087/matchlogs/2017-2018/summary/Bogdan-Lobont-Match-Logs
393,Manuel Locatelli,it,MF,Milan,19,1998,21,684,33,20.0,7.6,5,,16,,17,1.81,17,10,+7,+0.92,+0.69,11.7,9.2,+2.5,+0.34,+0.69,/en/players/a8a874f1/matchlogs/2017-2018/summary/Manuel-Locatelli-Match-Logs
394,Cristiano Lombardi,it,"FW,MF",Lazio,21,1995,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/f124b4c9/matchlogs/2017-2018/summary/Cristiano-Lombardi-Match-Logs
395,Cristiano Lombardi,it,"DF,MF",Benevento,21,1995,17,"1,112",65,32.5,12.4,13,,4,,12,0.35,8,32,-24,-1.94,-0.89,12.6,26.1,-13.5,-1.09,-0.89,/en/players/f124b4c9/matchlogs/2017-2018/summary/Cristiano-Lombardi-Match-Logs
396,Manuel Lombardoni,it,DF,Inter,17,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/672489c0/matchlogs/2017-2018/summary/Manuel-Lombardoni-Match-Logs
397,Lisandro López,ar,DF,Inter,27,1989,1,45,45,1.3,0.5,0,,1,,17,3.00,1,0,+1,+2.00,+1.07,1.8,0.3,+1.5,+3.08,+1.07,/en/players/8320fe65/matchlogs/2017-2018/summary/Lisandro-Lopez-Match-Logs
398,Maxi López,ar,FW,Udinese,33,1984,28,"1,684",60,49.2,18.7,20,,8,,8,1.14,30,34,-4,-0.21,+0.36,21.9,24.9,-3.1,-0.17,+0.36,/en/players/ad469944/matchlogs/2017-2018/summary/Maxi-Lopez-Match-Logs
399,Leonardo Loria,it,GK,Juventus,18,1999,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/f95a178d/matchlogs/2017-2018/summary/Leonardo-Loria-Match-Logs
400,Fabio Lucioni,it,DF,Benevento,29,1987,8,720,90,21.1,8.0,8,,0,,0,0.75,5,17,-12,-1.50,-0.20,9.2,16.7,-7.5,-0.93,-0.20,/en/players/8efa621b/matchlogs/2017-2018/summary/Fabio-Lucioni-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,José Luis Palomino,ar,DF,Atalanta,27,1990,26,"1,979",76,57.9,22.0,22,,4,,7,1.62,31,24,+7,+0.32,-0.37,38.5,23.6,+14.9,+0.68,-0.37,/en/players/921f6058/matchlogs/2017-2018/summary/Jose-Luis-Palomino-Match-Logs
402,Everton Luiz,br,MF,SPAL,29,1988,11,642,58,18.8,7.1,7,,4,,5,1.27,7,9,-2,-0.28,+0.30,4.8,12.8,-7.9,-1.11,+0.30,/en/players/3799e138/matchlogs/2017-2018/summary/Everton-Luiz-Match-Logs
403,Jordan Lukaku,be,"DF,MF",Lazio,23,1994,30,"1,355",45,39.6,15.1,10,,20,,4,1.87,41,14,+27,+1.79,+1.23,25.9,16.4,+9.4,+0.63,+1.23,/en/players/0cd0e21b/matchlogs/2017-2018/summary/Jordan-Lukaku-Match-Logs
404,Senad Lulić,ba,"DF,MF",Lazio,31,1986,35,"2,426",69,70.9,27.0,30,,5,,0,1.94,57,35,+22,+0.82,-0.81,43.9,31.6,+12.3,+0.46,-0.81,/en/players/7fd58fe3/matchlogs/2017-2018/summary/Senad-Lulic-Match-Logs
405,Lyanco,br,DF,Torino,20,1997,4,316,79,9.2,3.5,4,,0,,10,1.25,7,9,-2,-0.57,-0.86,4.4,8.5,-4.1,-1.15,-0.86,/en/players/b5bf1770/matchlogs/2017-2018/summary/Lyanco-Match-Logs
406,Charalambos Lykogiannis,gr,DF,Cagliari,23,1993,11,687,62,20.1,7.6,8,,3,,4,0.82,4,12,-8,-1.05,-0.39,6.1,8.8,-2.6,-0.35,-0.39,/en/players/5efc5389/matchlogs/2017-2018/summary/Charalambos-Lykogiannis-Match-Logs
407,Zinédine Machach,fr,MF,Napoli,21,1996,0,,,,,0,,0,,15,,,,,,,,,,,,/en/players/31377e38/matchlogs/2017-2018/summary/Zinedine-Machach-Match-Logs
408,Christian Maggio,it,DF,Napoli,35,1982,13,641,49,18.7,7.1,6,,7,,25,2.46,14,4,+10,+1.40,+0.17,11.9,3.7,+8.2,+1.16,+0.17,/en/players/31d7f557/matchlogs/2017-2018/summary/Christian-Maggio-Match-Logs
409,Francesco Magnanelli,it,MF,Sassuolo,32,1984,32,"2,494",78,72.9,27.7,30,,2,,3,1.13,17,39,-22,-0.79,-0.02,36.6,34.4,+2.2,+0.08,-0.02,/en/players/07767f42/matchlogs/2017-2018/summary/Francesco-Magnanelli-Match-Logs
410,Domenico Maietta,it,DF,Bologna,34,1982,7,468,67,13.7,5.2,6,,1,,11,2.00,9,3,+6,+1.15,+1.70,6.3,4.5,+1.8,+0.34,+1.70,/en/players/3d936ba9/matchlogs/2017-2018/summary/Domenico-Maietta-Match-Logs
411,Nikola Maksimović,rs,DF,Napoli,25,1991,2,96,48,2.8,1.1,1,,1,,18,3.00,3,2,+1,+0.94,-0.34,1.9,0.2,+1.7,+1.58,-0.34,/en/players/16b9d5cf/matchlogs/2017-2018/summary/Nikola-Maksimovic-Match-Logs
412,Gianluca Mancini,it,DF,Atalanta,21,1996,11,684,62,20.0,7.6,8,,3,,26,1.45,8,8,0,0.00,-0.59,12.9,6.5,+6.4,+0.84,-0.59,/en/players/5aa53281/matchlogs/2017-2018/summary/Gianluca-Mancini-Match-Logs
413,Rolando Mandragora,it,MF,Crotone,20,1997,36,"3,240",90,94.7,36.0,36,,0,,1,0.97,38,57,-19,-0.53,+2.97,34.2,54.2,-20.0,-0.55,+2.97,/en/players/c7259b83/matchlogs/2017-2018/summary/Rolando-Mandragora-Match-Logs
414,Mario Mandžukić,hr,FW,Juventus,31,1986,32,"2,324",73,68.0,25.8,27,,5,,0,2.47,59,18,+41,+1.59,-0.14,42.1,21.7,+20.3,+0.79,-0.14,/en/players/afa0d4e0/matchlogs/2017-2018/summary/Mario-Mandzukic-Match-Logs
415,Kostas Manolas,gr,DF,Roma,26,1991,29,"2,338",81,68.4,26.0,27,,2,,6,1.93,46,25,+21,+0.81,-0.19,49.6,30.5,+19.1,+0.73,-0.19,/en/players/c707411f/matchlogs/2017-2018/summary/Kostas-Manolas-Match-Logs
416,Juan Manuel Valencia,co,MF,Bologna,19,1998,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/7f50c23b/matchlogs/2017-2018/summary/Juan-Manuel-Valencia-Match-Logs
417,Gabriele Marchegiani,it,GK,SPAL,21,1996,1,1,1,0.0,0.0,0,,1,,37,3.00,0,0,0,0.00,+0.53,0.0,0.0,0.0,,+0.53,/en/players/8cf63012/matchlogs/2017-2018/summary/Gabriele-Marchegiani-Match-Logs
418,Claudio Marchisio,it,MF,Juventus,31,1986,15,817,54,23.9,9.1,9,,6,,12,2.87,23,5,+18,+1.98,+0.46,17.6,7.8,+9.8,+1.08,+0.46,/en/players/e304acd5/matchlogs/2017-2018/summary/Claudio-Marchisio-Match-Logs
