Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
333,Ledian Memushaj,al,MF,Benevento,30,1986,14.0,837,24,206,481,222,21,796,31,49,63.3,33,3,657,4337,2478,651,574,88.2,22,21,/en/players/8011fcf6/matchlogs/2017-2018/possession/Ledian-Memushaj-Match-Logs
334,Alex Meret,it,GK,SPAL,20,1997,12.9,415,362,413,2,0,0,264,0,0,,0,0,174,908,426,125,123,98.4,0,0,/en/players/9413b19f/matchlogs/2017-2018/possession/Alex-Meret-Match-Logs
335,Dries Mertens,be,FW,Napoli,30,1987,33.4,1412,11,32,497,952,231,1372,47,108,43.5,53,5,1097,4921,2907,1792,1155,64.5,90,49,/en/players/89b2c8a9/matchlogs/2017-2018/possession/Dries-Mertens-Match-Logs
336,Senna Miangue,be,"MF,DF",Cagliari,20,1997,8.9,490,26,133,210,165,8,390,11,19,57.9,13,1,273,1657,979,306,271,88.6,16,3,/en/players/42591ed0/matchlogs/2017-2018/possession/Senna-Miangue-Match-Logs
337,Francesco Migliore,it,DF,Genoa,29,1988,3.7,197,14,69,92,56,4,174,4,8,50.0,4,0,127,986,496,122,106,86.9,3,7,/en/players/1a584cb2/matchlogs/2017-2018/possession/Francesco-Migliore-Match-Logs
338,Nikola Milenković,rs,DF,Fiorentina,19,1997,13.9,959,75,415,511,80,11,886,1,1,100.0,1,0,539,2459,1439,554,550,99.3,5,6,/en/players/bee704fc/matchlogs/2017-2018/possession/Nikola-Milenkovic-Match-Logs
339,Arkadiusz Milik,pl,"FW,MF",Napoli,23,1994,5.0,217,4,7,80,140,29,212,2,6,33.3,2,0,163,634,245,255,184,72.2,14,17,/en/players/85613cf0/matchlogs/2017-2018/possession/Arkadiusz-Milik-Match-Logs
340,Sergej Milinković-Savić,rs,MF,Lazio,22,1995,31.6,2363,61,389,1305,846,148,2328,69,117,59.0,74,1,1866,10335,5232,2265,1889,83.4,117,75,/en/players/4e6dbac4/matchlogs/2017-2018/possession/Sergej-Milinkovic-Savic-Match-Logs
341,Vanja Milinković-Savić,rs,GK,Torino,20,1997,1.0,52,46,51,1,0,0,40,1,1,100.0,1,0,31,158,73,27,27,100.0,0,0,/en/players/9fa26bc2/matchlogs/2017-2018/possession/Vanja-Milinkovic-Savic-Match-Logs
342,Miranda,br,DF,Inter,32,1984,30.3,1974,254,1122,929,50,21,1917,8,13,61.5,10,0,1305,7414,3982,1315,1293,98.3,4,8,/en/players/314f2124/matchlogs/2017-2018/possession/Miranda-Match-Logs
343,Antonio Mirante,it,GK,Bologna,34,1983,33.0,1321,1100,1309,17,1,1,886,2,2,100.0,2,0,582,3023,2143,476,473,99.4,0,0,/en/players/30223b33/matchlogs/2017-2018/possession/Antonio-Mirante-Match-Logs
344,Simone Missiroli,it,MF,Sassuolo,31,1986,32.4,1606,76,351,929,433,46,1589,18,35,51.4,21,1,953,5782,3106,1182,985,83.3,31,22,/en/players/331c0a43/matchlogs/2017-2018/possession/Simone-Missiroli-Match-Logs
345,Cristian Molinaro,it,DF,Torino,34,1983,17.4,1191,78,452,564,253,16,1019,16,26,61.5,17,0,692,4337,2732,732,675,92.2,15,11,/en/players/1c8c5aed/matchlogs/2017-2018/possession/Cristian-Molinaro-Match-Logs
346,Riccardo Montolivo,it,MF,Milan,32,1985,12.1,844,30,183,526,195,9,824,8,13,61.5,13,0,576,2505,1301,606,578,95.4,8,8,/en/players/b746d309/matchlogs/2017-2018/possession/Riccardo-Montolivo-Match-Logs
347,Luca Mora,it,MF,SPAL,29,1988,10.4,478,27,101,248,147,15,469,14,22,63.6,14,2,302,1194,592,367,318,86.6,11,14,/en/players/42fff925/matchlogs/2017-2018/possession/Luca-Mora-Match-Logs
348,Héctor Moreno,mx,DF,Roma,29,1988,2.6,214,8,96,131,5,1,210,0,0,,0,0,182,862,486,172,170,98.8,1,0,/en/players/5d311e8d/matchlogs/2017-2018/possession/Hector-Moreno-Match-Logs
349,Emiliano Moretti,it,DF,Torino,36,1981,19.8,1238,169,686,588,35,11,1212,1,2,50.0,1,0,769,4435,2275,773,758,98.1,6,5,/en/players/55667895/matchlogs/2017-2018/possession/Emiliano-Moretti-Match-Logs
350,Alessandro Murgia,it,MF,Lazio,20,1996,8.6,502,11,126,280,125,16,487,2,8,25.0,3,0,340,1551,931,425,344,80.9,13,11,/en/players/fb2c533b/matchlogs/2017-2018/possession/Alessandro-Murgia-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Nicola Murru,it,DF,Sampdoria,22,1994,16.1,1013,72,303,521,249,11,844,8,13,61.5,10,0,566,2868,1635,553,527,95.3,8,10,/en/players/d183e9d6/matchlogs/2017-2018/possession/Nicola-Murru-Match-Logs
352,Mateo Musacchio,ar,DF,Milan,26,1990,13.4,1063,84,464,633,60,7,1035,4,6,66.7,4,0,769,4815,2931,779,776,99.6,1,2,/en/players/91899ca8/matchlogs/2017-2018/possession/Mateo-Musacchio-Match-Logs
353,Yuto Nagatomo,jp,DF,Inter,30,1986,8.8,465,31,148,240,114,5,398,10,17,58.8,13,0,276,1576,808,264,238,90.2,8,2,/en/players/4b6960d2/matchlogs/2017-2018/possession/Yuto-Nagatomo-Match-Logs
354,Ádám Nagy,hu,MF,Bologna,22,1995,7.9,311,10,76,156,94,9,310,6,11,54.5,6,0,214,1226,547,254,205,80.7,10,9,/en/players/788b31e2/matchlogs/2017-2018/possession/Adam-Nagy-Match-Logs
355,Radja Nainggolan,be,MF,Roma,29,1988,29.0,1658,28,231,862,706,66,1641,52,77,67.5,57,3,1304,8030,3734,1435,1221,85.1,44,53,/en/players/1f9328da/matchlogs/2017-2018/possession/Radja-Nainggolan-Match-Logs
356,Andrea Nalini,it,"FW,MF",Crotone,27,1990,18.2,771,30,163,352,314,58,762,24,41,58.5,25,1,513,3493,1931,760,524,68.9,42,25,/en/players/65c75ea8/matchlogs/2017-2018/possession/Andrea-Nalini-Match-Logs
357,Nani,pt,"MF,FW",Lazio,30,1986,4.3,279,1,24,128,148,14,263,8,13,61.5,8,0,214,1484,845,248,202,81.5,13,15,/en/players/15e9c7e6/matchlogs/2017-2018/possession/Nani-Match-Logs
358,M'Baye Niang,sn,FW,Torino,22,1994,17.0,821,18,114,366,422,96,799,44,89,49.4,49,2,629,5070,2981,830,607,73.1,68,46,/en/players/2054d037/matchlogs/2017-2018/possession/MBaye-Niang-Match-Logs
359,Nicolas Nkoulou,cm,DF,Torino,27,1990,36.2,2034,289,1173,921,53,23,1960,22,26,84.6,22,0,1339,7560,3349,1224,1210,98.9,12,8,/en/players/93cf32a8/matchlogs/2017-2018/possession/Nicolas-Nkoulou-Match-Logs
360,Bram Nuytinck,nl,DF,Udinese,27,1990,26.2,1539,150,773,783,64,20,1472,1,2,50.0,1,0,908,4989,2312,938,921,98.2,5,7,/en/players/e33f36d5/matchlogs/2017-2018/possession/Bram-Nuytinck-Match-Logs
361,Simeon Nwankwo,ng,FW,Crotone,25,1992,13.5,535,25,45,256,254,84,526,16,22,72.7,17,1,345,1518,654,718,381,53.1,65,39,/en/players/80dbbd10/matchlogs/2017-2018/possession/Simeon-Nwankwo-Match-Logs
362,Joel Obi,ng,MF,Torino,26,1991,13.9,761,18,139,480,183,24,733,13,20,65.0,14,0,490,2346,1025,538,467,86.8,14,17,/en/players/614c38fb/matchlogs/2017-2018/possession/Joel-Obi-Match-Logs
363,Marios Oikonomou,gr,DF,SPAL,24,1992,1.9,88,15,51,32,7,1,82,0,0,,0,0,55,200,72,52,52,100.0,2,1,/en/players/3b9858f5/matchlogs/2017-2018/possession/Marios-Oikonomou-Match-Logs
364,Orji Okwonkwo,ng,"MF,FW",Bologna,19,1998,2.9,111,1,22,54,42,8,111,5,6,83.3,5,0,80,605,339,115,81,70.4,6,6,/en/players/905a4f61/matchlogs/2017-2018/possession/Orji-Okwonkwo-Match-Logs
365,Maximiliano Olivera,uy,DF,Fiorentina,25,1992,4.6,322,19,106,156,75,3,281,2,2,100.0,2,0,206,1040,492,204,196,96.1,1,3,/en/players/32a33c68/matchlogs/2017-2018/possession/Maximiliano-Olivera-Match-Logs
366,Stephane Omeonga,be,"MF,DF",Genoa,21,1996,8.9,468,13,100,251,166,10,456,16,18,88.9,17,0,367,2378,1455,338,299,88.5,10,24,/en/players/72c803a0/matchlogs/2017-2018/possession/Stephane-Omeonga-Match-Logs
367,Riccardo Orsolini,it,"FW,DF",Bologna,20,1997,3.8,165,5,37,83,66,7,157,1,8,12.5,1,1,108,783,504,136,110,80.9,9,6,/en/players/e14ec482/matchlogs/2017-2018/possession/Riccardo-Orsolini-Match-Logs
368,Riccardo Orsolini,it,"FW,MF",Atalanta,20,1997,1.4,80,1,8,32,46,10,76,4,9,44.4,5,0,67,439,247,87,61,70.1,9,6,/en/players/e14ec482/matchlogs/2017-2018/possession/Riccardo-Orsolini-Match-Logs
369,Adam Ounas,dz,"FW,MF",Napoli,20,1996,1.1,79,1,5,30,56,4,78,5,8,62.5,5,0,65,417,288,79,67,84.8,3,5,/en/players/ed90babd/matchlogs/2017-2018/possession/Adam-Ounas-Match-Logs
370,Simone Padoin,it,"DF,MF",Cagliari,33,1984,34.5,1606,99,458,766,461,50,1391,14,23,60.9,16,1,959,4877,2423,1050,937,89.2,21,25,/en/players/5eb72339/matchlogs/2017-2018/possession/Simone-Padoin-Match-Logs
371,Rodrigo Palacio,ar,"FW,MF",Bologna,35,1982,22.9,1044,18,94,440,588,109,1022,44,80,55.0,47,4,777,5620,2829,1225,801,65.4,84,59,/en/players/8d8178ac/matchlogs/2017-2018/possession/Rodrigo-Palacio-Match-Logs
372,Raffaele Palladino,it,"FW,MF",Genoa,33,1984,2.6,111,2,18,41,60,12,109,4,5,80.0,4,0,96,764,389,104,92,88.5,8,1,/en/players/961a4174/matchlogs/2017-2018/possession/Raffaele-Palladino-Match-Logs
373,Emerson Palmieri,it,DF,Roma,22,1994,0.2,17,0,4,6,8,1,16,0,0,,0,0,15,66,29,16,15,93.8,0,0,/en/players/e0bc6fdc/matchlogs/2017-2018/possession/Emerson-Palmieri-Match-Logs
374,Simone Palombi,it,FW,Lazio,21,1996,0.7,16,0,2,6,10,0,16,2,2,100.0,2,0,17,56,19,21,13,61.9,0,1,/en/players/d0e6399c/matchlogs/2017-2018/possession/Simone-Palombi-Match-Logs
375,Alberto Paloschi,it,FW,SPAL,27,1990,24.3,594,11,67,326,226,65,554,18,25,72.0,18,1,389,1858,740,778,404,51.9,51,31,/en/players/b5cae4e6/matchlogs/2017-2018/possession/Alberto-Paloschi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Goran Pandev,mk,"FW,MF",Genoa,34,1983,20.0,876,9,79,451,421,96,863,34,55,61.8,37,4,709,4385,2355,1010,674,66.7,60,51,/en/players/d711d04f/matchlogs/2017-2018/possession/Goran-Pandev-Match-Logs
377,Vittorio Parigini,it,"FW,MF",Benevento,21,1996,9.5,490,5,64,245,233,29,471,22,45,48.9,28,3,393,3536,2174,431,349,81.0,28,33,/en/players/75efed2e/matchlogs/2017-2018/possession/Vittorio-Parigini-Match-Logs
378,Marco Parolo,it,MF,Lazio,32,1985,29.0,1590,78,368,817,474,99,1545,11,20,55.0,13,1,932,4183,1987,1215,1021,84.0,32,23,/en/players/ed5886d2/matchlogs/2017-2018/possession/Marco-Parolo-Match-Logs
379,Patric,es,"DF,MF",Lazio,24,1993,6.6,407,35,166,184,81,6,388,0,1,0.0,1,0,280,1226,663,282,270,95.7,0,0,/en/players/f7223718/matchlogs/2017-2018/possession/Patric-Match-Logs
380,Daniel Pavlović,ba,DF,Sampdoria,29,1988,1.0,71,5,16,36,21,1,64,0,0,,0,0,50,126,78,52,50,96.2,0,0,/en/players/47146acb/matchlogs/2017-2018/possession/Daniel-Pavlovic-Match-Logs
381,Daniel Pavlović,ba,"DF,MF",Crotone,29,1988,8.4,406,23,125,179,123,5,324,1,2,50.0,2,1,191,931,569,230,206,89.6,3,4,/en/players/47146acb/matchlogs/2017-2018/possession/Daniel-Pavlovic-Match-Logs
382,Leonardo Pavoletti,it,FW,Cagliari,28,1988,30.2,1142,32,107,570,489,166,1129,8,12,66.7,9,0,530,1492,354,1440,869,60.3,85,33,/en/players/d37b0350/matchlogs/2017-2018/possession/Leonardo-Pavoletti-Match-Logs
383,Giampaolo Pazzini,it,FW,Hellas Verona,32,1984,11.0,282,15,29,136,131,43,255,3,5,60.0,3,0,166,821,403,392,196,50.0,24,27,/en/players/6ca663b4/matchlogs/2017-2018/possession/Giampaolo-Pazzini-Match-Logs
384,João Pedro,br,"MF,FW",Cagliari,25,1992,18.4,735,16,116,391,277,48,712,18,43,41.9,24,0,489,2858,1480,749,510,68.1,36,26,/en/players/81255c03/matchlogs/2017-2018/possession/Joao-Pedro-Match-Logs
385,Gianluca Pegolo,it,GK,Sassuolo,36,1981,1.2,41,40,41,0,0,0,25,0,0,,0,0,14,84,51,11,11,100.0,0,0,/en/players/f058ed1f/matchlogs/2017-2018/possession/Gianluca-Pegolo-Match-Logs
386,Pietro Pellegri,it,FW,Genoa,16,2001,3.1,78,0,5,37,38,15,72,1,3,33.3,1,1,42,361,108,117,54,46.2,10,2,/en/players/a44d3a3c/matchlogs/2017-2018/possession/Pietro-Pellegri-Match-Logs
387,Lorenzo Pellegrini,it,MF,Roma,21,1996,20.0,1291,32,199,716,471,53,1230,21,39,53.8,24,0,937,5466,2626,1044,910,87.2,42,35,/en/players/4a5a45c7/matchlogs/2017-2018/possession/Lorenzo-Pellegrini-Match-Logs
388,Sergio Pellissier,it,FW,Chievo,38,1979,6.2,179,1,15,71,99,36,173,1,3,33.3,2,0,107,464,200,236,138,58.5,14,7,/en/players/878ee034/matchlogs/2017-2018/possession/Sergio-Pellissier-Match-Logs
389,Federico Peluso,it,DF,Sassuolo,33,1984,28.8,1446,140,598,658,265,21,1230,5,12,41.7,5,0,710,3643,1957,781,740,94.8,14,9,/en/players/4f2908e5/matchlogs/2017-2018/possession/Federico-Peluso-Match-Logs
390,Pedro Pereira,pt,DF,Genoa,19,1998,4.2,251,13,70,113,83,4,213,5,7,71.4,5,1,143,985,609,165,146,88.5,5,3,/en/players/c77be0cf/matchlogs/2017-2018/possession/Pedro-Pereira-Match-Logs
391,Bruno Peres,br,DF,Roma,27,1990,12.8,917,42,257,459,282,16,790,18,25,72.0,19,1,620,4140,2441,603,553,91.7,13,11,/en/players/852351df/matchlogs/2017-2018/possession/Bruno-Peres-Match-Logs
392,Stipe Perica,hr,"FW,MF",Udinese,22,1995,10.5,358,11,20,174,185,41,346,7,19,36.8,7,0,230,1360,694,486,269,55.3,39,37,/en/players/269b4638/matchlogs/2017-2018/possession/Stipe-Perica-Match-Logs
393,Mattia Perin,it,GK,Genoa,24,1992,37.0,1315,1129,1308,8,0,0,875,0,0,,0,0,588,3324,1588,473,468,98.9,0,1,/en/players/4c62d0c8/matchlogs/2017-2018/possession/Mattia-Perin-Match-Logs
394,Ivan Perišić,hr,FW,Inter,28,1989,36.8,2078,67,247,867,1097,276,2031,34,71,47.9,39,4,1396,9770,6108,1965,1573,80.1,56,39,/en/players/6fe90922/matchlogs/2017-2018/possession/Ivan-Perisic-Match-Logs
395,Diego Perotti,ar,"FW,MF",Roma,29,1988,17.9,1164,5,111,497,697,107,1095,60,95,63.2,65,3,992,9412,5837,1071,898,83.8,37,53,/en/players/a40d5a0c/matchlogs/2017-2018/possession/Diego-Perotti-Match-Logs
396,Andrea Petagna,it,FW,Atalanta,22,1995,18.0,823,9,49,349,491,161,783,30,50,60.0,34,1,645,4294,1740,967,641,66.3,72,73,/en/players/03f946ed/matchlogs/2017-2018/possession/Andrea-Petagna-Match-Logs
397,Bruno Petković,hr,FW,Bologna,22,1994,3.7,178,3,15,98,72,14,175,13,16,81.3,13,0,152,741,313,191,134,70.2,14,16,/en/players/24228180/matchlogs/2017-2018/possession/Bruno-Petkovic-Match-Logs
398,Bruno Petković,hr,"FW,MF",Hellas Verona,22,1994,10.2,418,16,51,228,167,36,402,26,48,54.2,30,2,285,1723,929,416,287,69.0,39,24,/en/players/24228180/matchlogs/2017-2018/possession/Bruno-Petkovic-Match-Logs
399,Germán Pezzella,ar,DF,Fiorentina,26,1991,33.1,2275,221,1119,1186,87,46,2234,7,11,63.6,8,0,1424,7831,4422,1433,1416,98.8,10,8,/en/players/8c725b43/matchlogs/2017-2018/possession/German-Pezzella-Match-Logs
400,Giuseppe Pezzella,it,DF,Udinese,19,1997,10.0,567,26,156,265,182,7,466,14,22,63.6,16,2,350,1894,1141,354,324,91.5,7,18,/en/players/149c5f5d/matchlogs/2017-2018/possession/Giuseppe-Pezzella-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Nicholas Pierini,it,"FW,MF",Sassuolo,18,1998,0.5,26,1,3,18,6,0,25,2,2,100.0,2,0,24,137,43,19,15,78.9,0,4,/en/players/7cc89a5f/matchlogs/2017-2018/possession/Nicholas-Pierini-Match-Logs
402,Andrea Pinamonti,it,FW,Inter,18,1999,0.2,6,0,0,1,5,1,5,0,1,0.0,0,0,1,4,2,9,5,55.6,0,0,/en/players/08aa9cd1/matchlogs/2017-2018/possession/Andrea-Pinamonti-Match-Logs
403,Carlo Pinsoglio,it,GK,Juventus,27,1990,0.3,6,5,6,0,0,0,5,0,0,,0,0,3,13,5,2,2,100.0,0,0,/en/players/f6a06749/matchlogs/2017-2018/possession/Carlo-Pinsoglio-Match-Logs
404,Fabio Pisacane,it,DF,Cagliari,31,1986,21.4,1290,144,667,649,61,7,1255,3,7,42.9,4,0,767,4724,2554,772,757,98.1,3,5,/en/players/56400c01/matchlogs/2017-2018/possession/Fabio-Pisacane-Match-Logs
405,Miralem Pjanić,ba,MF,Juventus,27,1990,27.6,2428,69,544,1409,599,25,2209,23,29,79.3,25,0,1645,7027,3552,1724,1667,96.7,29,24,/en/players/ad6df2d5/matchlogs/2017-2018/possession/Miralem-Pjanic-Match-Logs
406,Andrea Poli,it,MF,Bologna,27,1989,28.3,1575,61,405,888,352,36,1547,33,49,67.3,35,4,1162,4940,2006,1211,1069,88.3,27,32,/en/players/b3fd7075/matchlogs/2017-2018/possession/Andrea-Poli-Match-Logs
407,Matteo Politano,it,FW,Sassuolo,23,1993,31.2,1520,20,142,569,960,142,1406,69,121,57.0,74,2,1193,11000,6254,1489,1078,72.4,66,83,/en/players/5e861944/matchlogs/2017-2018/possession/Matteo-Politano-Match-Logs
408,Simone Pontisso,it,MF,Udinese,20,1997,0.1,16,0,4,15,0,0,14,1,1,100.0,1,0,13,51,41,14,13,92.9,0,0,/en/players/8a2d3fdb/matchlogs/2017-2018/possession/Simone-Pontisso-Match-Logs
409,Dennis Praet,be,MF,Sampdoria,23,1994,29.5,1851,29,286,1077,618,74,1811,55,94,58.5,61,1,1346,8642,4829,1436,1289,89.8,40,43,/en/players/86695068/matchlogs/2017-2018/possession/Dennis-Praet-Match-Logs
410,Manuel Pucciarelli,it,FW,Chievo,26,1991,15.3,538,2,42,245,278,71,527,11,22,50.0,11,0,400,1804,699,593,371,62.6,25,23,/en/players/a1c7b425/matchlogs/2017-2018/possession/Manuel-Pucciarelli-Match-Logs
411,Christian Puggioni,it,GK,Benevento,36,1981,13.1,487,436,487,1,0,0,348,0,0,,0,0,246,969,641,199,196,98.5,0,0,/en/players/b39dfab0/matchlogs/2017-2018/possession/Christian-Puggioni-Match-Logs
412,Christian Puggioni,it,GK,Sampdoria,36,1981,9.0,332,294,331,1,0,0,242,0,0,,0,0,131,568,370,112,111,99.1,0,0,/en/players/b39dfab0/matchlogs/2017-2018/possession/Christian-Puggioni-Match-Logs
413,Erick Pulgar,cl,MF,Bologna,23,1994,30.8,2083,132,660,1278,250,16,1988,19,28,67.9,19,2,1301,6274,3452,1392,1330,95.5,24,20,/en/players/4611e028/matchlogs/2017-2018/possession/Erick-Pulgar-Match-Logs
414,George Pușcaș,ro,"FW,MF",Benevento,21,1996,7.8,239,8,35,113,115,47,227,10,14,71.4,11,2,156,1068,582,284,170,59.9,18,19,/en/players/c23c8e0d/matchlogs/2017-2018/possession/George-Puscas-Match-Logs
415,Fabio Quagliarella,it,FW,Sampdoria,34,1983,30.2,1016,19,60,381,633,174,960,26,46,56.5,30,2,670,3169,1282,1187,717,60.4,77,51,/en/players/ee4f2f3b/matchlogs/2017-2018/possession/Fabio-Quagliarella-Match-Logs
416,Ivan Radovanović,rs,MF,Chievo,28,1988,34.9,2151,138,680,1360,252,5,2033,12,17,70.6,13,0,1347,6780,3286,1296,1259,97.1,8,21,/en/players/023937a9/matchlogs/2017-2018/possession/Ivan-Radovanovic-Match-Logs
417,Ștefan Radu,ro,DF,Lazio,30,1986,28.8,1915,150,843,1083,159,15,1863,12,14,85.7,12,0,1263,8782,5534,1261,1244,98.7,14,11,/en/players/53de807a/matchlogs/2017-2018/possession/Stefan-Radu-Match-Logs
418,Rafael,br,GK,Cagliari,35,1982,8.8,281,264,280,1,0,0,161,0,0,,0,0,82,343,218,69,69,100.0,0,0,/en/players/dd06d56c/matchlogs/2017-2018/possession/Rafael-Match-Logs
419,Rafinha,br,"MF,FW",Inter,24,1993,11.6,902,13,118,508,353,43,886,42,57,73.7,43,1,741,4549,2663,810,709,87.5,27,22,/en/players/0c2ac3cb/matchlogs/2017-2018/possession/Rafinha-Match-Logs
420,Antonino Ragusa,it,"FW,MF",Sassuolo,27,1990,9.2,418,20,73,158,224,54,400,16,24,66.7,18,0,304,2170,1386,411,274,66.7,33,21,/en/players/e967e202/matchlogs/2017-2018/possession/Antonino-Ragusa-Match-Logs
421,Gastón Ramírez,uy,"MF,FW",Sampdoria,26,1990,24.6,1479,39,164,703,723,84,1374,68,92,73.9,69,2,1045,6036,2924,1292,1048,81.1,58,75,/en/players/2c851997/matchlogs/2017-2018/possession/Gaston-Ramirez-Match-Logs
422,Andrea Ranocchia,it,DF,Inter,29,1988,7.0,388,46,203,194,13,8,385,0,0,,0,0,232,1189,613,256,251,98.0,1,0,/en/players/539230cf/matchlogs/2017-2018/possession/Andrea-Ranocchia-Match-Logs
423,Vasco Regini,it,DF,Sampdoria,26,1990,12.0,810,80,302,463,102,5,745,9,12,75.0,9,0,513,2948,2013,550,537,97.6,6,8,/en/players/339c6ed4/matchlogs/2017-2018/possession/Vasco-Regini-Match-Logs
424,Pepe Reina,es,GK,Napoli,34,1982,37.0,1178,1039,1174,8,0,0,926,0,0,,0,0,645,2901,1229,628,627,99.8,0,0,/en/players/e358587b/matchlogs/2017-2018/possession/Pepe-Reina-Match-Logs
425,Federico Ricci,it,"FW,MF",Crotone,23,1994,10.2,557,7,75,241,277,35,523,20,35,57.1,22,1,405,2353,1290,521,374,71.8,35,29,/en/players/524eb8c5/matchlogs/2017-2018/possession/Federico-Ricci-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Federico Ricci,it,"FW,MF",Genoa,23,1994,2.4,106,1,10,41,60,3,101,2,3,66.7,2,0,82,570,255,105,76,72.4,7,7,/en/players/524eb8c5/matchlogs/2017-2018/possession/Federico-Ricci-Match-Logs
427,Luca Rigoni,it,"MF,FW",Genoa,32,1984,17.5,706,19,126,412,201,40,698,10,14,71.4,12,2,440,2084,1069,558,447,80.1,13,16,/en/players/4dba2a97/matchlogs/2017-2018/possession/Luca-Rigoni-Match-Logs
428,Nicola Rigoni,it,MF,Chievo,26,1990,10.4,515,36,133,325,82,11,507,3,6,50.0,3,0,309,1269,692,327,309,94.5,2,5,/en/players/e327bd76/matchlogs/2017-2018/possession/Nicola-Rigoni-Match-Logs
429,Tomás Rincón,ve,MF,Torino,29,1988,33.3,1862,61,499,1084,400,22,1827,50,59,84.7,52,4,1330,6646,3112,1281,1203,93.9,30,60,/en/players/f1cfc209/matchlogs/2017-2018/possession/Tomas-Rincon-Match-Logs
430,Luca Rizzo,it,MF,SPAL,25,1992,5.4,301,6,60,129,130,22,286,13,21,61.9,14,0,221,1404,863,220,195,88.6,9,15,/en/players/a3e4b724/matchlogs/2017-2018/possession/Luca-Rizzo-Match-Logs
431,Ricardo Rodríguez,ch,DF,Milan,24,1992,33.4,2385,106,694,1251,626,30,2170,24,31,77.4,24,0,1709,9305,5152,1691,1613,95.4,25,18,/en/players/7f78ad23/matchlogs/2017-2018/possession/Ricardo-Rodriguez-Match-Logs
432,Marko Rog,hr,"FW,MF",Napoli,22,1995,3.2,330,3,42,201,100,11,327,6,11,54.5,6,0,248,956,583,301,269,89.4,6,10,/en/players/b6b2b820/matchlogs/2017-2018/possession/Marko-Rog-Match-Logs
433,Rogério,br,"DF,MF",Sassuolo,19,1998,10.1,540,42,200,242,149,6,486,18,27,66.7,20,0,375,2786,1549,327,303,92.7,5,18,/en/players/10e7f486/matchlogs/2017-2018/possession/Rogerio-Match-Logs
434,Marcus Rohdén,se,MF,Crotone,26,1991,18.1,735,29,179,371,243,27,726,17,34,50.0,19,2,466,2940,1533,566,445,78.6,40,14,/en/players/b5b27493/matchlogs/2017-2018/possession/Marcus-Rohden-Match-Logs
435,Filippo Romagna,it,DF,Cagliari,20,1997,21.0,1091,116,551,544,77,3,1051,6,7,85.7,6,0,649,4059,2145,605,597,98.7,7,6,/en/players/84594618/matchlogs/2017-2018/possession/Filippo-Romagna-Match-Logs
436,Alessio Romagnoli,it,DF,Milan,22,1995,26.1,1727,190,829,907,86,14,1682,1,3,33.3,2,0,1088,5599,2938,1188,1171,98.6,1,4,/en/players/3ead85f9/matchlogs/2017-2018/possession/Alessio-Romagnoli-Match-Logs
437,Simone Romagnoli,it,DF,Bologna,27,1990,6.2,345,50,189,172,9,0,335,1,1,100.0,1,0,209,1410,631,198,196,99.0,3,0,/en/players/09899de8/matchlogs/2017-2018/possession/Simone-Romagnoli-Match-Logs
438,Aristóteles Romero,ve,MF,Crotone,21,1995,1.0,65,0,19,43,13,2,65,6,6,100.0,6,0,55,490,273,41,36,87.8,2,3,/en/players/9f069180/matchlogs/2017-2018/possession/Aristoteles-Romero-Match-Logs
439,Rômulo,it,"MF,DF",Hellas Verona,30,1987,35.2,1924,70,532,961,673,46,1706,53,88,60.2,58,3,1306,12109,7431,1373,1165,84.9,51,52,/en/players/07abb358/matchlogs/2017-2018/possession/Romulo-Match-Logs
440,Marten de Roon,nl,MF,Atalanta,26,1991,28.6,1966,48,395,1271,428,41,1924,12,17,70.6,14,0,1351,6697,3508,1374,1300,94.6,20,19,/en/players/2a1beb34/matchlogs/2017-2018/possession/Marten-de-Roon-Match-Logs
441,Aleandro Rosi,it,"DF,MF",Genoa,30,1987,18.9,1028,56,238,496,355,25,862,12,28,42.9,15,0,521,3280,2012,669,537,80.3,15,20,/en/players/1b729ba2/matchlogs/2017-2018/possession/Aleandro-Rosi-Match-Logs
442,Luca Rossettini,it,DF,Genoa,32,1985,22.5,1263,171,671,611,52,15,1237,0,2,0.0,0,0,717,3778,2116,754,743,98.5,2,1,/en/players/47a500ae/matchlogs/2017-2018/possession/Luca-Rossettini-Match-Logs
443,Francesco Rossi,it,GK,Atalanta,26,1991,0.1,3,3,3,0,0,0,2,0,0,,0,0,1,0,0,0,0,,0,0,/en/players/7b5f516f/matchlogs/2017-2018/possession/Francesco-Rossi-Match-Logs
444,Giuseppe Rossi,it,"FW,MF",Genoa,30,1987,2.9,145,1,2,77,77,21,141,3,11,27.3,4,0,115,654,292,160,118,73.8,7,5,/en/players/fe48a073/matchlogs/2017-2018/possession/Giuseppe-Rossi-Match-Logs
