Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
372,Raffaele Palladino,it,"FW,MF",Genoa,33,1984,2.6,1,0,0,3,0,0,15,0,0,0,0,0,13,0,2,0.0,/en/players/961a4174/matchlogs/2017-2018/misc/Raffaele-Palladino-Match-Logs
373,Emerson Palmieri,it,DF,Roma,22,1994,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,/en/players/e0bc6fdc/matchlogs/2017-2018/misc/Emerson-Palmieri-Match-Logs
374,Simone Palombi,it,FW,Lazio,21,1996,0.7,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0.0,/en/players/d0e6399c/matchlogs/2017-2018/misc/Simone-Palombi-Match-Logs
375,Alberto Paloschi,it,FW,SPAL,27,1990,24.3,2,0,0,38,24,25,9,4,7,0,0,0,94,21,53,28.4,/en/players/b5cae4e6/matchlogs/2017-2018/misc/Alberto-Paloschi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
376,Goran Pandev,mk,"FW,MF",Genoa,34,1983,20.0,4,1,0,28,47,7,21,5,8,0,0,0,129,18,51,26.1,/en/players/d711d04f/matchlogs/2017-2018/misc/Goran-Pandev-Match-Logs
377,Vittorio Parigini,it,"FW,MF",Benevento,21,1996,9.5,2,0,0,17,16,5,44,6,17,0,0,0,66,1,8,11.1,/en/players/75efed2e/matchlogs/2017-2018/misc/Vittorio-Parigini-Match-Logs
378,Marco Parolo,it,MF,Lazio,32,1985,29.0,3,2,1,36,13,3,28,42,43,0,1,0,257,47,41,53.4,/en/players/ed5886d2/matchlogs/2017-2018/misc/Marco-Parolo-Match-Logs
379,Patric,es,"DF,MF",Lazio,24,1993,6.6,1,1,0,4,0,2,12,5,3,0,1,0,60,6,8,42.9,/en/players/f7223718/matchlogs/2017-2018/misc/Patric-Match-Logs
380,Daniel Pavlović,ba,DF,Sampdoria,29,1988,1.0,0,0,0,1,0,0,4,0,0,0,0,0,5,1,0,100.0,/en/players/47146acb/matchlogs/2017-2018/misc/Daniel-Pavlovic-Match-Logs
381,Daniel Pavlović,ba,"DF,MF",Crotone,29,1988,8.4,0,0,0,6,1,0,36,7,5,0,1,0,64,5,6,45.5,/en/players/47146acb/matchlogs/2017-2018/misc/Daniel-Pavlovic-Match-Logs
382,Leonardo Pavoletti,it,FW,Cagliari,28,1988,30.2,8,0,0,76,32,29,3,14,15,1,2,0,136,194,153,55.9,/en/players/d37b0350/matchlogs/2017-2018/misc/Leonardo-Pavoletti-Match-Logs
383,Giampaolo Pazzini,it,FW,Hellas Verona,32,1984,11.0,1,0,0,21,23,8,3,2,2,0,0,0,32,20,25,44.4,/en/players/6ca663b4/matchlogs/2017-2018/misc/Giampaolo-Pazzini-Match-Logs
384,João Pedro,br,"MF,FW",Cagliari,25,1992,18.4,6,1,0,32,45,2,24,9,11,0,0,0,125,29,58,33.3,/en/players/81255c03/matchlogs/2017-2018/misc/Joao-Pedro-Match-Logs
385,Gianluca Pegolo,it,GK,Sassuolo,36,1981,1.2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,,/en/players/f058ed1f/matchlogs/2017-2018/misc/Gianluca-Pegolo-Match-Logs
386,Pietro Pellegri,it,FW,Genoa,16,2001,3.1,2,0,0,10,3,4,1,3,1,0,0,0,11,10,16,38.5,/en/players/a44d3a3c/matchlogs/2017-2018/misc/Pietro-Pellegri-Match-Logs
387,Lorenzo Pellegrini,it,MF,Roma,21,1996,20.0,2,1,0,28,32,2,77,40,28,0,0,0,172,20,16,55.6,/en/players/4a5a45c7/matchlogs/2017-2018/misc/Lorenzo-Pellegrini-Match-Logs
388,Sergio Pellissier,it,FW,Chievo,38,1979,6.2,1,0,0,5,11,8,4,0,2,0,0,0,18,16,24,40.0,/en/players/878ee034/matchlogs/2017-2018/misc/Sergio-Pellissier-Match-Logs
389,Federico Peluso,it,DF,Sassuolo,33,1984,28.8,10,0,0,34,18,2,57,46,28,0,1,0,197,51,22,69.9,/en/players/4f2908e5/matchlogs/2017-2018/misc/Federico-Peluso-Match-Logs
390,Pedro Pereira,pt,DF,Genoa,19,1998,4.2,2,0,0,6,1,0,16,4,4,0,0,0,30,2,6,25.0,/en/players/c77be0cf/matchlogs/2017-2018/misc/Pedro-Pereira-Match-Logs
391,Bruno Peres,br,DF,Roma,27,1990,12.8,1,0,0,13,11,0,57,21,19,0,0,0,125,6,6,50.0,/en/players/852351df/matchlogs/2017-2018/misc/Bruno-Peres-Match-Logs
392,Stipe Perica,hr,"FW,MF",Udinese,22,1995,10.5,6,0,0,24,25,5,4,4,4,0,0,0,39,24,53,31.2,/en/players/269b4638/matchlogs/2017-2018/misc/Stipe-Perica-Match-Logs
393,Mattia Perin,it,GK,Genoa,24,1992,37.0,1,0,0,0,6,0,1,1,0,0,0,0,184,0,0,,/en/players/4c62d0c8/matchlogs/2017-2018/misc/Mattia-Perin-Match-Logs
394,Ivan Perišić,hr,FW,Inter,28,1989,36.8,4,0,0,27,20,27,199,46,30,0,0,1,232,57,48,54.3,/en/players/6fe90922/matchlogs/2017-2018/misc/Ivan-Perisic-Match-Logs
395,Diego Perotti,ar,"FW,MF",Roma,29,1988,17.9,0,0,0,12,32,5,123,12,17,1,0,0,111,9,12,42.9,/en/players/a40d5a0c/matchlogs/2017-2018/misc/Diego-Perotti-Match-Logs
396,Andrea Petagna,it,FW,Atalanta,22,1995,18.0,6,0,0,25,37,8,21,4,8,0,1,0,81,24,33,42.1,/en/players/03f946ed/matchlogs/2017-2018/misc/Andrea-Petagna-Match-Logs
397,Bruno Petković,hr,FW,Bologna,22,1994,3.7,3,0,0,6,16,2,3,3,7,0,0,0,19,9,12,42.9,/en/players/24228180/matchlogs/2017-2018/misc/Bruno-Petkovic-Match-Logs
398,Bruno Petković,hr,"FW,MF",Hellas Verona,22,1994,10.2,1,0,0,16,21,3,8,8,9,0,0,0,61,36,39,48.0,/en/players/24228180/matchlogs/2017-2018/misc/Bruno-Petkovic-Match-Logs
399,Germán Pezzella,ar,DF,Fiorentina,26,1991,33.1,12,0,0,52,26,1,2,66,44,1,1,0,417,103,50,67.3,/en/players/8c725b43/matchlogs/2017-2018/misc/German-Pezzella-Match-Logs
400,Giuseppe Pezzella,it,DF,Udinese,19,1997,10.0,3,1,0,13,9,1,45,7,8,0,2,0,64,5,9,35.7,/en/players/149c5f5d/matchlogs/2017-2018/misc/Giuseppe-Pezzella-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
401,Nicholas Pierini,it,"FW,MF",Sassuolo,18,1998,0.5,0,0,0,0,0,0,1,1,0,0,0,0,6,0,2,0.0,/en/players/7cc89a5f/matchlogs/2017-2018/misc/Nicholas-Pierini-Match-Logs
402,Andrea Pinamonti,it,FW,Inter,18,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/08aa9cd1/matchlogs/2017-2018/misc/Andrea-Pinamonti-Match-Logs
403,Carlo Pinsoglio,it,GK,Juventus,27,1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/f6a06749/matchlogs/2017-2018/misc/Carlo-Pinsoglio-Match-Logs
404,Fabio Pisacane,it,DF,Cagliari,31,1986,21.4,3,3,1,31,20,1,12,39,26,0,1,0,235,53,28,65.4,/en/players/56400c01/matchlogs/2017-2018/misc/Fabio-Pisacane-Match-Logs
405,Miralem Pjanić,ba,MF,Juventus,27,1990,27.6,5,0,0,42,28,0,113,62,36,1,0,1,335,15,20,42.9,/en/players/ad6df2d5/matchlogs/2017-2018/misc/Miralem-Pjanic-Match-Logs
406,Andrea Poli,it,MF,Bologna,27,1989,28.3,9,2,1,32,54,1,14,31,54,0,0,0,246,15,40,27.3,/en/players/b3fd7075/matchlogs/2017-2018/misc/Andrea-Poli-Match-Logs
407,Matteo Politano,it,FW,Sassuolo,23,1993,31.2,1,0,0,20,56,10,180,20,17,1,0,0,213,12,36,25.0,/en/players/5e861944/matchlogs/2017-2018/misc/Matteo-Politano-Match-Logs
408,Simone Pontisso,it,MF,Udinese,20,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/8a2d3fdb/matchlogs/2017-2018/misc/Simone-Pontisso-Match-Logs
409,Dennis Praet,be,MF,Sampdoria,23,1994,29.5,4,0,0,25,27,1,74,42,54,0,0,0,278,21,38,35.6,/en/players/86695068/matchlogs/2017-2018/misc/Dennis-Praet-Match-Logs
410,Manuel Pucciarelli,it,FW,Chievo,26,1991,15.3,3,0,0,13,18,6,13,13,16,0,0,0,87,12,25,32.4,/en/players/a1c7b425/matchlogs/2017-2018/misc/Manuel-Pucciarelli-Match-Logs
411,Christian Puggioni,it,GK,Benevento,36,1981,13.1,0,1,0,1,1,0,0,1,0,0,0,0,66,0,0,,/en/players/b39dfab0/matchlogs/2017-2018/misc/Christian-Puggioni-Match-Logs
412,Christian Puggioni,it,GK,Sampdoria,36,1981,9.0,0,0,0,0,3,0,0,0,0,0,1,0,55,0,0,,/en/players/b39dfab0/matchlogs/2017-2018/misc/Christian-Puggioni-Match-Logs
413,Erick Pulgar,cl,MF,Bologna,23,1994,30.8,9,0,0,42,32,1,34,44,44,0,0,0,381,31,17,64.6,/en/players/4611e028/matchlogs/2017-2018/misc/Erick-Pulgar-Match-Logs
414,George Pușcaș,ro,"FW,MF",Benevento,21,1996,7.8,0,0,0,14,9,1,4,1,2,0,0,0,35,20,24,45.5,/en/players/c23c8e0d/matchlogs/2017-2018/misc/George-Puscas-Match-Logs
415,Fabio Quagliarella,it,FW,Sampdoria,34,1983,30.2,4,0,0,23,47,40,48,8,9,0,0,0,143,28,43,39.4,/en/players/ee4f2f3b/matchlogs/2017-2018/misc/Fabio-Quagliarella-Match-Logs
416,Ivan Radovanović,rs,MF,Chievo,28,1988,34.9,6,1,0,32,40,0,33,51,37,0,0,0,462,61,33,64.9,/en/players/023937a9/matchlogs/2017-2018/misc/Ivan-Radovanovic-Match-Logs
417,Ștefan Radu,ro,DF,Lazio,30,1986,28.8,9,2,1,23,30,0,20,57,42,0,0,0,340,36,21,63.2,/en/players/53de807a/matchlogs/2017-2018/misc/Stefan-Radu-Match-Logs
418,Rafael,br,GK,Cagliari,35,1982,8.8,1,0,0,0,0,0,0,1,0,0,0,0,41,0,0,,/en/players/dd06d56c/matchlogs/2017-2018/misc/Rafael-Match-Logs
419,Rafinha,br,"MF,FW",Inter,24,1993,11.6,1,0,0,11,28,1,18,8,16,1,0,0,97,5,9,35.7,/en/players/0c2ac3cb/matchlogs/2017-2018/misc/Rafinha-Match-Logs
420,Antonino Ragusa,it,"FW,MF",Sassuolo,27,1990,9.2,6,0,0,19,32,5,22,7,14,1,0,0,60,6,15,28.6,/en/players/e967e202/matchlogs/2017-2018/misc/Antonino-Ragusa-Match-Logs
421,Gastón Ramírez,uy,"MF,FW",Sampdoria,26,1990,24.6,9,0,0,50,60,0,123,14,23,2,0,0,162,32,49,39.5,/en/players/2c851997/matchlogs/2017-2018/misc/Gaston-Ramirez-Match-Logs
422,Andrea Ranocchia,it,DF,Inter,29,1988,7.0,4,0,0,12,3,0,1,12,7,0,0,1,60,29,8,78.4,/en/players/539230cf/matchlogs/2017-2018/misc/Andrea-Ranocchia-Match-Logs
423,Vasco Regini,it,DF,Sampdoria,26,1990,12.0,2,0,0,10,6,0,15,10,8,0,0,0,88,19,9,67.9,/en/players/339c6ed4/matchlogs/2017-2018/misc/Vasco-Regini-Match-Logs
424,Pepe Reina,es,GK,Napoli,34,1982,37.0,1,0,0,0,3,0,0,0,0,0,0,0,170,0,0,,/en/players/e358587b/matchlogs/2017-2018/misc/Pepe-Reina-Match-Logs
425,Federico Ricci,it,"FW,MF",Crotone,23,1994,10.2,4,0,0,17,26,2,62,9,14,0,0,0,78,4,10,28.6,/en/players/524eb8c5/matchlogs/2017-2018/misc/Federico-Ricci-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
426,Federico Ricci,it,"FW,MF",Genoa,23,1994,2.4,0,0,0,4,7,1,11,1,4,0,0,0,16,3,9,25.0,/en/players/524eb8c5/matchlogs/2017-2018/misc/Federico-Ricci-Match-Logs
427,Luca Rigoni,it,"MF,FW",Genoa,32,1984,17.5,5,0,0,28,22,6,22,16,24,0,0,0,141,16,18,47.1,/en/players/4dba2a97/matchlogs/2017-2018/misc/Luca-Rigoni-Match-Logs
428,Nicola Rigoni,it,MF,Chievo,26,1990,10.4,3,0,0,22,10,0,4,12,22,0,0,0,111,13,18,41.9,/en/players/e327bd76/matchlogs/2017-2018/misc/Nicola-Rigoni-Match-Logs
429,Tomás Rincón,ve,MF,Torino,29,1988,33.3,12,0,0,73,47,1,21,63,32,0,0,0,375,52,38,57.8,/en/players/f1cfc209/matchlogs/2017-2018/misc/Tomas-Rincon-Match-Logs
430,Luca Rizzo,it,MF,SPAL,25,1992,5.4,0,0,0,7,7,1,24,4,9,0,1,0,39,1,4,20.0,/en/players/a3e4b724/matchlogs/2017-2018/misc/Luca-Rizzo-Match-Logs
431,Ricardo Rodríguez,ch,DF,Milan,24,1992,33.4,4,2,1,33,27,2,120,33,27,0,1,0,306,29,28,50.9,/en/players/7f78ad23/matchlogs/2017-2018/misc/Ricardo-Rodriguez-Match-Logs
432,Marko Rog,hr,"FW,MF",Napoli,22,1995,3.2,2,0,0,9,6,0,5,4,10,0,0,0,35,8,8,50.0,/en/players/b6b2b820/matchlogs/2017-2018/misc/Marko-Rog-Match-Logs
433,Rogério,br,"DF,MF",Sassuolo,19,1998,10.1,4,0,0,11,17,0,25,13,14,0,0,0,102,1,3,25.0,/en/players/10e7f486/matchlogs/2017-2018/misc/Rogerio-Match-Logs
434,Marcus Rohdén,se,MF,Crotone,26,1991,18.1,2,0,0,19,25,2,18,19,14,0,0,0,176,12,32,27.3,/en/players/b5b27493/matchlogs/2017-2018/misc/Marcus-Rohden-Match-Logs
435,Filippo Romagna,it,DF,Cagliari,20,1997,21.0,0,0,0,13,15,0,15,35,25,0,1,0,247,37,23,61.7,/en/players/84594618/matchlogs/2017-2018/misc/Filippo-Romagna-Match-Logs
436,Alessio Romagnoli,it,DF,Milan,22,1995,26.1,8,2,1,26,10,2,6,24,18,0,0,0,251,45,24,65.2,/en/players/3ead85f9/matchlogs/2017-2018/misc/Alessio-Romagnoli-Match-Logs
437,Simone Romagnoli,it,DF,Bologna,27,1990,6.2,1,0,0,7,1,0,0,7,9,0,0,0,72,14,10,58.3,/en/players/09899de8/matchlogs/2017-2018/misc/Simone-Romagnoli-Match-Logs
438,Aristóteles Romero,ve,MF,Crotone,21,1995,1.0,2,0,0,4,0,0,0,5,4,0,0,0,18,1,4,20.0,/en/players/9f069180/matchlogs/2017-2018/misc/Aristoteles-Romero-Match-Logs
439,Rômulo,it,"MF,DF",Hellas Verona,30,1987,35.2,7,0,0,31,29,7,192,48,40,0,0,0,331,7,24,22.6,/en/players/07abb358/matchlogs/2017-2018/misc/Romulo-Match-Logs
440,Marten de Roon,nl,MF,Atalanta,26,1991,28.6,9,2,1,57,20,0,6,47,53,0,0,0,369,45,42,51.7,/en/players/2a1beb34/matchlogs/2017-2018/misc/Marten-de-Roon-Match-Logs
441,Aleandro Rosi,it,"DF,MF",Genoa,30,1987,18.9,5,0,0,44,23,2,53,19,22,0,0,0,167,47,47,50.0,/en/players/1b729ba2/matchlogs/2017-2018/misc/Aleandro-Rosi-Match-Logs
442,Luca Rossettini,it,DF,Genoa,32,1985,22.5,7,0,0,19,8,0,4,29,12,0,0,0,248,51,37,58.0,/en/players/47a500ae/matchlogs/2017-2018/misc/Luca-Rossettini-Match-Logs
443,Francesco Rossi,it,GK,Atalanta,26,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/players/7b5f516f/matchlogs/2017-2018/misc/Francesco-Rossi-Match-Logs
444,Giuseppe Rossi,it,"FW,MF",Genoa,30,1987,2.9,0,0,0,3,5,0,3,1,3,0,0,0,14,0,5,0.0,/en/players/fe48a073/matchlogs/2017-2018/misc/Giuseppe-Rossi-Match-Logs
445,Daniele Rugani,it,DF,Juventus,23,1994,21.5,3,0,0,21,16,1,2,19,8,0,2,0,215,43,28,60.6,/en/players/14b8fcdf/matchlogs/2017-2018/misc/Daniele-Rugani-Match-Logs
446,Mário Rui,pt,DF,Napoli,26,1991,23.2,9,2,1,37,41,2,111,18,34,0,0,0,213,10,34,22.7,/en/players/0b5a292a/matchlogs/2017-2018/misc/Mario-Rui-Match-Logs
447,Umar Sadiq,ng,FW,Torino,20,1997,2.5,0,0,0,12,9,6,0,1,0,0,0,0,12,5,6,45.5,/en/players/686cbe7d/matchlogs/2017-2018/misc/Umar-Sadiq-Match-Logs
448,Bacary Sagna,fr,DF,Benevento,34,1983,10.6,1,0,0,4,11,0,25,22,2,0,0,0,111,25,9,73.5,/en/players/6ef56efd/matchlogs/2017-2018/misc/Bacary-Sagna-Match-Logs
449,Jacopo Sala,it,DF,Sampdoria,25,1991,11.0,1,1,0,11,15,0,23,9,10,0,1,0,115,6,8,42.9,/en/players/da5a981b/matchlogs/2017-2018/misc/Jacopo-Sala-Match-Logs
450,Bartosz Salamon,pl,DF,SPAL,26,1991,19.2,5,0,0,22,19,2,11,57,27,0,0,1,211,56,22,71.8,/en/players/9b30df1e/matchlogs/2017-2018/misc/Bartosz-Salamon-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
451,Eddy Salcedo,it,"MF,FW",Genoa,15,2001,0.4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,/en/players/0489bb30/matchlogs/2017-2018/misc/Eddy-Salcedo-Match-Logs
452,Mario Sampirisi,it,DF,Crotone,24,1992,24.4,2,0,0,21,11,2,37,46,25,0,1,0,214,25,19,56.8,/en/players/cda2ec29/matchlogs/2017-2018/misc/Mario-Sampirisi-Match-Logs
453,Carlos Sánchez,co,"MF,FW",Fiorentina,31,1986,4.1,2,0,0,8,1,0,0,10,4,0,0,0,66,5,9,35.7,/en/players/50b51fac/matchlogs/2017-2018/misc/Carlos-Sanchez-Match-Logs
454,Sandro,br,MF,Benevento,28,1989,12.8,4,0,0,26,14,2,1,15,20,0,0,0,124,15,13,53.6,/en/players/c1c2c925/matchlogs/2017-2018/misc/Sandro-Match-Logs
455,Alex Sandro,br,DF,Juventus,26,1991,23.5,8,0,0,47,30,5,89,30,35,0,1,0,237,45,22,67.2,/en/players/0d82903c/matchlogs/2017-2018/misc/Alex-Sandro-Match-Logs
456,Siriki Sanogo,ci,MF,Benevento,15,2001,0.4,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,100.0,/en/players/ff120e44/matchlogs/2017-2018/misc/Siriki-Sanogo-Match-Logs
457,Davide Santon,it,DF,Inter,26,1991,9.3,2,0,0,10,9,0,16,23,14,0,1,0,108,21,11,65.6,/en/players/88c89891/matchlogs/2017-2018/misc/Davide-Santon-Match-Logs
458,Samir Santos,br,DF,Udinese,22,1994,28.5,7,1,0,37,40,1,20,69,41,0,0,2,271,45,21,68.2,/en/players/92b4758e/matchlogs/2017-2018/misc/Samir-Santos-Match-Logs
459,Antonio Santurro,it,GK,Bologna,25,1992,1.0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,/en/players/61228681/matchlogs/2017-2018/misc/Antonio-Santurro-Match-Logs
460,Riccardo Saponara,it,"MF,FW",Fiorentina,25,1991,10.0,3,0,0,16,21,1,23,3,9,0,0,0,68,7,8,46.7,/en/players/3bb7af3b/matchlogs/2017-2018/misc/Riccardo-Saponara-Match-Logs
461,Marco Sau,it,"FW,MF",Cagliari,29,1987,14.6,2,0,0,16,25,13,17,5,13,2,0,0,90,6,22,21.4,/en/players/1ad1f50d/matchlogs/2017-2018/misc/Marco-Sau-Match-Logs
462,Gianluca Scamacca,it,FW,Sassuolo,18,1999,0.3,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,66.7,/en/players/8790f988/matchlogs/2017-2018/misc/Gianluca-Scamacca-Match-Logs
463,Pasquale Schiattarella,it,MF,SPAL,30,1987,22.1,12,0,0,27,57,1,44,25,29,0,0,0,217,13,13,50.0,/en/players/bd84fc61/matchlogs/2017-2018/misc/Pasquale-Schiattarella-Match-Logs
464,Eros Schiavon,it,"MF,DF",SPAL,34,1983,4.3,4,0,0,8,3,0,8,2,8,0,0,0,28,2,9,18.2,/en/players/c4f97172/matchlogs/2017-2018/misc/Eros-Schiavon-Match-Logs
465,Patrik Schick,cz,FW,Roma,21,1996,11.0,0,0,0,18,23,3,8,2,7,0,0,0,49,23,26,46.9,/en/players/5d4f7d61/matchlogs/2017-2018/misc/Patrik-Schick-Match-Logs
466,Simone Scuffet,it,GK,Udinese,21,1996,6.0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,,/en/players/41bd99ea/matchlogs/2017-2018/misc/Simone-Scuffet-Match-Logs
467,Stefano Sensi,it,MF,Sassuolo,21,1995,11.6,2,0,0,17,30,0,44,20,21,1,0,0,137,3,8,27.3,/en/players/b70bde8f/matchlogs/2017-2018/misc/Stefano-Sensi-Match-Logs
468,Luigi Sepe,it,GK,Napoli,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,/en/players/343f753a/matchlogs/2017-2018/misc/Luigi-Sepe-Match-Logs
469,Lee Seung-woo,kr,"MF,FW",Hellas Verona,19,1998,4.0,4,0,0,9,10,0,4,2,3,0,0,0,33,0,8,0.0,/en/players/0f22b650/matchlogs/2017-2018/misc/Lee-Seung-woo-Match-Logs
470,Stephan El Shaarawy,it,FW,Roma,24,1992,23.9,1,0,0,14,26,15,34,27,15,0,0,0,155,9,19,32.1,/en/players/d3aaad90/matchlogs/2017-2018/misc/Stephan-El-Shaarawy-Match-Logs
471,André Silva,pt,FW,Milan,21,1995,10.4,0,0,0,20,19,6,6,4,5,0,0,0,58,12,26,31.6,/en/players/3effaa34/matchlogs/2017-2018/misc/Andre-Silva-Match-Logs
472,Jonathan Silva,ar,DF,Roma,23,1994,1.2,0,0,0,2,0,0,5,3,0,0,0,0,12,1,2,33.3,/en/players/f2308b33/matchlogs/2017-2018/misc/Jonathan-Silva-Match-Logs
473,Matías Silvestre,ar,DF,Sampdoria,32,1984,34.0,3,0,0,12,14,2,5,15,9,0,0,1,355,56,42,57.1,/en/players/b6ca47a2/matchlogs/2017-2018/misc/Matias-Silvestre-Match-Logs
474,Marco Silvestri,it,GK,Hellas Verona,26,1991,2.0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,,/en/players/0d422df7/matchlogs/2017-2018/misc/Marco-Silvestri-Match-Logs
475,Giovanni Simeone,ar,FW,Fiorentina,22,1995,33.3,3,0,0,54,49,37,19,13,35,0,0,0,120,41,129,24.1,/en/players/343c0d52/matchlogs/2017-2018/misc/Giovanni-Simeone-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
476,Lorenco Šimić,hr,DF,SPAL,21,1996,3.5,1,0,0,6,2,0,0,8,2,0,0,0,32,11,6,64.7,/en/players/65e4dede/matchlogs/2017-2018/misc/Lorenco-Simic-Match-Logs
477,Stefan Simić,cz,DF,Crotone,22,1995,6.2,2,0,0,11,11,0,0,10,5,0,0,0,75,13,8,61.9,/en/players/b5365398/matchlogs/2017-2018/misc/Stefan-Simic-Match-Logs
478,Salvatore Sirigu,it,GK,Torino,30,1987,37.0,2,0,0,2,7,0,0,1,0,0,0,0,215,0,0,,/en/players/10dc46f0/matchlogs/2017-2018/misc/Salvatore-Sirigu-Match-Logs
479,Łukasz Skorupski,pl,GK,Roma,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,/en/players/ab4449d6/matchlogs/2017-2018/misc/Lukasz-Skorupski-Match-Logs
480,Milan Škriniar,sk,DF,Inter,22,1995,38.0,2,0,0,35,28,0,0,37,67,0,0,1,404,61,34,64.2,/en/players/30f5ffa9/matchlogs/2017-2018/misc/Milan-Skriniar-Match-Logs
481,Stefano Sorrentino,it,GK,Chievo,38,1979,38.0,2,0,0,2,8,0,0,1,0,0,0,0,197,0,0,,/en/players/048877f5/matchlogs/2017-2018/misc/Stefano-Sorrentino-Match-Logs
482,Samuel Souprayen,fr,DF,Hellas Verona,28,1989,17.6,2,2,1,18,13,0,12,22,19,0,1,1,185,21,19,52.5,/en/players/f7c9fcd6/matchlogs/2017-2018/misc/Samuel-Souprayen-Match-Logs
483,Luca Sparandeo,it,DF,Benevento,17,1999,0.4,1,0,0,1,0,0,0,0,0,0,1,0,4,1,3,25.0,/en/players/dfbb3234/matchlogs/2017-2018/misc/Luca-Sparandeo-Match-Logs
484,Leonardo Spinazzola,it,DF,Atalanta,24,1993,16.7,1,0,0,9,9,0,62,18,8,0,1,0,166,10,12,45.5,/en/players/3626daea/matchlogs/2017-2018/misc/Leonardo-Spinazzola-Match-Logs
485,Nicolás Spolli,ar,DF,Genoa,34,1983,20.0,7,0,0,27,28,0,1,33,17,0,0,0,207,36,19,65.5,/en/players/9a560ebe/matchlogs/2017-2018/misc/Nicolas-Spolli-Match-Logs
486,Marco Sportiello,it,GK,Fiorentina,25,1992,35.6,0,1,0,1,5,0,0,2,0,0,0,0,161,0,0,,/en/players/ac4003af/matchlogs/2017-2018/misc/Marco-Sportiello-Match-Logs
487,Mariusz Stępiński,pl,FW,Chievo,22,1995,7.9,1,0,0,20,15,7,1,4,6,0,0,0,45,8,35,18.6,/en/players/7b536033/matchlogs/2017-2018/misc/Mariusz-Stepinski-Match-Logs
488,Ognjen Stijepović,me,MF,Sampdoria,17,1999,0.1,0,0,,0,,,,,0,0,0,,0,0,1,0.0,/en/players/80ad4216/matchlogs/2017-2018/misc/Ognjen-Stijepovic-Match-Logs
489,Adrian Stoian,ro,"MF,FW",Crotone,26,1991,23.7,5,0,0,27,49,3,69,23,21,0,0,0,200,5,28,15.2,/en/players/4468b31a/matchlogs/2017-2018/misc/Adrian-Stoian-Match-Logs
490,Thomas Strakosha,al,GK,Lazio,22,1995,38.0,2,0,0,2,5,0,0,2,0,0,0,0,191,0,0,,/en/players/339fe0e8/matchlogs/2017-2018/misc/Thomas-Strakosha-Match-Logs
491,Ivan Strinić,hr,DF,Sampdoria,30,1987,13.9,2,0,0,14,12,0,54,28,25,0,2,0,167,11,7,61.1,/en/players/52e2ef8f/matchlogs/2017-2018/misc/Ivan-Strinic-Match-Logs
492,Kevin Strootman,nl,MF,Roma,27,1990,25.1,4,0,0,41,24,4,24,27,37,0,0,0,249,19,21,47.5,/en/players/ef2e5e1a/matchlogs/2017-2018/misc/Kevin-Strootman-Match-Logs
493,Jens Stryger Larsen,dk,DF,Udinese,26,1991,28.1,5,0,0,14,20,2,22,37,29,0,0,0,213,29,30,49.2,/en/players/f91e81c9/matchlogs/2017-2018/misc/Jens-Stryger-Larsen-Match-Logs
494,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,6.8,1,0,0,10,10,2,4,5,4,0,0,0,49,11,13,45.8,/en/players/2334478a/matchlogs/2017-2018/misc/Stefano-Sturaro-Match-Logs
495,Suso,es,FW,Milan,23,1993,31.4,2,1,0,31,76,6,218,18,10,0,0,0,209,6,14,30.0,/en/players/4e219ad2/matchlogs/2017-2018/misc/Suso-Match-Logs
496,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17.0,0,0,0,1,2,0,0,1,0,0,0,0,71,0,0,,/en/players/01b8a2b2/matchlogs/2017-2018/misc/Wojciech-Szczesny-Match-Logs
497,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,17.9,4,1,0,21,27,15,42,12,11,0,0,0,108,3,29,9.4,/en/players/47dc80f5/matchlogs/2017-2018/misc/Adel-Taarabt-Match-Logs
