Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,OG,Matches
249,Svante Ingelsson,se,MF,Udinese,19,1998,3.6,6,1.67,4,0,1,1,0,1,0.28,4,0,1,1,0,0,/en/players/4133cfcf/matchlogs/2017-2018/gca/Svante-Ingelsson-Match-Logs
250,Roberto Inglese,it,FW,Chievo,25,1991,30.9,54,1.74,37,0,9,4,4,3,0.10,37,0,9,4,4,0,/en/players/6c1f7328/matchlogs/2017-2018/gca/Roberto-Inglese-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
251,Lorenzo Insigne,it,FW,Napoli,26,1991,34.3,208,6.03,168,2,20,16,2,19,0.55,168,2,20,16,2,0,/en/players/2f557579/matchlogs/2017-2018/gca/Lorenzo-Insigne-Match-Logs
252,Artur Ioniță,md,MF,Cagliari,26,1990,29.7,35,1.18,30,0,4,0,1,4,0.13,30,0,4,0,1,0,/en/players/cedb3e36/matchlogs/2017-2018/gca/Artur-Ionita-Match-Logs
253,Armando Izzo,it,DF,Genoa,25,1992,15.4,9,0.58,6,0,0,1,2,0,0.00,6,0,0,1,2,0,/en/players/89976232/matchlogs/2017-2018/gca/Armando-Izzo-Match-Logs
254,Jakub Jankto,cz,"MF,FW",Udinese,21,1996,29.5,95,3.22,69,13,5,3,5,10,0.34,69,13,5,3,5,0,/en/players/1ea5f91c/matchlogs/2017-2018/gca/Jakub-Jankto-Match-Logs
255,Paweł Jaroszyński,pl,"DF,MF",Chievo,22,1994,9.0,11,1.22,10,0,1,0,0,0,0.00,10,0,1,0,0,0,/en/players/958a601f/matchlogs/2017-2018/gca/Pawel-Jaroszynski-Match-Logs
256,Juan Jesus,br,DF,Roma,26,1991,18.4,10,0.54,10,0,0,0,0,0,0.00,10,0,0,0,0,0,/en/players/79083382/matchlogs/2017-2018/gca/Juan-Jesus-Match-Logs
257,Jorginho,it,MF,Napoli,25,1991,29.4,93,3.14,88,4,0,1,0,12,0.41,88,4,0,1,0,0,/en/players/45db685d/matchlogs/2017-2018/gca/Jorginho-Match-Logs
258,Mariano Julio Izco,ar,MF,Crotone,34,1983,2.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/0d2bdb4b/matchlogs/2017-2018/gca/Mariano-Julio-Izco-Match-Logs
259,Nikola Kalinić,hr,FW,Milan,29,1988,20.1,63,3.13,47,0,1,6,9,10,0.50,47,0,1,6,9,0,/en/players/d4931a5a/matchlogs/2017-2018/gca/Nikola-Kalinic-Match-Logs
260,Mamadou Kanouté,sn,"FW,MF",Benevento,23,1993,0.4,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/3d5ed93d/matchlogs/2017-2018/gca/Mamadou-Kanoute-Match-Logs
261,Yann Karamoh,fr,"FW,MF",Inter,19,1998,5.4,21,3.95,14,1,2,2,2,5,0.94,14,1,2,2,2,0,/en/players/8b66d9cc/matchlogs/2017-2018/gca/Yann-Karamoh-Match-Logs
262,Rick Karsdorp,nl,DF,Roma,22,1995,0.9,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/9f84febe/matchlogs/2017-2018/gca/Rick-Karsdorp-Match-Logs
263,Moise Kean,it,FW,Hellas Verona,17,2000,12.6,19,1.51,10,0,3,4,2,1,0.08,10,0,3,4,2,0,/en/players/3d50bcdb/matchlogs/2017-2018/gca/Moise-Kean-Match-Logs
264,Cheick Keita,ml,DF,Bologna,21,1996,1.4,2,1.44,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/82f32d55/matchlogs/2017-2018/gca/Cheick-Keita-Match-Logs
265,Franck Kessié,ci,MF,Milan,20,1996,36.3,117,3.22,100,0,10,5,2,7,0.19,100,0,10,5,2,0,/en/players/05e19d6a/matchlogs/2017-2018/gca/Franck-Kessie-Match-Logs
266,Sami Khedira,de,MF,Juventus,30,1987,21.2,39,1.83,32,0,2,3,1,9,0.42,32,0,2,3,1,1,/en/players/38ac43d3/matchlogs/2017-2018/gca/Sami-Khedira-Match-Logs
267,Aleksandar Kolarov,rs,DF,Roma,31,1985,34.0,147,4.32,84,39,6,10,7,13,0.38,84,39,6,10,7,1,/en/players/eda40760/matchlogs/2017-2018/gca/Aleksandar-Kolarov-Match-Logs
268,Kalidou Koulibaly,sn,DF,Napoli,26,1991,34.1,29,0.85,28,0,0,0,1,2,0.06,28,0,0,0,1,0,/en/players/da974c7b/matchlogs/2017-2018/gca/Kalidou-Koulibaly-Match-Logs
269,Dawid Kownacki,pl,FW,Sampdoria,20,1997,9.1,18,2.00,11,0,3,1,3,5,0.56,11,0,3,1,3,0,/en/players/be5e1c4c/matchlogs/2017-2018/gca/Dawid-Kownacki-Match-Logs
270,Emil Krafth,se,DF,Bologna,22,1994,10.5,6,0.57,5,0,0,0,1,1,0.10,5,0,0,0,1,0,/en/players/77cf6852/matchlogs/2017-2018/gca/Emil-Krafth-Match-Logs
271,Oliver Kragl,de,MF,Crotone,27,1990,1.1,5,4.84,0,2,0,0,3,0,0.00,0,2,0,0,3,0,/en/players/1c17dfe0/matchlogs/2017-2018/gca/Oliver-Kragl-Match-Logs
272,Ladislav Krejčí,cz,"FW,DF",Bologna,25,1992,4.4,7,1.61,5,0,0,0,2,1,0.23,5,0,0,0,2,0,/en/players/58027adc/matchlogs/2017-2018/gca/Ladislav-Krejci-Match-Logs
273,Jasmin Kurtić,si,MF,SPAL,28,1989,16.0,20,1.25,12,5,2,1,0,1,0.06,12,5,2,1,0,0,/en/players/144607cc/matchlogs/2017-2018/gca/Jasmin-Kurtic-Match-Logs
274,Jasmin Kurtić,si,"MF,FW",Atalanta,28,1989,7.4,12,1.64,11,0,1,0,0,1,0.14,11,0,1,0,0,0,/en/players/144607cc/matchlogs/2017-2018/gca/Jasmin-Kurtic-Match-Logs
275,Han Kwang-song,kp,FW,Cagliari,18,1998,3.1,4,1.30,3,0,0,1,0,1,0.33,3,0,0,1,0,0,/en/players/87243064/matchlogs/2017-2018/gca/Han-Kwang-song-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
276,Eugenio Lamanna,it,GK,Genoa,27,1989,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/349601c3/matchlogs/2017-2018/gca/Eugenio-Lamanna-Match-Logs
277,Gianluca Lapadula,it,FW,Genoa,27,1990,16.6,36,2.18,18,0,5,6,7,6,0.36,18,0,5,6,7,0,/en/players/2ead2809/matchlogs/2017-2018/gca/Gianluca-Lapadula-Match-Logs
278,Danilo Larangeira,br,DF,Udinese,33,1984,30.8,10,0.32,10,0,0,0,0,0,0.00,10,0,0,0,0,0,/en/players/fed5f993/matchlogs/2017-2018/gca/Danilo-Larangeira-Match-Logs
279,Kevin Lasagna,it,"FW,MF",Udinese,24,1992,23.7,40,1.68,28,0,1,5,5,9,0.38,28,0,1,5,5,1,/en/players/09538fdb/matchlogs/2017-2018/gca/Kevin-Lasagna-Match-Logs
280,Vincent Laurini,fr,DF,Fiorentina,28,1989,17.9,33,1.84,29,4,0,0,0,3,0.17,29,4,0,0,0,0,/en/players/3535098b/matchlogs/2017-2018/gca/Vincent-Laurini-Match-Logs
281,Diego Laxalt,uy,"DF,MF",Genoa,24,1993,31.2,52,1.67,43,2,2,4,1,4,0.13,43,2,2,4,1,0,/en/players/f26e3c59/matchlogs/2017-2018/gca/Diego-Laxalt-Match-Logs
282,Achraf Lazaar,ma,"DF,MF",Benevento,25,1992,5.3,7,1.32,7,0,0,0,0,0,0.00,7,0,0,0,0,0,/en/players/957d41d2/matchlogs/2017-2018/gca/Achraf-Lazaar-Match-Logs
283,Darko Lazović,rs,"MF,DF",Genoa,26,1990,13.8,34,2.58,29,3,1,0,1,4,0.30,29,3,1,0,1,0,/en/players/5128bde4/matchlogs/2017-2018/gca/Darko-Lazovic-Match-Logs
284,Manuel Lazzari,it,"DF,MF",SPAL,23,1993,34.6,68,1.96,48,2,8,2,7,4,0.12,48,2,8,2,7,1,/en/players/02caf6e0/matchlogs/2017-2018/gca/Manuel-Lazzari-Match-Logs
285,Lucas Leiva,br,MF,Lazio,30,1987,32.0,74,2.30,67,2,2,1,2,9,0.28,67,2,2,1,2,0,/en/players/4c78b5ed/matchlogs/2017-2018/gca/Lucas-Leiva-Match-Logs
286,Mauricio Lemos,uy,DF,Sassuolo,21,1995,7.8,1,0.13,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/dbe5a587/matchlogs/2017-2018/gca/Mauricio-Lemos-Match-Logs
287,Mehdi Léris,fr,"MF,FW",Chievo,19,1998,0.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/7d3cbc67/matchlogs/2017-2018/gca/Mehdi-Leris-Match-Logs
288,Gaetano Letizia,it,DF,Benevento,27,1990,23.8,47,1.97,32,7,3,2,3,3,0.13,32,7,3,2,3,0,/en/players/3dd45b70/matchlogs/2017-2018/gca/Gaetano-Letizia-Match-Logs
289,Timo Letschert,nl,DF,Sassuolo,24,1993,4.6,1,0.22,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/be9938ed/matchlogs/2017-2018/gca/Timo-Letschert-Match-Logs
290,Stephan Lichtsteiner,ch,DF,Juventus,33,1984,18.9,20,1.05,19,0,0,0,1,4,0.21,19,0,0,0,1,0,/en/players/99b1d0e6/matchlogs/2017-2018/gca/Stephan-Lichtsteiner-Match-Logs
291,Karol Linetty,pl,MF,Sampdoria,22,1995,23.8,60,2.53,50,1,3,3,3,8,0.34,50,1,3,3,3,0,/en/players/d023d70f/matchlogs/2017-2018/gca/Karol-Linetty-Match-Logs
292,Pol Lirola,es,"DF,MF",Sassuolo,19,1997,22.5,34,1.51,30,1,2,0,1,1,0.04,30,1,2,0,1,0,/en/players/ff800ed8/matchlogs/2017-2018/gca/Pol-Lirola-Match-Logs
293,Adem Ljajić,rs,"MF,FW",Torino,25,1991,24.1,122,5.10,77,32,7,4,2,19,0.79,77,32,7,4,2,0,/en/players/2648e18f/matchlogs/2017-2018/gca/Adem-Ljajic-Match-Logs
294,Simone Lo Faso,it,FW,Fiorentina,19,1998,0.4,3,7.94,1,0,2,0,0,0,0.00,1,0,2,0,0,0,/en/players/51c614fd/matchlogs/2017-2018/gca/Simone-Lo-Faso-Match-Logs
295,Manuel Locatelli,it,MF,Milan,19,1998,7.6,26,3.51,21,1,2,2,0,1,0.14,21,1,2,2,0,0,/en/players/a8a874f1/matchlogs/2017-2018/gca/Manuel-Locatelli-Match-Logs
296,Cristiano Lombardi,it,"DF,MF",Benevento,21,1995,12.4,21,1.70,15,1,3,1,1,3,0.24,15,1,3,1,1,0,/en/players/f124b4c9/matchlogs/2017-2018/gca/Cristiano-Lombardi-Match-Logs
297,Lisandro López,ar,DF,Inter,27,1989,0.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/8320fe65/matchlogs/2017-2018/gca/Lisandro-Lopez-Match-Logs
298,Maxi López,ar,FW,Udinese,33,1984,18.7,42,2.24,32,0,3,3,4,5,0.27,32,0,3,3,4,0,/en/players/ad469944/matchlogs/2017-2018/gca/Maxi-Lopez-Match-Logs
299,Fabio Lucioni,it,DF,Benevento,29,1987,8.0,6,0.75,5,0,1,0,0,0,0.00,5,0,1,0,0,0,/en/players/8efa621b/matchlogs/2017-2018/gca/Fabio-Lucioni-Match-Logs
300,José Luis Palomino,ar,DF,Atalanta,27,1990,22.0,8,0.36,7,1,0,0,0,0,0.00,7,1,0,0,0,0,/en/players/921f6058/matchlogs/2017-2018/gca/Jose-Luis-Palomino-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
301,Everton Luiz,br,MF,SPAL,29,1988,7.1,6,0.84,6,0,0,0,0,1,0.14,6,0,0,0,0,0,/en/players/3799e138/matchlogs/2017-2018/gca/Everton-Luiz-Match-Logs
302,Jordan Lukaku,be,"DF,MF",Lazio,23,1994,15.1,41,2.75,35,1,2,1,2,8,0.54,35,1,2,1,2,0,/en/players/0cd0e21b/matchlogs/2017-2018/gca/Jordan-Lukaku-Match-Logs
303,Senad Lulić,ba,"DF,MF",Lazio,31,1986,27.0,76,2.81,59,4,3,6,4,16,0.59,59,4,3,6,4,0,/en/players/7fd58fe3/matchlogs/2017-2018/gca/Senad-Lulic-Match-Logs
304,Lyanco,br,DF,Torino,20,1997,3.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/b5bf1770/matchlogs/2017-2018/gca/Lyanco-Match-Logs
305,Charalambos Lykogiannis,gr,DF,Cagliari,23,1993,7.6,3,0.39,2,0,0,1,0,2,0.26,2,0,0,1,0,0,/en/players/5efc5389/matchlogs/2017-2018/gca/Charalambos-Lykogiannis-Match-Logs
306,Christian Maggio,it,DF,Napoli,35,1982,7.1,6,0.85,4,1,0,0,1,0,0.00,4,1,0,0,1,0,/en/players/31d7f557/matchlogs/2017-2018/gca/Christian-Maggio-Match-Logs
307,Francesco Magnanelli,it,MF,Sassuolo,32,1984,27.7,64,2.30,50,12,0,0,2,1,0.04,50,12,0,0,2,0,/en/players/07767f42/matchlogs/2017-2018/gca/Francesco-Magnanelli-Match-Logs
308,Domenico Maietta,it,DF,Bologna,34,1982,5.2,1,0.19,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/3d936ba9/matchlogs/2017-2018/gca/Domenico-Maietta-Match-Logs
309,Nikola Maksimović,rs,DF,Napoli,25,1991,1.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/16b9d5cf/matchlogs/2017-2018/gca/Nikola-Maksimovic-Match-Logs
310,Gianluca Mancini,it,DF,Atalanta,21,1996,7.6,2,0.26,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/5aa53281/matchlogs/2017-2018/gca/Gianluca-Mancini-Match-Logs
311,Rolando Mandragora,it,MF,Crotone,20,1997,36.0,52,1.44,41,6,1,2,2,7,0.19,41,6,1,2,2,0,/en/players/c7259b83/matchlogs/2017-2018/gca/Rolando-Mandragora-Match-Logs
312,Mario Mandžukić,hr,FW,Juventus,31,1986,25.8,56,2.17,46,0,0,5,5,9,0.35,46,0,0,5,5,0,/en/players/afa0d4e0/matchlogs/2017-2018/gca/Mario-Mandzukic-Match-Logs
313,Kostas Manolas,gr,DF,Roma,26,1991,26.0,14,0.54,12,1,0,0,0,2,0.08,12,1,0,0,0,1,/en/players/c707411f/matchlogs/2017-2018/gca/Kostas-Manolas-Match-Logs
314,Gabriele Marchegiani,it,GK,SPAL,21,1996,0.0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,/en/players/8cf63012/matchlogs/2017-2018/gca/Gabriele-Marchegiani-Match-Logs
315,Claudio Marchisio,it,MF,Juventus,31,1986,9.1,27,2.97,22,1,1,2,1,4,0.44,22,1,1,2,1,0,/en/players/e304acd5/matchlogs/2017-2018/gca/Claudio-Marchisio-Match-Logs
316,Gian Marco Ferrari,it,DF,Sampdoria,25,1992,29.4,13,0.44,12,0,0,0,1,1,0.03,12,0,0,0,1,0,/en/players/8650af85/matchlogs/2017-2018/gca/Gian-Marco-Ferrari-Match-Logs
317,João Mário,pt,"MF,FW",Inter,24,1993,6.2,35,5.75,24,6,2,1,2,8,1.31,24,6,2,1,2,0,/en/players/f0021247/matchlogs/2017-2018/gca/Joao-Mario-Match-Logs
318,Bruno Martella,it,DF,Crotone,24,1992,29.1,40,1.37,36,4,0,0,0,4,0.14,36,4,0,0,0,0,/en/players/1e12c53b/matchlogs/2017-2018/gca/Bruno-Martella-Match-Logs
319,Adam Marušić,me,"DF,MF",Lazio,24,1992,28.0,71,2.53,56,3,5,5,2,11,0.39,56,3,5,5,2,0,/en/players/d4535821/matchlogs/2017-2018/gca/Adam-Marusic-Match-Logs
320,Andrea Masiello,it,DF,Atalanta,31,1986,30.1,28,0.93,23,1,0,4,0,4,0.13,23,1,0,4,0,0,/en/players/e0314d87/matchlogs/2017-2018/gca/Andrea-Masiello-Match-Logs
321,Adam Masina,it,DF,Bologna,23,1994,31.4,47,1.49,41,0,0,5,1,5,0.16,41,0,0,5,1,0,/en/players/de0f152c/matchlogs/2017-2018/gca/Adam-Masina-Match-Logs
322,Ryder Matos,br,MF,Udinese,24,1993,1.9,4,2.13,4,0,0,0,0,1,0.53,4,0,0,0,0,0,/en/players/7280b54f/matchlogs/2017-2018/gca/Ryder-Matos-Match-Logs
323,Ryder Matos,br,"FW,MF",Hellas Verona,24,1993,10.9,18,1.65,11,0,2,0,5,2,0.18,11,0,2,0,5,0,/en/players/7280b54f/matchlogs/2017-2018/gca/Ryder-Matos-Match-Logs
324,Alessandro Matri,it,FW,Sassuolo,32,1984,10.2,20,2.00,12,0,1,2,5,1,0.10,12,0,1,2,5,0,/en/players/58d97e77/matchlogs/2017-2018/gca/Alessandro-Matri-Match-Logs
325,Federico Mattiello,it,DF,SPAL,22,1995,24.5,29,1.20,18,2,3,2,4,3,0.12,18,2,3,2,4,0,/en/players/fba81826/matchlogs/2017-2018/gca/Federico-Mattiello-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
326,Blaise Matuidi,fr,MF,Juventus,30,1987,26.2,35,1.34,31,0,0,2,2,2,0.08,31,0,0,2,2,0,/en/players/c0cddebe/matchlogs/2017-2018/gca/Blaise-Matuidi-Match-Logs
327,José Mauri,it,MF,Milan,21,1996,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/644faf10/matchlogs/2017-2018/gca/Jose-Mauri-Match-Logs
328,Maurício,br,DF,Lazio,28,1988,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/d5bd1abc/matchlogs/2017-2018/gca/Mauricio-Match-Logs
329,Luca Mazzitelli,it,MF,Sassuolo,21,1995,11.3,26,2.31,20,3,1,1,1,3,0.27,20,3,1,1,1,0,/en/players/dc61b402/matchlogs/2017-2018/gca/Luca-Mazzitelli-Match-Logs
330,Ibrahima Mbaye,sn,DF,Bologna,22,1994,19.6,13,0.67,10,1,0,0,2,2,0.10,10,1,0,0,2,0,/en/players/cfbf9881/matchlogs/2017-2018/gca/Ibrahima-Mbaye-Match-Logs
331,Iuri Medeiros,pt,"FW,MF",Genoa,23,1994,7.1,25,3.51,15,7,1,1,1,2,0.28,15,7,1,1,1,0,/en/players/97e2aa67/matchlogs/2017-2018/gca/Iuri-Medeiros-Match-Logs
332,Riccardo Meggiorini,it,FW,Chievo,31,1985,8.7,11,1.26,6,0,3,1,1,1,0.11,6,0,3,1,1,0,/en/players/2ec0f902/matchlogs/2017-2018/gca/Riccardo-Meggiorini-Match-Logs
333,Ledian Memushaj,al,MF,Benevento,30,1986,14.0,38,2.71,32,2,1,3,0,0,0.00,32,2,1,3,0,0,/en/players/8011fcf6/matchlogs/2017-2018/gca/Ledian-Memushaj-Match-Logs
334,Alex Meret,it,GK,SPAL,20,1997,12.9,1,0.08,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/9413b19f/matchlogs/2017-2018/gca/Alex-Meret-Match-Logs
335,Dries Mertens,be,FW,Napoli,30,1987,33.4,131,3.91,97,0,12,10,11,16,0.48,97,0,12,10,11,1,/en/players/89b2c8a9/matchlogs/2017-2018/gca/Dries-Mertens-Match-Logs
336,Senna Miangue,be,"MF,DF",Cagliari,20,1997,8.9,16,1.80,12,4,0,0,0,1,0.11,12,4,0,0,0,0,/en/players/42591ed0/matchlogs/2017-2018/gca/Senna-Miangue-Match-Logs
337,Francesco Migliore,it,DF,Genoa,29,1988,3.7,4,1.10,4,0,0,0,0,0,0.00,4,0,0,0,0,0,/en/players/1a584cb2/matchlogs/2017-2018/gca/Francesco-Migliore-Match-Logs
338,Nikola Milenković,rs,DF,Fiorentina,19,1997,13.9,10,0.72,9,0,0,0,1,0,0.00,9,0,0,0,1,0,/en/players/bee704fc/matchlogs/2017-2018/gca/Nikola-Milenkovic-Match-Logs
339,Arkadiusz Milik,pl,"FW,MF",Napoli,23,1994,5.0,14,2.87,13,0,0,0,1,1,0.21,13,0,0,0,1,0,/en/players/85613cf0/matchlogs/2017-2018/gca/Arkadiusz-Milik-Match-Logs
340,Sergej Milinković-Savić,rs,MF,Lazio,22,1995,31.6,104,3.28,88,1,7,3,5,11,0.35,88,1,7,3,5,0,/en/players/4e6dbac4/matchlogs/2017-2018/gca/Sergej-Milinkovic-Savic-Match-Logs
341,Vanja Milinković-Savić,rs,GK,Torino,20,1997,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/9fa26bc2/matchlogs/2017-2018/gca/Vanja-Milinkovic-Savic-Match-Logs
342,Miranda,br,DF,Inter,32,1984,30.3,12,0.40,10,0,1,1,0,0,0.00,10,0,1,1,0,0,/en/players/314f2124/matchlogs/2017-2018/gca/Miranda-Match-Logs
343,Antonio Mirante,it,GK,Bologna,34,1983,33.0,6,0.18,5,1,0,0,0,1,0.03,5,1,0,0,0,0,/en/players/30223b33/matchlogs/2017-2018/gca/Antonio-Mirante-Match-Logs
344,Simone Missiroli,it,MF,Sassuolo,31,1986,32.4,63,1.94,54,1,2,5,1,5,0.15,54,1,2,5,1,0,/en/players/331c0a43/matchlogs/2017-2018/gca/Simone-Missiroli-Match-Logs
345,Cristian Molinaro,it,DF,Torino,34,1983,17.4,19,1.09,17,1,1,0,0,2,0.12,17,1,1,0,0,0,/en/players/1c8c5aed/matchlogs/2017-2018/gca/Cristian-Molinaro-Match-Logs
346,Riccardo Montolivo,it,MF,Milan,32,1985,12.1,31,2.56,30,0,0,0,1,1,0.08,30,0,0,0,1,0,/en/players/b746d309/matchlogs/2017-2018/gca/Riccardo-Montolivo-Match-Logs
347,Luca Mora,it,MF,SPAL,29,1988,10.4,11,1.06,10,0,0,0,1,1,0.10,10,0,0,0,1,0,/en/players/42fff925/matchlogs/2017-2018/gca/Luca-Mora-Match-Logs
348,Héctor Moreno,mx,DF,Roma,29,1988,2.6,3,1.19,3,0,0,0,0,0,0.00,3,0,0,0,0,0,/en/players/5d311e8d/matchlogs/2017-2018/gca/Hector-Moreno-Match-Logs
349,Emiliano Moretti,it,DF,Torino,36,1981,19.8,5,0.25,5,0,0,0,0,0,0.00,5,0,0,0,0,0,/en/players/55667895/matchlogs/2017-2018/gca/Emiliano-Moretti-Match-Logs
350,Alessandro Murgia,it,MF,Lazio,20,1996,8.6,16,1.86,12,0,1,1,2,0,0.00,12,0,1,1,2,0,/en/players/fb2c533b/matchlogs/2017-2018/gca/Alessandro-Murgia-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
351,Nicola Murru,it,DF,Sampdoria,22,1994,16.1,24,1.49,19,3,1,0,1,2,0.12,19,3,1,0,1,0,/en/players/d183e9d6/matchlogs/2017-2018/gca/Nicola-Murru-Match-Logs
352,Mateo Musacchio,ar,DF,Milan,26,1990,13.4,16,1.20,16,0,0,0,0,2,0.15,16,0,0,0,0,0,/en/players/91899ca8/matchlogs/2017-2018/gca/Mateo-Musacchio-Match-Logs
353,Yuto Nagatomo,jp,DF,Inter,30,1986,8.8,16,1.82,13,0,1,2,0,2,0.23,13,0,1,2,0,0,/en/players/4b6960d2/matchlogs/2017-2018/gca/Yuto-Nagatomo-Match-Logs
354,Ádám Nagy,hu,MF,Bologna,22,1995,7.9,9,1.14,6,0,0,0,2,1,0.13,6,0,0,0,2,1,/en/players/788b31e2/matchlogs/2017-2018/gca/Adam-Nagy-Match-Logs
355,Radja Nainggolan,be,MF,Roma,29,1988,29.0,106,3.64,88,1,7,4,6,17,0.58,88,1,7,4,6,0,/en/players/1f9328da/matchlogs/2017-2018/gca/Radja-Nainggolan-Match-Logs
356,Andrea Nalini,it,"FW,MF",Crotone,27,1990,18.2,33,1.81,27,1,2,1,2,6,0.33,27,1,2,1,2,0,/en/players/65c75ea8/matchlogs/2017-2018/gca/Andrea-Nalini-Match-Logs
357,Nani,pt,"MF,FW",Lazio,30,1986,4.3,20,4.85,12,3,3,0,2,7,1.70,12,3,3,0,2,0,/en/players/15e9c7e6/matchlogs/2017-2018/gca/Nani-Match-Logs
358,M'Baye Niang,sn,FW,Torino,22,1994,17.0,45,2.63,32,4,5,2,2,4,0.23,32,4,5,2,2,0,/en/players/2054d037/matchlogs/2017-2018/gca/MBaye-Niang-Match-Logs
359,Nicolas Nkoulou,cm,DF,Torino,27,1990,36.2,13,0.36,12,0,1,0,0,1,0.03,12,0,1,0,0,0,/en/players/93cf32a8/matchlogs/2017-2018/gca/Nicolas-Nkoulou-Match-Logs
360,Bram Nuytinck,nl,DF,Udinese,27,1990,26.2,9,0.34,5,0,0,4,0,4,0.15,5,0,0,4,0,0,/en/players/e33f36d5/matchlogs/2017-2018/gca/Bram-Nuytinck-Match-Logs
361,Simeon Nwankwo,ng,FW,Crotone,25,1992,13.5,33,2.46,27,0,1,4,1,4,0.30,27,0,1,4,1,0,/en/players/80dbbd10/matchlogs/2017-2018/gca/Simeon-Nwankwo-Match-Logs
362,Joel Obi,ng,MF,Torino,26,1991,13.9,16,1.20,12,2,0,1,1,2,0.15,12,2,0,1,1,0,/en/players/614c38fb/matchlogs/2017-2018/gca/Joel-Obi-Match-Logs
363,Marios Oikonomou,gr,DF,SPAL,24,1992,1.9,1,0.52,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/3b9858f5/matchlogs/2017-2018/gca/Marios-Oikonomou-Match-Logs
364,Orji Okwonkwo,ng,"MF,FW",Bologna,19,1998,2.9,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/905a4f61/matchlogs/2017-2018/gca/Orji-Okwonkwo-Match-Logs
365,Maximiliano Olivera,uy,DF,Fiorentina,25,1992,4.6,7,1.54,5,1,1,0,0,0,0.00,5,1,1,0,0,0,/en/players/32a33c68/matchlogs/2017-2018/gca/Maximiliano-Olivera-Match-Logs
366,Stephane Omeonga,be,"MF,DF",Genoa,21,1996,8.9,19,2.18,14,0,2,2,1,0,0.00,14,0,2,2,1,0,/en/players/72c803a0/matchlogs/2017-2018/gca/Stephane-Omeonga-Match-Logs
367,Riccardo Orsolini,it,"FW,DF",Bologna,20,1997,3.8,5,1.33,5,0,0,0,0,0,0.00,5,0,0,0,0,0,/en/players/e14ec482/matchlogs/2017-2018/gca/Riccardo-Orsolini-Match-Logs
368,Riccardo Orsolini,it,"FW,MF",Atalanta,20,1997,1.4,7,5.38,5,1,0,0,1,1,0.77,5,1,0,0,1,0,/en/players/e14ec482/matchlogs/2017-2018/gca/Riccardo-Orsolini-Match-Logs
369,Adam Ounas,dz,"FW,MF",Napoli,20,1996,1.1,9,9.10,5,0,2,1,1,2,2.02,5,0,2,1,1,0,/en/players/ed90babd/matchlogs/2017-2018/gca/Adam-Ounas-Match-Logs
370,Simone Padoin,it,"DF,MF",Cagliari,33,1984,34.5,55,1.59,44,6,1,3,1,2,0.06,44,6,1,3,1,0,/en/players/5eb72339/matchlogs/2017-2018/gca/Simone-Padoin-Match-Logs
371,Rodrigo Palacio,ar,"FW,MF",Bologna,35,1982,22.9,59,2.57,44,1,3,3,8,5,0.22,44,1,3,3,8,0,/en/players/8d8178ac/matchlogs/2017-2018/gca/Rodrigo-Palacio-Match-Logs
372,Raffaele Palladino,it,"FW,MF",Genoa,33,1984,2.6,9,3.52,8,0,1,0,0,0,0.00,8,0,1,0,0,0,/en/players/961a4174/matchlogs/2017-2018/gca/Raffaele-Palladino-Match-Logs
373,Emerson Palmieri,it,DF,Roma,22,1994,0.2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/e0bc6fdc/matchlogs/2017-2018/gca/Emerson-Palmieri-Match-Logs
