Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
212,Santiago Gentiletti,ar,DF,Genoa,32,1985,3.2,235,222,13,0,0,19,1,3,0,0,0,0,184,19,32,182,32,6,13,1,206,0,0,5,0,/en/players/4ac07e1b/matchlogs/2017-2018/passing_types/Santiago-Gentiletti-Match-Logs
213,Gerson,br,"MF,FW",Roma,20,1997,10.1,527,519,8,4,0,93,5,5,0,0,0,0,422,50,55,443,48,11,4,9,461,1,0,4,10,/en/players/8827bf46/matchlogs/2017-2018/passing_types/Gerson-Match-Logs
214,Faouzi Ghoulam,dz,DF,Napoli,26,1991,10.9,986,856,130,11,0,117,21,64,28,5,3,2,678,169,139,718,117,35,91,4,834,1,3,12,25,/en/players/c5adc293/matchlogs/2017-2018/passing_types/Faouzi-Ghoulam-Match-Logs
215,Emanuele Giaccherini,it,FW,Napoli,32,1985,0.7,52,52,0,0,0,9,1,2,0,0,0,0,47,2,3,3,49,0,0,0,45,0,0,0,2,/en/players/1c50f354/matchlogs/2017-2018/passing_types/Emanuele-Giaccherini-Match-Logs
216,Emanuele Giaccherini,it,"MF,FW",Chievo,32,1985,10.0,413,388,25,13,0,89,16,37,10,4,3,1,236,78,99,64,333,10,1,0,298,1,3,8,15,/en/players/1c50f354/matchlogs/2017-2018/passing_types/Emanuele-Giaccherini-Match-Logs
217,Niccolò Giannetti,it,"FW,MF",Cagliari,26,1991,3.3,66,62,4,0,0,16,2,3,0,0,0,0,36,14,16,7,41,7,1,2,47,0,0,3,4,/en/players/d9e750e5/matchlogs/2017-2018/passing_types/Niccolo-Giannetti-Match-Logs
218,Massimo Gobbi,it,DF,Chievo,36,1980,22.8,1285,1048,237,24,1,149,31,72,0,0,0,0,606,241,438,692,333,37,213,2,949,12,0,28,28,/en/players/635b0bae/matchlogs/2017-2018/passing_types/Massimo-Gobbi-Match-Logs
219,Edoardo Goldaniga,it,DF,Sassuolo,23,1993,12.8,393,358,35,13,0,42,28,1,0,0,0,0,192,69,132,43,273,36,22,3,284,1,0,7,9,/en/players/4b029b31/matchlogs/2017-2018/passing_types/Edoardo-Goldaniga-Match-Logs
220,Pierluigi Gollini,it,GK,Atalanta,22,1995,6.9,185,129,56,16,0,21,7,0,0,0,0,0,120,11,54,8,148,0,0,26,159,1,0,1,0,/en/players/f0f7f62f/matchlogs/2017-2018/passing_types/Pierluigi-Gollini-Match-Logs
221,Papu Gómez,ar,"FW,MF",Atalanta,29,1988,30.6,1512,1314,198,44,4,285,72,260,124,29,29,5,878,205,429,250,1184,39,27,10,1108,5,29,28,48,/en/players/6e4df551/matchlogs/2017-2018/passing_types/Papu-Gomez-Match-Logs
222,Alfred Gomis,sn,GK,SPAL,23,1993,25.1,763,450,313,107,0,50,22,0,0,0,0,0,227,43,493,37,576,0,0,102,438,2,0,1,0,/en/players/cecbce23/matchlogs/2017-2018/passing_types/Alfred-Gomis-Match-Logs
223,Maxime Gonalons,fr,MF,Roma,28,1989,12.2,788,777,11,10,1,130,34,4,0,0,0,0,572,106,110,197,508,42,1,5,682,0,0,11,9,/en/players/b8c1de25/matchlogs/2017-2018/passing_types/Maxime-Gonalons-Match-Logs
224,Giancarlo González,cr,DF,Bologna,29,1988,20.6,999,944,55,36,0,157,56,0,2,0,0,0,602,113,284,60,826,73,17,1,801,5,0,7,8,/en/players/117beb8f/matchlogs/2017-2018/passing_types/Giancarlo-Gonzalez-Match-Logs
225,Robin Gosens,de,"DF,MF",Atalanta,23,1994,16.1,862,754,108,7,0,144,9,40,2,0,0,0,579,126,157,653,73,28,99,1,676,5,0,21,25,/en/players/2d970560/matchlogs/2017-2018/passing_types/Robin-Gosens-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Alberto Grassi,it,MF,SPAL,22,1995,25.0,809,797,12,8,1,152,12,10,0,0,0,0,531,128,150,124,573,57,4,9,665,3,0,6,14,/en/players/6cc97b6a/matchlogs/2017-2018/passing_types/Alberto-Grassi-Match-Logs
227,Andrew Gravillon,fr,DF,Benevento,19,1998,0.9,29,26,3,1,0,5,0,0,0,0,0,0,15,6,8,6,19,1,2,0,20,0,0,0,2,/en/players/49136c42/matchlogs/2017-2018/passing_types/Andrew-Gravillon-Match-Logs
228,Guilherme,br,"MF,FW",Benevento,26,1991,10.5,380,346,34,4,1,67,9,22,14,5,1,1,304,33,43,290,77,6,2,1,309,1,1,5,11,/en/players/9e61c019/matchlogs/2017-2018/passing_types/Guilherme-Match-Logs
229,Samuel Gustafson,se,"MF,FW",Torino,22,1995,0.9,33,32,1,1,0,6,2,2,0,0,0,0,22,9,2,2,26,4,0,1,23,0,0,3,0,/en/players/b1e61f23/matchlogs/2017-2018/passing_types/Samuel-Gustafson-Match-Logs
230,Bright Gyamfi,gh,"DF,MF",Benevento,21,1996,3.6,182,155,27,2,0,33,3,12,0,0,0,0,106,36,40,7,135,9,25,1,142,1,0,3,8,/en/players/251d982a/matchlogs/2017-2018/passing_types/Bright-Gyamfi-Match-Logs
231,Nicolas Haas,ch,MF,Atalanta,21,1996,1.9,91,90,1,1,0,16,3,2,0,0,0,0,67,10,14,14,74,3,0,0,77,1,0,0,1,/en/players/fa449bba/matchlogs/2017-2018/passing_types/Nicolas-Haas-Match-Logs
232,Emil Hallfreðsson,is,MF,Udinese,33,1984,8.5,453,441,12,11,0,69,17,18,0,0,0,0,322,65,66,361,52,31,0,1,391,0,0,3,9,/en/players/86015b20/matchlogs/2017-2018/passing_types/Emil-Hallfredsson-Match-Logs
233,Marek Hamšík,sk,MF,Napoli,30,1987,26.3,2524,2508,16,4,2,345,59,31,0,0,0,0,2016,292,216,794,1669,37,10,4,2240,11,0,39,43,/en/players/e6ad16b2/matchlogs/2017-2018/passing_types/Marek-Hamsik-Match-Logs
234,Samir Handanović,si,GK,Inter,33,1984,38.0,1049,732,317,49,1,96,18,0,0,0,0,0,653,65,331,64,745,1,0,234,873,1,0,6,0,/en/players/74419746/matchlogs/2017-2018/passing_types/Samir-Handanovic-Match-Logs
235,Hans Hateboer,nl,"DF,MF",Atalanta,23,1994,26.6,1401,1222,179,10,1,224,17,55,0,0,0,0,928,241,232,188,934,77,169,4,1111,2,0,43,53,/en/players/3b333ac3/matchlogs/2017-2018/passing_types/Hans-Hateboer-Match-Logs
236,Filip Helander,se,DF,Bologna,24,1993,27.8,1258,1207,51,30,0,160,25,0,0,0,0,0,881,116,261,932,183,79,21,4,1011,5,0,16,26,/en/players/27f0ddef/matchlogs/2017-2018/passing_types/Filip-Helander-Match-Logs
237,Dalbert Henrique,br,DF,Inter,23,1993,5.9,365,301,64,5,0,49,9,19,0,0,0,0,225,66,74,243,46,8,59,2,287,1,0,4,11,/en/players/f45f9427/matchlogs/2017-2018/passing_types/Dalbert-Henrique-Match-Logs
238,Përparim Hetemaj,fi,MF,Chievo,30,1986,26.8,1153,1131,22,8,2,174,39,83,2,0,0,0,765,163,225,275,814,39,9,5,904,3,0,22,41,/en/players/90b70194/matchlogs/2017-2018/passing_types/Perparim-Hetemaj-Match-Logs
239,Thomas Heurtaux,fr,DF,Hellas Verona,29,1988,15.5,517,502,15,13,1,71,31,0,0,0,0,0,348,39,130,74,406,25,2,2,418,3,0,7,3,/en/players/32d1c24f/matchlogs/2017-2018/passing_types/Thomas-Heurtaux-Match-Logs
240,Gonzalo Higuaín,ar,FW,Juventus,29,1987,31.3,705,685,20,1,4,160,33,16,0,0,0,0,470,142,93,99,570,19,2,12,560,3,0,19,23,/en/players/8a08491a/matchlogs/2017-2018/passing_types/Gonzalo-Higuain-Match-Logs
241,Oscar Hiljemark,se,MF,Genoa,25,1992,14.2,673,592,81,26,0,98,35,83,41,10,8,0,443,76,154,101,513,32,9,8,516,2,8,16,13,/en/players/98e958af/matchlogs/2017-2018/passing_types/Oscar-Hiljemark-Match-Logs
242,Benedikt Höwedes,de,DF,Juventus,29,1988,2.7,213,208,5,0,0,29,2,2,0,0,0,0,181,13,19,31,165,8,5,2,193,0,0,0,1,/en/players/d5c04323/matchlogs/2017-2018/passing_types/Benedikt-Howedes-Match-Logs
243,Vitor Hugo,br,DF,Fiorentina,26,1991,13.4,654,638,16,11,0,113,12,1,0,0,0,0,469,74,111,329,243,44,5,5,553,1,0,3,4,/en/players/f2c1300a/matchlogs/2017-2018/passing_types/Vitor-Hugo-Match-Logs
244,Elseid Hysaj,al,DF,Napoli,23,1994,34.7,2662,2316,346,33,2,388,30,52,2,0,0,0,1774,594,294,383,1828,100,311,11,2303,3,0,55,74,/en/players/2f3452eb/matchlogs/2017-2018/passing_types/Elseid-Hysaj-Match-Logs
245,Mauro Icardi,ar,FW,Inter,24,1993,32.9,444,402,42,0,2,99,7,9,0,0,0,0,274,105,65,71,302,42,3,7,325,0,0,9,12,/en/players/43b78598/matchlogs/2017-2018/passing_types/Mauro-Icardi-Match-Logs
246,Pietro Iemmello,it,FW,Benevento,25,1992,9.8,206,185,21,0,1,51,0,1,0,0,0,0,151,25,30,22,161,17,1,1,157,1,0,3,12,/en/players/0861b8d6/matchlogs/2017-2018/passing_types/Pietro-Iemmello-Match-Logs
247,Josip Iličić,si,"FW,MF",Atalanta,29,1988,22.2,1188,1047,141,37,4,231,69,135,78,28,28,9,767,196,225,962,186,12,17,5,911,7,28,15,55,/en/players/68252d6d/matchlogs/2017-2018/passing_types/Josip-Ilicic-Match-Logs
248,Ciro Immobile,it,FW,Lazio,27,1990,29.8,783,742,41,2,1,156,22,16,0,0,0,0,595,114,74,72,668,15,7,15,615,2,0,24,38,/en/players/4431aed2/matchlogs/2017-2018/passing_types/Ciro-Immobile-Match-Logs
249,Svante Ingelsson,se,MF,Udinese,19,1998,3.6,95,89,6,1,0,15,0,8,0,0,0,0,59,18,18,68,14,6,5,1,65,0,0,2,8,/en/players/4133cfcf/matchlogs/2017-2018/passing_types/Svante-Ingelsson-Match-Logs
250,Roberto Inglese,it,FW,Chievo,25,1991,30.9,563,550,13,0,0,149,5,17,0,0,0,0,286,136,141,97,321,66,0,28,362,4,0,6,34,/en/players/6c1f7328/matchlogs/2017-2018/passing_types/Roberto-Inglese-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Lorenzo Insigne,it,FW,Napoli,26,1991,34.3,2532,2446,86,12,10,401,33,72,8,2,0,3,1916,343,273,178,2262,43,42,6,2110,5,0,51,66,/en/players/2f557579/matchlogs/2017-2018/passing_types/Lorenzo-Insigne-Match-Logs
252,Artur Ioniță,md,MF,Cagliari,26,1990,29.7,969,964,5,2,1,195,22,38,1,1,0,0,585,174,210,187,616,96,2,15,723,2,0,20,38,/en/players/cedb3e36/matchlogs/2017-2018/passing_types/Artur-Ionita-Match-Logs
253,Armando Izzo,it,DF,Genoa,25,1992,15.4,847,769,78,34,0,98,25,16,0,0,0,0,467,88,292,224,508,48,44,2,635,4,0,10,15,/en/players/89976232/matchlogs/2017-2018/passing_types/Armando-Izzo-Match-Logs
254,Jakub Jankto,cz,"MF,FW",Udinese,21,1996,29.5,1146,1051,95,16,4,166,40,117,48,10,14,5,694,187,265,929,139,43,24,3,819,2,14,20,33,/en/players/1ea5f91c/matchlogs/2017-2018/passing_types/Jakub-Jankto-Match-Logs
255,Paweł Jaroszyński,pl,"DF,MF",Chievo,22,1994,9.0,409,322,87,5,0,58,17,47,3,0,0,3,159,72,178,225,74,25,79,1,244,6,0,5,23,/en/players/958a601f/matchlogs/2017-2018/passing_types/Pawel-Jaroszynski-Match-Logs
256,Juan Jesus,br,DF,Roma,26,1991,18.4,1188,1141,47,21,0,159,21,5,1,0,0,0,888,101,199,943,165,39,25,2,1030,1,0,9,13,/en/players/79083382/matchlogs/2017-2018/passing_types/Juan-Jesus-Match-Logs
257,Jorginho,it,MF,Napoli,25,1991,29.4,3229,3153,76,73,11,473,33,22,3,3,0,0,2479,412,338,259,2900,51,0,6,2864,11,0,50,25,/en/players/45db685d/matchlogs/2017-2018/passing_types/Jorginho-Match-Logs
258,Mariano Julio Izco,ar,MF,Crotone,34,1983,2.0,70,67,3,2,0,7,0,0,0,0,0,0,43,19,8,7,57,4,1,1,57,0,0,0,3,/en/players/0d2bdb4b/matchlogs/2017-2018/passing_types/Mariano-Julio-Izco-Match-Logs
259,Nikola Kalinić,hr,FW,Milan,29,1988,20.1,366,329,37,1,1,96,0,1,0,0,0,0,256,68,42,11,301,21,1,14,295,0,0,7,14,/en/players/d4931a5a/matchlogs/2017-2018/passing_types/Nikola-Kalinic-Match-Logs
260,Mamadou Kanouté,sn,"FW,MF",Benevento,23,1993,0.4,15,12,3,0,0,3,0,,0,0,0,0,10,4,1,0,11,0,3,1,13,0,0,1,0,/en/players/3d5ed93d/matchlogs/2017-2018/passing_types/Mamadou-Kanoute-Match-Logs
261,Yann Karamoh,fr,"FW,MF",Inter,19,1998,5.4,250,234,16,1,0,60,7,31,3,0,0,0,178,40,32,32,199,6,11,0,193,0,0,6,9,/en/players/8b66d9cc/matchlogs/2017-2018/passing_types/Yann-Karamoh-Match-Logs
262,Rick Karsdorp,nl,DF,Roma,22,1995,0.9,62,53,9,0,0,8,1,2,0,0,0,0,42,16,4,4,48,1,9,0,49,1,0,4,1,/en/players/9f84febe/matchlogs/2017-2018/passing_types/Rick-Karsdorp-Match-Logs
263,Moise Kean,it,FW,Hellas Verona,17,2000,12.6,209,190,19,0,0,46,5,12,0,0,0,0,146,39,24,26,160,7,3,2,157,2,0,1,16,/en/players/3d50bcdb/matchlogs/2017-2018/passing_types/Moise-Kean-Match-Logs
264,Cheick Keita,ml,DF,Bologna,21,1996,1.4,35,29,6,0,0,5,0,0,0,0,0,0,21,5,9,22,4,0,6,1,31,0,0,0,1,/en/players/82f32d55/matchlogs/2017-2018/passing_types/Cheick-Keita-Match-Logs
265,Franck Kessié,ci,MF,Milan,20,1996,36.3,1799,1789,10,6,4,313,39,67,1,0,0,0,1389,174,236,298,1388,71,3,8,1472,7,0,42,48,/en/players/05e19d6a/matchlogs/2017-2018/passing_types/Franck-Kessie-Match-Logs
266,Sami Khedira,de,MF,Juventus,30,1987,21.2,982,959,23,11,2,140,18,12,0,0,0,0,743,139,100,108,826,28,11,1,857,3,0,13,24,/en/players/38ac43d3/matchlogs/2017-2018/passing_types/Sami-Khedira-Match-Logs
267,Aleksandar Kolarov,rs,DF,Roma,31,1985,34.0,2578,2105,473,81,3,361,118,291,103,13,15,3,1616,409,553,2026,158,67,288,3,1967,8,15,31,99,/en/players/eda40760/matchlogs/2017-2018/passing_types/Aleksandar-Kolarov-Match-Logs
268,Kalidou Koulibaly,sn,DF,Napoli,26,1991,34.1,2932,2888,44,36,1,260,67,2,0,0,0,0,2426,273,233,719,2062,89,8,29,2676,0,0,30,18,/en/players/da974c7b/matchlogs/2017-2018/passing_types/Kalidou-Koulibaly-Match-Logs
269,Dawid Kownacki,pl,FW,Sampdoria,20,1997,9.1,272,249,23,2,0,62,3,16,0,0,0,0,174,61,37,40,194,15,3,3,200,0,0,4,14,/en/players/be5e1c4c/matchlogs/2017-2018/passing_types/Dawid-Kownacki-Match-Logs
270,Emil Krafth,se,DF,Bologna,22,1994,10.5,531,444,87,3,0,75,2,11,0,0,0,0,310,91,130,14,392,28,84,4,420,2,0,14,11,/en/players/77cf6852/matchlogs/2017-2018/passing_types/Emil-Krafth-Match-Logs
271,Oliver Kragl,de,MF,Crotone,27,1990,1.1,39,37,2,2,0,11,0,2,0,0,0,0,16,7,16,25,3,5,0,1,22,0,0,2,2,/en/players/1c17dfe0/matchlogs/2017-2018/passing_types/Oliver-Kragl-Match-Logs
272,Ladislav Krejčí,cz,"FW,DF",Bologna,25,1992,4.4,159,154,5,0,0,29,1,9,0,0,0,0,108,30,21,125,17,10,5,1,119,0,0,4,7,/en/players/58027adc/matchlogs/2017-2018/passing_types/Ladislav-Krejci-Match-Logs
273,Jasmin Kurtić,si,MF,SPAL,28,1989,16.0,658,634,24,10,1,143,23,37,9,0,5,0,407,101,150,70,472,60,5,5,492,2,5,14,23,/en/players/144607cc/matchlogs/2017-2018/passing_types/Jasmin-Kurtic-Match-Logs
274,Jasmin Kurtić,si,"MF,FW",Atalanta,28,1989,7.4,322,314,8,2,0,80,7,12,0,0,0,0,212,64,46,43,236,12,4,2,248,1,0,9,13,/en/players/144607cc/matchlogs/2017-2018/passing_types/Jasmin-Kurtic-Match-Logs
275,Han Kwang-song,kp,FW,Cagliari,18,1998,3.1,64,62,2,0,0,18,0,6,0,0,0,0,35,11,18,7,46,5,1,3,44,0,0,0,3,/en/players/87243064/matchlogs/2017-2018/passing_types/Han-Kwang-song-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Eugenio Lamanna,it,GK,Genoa,27,1989,1.0,25,13,12,3,0,2,1,0,0,0,0,0,8,1,16,0,22,0,0,1,15,1,0,1,0,/en/players/349601c3/matchlogs/2017-2018/passing_types/Eugenio-Lamanna-Match-Logs
277,Gianluca Lapadula,it,FW,Genoa,27,1990,16.6,259,244,15,0,1,72,0,5,0,0,0,0,130,61,68,103,56,47,1,7,168,1,0,3,14,/en/players/2ead2809/matchlogs/2017-2018/passing_types/Gianluca-Lapadula-Match-Logs
278,Danilo Larangeira,br,DF,Udinese,33,1984,30.8,1370,1307,63,55,0,132,34,3,0,0,0,0,832,157,381,114,1099,120,8,6,1083,4,0,13,16,/en/players/fed5f993/matchlogs/2017-2018/passing_types/Danilo-Larangeira-Match-Logs
279,Kevin Lasagna,it,"FW,MF",Udinese,24,1992,23.7,448,416,32,1,0,96,13,34,1,1,0,0,238,114,96,272,65,52,0,23,277,2,0,10,24,/en/players/09538fdb/matchlogs/2017-2018/passing_types/Kevin-Lasagna-Match-Logs
280,Vincent Laurini,fr,DF,Fiorentina,28,1989,17.9,1095,864,231,29,0,119,18,54,1,0,1,0,551,212,332,68,759,54,201,1,856,4,1,10,29,/en/players/3535098b/matchlogs/2017-2018/passing_types/Vincent-Laurini-Match-Logs
281,Diego Laxalt,uy,"DF,MF",Genoa,24,1993,31.2,1316,1098,218,5,1,193,30,109,1,0,0,1,704,209,403,864,190,31,212,4,934,3,0,28,79,/en/players/f26e3c59/matchlogs/2017-2018/passing_types/Diego-Laxalt-Match-Logs
282,Achraf Lazaar,ma,"DF,MF",Benevento,25,1992,5.3,173,153,20,0,0,32,10,20,3,1,0,1,97,32,44,111,40,2,17,0,120,0,0,2,9,/en/players/957d41d2/matchlogs/2017-2018/passing_types/Achraf-Lazaar-Match-Logs
283,Darko Lazović,rs,"MF,DF",Genoa,26,1990,13.8,665,575,90,3,2,75,22,83,6,0,2,1,373,118,174,62,482,33,81,3,463,4,2,11,32,/en/players/5128bde4/matchlogs/2017-2018/passing_types/Darko-Lazovic-Match-Logs
284,Manuel Lazzari,it,"DF,MF",SPAL,23,1993,34.6,1536,1227,309,10,0,289,43,171,6,0,1,0,870,300,366,173,1014,47,293,3,1188,4,1,23,74,/en/players/02caf6e0/matchlogs/2017-2018/passing_types/Manuel-Lazzari-Match-Logs
285,Lucas Leiva,br,MF,Lazio,30,1987,32.0,2144,2098,46,42,5,291,38,9,1,0,0,0,1565,311,268,185,1760,146,2,9,1860,8,0,26,28,/en/players/4c78b5ed/matchlogs/2017-2018/passing_types/Lucas-Leiva-Match-Logs
286,Mauricio Lemos,uy,DF,Sassuolo,21,1995,7.8,265,227,38,11,0,41,13,2,0,0,0,0,125,39,101,28,182,23,27,0,189,1,0,6,3,/en/players/dbe5a587/matchlogs/2017-2018/passing_types/Mauricio-Lemos-Match-Logs
287,Mehdi Léris,fr,"MF,FW",Chievo,19,1998,0.5,14,14,0,0,0,1,1,1,0,0,0,0,10,2,2,1,12,0,0,0,9,0,0,0,0,/en/players/7d3cbc67/matchlogs/2017-2018/passing_types/Mehdi-Leris-Match-Logs
288,Gaetano Letizia,it,DF,Benevento,27,1990,23.8,1285,1084,201,28,1,226,68,106,6,2,0,0,707,276,302,276,767,55,167,7,993,7,0,24,39,/en/players/3dd45b70/matchlogs/2017-2018/passing_types/Gaetano-Letizia-Match-Logs
289,Timo Letschert,nl,DF,Sassuolo,24,1993,4.6,217,187,30,5,0,29,6,0,0,0,0,0,135,30,52,16,158,13,25,2,175,0,0,3,3,/en/players/be9938ed/matchlogs/2017-2018/passing_types/Timo-Letschert-Match-Logs
290,Stephan Lichtsteiner,ch,DF,Juventus,33,1984,18.9,1239,1074,165,17,1,175,23,46,0,0,0,0,767,217,255,210,816,51,148,6,1009,0,0,10,36,/en/players/99b1d0e6/matchlogs/2017-2018/passing_types/Stephan-Lichtsteiner-Match-Logs
291,Karol Linetty,pl,MF,Sampdoria,22,1995,23.8,1040,1015,25,9,3,217,16,15,3,0,0,2,736,180,124,357,627,27,11,9,839,4,0,25,29,/en/players/d023d70f/matchlogs/2017-2018/passing_types/Karol-Linetty-Match-Logs
292,Pol Lirola,es,"DF,MF",Sassuolo,19,1997,22.5,941,778,163,5,0,180,26,82,2,0,0,0,423,197,321,20,709,43,156,3,636,5,0,10,43,/en/players/ff800ed8/matchlogs/2017-2018/passing_types/Pol-Lirola-Match-Logs
293,Adem Ljajić,rs,"MF,FW",Torino,25,1991,24.1,1276,1127,149,55,5,216,21,84,56,16,7,4,923,169,184,54,1157,26,25,13,1009,6,7,20,36,/en/players/2648e18f/matchlogs/2017-2018/passing_types/Adem-Ljajic-Match-Logs
294,Simone Lo Faso,it,FW,Fiorentina,19,1998,0.4,31,31,0,0,0,1,0,0,0,0,0,0,24,7,0,12,19,0,0,0,29,0,0,1,1,/en/players/51c614fd/matchlogs/2017-2018/passing_types/Simone-Lo-Faso-Match-Logs
295,Manuel Locatelli,it,MF,Milan,19,1998,7.6,544,531,13,10,0,76,9,7,1,0,0,0,410,50,84,100,424,11,2,3,462,3,0,5,8,/en/players/a8a874f1/matchlogs/2017-2018/passing_types/Manuel-Locatelli-Match-Logs
296,Cristiano Lombardi,it,"DF,MF",Benevento,21,1995,12.4,356,316,40,3,0,61,11,36,2,0,1,1,200,80,76,31,269,11,35,1,248,1,1,11,27,/en/players/f124b4c9/matchlogs/2017-2018/passing_types/Cristiano-Lombardi-Match-Logs
297,Lisandro López,ar,DF,Inter,27,1989,0.5,26,26,0,0,0,4,0,0,0,0,0,0,23,2,1,3,23,0,0,0,24,0,0,0,0,/en/players/8320fe65/matchlogs/2017-2018/passing_types/Lisandro-Lopez-Match-Logs
298,Maxi López,ar,FW,Udinese,33,1984,18.7,363,328,35,0,1,84,2,8,0,0,0,0,206,84,73,71,204,43,0,25,249,2,0,5,17,/en/players/ad469944/matchlogs/2017-2018/passing_types/Maxi-Lopez-Match-Logs
299,Fabio Lucioni,it,DF,Benevento,29,1987,8.0,295,283,12,12,0,40,22,0,0,0,0,0,170,32,93,57,215,19,0,2,219,2,0,5,2,/en/players/8efa621b/matchlogs/2017-2018/passing_types/Fabio-Lucioni-Match-Logs
300,José Luis Palomino,ar,DF,Atalanta,27,1990,22.0,1128,1063,65,28,0,167,17,8,0,0,0,0,799,138,191,850,145,59,37,8,949,2,0,23,15,/en/players/921f6058/matchlogs/2017-2018/passing_types/Jose-Luis-Palomino-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Everton Luiz,br,MF,SPAL,29,1988,7.1,236,230,6,6,0,37,1,1,0,0,0,0,175,22,39,10,214,11,0,0,194,2,0,2,7,/en/players/3799e138/matchlogs/2017-2018/passing_types/Everton-Luiz-Match-Logs
302,Jordan Lukaku,be,"DF,MF",Lazio,23,1994,15.1,752,646,106,2,0,92,23,72,0,0,0,0,494,111,147,455,168,18,104,2,593,2,0,15,36,/en/players/0cd0e21b/matchlogs/2017-2018/passing_types/Jordan-Lukaku-Match-Logs
303,Senad Lulić,ba,"DF,MF",Lazio,31,1986,27.0,1475,1302,173,16,4,278,62,90,2,1,0,0,839,256,380,288,944,58,153,12,1101,9,0,45,54,/en/players/7fd58fe3/matchlogs/2017-2018/passing_types/Senad-Lulic-Match-Logs
304,Lyanco,br,DF,Torino,20,1997,3.5,162,152,10,10,0,38,11,0,0,0,0,0,109,22,31,10,141,5,0,0,138,2,0,2,1,/en/players/b5bf1770/matchlogs/2017-2018/passing_types/Lyanco-Match-Logs
305,Charalambos Lykogiannis,gr,DF,Cagliari,23,1993,7.6,290,198,92,5,0,43,9,30,5,1,2,1,86,45,159,160,13,21,82,1,167,0,2,5,17,/en/players/5efc5389/matchlogs/2017-2018/passing_types/Charalambos-Lykogiannis-Match-Logs
306,Christian Maggio,it,DF,Napoli,35,1982,7.1,464,362,102,11,0,65,3,16,0,0,0,0,262,115,87,38,294,26,91,2,386,0,0,8,11,/en/players/31d7f557/matchlogs/2017-2018/passing_types/Christian-Maggio-Match-Logs
307,Francesco Magnanelli,it,MF,Sassuolo,32,1984,27.7,1674,1507,167,134,3,251,97,38,19,4,5,0,1003,265,406,122,1426,95,1,5,1361,8,5,22,20,/en/players/07767f42/matchlogs/2017-2018/passing_types/Francesco-Magnanelli-Match-Logs
308,Domenico Maietta,it,DF,Bologna,34,1982,5.2,246,235,11,11,0,17,5,1,0,0,0,0,159,34,53,27,205,11,0,1,210,2,0,2,0,/en/players/3d936ba9/matchlogs/2017-2018/passing_types/Domenico-Maietta-Match-Logs
309,Nikola Maksimović,rs,DF,Napoli,25,1991,1.1,59,57,2,2,0,4,6,0,0,0,0,0,34,16,9,6,46,6,0,0,56,0,0,0,1,/en/players/16b9d5cf/matchlogs/2017-2018/passing_types/Nikola-Maksimovic-Match-Logs
310,Gianluca Mancini,it,DF,Atalanta,21,1996,7.6,341,326,15,6,0,61,18,3,0,0,0,0,220,42,79,44,254,27,9,1,278,0,0,2,5,/en/players/5aa53281/matchlogs/2017-2018/passing_types/Gianluca-Mancini-Match-Logs
311,Rolando Mandragora,it,MF,Crotone,20,1997,36.0,1378,1308,70,53,2,246,40,42,15,8,1,2,727,307,344,1037,133,138,2,8,1076,8,1,17,32,/en/players/c7259b83/matchlogs/2017-2018/passing_types/Rolando-Mandragora-Match-Logs
312,Mario Mandžukić,hr,FW,Juventus,31,1986,25.8,984,961,23,3,1,217,34,19,0,0,0,0,577,203,204,100,695,94,18,25,750,5,0,25,35,/en/players/afa0d4e0/matchlogs/2017-2018/passing_types/Mario-Mandzukic-Match-Logs
313,Kostas Manolas,gr,DF,Roma,26,1991,26.0,1371,1334,37,34,0,180,42,0,0,0,0,0,1017,119,235,227,1005,95,3,10,1192,1,0,10,14,/en/players/c707411f/matchlogs/2017-2018/passing_types/Kostas-Manolas-Match-Logs
314,Gabriele Marchegiani,it,GK,SPAL,21,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/8cf63012/matchlogs/2017-2018/passing_types/Gabriele-Marchegiani-Match-Logs
315,Claudio Marchisio,it,MF,Juventus,31,1986,9.1,685,668,17,13,4,98,34,4,2,0,2,0,469,118,98,89,576,16,1,0,607,5,2,5,6,/en/players/e304acd5/matchlogs/2017-2018/passing_types/Claudio-Marchisio-Match-Logs
316,Gian Marco Ferrari,it,DF,Sampdoria,25,1992,29.4,1703,1653,50,48,0,224,72,2,0,0,0,0,1254,179,270,1365,219,89,2,7,1488,2,0,33,14,/en/players/8650af85/matchlogs/2017-2018/passing_types/Gian-Marco-Ferrari-Match-Logs
317,João Mário,pt,"MF,FW",Inter,24,1993,6.2,384,358,26,11,0,50,12,30,13,3,2,0,281,52,51,39,331,9,1,1,322,3,2,7,7,/en/players/f0021247/matchlogs/2017-2018/passing_types/Joao-Mario-Match-Logs
