Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,OG,Matches
Rk,,,,,,,,,,,,,,,,,,,,,,,
501,Riccardo Saponara,it,"MF,FW",Lecce,27,1991,10.5,57,5.42,45,6,0,4,2,6,0.57,45,6,0,4,2,0,/en/players/3bb7af3b/matchlogs/2019-2020/gca/Riccardo-Saponara-Match-Logs
502,Riccardo Saponara,it,"MF,FW",Genoa,27,1991,1.9,8,4.29,7,0,1,0,0,0,0.00,7,0,1,0,0,0,/en/players/3bb7af3b/matchlogs/2019-2020/gca/Riccardo-Saponara-Match-Logs
503,Lasse Schöne,dk,MF,Genoa,33,1986,27.0,72,2.67,31,30,2,8,1,5,0.19,31,30,2,8,1,0,/en/players/c3a8bcd8/matchlogs/2019-2020/gca/Lasse-Schone-Match-Logs
504,Jerdy Schouten,nl,MF,Bologna,22,1997,12.0,25,2.08,22,1,1,0,1,2,0.17,22,1,1,0,1,0,/en/players/2cfae697/matchlogs/2019-2020/gca/Jerdy-Schouten-Match-Logs
505,Matteo Scozzarella,it,MF,Parma,31,1988,10.2,24,2.35,13,11,0,0,0,3,0.29,13,11,0,0,0,0,/en/players/ea164f99/matchlogs/2019-2020/gca/Matteo-Scozzarella-Match-Logs
506,Ken Sema,se,"DF,MF",Udinese,25,1993,27.3,72,2.64,53,10,6,2,1,2,0.07,53,10,6,2,1,0,/en/players/1770bd68/matchlogs/2019-2020/gca/Ken-Sema-Match-Logs
507,Alessandro Semprini,it,DF,Brescia,21,1998,7.0,11,1.57,9,2,0,0,0,0,0.00,9,2,0,0,0,0,/en/players/dd29f81d/matchlogs/2019-2020/gca/Alessandro-Semprini-Match-Logs
508,Stefano Sensi,it,"MF,FW",Inter,23,1995,8.0,42,5.23,23,7,6,3,3,7,0.87,23,7,6,3,3,0,/en/players/b70bde8f/matchlogs/2019-2020/gca/Stefano-Sensi-Match-Logs
509,Luigi Sepe,it,GK,Parma,28,1991,34.0,6,0.18,6,0,0,0,0,0,0.00,6,0,0,0,0,0,/en/players/343f753a/matchlogs/2019-2020/gca/Luigi-Sepe-Match-Logs
510,Yevhen Shakhov,ua,"MF,FW",Lecce,28,1990,12.1,28,2.32,23,1,1,1,2,7,0.58,23,1,1,1,2,0,/en/players/ff764de3/matchlogs/2019-2020/gca/Yevhen-Shakhov-Match-Logs
511,Luca Siligardi,it,"FW,MF",Parma,31,1988,3.7,7,1.87,7,0,0,0,0,2,0.53,7,0,0,0,0,0,/en/players/1cac99dc/matchlogs/2019-2020/gca/Luca-Siligardi-Match-Logs
512,André Silva,pt,FW,Milan,23,1995,0.7,1,1.50,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/3effaa34/matchlogs/2019-2020/gca/Andre-Silva-Match-Logs
513,Marco Silvestri,it,GK,Hellas Verona,28,1991,35.0,3,0.09,0,3,0,0,0,0,0.00,0,3,0,0,0,0,/en/players/0d422df7/matchlogs/2019-2020/gca/Marco-Silvestri-Match-Logs
514,Giovanni Simeone,ar,FW,Cagliari,24,1995,32.5,42,1.29,27,0,5,4,5,6,0.18,27,0,5,4,5,1,/en/players/343c0d52/matchlogs/2019-2020/gca/Giovanni-Simeone-Match-Logs
515,Wilfried Singo,ci,DF,Torino,18,2000,1.5,5,3.41,4,0,1,0,0,1,0.68,4,0,1,0,0,0,/en/players/8b609c34/matchlogs/2019-2020/gca/Wilfried-Singo-Match-Logs
516,Salvatore Sirigu,it,GK,Torino,32,1987,36.0,3,0.08,0,3,0,0,0,0,0.00,0,3,0,0,0,0,/en/players/10dc46f0/matchlogs/2019-2020/gca/Salvatore-Sirigu-Match-Logs
517,Łukasz Skorupski,pl,GK,Bologna,28,1991,37.0,5,0.14,5,0,0,0,0,1,0.03,5,0,0,0,0,0,/en/players/ab4449d6/matchlogs/2019-2020/gca/Lukasz-Skorupski-Match-Logs
518,Andreas Skov Olsen,dk,"FW,MF",Bologna,19,1999,8.4,20,2.37,12,3,1,2,2,3,0.36,12,3,1,2,2,0,/en/players/c50cee19/matchlogs/2019-2020/gca/Andreas-Skov-Olsen-Match-Logs
519,Simon Skrabb,fi,"MF,FW",Brescia,24,1995,2.9,4,1.40,3,0,1,0,0,1,0.35,3,0,1,0,0,0,/en/players/45af5134/matchlogs/2019-2020/gca/Simon-Skrabb-Match-Logs
520,Milan Škriniar,sk,DF,Inter,24,1995,29.2,25,0.86,21,0,1,2,1,2,0.07,21,0,1,2,1,0,/en/players/30f5ffa9/matchlogs/2019-2020/gca/Milan-Skriniar-Match-Logs
521,Chris Smalling,eng,DF,Roma,29,1989,28.5,24,0.84,22,0,0,1,1,4,0.14,22,0,0,1,1,0,/en/players/b6964eb6/matchlogs/2019-2020/gca/Chris-Smalling-Match-Logs
522,Roberto Soriano,it,MF,Bologna,28,1991,27.4,103,3.75,87,0,5,2,8,12,0.44,87,0,5,2,8,1,/en/players/9d4c45d6/matchlogs/2019-2020/gca/Roberto-Soriano-Match-Logs
523,Riccardo Sottil,it,"FW,DF",Fiorentina,20,1999,5.7,23,4.03,12,0,4,3,4,4,0.70,12,0,4,3,4,0,/en/players/94816803/matchlogs/2019-2020/gca/Riccardo-Sottil-Match-Logs
524,Adama Soumaoro,fr,DF,Genoa,27,1992,7.1,1,0.14,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/7b075c75/matchlogs/2019-2020/gca/Adama-Soumaoro-Match-Logs
525,Nikolas Špalek,sk,"MF,FW",Brescia,22,1997,17.5,30,1.71,23,2,0,2,3,2,0.11,23,2,0,2,3,0,/en/players/9e90fb5d/matchlogs/2019-2020/gca/Nikolas-Spalek-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
526,Leonardo Spinazzola,it,DF,Roma,26,1993,17.2,57,3.31,48,2,5,1,0,4,0.23,48,2,5,1,0,1,/en/players/3626daea/matchlogs/2019-2020/gca/Leonardo-Spinazzola-Match-Logs
527,Marco Sportiello,it,GK,Atalanta,27,1992,5.8,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/ac4003af/matchlogs/2019-2020/gca/Marco-Sportiello-Match-Logs
528,Mattia Sprocati,it,FW,Parma,26,1992,6.6,16,2.44,9,0,0,2,5,0,0.00,9,0,0,2,5,0,/en/players/bdd0692f/matchlogs/2019-2020/gca/Mattia-Sprocati-Match-Logs
529,Mariusz Stępiński,pl,FW,Hellas Verona,24,1995,7.8,10,1.27,7,0,0,1,2,1,0.13,7,0,0,1,2,0,/en/players/7b536033/matchlogs/2019-2020/gca/Mariusz-Stepinski-Match-Logs
530,Thomas Strakosha,al,GK,Lazio,24,1995,38.0,7,0.18,6,1,0,0,0,1,0.03,6,1,0,0,0,0,/en/players/339fe0e8/matchlogs/2019-2020/gca/Thomas-Strakosha-Match-Logs
531,Jens Stryger Larsen,dk,DF,Udinese,28,1991,31.0,52,1.68,48,2,2,0,0,4,0.13,48,2,2,0,0,0,/en/players/f91e81c9/matchlogs/2019-2020/gca/Jens-Stryger-Larsen-Match-Logs
532,Stefano Sturaro,it,MF,Genoa,26,1993,13.9,28,2.01,15,2,2,4,5,4,0.29,15,2,2,4,5,0,/en/players/2334478a/matchlogs/2019-2020/gca/Stefano-Sturaro-Match-Logs
533,Suso,es,"FW,MF",Milan,25,1993,15.1,73,4.83,56,7,6,2,2,5,0.33,56,7,6,2,2,0,/en/players/4e219ad2/matchlogs/2019-2020/gca/Suso-Match-Logs
534,Bosko Sutalo,hr,DF,Atalanta,19,2000,3.1,2,0.64,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/1d0bb7e4/matchlogs/2019-2020/gca/Bosko-Sutalo-Match-Logs
535,Mattias Svanberg,se,MF,Bologna,20,1999,11.7,38,3.25,26,4,1,3,4,3,0.26,26,4,1,3,4,0,/en/players/92d83c27/matchlogs/2019-2020/gca/Mattias-Svanberg-Match-Logs
536,Wojciech Szczęsny,pl,GK,Juventus,29,1990,28.8,3,0.10,2,1,0,0,0,1,0.03,2,1,0,0,0,0,/en/players/01b8a2b2/matchlogs/2019-2020/gca/Wojciech-Szczesny-Match-Logs
537,Andrea Tabanelli,it,MF,Lecce,29,1990,10.7,12,1.12,9,2,0,0,1,1,0.09,9,2,0,0,1,0,/en/players/b59e02da/matchlogs/2019-2020/gca/Andrea-Tabanelli-Match-Logs
538,Panagiotis Tachtsidis,gr,MF,Lecce,28,1991,22.3,48,2.16,42,1,0,1,4,3,0.13,42,1,0,1,4,0,/en/players/e26bd2f4/matchlogs/2019-2020/gca/Panagiotis-Tachtsidis-Match-Logs
539,Adrien Tameze,cm,MF,Atalanta,25,1994,2.3,9,3.84,9,0,0,0,0,2,0.85,9,0,0,0,0,0,/en/players/8da74c05/matchlogs/2019-2020/gca/Adrien-Tameze-Match-Logs
540,Łukasz Teodorczyk,pl,FW,Udinese,28,1991,2.5,6,2.43,6,0,0,0,0,2,0.81,6,0,0,0,0,0,/en/players/7e81a17d/matchlogs/2019-2020/gca/Lukasz-Teodorczyk-Match-Logs
541,Hidde ter Avest,nl,DF,Udinese,22,1997,7.6,16,2.10,15,1,0,0,0,1,0.13,15,1,0,0,0,0,/en/players/18f9dbd0/matchlogs/2019-2020/gca/Hidde-ter-Avest-Match-Logs
542,Pietro Terracciano,it,GK,Fiorentina,29,1990,6.9,1,0.14,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/e1b0a70d/matchlogs/2019-2020/gca/Pietro-Terracciano-Match-Logs
543,Aleksa Terzić,rs,DF,Fiorentina,19,1999,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/3ef0a2d7/matchlogs/2019-2020/gca/Aleksa-Terzic-Match-Logs
544,Demba Thiam,sn,GK,SPAL,21,1998,2.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/0f47717b/matchlogs/2019-2020/gca/Demba-Thiam-Match-Logs
545,Morten Thorsby,no,"MF,DF",Sampdoria,23,1996,20.7,36,1.74,29,2,3,1,1,6,0.29,29,2,3,1,1,0,/en/players/d1b49282/matchlogs/2019-2020/gca/Morten-Thorsby-Match-Logs
546,Jeremy Toljan,de,DF,Sassuolo,24,1994,24.3,43,1.77,40,2,1,0,0,4,0.16,40,2,1,0,0,0,/en/players/a96e5dc0/matchlogs/2019-2020/gca/Jeremy-Toljan-Match-Logs
547,Rafael Tolói,br,DF,Atalanta,28,1990,29.0,39,1.35,32,1,2,3,1,9,0.31,32,1,2,3,1,0,/en/players/c56dc39e/matchlogs/2019-2020/gca/Rafael-Toloi-Match-Logs
548,Takehiro Tomiyasu,jp,DF,Bologna,20,1998,28.1,36,1.28,30,0,2,3,1,5,0.18,30,0,2,3,1,0,/en/players/b3af9be1/matchlogs/2019-2020/gca/Takehiro-Tomiyasu-Match-Logs
549,Nenad Tomović,rs,DF,SPAL,31,1987,19.5,19,0.97,16,2,1,0,0,2,0.10,16,2,1,0,0,0,/en/players/6aafdc27/matchlogs/2019-2020/gca/Nenad-Tomovic-Match-Logs
550,Sandro Tonali,it,MF,Brescia,19,2000,33.5,115,3.43,53,51,3,1,7,12,0.36,53,51,3,1,7,0,/en/players/0db169ae/matchlogs/2019-2020/gca/Sandro-Tonali-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
551,Lorenzo Tonelli,it,DF,Sampdoria,29,1990,7.8,1,0.13,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/8cc29864/matchlogs/2019-2020/gca/Lorenzo-Tonelli-Match-Logs
552,Ernesto Torregrossa,it,FW,Brescia,27,1992,20.5,66,3.22,40,3,5,8,10,11,0.54,40,3,5,8,10,0,/en/players/bf39bdec/matchlogs/2019-2020/gca/Ernesto-Torregrossa-Match-Logs
553,Amad Traoré,ci,FW,Atalanta,17,2002,0.3,1,3.33,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/9dc96f10/matchlogs/2019-2020/gca/Amad-Traore-Match-Logs
554,Luca Tremolada,it,MF,Brescia,27,1991,0.2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/ed65da8c/matchlogs/2019-2020/gca/Luca-Tremolada-Match-Logs
555,Alessandro Tripaldelli,it,DF,Sassuolo,20,1999,1.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/4571fa88/matchlogs/2019-2020/gca/Alessandro-Tripaldelli-Match-Logs
556,William Troost-Ekong,ng,DF,Udinese,25,1993,28.6,11,0.38,11,0,0,0,0,0,0.00,11,0,0,0,0,0,/en/players/7ed4921e/matchlogs/2019-2020/gca/William-Troost-Ekong-Match-Logs
557,Georgi Tunjov,ee,MF,SPAL,18,2001,3.2,5,1.58,0,4,0,0,1,0,0.00,0,4,0,0,1,0,/en/players/7aa84ac5/matchlogs/2019-2020/gca/Georgi-Tunjov-Match-Logs
558,Stefano Turati,it,GK,Sassuolo,,,2.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/bf168004/matchlogs/2019-2020/gca/Stefano-Turati-Match-Logs
559,Gennaro Tutino,it,FW,Hellas Verona,22,1996,2.5,5,2.00,4,0,0,0,1,0,0.00,4,0,0,0,1,0,/en/players/8b303bcb/matchlogs/2019-2020/gca/Gennaro-Tutino-Match-Logs
560,Samir Ujkani,xk,GK,Torino,31,1988,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/96640846/matchlogs/2019-2020/gca/Samir-Ujkani-Match-Logs
561,Cengiz Ünder,tr,FW,Roma,22,1997,9.7,47,4.85,29,1,12,3,2,2,0.21,29,1,12,3,2,0,/en/players/1880614f/matchlogs/2019-2020/gca/Cengiz-Under-Match-Logs
562,Mirko Valdifiori,it,MF,SPAL,33,1986,15.6,53,3.41,23,28,1,0,1,3,0.19,23,28,1,0,1,0,/en/players/c710f7d5/matchlogs/2019-2020/gca/Mirko-Valdifiori-Match-Logs
563,Borja Valero,es,MF,Inter,34,1985,10.3,28,2.71,25,0,3,0,0,2,0.19,25,0,3,0,0,0,/en/players/0e21fc3c/matchlogs/2019-2020/gca/Borja-Valero-Match-Logs
564,Mattia Valoti,it,"MF,FW",SPAL,25,1993,17.0,42,2.48,30,0,6,2,4,8,0.47,30,0,6,2,4,0,/en/players/c414df9d/matchlogs/2019-2020/gca/Mattia-Valoti-Match-Logs
565,Denis Vavro,sk,DF,Lazio,23,1996,3.6,1,0.27,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/08990838/matchlogs/2019-2020/gca/Denis-Vavro-Match-Logs
566,Matías Vecino,uy,MF,Inter,27,1991,14.2,29,2.04,22,0,2,3,2,4,0.28,22,0,2,3,2,0,/en/players/44ac04e9/matchlogs/2019-2020/gca/Matias-Vecino-Match-Logs
567,Miguel Veloso,pt,MF,Hellas Verona,33,1986,31.2,104,3.44,60,35,1,5,2,8,0.26,60,35,1,5,2,1,/en/players/ab1ca213/matchlogs/2019-2020/gca/Miguel-Veloso-Match-Logs
568,Lorenzo Venuti,it,DF,Fiorentina,24,1995,9.5,15,1.57,14,0,0,0,1,2,0.21,14,0,0,0,1,0,/en/players/983ff2c7/matchlogs/2019-2020/gca/Lorenzo-Venuti-Match-Logs
569,Brayan Vera,co,"DF,MF",Lecce,20,1999,1.7,3,1.74,2,1,0,0,0,1,0.58,2,1,0,0,0,0,/en/players/80c718dd/matchlogs/2019-2020/gca/Brayan-Vera-Match-Logs
570,Simone Verdi,it,"MF,FW",Torino,27,1992,23.0,85,3.69,43,26,4,9,3,14,0.61,43,26,4,9,3,0,/en/players/0375723e/matchlogs/2019-2020/gca/Simone-Verdi-Match-Logs
571,Jordan Veretout,fr,MF,Roma,26,1993,29.2,74,2.53,52,17,1,2,2,8,0.27,52,17,1,2,2,0,/en/players/4a56052c/matchlogs/2019-2020/gca/Jordan-Veretout-Match-Logs
572,Valerio Verre,it,"FW,MF",Hellas Verona,25,1994,19.7,50,2.54,38,4,3,3,2,8,0.41,38,4,3,3,2,0,/en/players/33ecf462/matchlogs/2019-2020/gca/Valerio-Verre-Match-Logs
573,Francesco Vicari,it,DF,SPAL,24,1994,32.2,13,0.40,11,1,0,0,1,0,0.00,11,1,0,0,1,0,/en/players/de045b15/matchlogs/2019-2020/gca/Francesco-Vicari-Match-Logs
574,Ronaldo Vieira,gw,MF,Sampdoria,21,1998,20.2,45,2.23,36,4,2,1,2,2,0.10,36,4,2,1,2,0,/en/players/75e60d75/matchlogs/2019-2020/gca/Ronaldo-Vieira-Match-Logs
575,Mauro Vigorito,it,GK,Lecce,29,1990,4.7,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/582a251c/matchlogs/2019-2020/gca/Mauro-Vigorito-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
576,Gonzalo Villar,es,MF,Roma,21,1998,3.3,8,2.41,7,0,0,0,1,1,0.30,7,0,0,0,1,0,/en/players/bdc74a8f/matchlogs/2019-2020/gca/Gonzalo-Villar-Match-Logs
577,Luigi Vitale,it,DF,Hellas Verona,31,1987,0.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/fe479e17/matchlogs/2019-2020/gca/Luigi-Vitale-Match-Logs
578,Mattia Viviani,it,MF,Brescia,18,2000,3.8,4,1.05,4,0,0,0,0,0,0.00,4,0,0,0,0,0,/en/players/360b2bb1/matchlogs/2019-2020/gca/Mattia-Viviani-Match-Logs
579,Dušan Vlahović,rs,FW,Fiorentina,19,2000,16.7,39,2.34,21,0,6,6,5,2,0.12,21,0,6,6,5,1,/en/players/79443529/matchlogs/2019-2020/gca/Dusan-Vlahovic-Match-Logs
580,Stefan de Vrij,nl,DF,Inter,27,1992,31.4,23,0.73,22,0,0,1,0,3,0.10,22,0,0,1,0,0,/en/players/d0d8dd44/matchlogs/2019-2020/gca/Stefan-de-Vrij-Match-Logs
581,Giacomo Vrioni,al,FW,Juventus,20,1998,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/bf4d31d3/matchlogs/2019-2020/gca/Giacomo-Vrioni-Match-Logs
582,Walace,br,MF,Udinese,24,1995,12.7,22,1.74,21,0,0,1,0,1,0.08,21,0,0,1,0,0,/en/players/26db8853/matchlogs/2019-2020/gca/Walace-Match-Logs
583,Sebastian Walukiewicz,pl,DF,Cagliari,19,2000,12.9,5,0.39,5,0,0,0,0,0,0.00,5,0,0,0,0,0,/en/players/217875a4/matchlogs/2019-2020/gca/Sebastian-Walukiewicz-Match-Logs
584,Jawad El Yamiq,ma,DF,Genoa,27,1992,2.2,2,0.91,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/f6f6b6e8/matchlogs/2019-2020/gca/Jawad-El-Yamiq-Match-Logs
585,Maya Yoshida,jp,DF,Sampdoria,30,1988,13.2,5,0.38,4,1,0,0,0,1,0.08,4,1,0,0,0,0,/en/players/caffaf5a/matchlogs/2019-2020/gca/Maya-Yoshida-Match-Logs
586,Amin Younes,de,"FW,MF",Napoli,25,1993,2.0,10,5.11,10,0,0,0,0,0,0.00,10,0,0,0,0,0,/en/players/228f73ae/matchlogs/2019-2020/gca/Amin-Younes-Match-Logs
587,Ashley Young,eng,DF,Inter,34,1985,13.2,42,3.19,32,3,3,2,2,6,0.46,32,3,3,2,2,0,/en/players/be927d03/matchlogs/2019-2020/gca/Ashley-Young-Match-Logs
588,Mattia Zaccagni,it,"FW,MF",Hellas Verona,24,1995,23.5,68,2.89,52,1,5,3,6,13,0.55,52,1,5,3,6,1,/en/players/d85c238b/matchlogs/2019-2020/gca/Mattia-Zaccagni-Match-Logs
589,Luca Zanimacchia,it,FW,Juventus,21,1998,1.3,5,3.75,4,0,0,0,1,0,0.00,4,0,0,0,1,0,/en/players/5e834dce/matchlogs/2019-2020/gca/Luca-Zanimacchia-Match-Logs
590,Nicolò Zaniolo,it,"FW,MF",Roma,20,1999,16.7,64,3.83,39,1,16,3,5,9,0.54,39,1,16,3,5,0,/en/players/9907b1c8/matchlogs/2019-2020/gca/Nicolo-Zaniolo-Match-Logs
591,Cristián Zapata,co,DF,Genoa,32,1986,19.1,12,0.63,8,0,1,3,0,0,0.00,8,0,1,3,0,0,/en/players/b1deecf8/matchlogs/2019-2020/gca/Cristian-Zapata-Match-Logs
592,Duván Zapata,co,FW,Atalanta,28,1991,22.5,73,3.24,57,0,7,4,5,12,0.53,57,0,7,4,5,0,/en/players/d3de9af0/matchlogs/2019-2020/gca/Duvan-Zapata-Match-Logs
593,Davide Zappacosta,it,DF,Roma,27,1992,5.0,10,1.99,8,0,1,1,0,3,0.60,8,0,1,1,0,0,/en/players/7fe90ccd/matchlogs/2019-2020/gca/Davide-Zappacosta-Match-Logs
594,Simone Zaza,it,FW,Torino,28,1991,18.2,24,1.32,14,0,2,5,3,3,0.16,14,0,2,5,3,0,/en/players/9592289a/matchlogs/2019-2020/gca/Simone-Zaza-Match-Logs
595,Marvin Zeegelaar,nl,DF,Udinese,28,1990,6.6,8,1.21,7,0,0,0,1,2,0.30,7,0,0,0,1,0,/en/players/8abd0c03/matchlogs/2019-2020/gca/Marvin-Zeegelaar-Match-Logs
596,Piotr Zieliński,pl,MF,Napoli,25,1994,32.5,130,4.00,105,3,9,7,6,12,0.37,105,3,9,7,6,0,/en/players/a5296e55/matchlogs/2019-2020/gca/Piotr-Zielinski-Match-Logs
597,Jaromír Zmrhal,cz,MF,Brescia,25,1993,12.5,23,1.84,19,1,1,1,1,0,0.00,19,1,1,1,1,0,/en/players/cbec1196/matchlogs/2019-2020/gca/Jaromir-Zmrhal-Match-Logs
598,Ervin Zukanović,ba,DF,SPAL,32,1987,2.3,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/1253a12e/matchlogs/2019-2020/gca/Ervin-Zukanovic-Match-Logs
599,Szymon Żurkowski,pl,MF,Fiorentina,21,1997,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/4e1d5e59/matchlogs/2019-2020/gca/Szymon-Zurkowski-Match-Logs
600,Filip Đuričić,rs,"MF,FW",Sassuolo,27,1992,18.1,70,3.86,48,10,6,3,3,10,0.55,48,10,6,3,3,0,/en/players/eccbe56a/matchlogs/2019-2020/gca/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
