Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
303,Lucas Leiva,br,MF,Lazio,32,1987,20.1,1002,1135,88.3,19833,5548,1002,1135,88.3,1002,1135,88.3,1002,1135,88.3,1,1.9,-0.9,18,97,11,1,114,/en/players/4c78b5ed/matchlogs/2019-2020/passing/Lucas-Leiva-Match-Logs
304,Lukas Lerager,dk,MF,Genoa,26,1993,15.4,494,600,82.3,7798,2188,494,600,82.3,494,600,82.3,494,600,82.3,1,1.6,-0.6,11,39,9,3,52,/en/players/1b82f8df/matchlogs/2019-2020/passing/Lukas-Lerager-Match-Logs
305,Mehdi Léris,fr,"MF,FW",Sampdoria,21,1998,5.7,170,230,73.9,2892,878,170,230,73.9,170,230,73.9,170,230,73.9,1,0.5,+0.5,6,14,8,4,25,/en/players/7d3cbc67/matchlogs/2019-2020/passing/Mehdi-Leris-Match-Logs
306,Karlo Letica,hr,GK,SPAL,22,1997,10.0,202,319,63.3,6415,4473,202,319,63.3,202,319,63.3,202,319,63.3,0,0.0,0.0,1,0,0,0,0,/en/players/4a6914ff/matchlogs/2019-2020/passing/Karlo-Letica-Match-Logs
307,Matthijs de Ligt,nl,DF,Juventus,19,1999,27.2,1394,1525,91.4,29594,7983,1394,1525,91.4,1394,1525,91.4,1394,1525,91.4,0,0.3,-0.3,3,80,1,0,54,/en/players/d6e53a3a/matchlogs/2019-2020/passing/Matthijs-de-Ligt-Match-Logs
308,Anderson Lima,br,MF,Lazio,19,1999,0.7,25,30,83.3,426,145,25,30,83.3,25,30,83.3,25,30,83.3,0,0.3,-0.3,2,4,0,0,5,/en/players/59be3a74/matchlogs/2019-2020/passing/Anderson-Lima-Match-Logs
309,Karol Linetty,pl,MF,Sampdoria,24,1995,22.4,595,765,77.8,9994,3045,595,765,77.8,595,765,77.8,595,765,77.8,3,2.1,+0.9,29,49,19,8,92,/en/players/d023d70f/matchlogs/2019-2020/passing/Karol-Linetty-Match-Logs
310,Pol Lirola,es,DF,Fiorentina,21,1997,29.4,979,1311,74.7,17355,6693,979,1311,74.7,979,1311,74.7,979,1311,74.7,2,2.8,-0.8,33,71,34,11,168,/en/players/ff800ed8/matchlogs/2019-2020/passing/Pol-Lirola-Match-Logs
311,Fernando Llorente,es,FW,Napoli,34,1985,5.6,127,156,81.4,1822,142,127,156,81.4,127,156,81.4,127,156,81.4,1,0.7,+0.3,10,2,3,0,4,/en/players/82dbf623/matchlogs/2019-2020/passing/Fernando-Llorente-Match-Logs
312,Stanislav Lobotka,sk,MF,Napoli,24,1994,8.4,608,646,94.1,10855,2265,608,646,94.1,608,646,94.1,608,646,94.1,0,0.2,-0.2,6,58,2,0,41,/en/players/e1cbb531/matchlogs/2019-2020/passing/Stanislav-Lobotka-Match-Logs
313,Manuel Locatelli,it,MF,Sassuolo,21,1998,28.7,1886,2178,86.6,35565,8512,1886,2178,86.6,1886,2178,86.6,1886,2178,86.6,5,4.3,+0.7,47,219,32,3,179,/en/players/a8a874f1/matchlogs/2019-2020/passing/Manuel-Locatelli-Match-Logs
314,Pau López,es,GK,Roma,24,1994,32.0,831,1056,78.7,23299,13712,831,1056,78.7,831,1056,78.7,831,1056,78.7,0,0.0,0.0,0,4,0,0,1,/en/players/20b9f052/matchlogs/2019-2020/passing/Pau-Lopez-Match-Logs
315,Matteo Lovato,it,DF,Hellas Verona,19,2000,0.1,1,2,50.0,16,13,1,2,50.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,/en/players/5fa57166/matchlogs/2019-2020/passing/Matteo-Lovato-Match-Logs
316,Hirving Lozano,mx,FW,Napoli,24,1995,11.4,270,352,76.7,3827,735,270,352,76.7,270,352,76.7,270,352,76.7,1,2.1,-1.1,21,8,15,2,31,/en/players/a69e4806/matchlogs/2019-2020/passing/Hirving-Lozano-Match-Logs
317,Fabio Lucioni,it,DF,Lecce,31,1987,34.8,1353,1570,86.2,34535,11798,1353,1570,86.2,1353,1570,86.2,1353,1570,86.2,0,0.0,0.0,2,67,3,1,88,/en/players/8efa621b/matchlogs/2019-2020/passing/Fabio-Lucioni-Match-Logs
318,José Luis Palomino,ar,DF,Atalanta,29,1990,27.6,1148,1318,87.1,23889,6752,1148,1318,87.1,1148,1318,87.1,1148,1318,87.1,1,1.2,-0.2,6,61,7,2,70,/en/players/921f6058/matchlogs/2019-2020/passing/Jose-Luis-Palomino-Match-Logs
319,Jordan Lukaku,be,DF,Lazio,25,1994,4.4,128,168,76.2,2205,716,128,168,76.2,128,168,76.2,128,168,76.2,2,0.8,+1.2,9,4,7,5,18,/en/players/0cd0e21b/matchlogs/2019-2020/passing/Jordan-Lukaku-Match-Logs
320,Romelu Lukaku,be,FW,Inter,26,1993,33.1,580,809,71.7,8145,1579,580,809,71.7,580,809,71.7,580,809,71.7,2,5.2,-3.2,54,39,27,2,67,/en/players/5eae500a/matchlogs/2019-2020/passing/Romelu-Lukaku-Match-Logs
321,Saša Lukić,rs,MF,Torino,22,1996,20.7,728,843,86.4,12778,3218,728,843,86.4,728,843,86.4,728,843,86.4,1,0.6,+0.4,12,66,15,3,75,/en/players/c6e8cf1f/matchlogs/2019-2020/passing/Sasa-Lukic-Match-Logs
322,Senad Lulić,ba,DF,Lazio,33,1986,17.5,685,864,79.3,13112,4225,685,864,79.3,685,864,79.3,685,864,79.3,2,2.4,-0.4,21,35,31,14,90,/en/players/7fd58fe3/matchlogs/2019-2020/passing/Senad-Lulic-Match-Logs
323,Sebastiano Luperto,it,DF,Napoli,22,1996,5.9,347,381,91.1,6946,2250,347,381,91.1,347,381,91.1,347,381,91.1,0,0.0,0.0,1,26,2,1,30,/en/players/997fff07/matchlogs/2019-2020/passing/Sebastiano-Luperto-Match-Logs
324,Lyanco,br,DF,Torino,22,1997,13.1,552,649,85.1,12422,4377,552,649,85.1,552,649,85.1,552,649,85.1,0,0.3,-0.3,1,34,1,0,38,/en/players/b5bf1770/matchlogs/2019-2020/passing/Lyanco-Match-Logs
325,Charalambos Lykogiannis,gr,DF,Cagliari,25,1993,14.9,405,620,65.3,8233,3760,405,620,65.3,405,620,65.3,405,620,65.3,1,1.4,-0.4,9,36,6,2,74,/en/players/5efc5389/matchlogs/2019-2020/passing/Charalambos-Lykogiannis-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Francesco Magnanelli,it,MF,Sassuolo,34,1984,15.5,1049,1176,89.2,19175,4335,1049,1176,89.2,1049,1176,89.2,1049,1176,89.2,0,0.3,-0.3,12,98,10,0,74,/en/players/07767f42/matchlogs/2019-2020/passing/Francesco-Magnanelli-Match-Logs
327,Giangiacomo Magnani,it,"DF,MF",Brescia,23,1995,1.3,29,37,78.4,653,178,29,37,78.4,29,37,78.4,29,37,78.4,0,0.0,0.0,0,1,0,0,0,/en/players/cce9f582/matchlogs/2019-2020/passing/Giangiacomo-Magnani-Match-Logs
328,Giangiacomo Magnani,it,DF,Sassuolo,23,1995,1.6,65,77,84.4,1669,430,65,77,84.4,65,77,84.4,65,77,84.4,0,0.1,-0.1,2,4,0,0,5,/en/players/cce9f582/matchlogs/2019-2020/passing/Giangiacomo-Magnani-Match-Logs
329,Žan Majer,si,MF,Lecce,27,1992,18.5,593,746,79.5,10548,2677,593,746,79.5,593,746,79.5,593,746,79.5,1,1.4,-0.4,19,61,16,5,62,/en/players/bf13975c/matchlogs/2019-2020/passing/Zan-Majer-Match-Logs
330,Nikola Maksimović,rs,DF,Napoli,27,1991,20.0,1287,1389,92.7,27053,9103,1287,1389,92.7,1287,1389,92.7,1287,1389,92.7,1,0.7,+0.3,7,79,9,5,73,/en/players/16b9d5cf/matchlogs/2019-2020/passing/Nikola-Maksimovic-Match-Logs
331,Kévin Malcuit,ma,DF,Napoli,28,1991,2.8,142,174,81.6,2591,588,142,174,81.6,142,174,81.6,142,174,81.6,0,0.2,-0.2,2,4,4,3,14,/en/players/d6a889ea/matchlogs/2019-2020/passing/Kevin-Malcuit-Match-Logs
332,Daniel Maldini,it,FW,Milan,17,2001,0.3,13,16,81.3,176,19,13,16,81.3,13,16,81.3,13,16,81.3,0,0.0,0.0,0,0,0,0,0,/en/players/801831fe/matchlogs/2019-2020/passing/Daniel-Maldini-Match-Logs
333,Ruslan Malinovskyi,ua,"MF,FW",Atalanta,26,1993,17.1,779,979,79.6,15367,3870,779,979,79.6,779,979,79.6,779,979,79.6,3,5.2,-2.2,43,67,45,8,130,/en/players/48d5bd33/matchlogs/2019-2020/passing/Ruslan-Malinovskyi-Match-Logs
334,Gianluca Mancini,it,"DF,MF",Roma,23,1996,30.4,1500,1679,89.3,31011,10073,1500,1679,89.3,1500,1679,89.3,1500,1679,89.3,0,0.6,-0.6,9,79,13,0,98,/en/players/5aa53281/matchlogs/2019-2020/passing/Gianluca-Mancini-Match-Logs
335,Marco Mancosu,it,"MF,FW",Lecce,30,1988,27.1,682,908,75.1,11166,2762,682,908,75.1,682,908,75.1,682,908,75.1,2,3.9,-1.9,35,64,24,6,77,/en/players/2c3a6c21/matchlogs/2019-2020/passing/Marco-Mancosu-Match-Logs
336,Rolando Mandragora,it,MF,Udinese,22,1997,22.8,788,973,81.0,14239,3960,788,973,81.0,788,973,81.0,788,973,81.0,2,2.9,-0.9,37,66,17,6,102,/en/players/c7259b83/matchlogs/2019-2020/passing/Rolando-Mandragora-Match-Logs
337,Massimiliano Mangraviti,it,DF,Brescia,21,1998,10.8,365,443,82.4,7987,3765,365,443,82.4,365,443,82.4,365,443,82.4,0,0.1,-0.1,1,35,5,4,57,/en/players/33914f14/matchlogs/2019-2020/passing/Massimiliano-Mangraviti-Match-Logs
338,Kostas Manolas,gr,DF,Napoli,28,1991,24.2,1369,1476,92.8,29211,7282,1369,1476,92.8,1369,1476,92.8,1369,1476,92.8,0,0.1,-0.1,2,47,2,0,58,/en/players/c707411f/matchlogs/2019-2020/passing/Kostas-Manolas-Match-Logs
339,Giacomo Manzari,it,"FW,MF",Sassuolo,18,2000,0.2,4,7,57.1,40,19,4,7,57.1,4,7,57.1,4,7,57.1,0,0.0,0.0,0,0,0,0,0,/en/players/d8dfae8a/matchlogs/2019-2020/passing/Giacomo-Manzari-Match-Logs
340,Gian Marco Ferrari,it,DF,Sassuolo,27,1992,21.1,1369,1463,93.6,26659,8918,1369,1463,93.6,1369,1463,93.6,1369,1463,93.6,1,0.9,+0.1,6,86,4,1,79,/en/players/8650af85/matchlogs/2019-2020/passing/Gian-Marco-Ferrari-Match-Logs
341,Federico Marigosu,it,MF,Cagliari,18,2001,0.3,8,15,53.3,190,62,8,15,53.3,8,15,53.3,8,15,53.3,0,0.0,0.0,1,0,1,1,1,/en/players/66a9470c/matchlogs/2019-2020/passing/Federico-Marigosu-Match-Logs
342,Marlon,br,DF,Sassuolo,23,1995,20.2,1371,1448,94.7,25652,9054,1371,1448,94.7,1371,1448,94.7,1371,1448,94.7,0,0.7,-0.7,8,80,4,0,65,/en/players/cdf65d12/matchlogs/2019-2020/passing/Marlon-Match-Logs
343,Gonzalo Maroni,ar,MF,Sampdoria,20,1999,2.0,71,89,79.8,1212,428,71,89,79.8,71,89,79.8,71,89,79.8,1,0.6,+0.4,9,7,6,2,16,/en/players/e01ca8f4/matchlogs/2019-2020/passing/Gonzalo-Maroni-Match-Logs
344,Bruno Martella,it,"DF,MF",Brescia,26,1992,14.1,402,562,71.5,7675,3399,402,562,71.5,402,562,71.5,402,562,71.5,0,1.2,-1.2,15,31,22,12,87,/en/players/1e12c53b/matchlogs/2019-2020/passing/Bruno-Martella-Match-Logs
345,Lautaro Martínez,ar,FW,Inter,21,1997,27.2,325,520,62.5,5036,1274,325,520,62.5,325,520,62.5,325,520,62.5,3,2.6,+0.4,29,29,19,1,46,/en/players/f7036e1c/matchlogs/2019-2020/passing/Lautaro-Martinez-Match-Logs
346,Adam Marušić,me,DF,Lazio,26,1992,10.5,338,398,84.9,5881,1562,338,398,84.9,338,398,84.9,338,398,84.9,1,0.5,+0.5,8,5,8,5,20,/en/players/d4535821/matchlogs/2019-2020/passing/Adam-Marusic-Match-Logs
347,Andrea Masiello,it,DF,Genoa,33,1986,14.7,695,812,85.6,14249,5853,695,812,85.6,695,812,85.6,695,812,85.6,1,0.0,+1.0,1,55,9,0,95,/en/players/e0314d87/matchlogs/2019-2020/passing/Andrea-Masiello-Match-Logs
348,Andrea Masiello,it,DF,Atalanta,33,1986,6.0,259,297,87.2,5426,1662,259,297,87.2,259,297,87.2,259,297,87.2,0,0.2,-0.2,3,16,1,1,19,/en/players/e0314d87/matchlogs/2019-2020/passing/Andrea-Masiello-Match-Logs
349,Aleš Matějů,cz,DF,Brescia,23,1996,28.3,944,1154,81.8,18623,7170,944,1154,81.8,944,1154,81.8,944,1154,81.8,1,1.0,0.0,10,48,10,6,105,/en/players/deb748c9/matchlogs/2019-2020/passing/Ales-Mateju-Match-Logs
350,Alessandro Matri,it,"FW,MF",Brescia,34,1984,1.0,19,29,65.5,409,181,19,29,65.5,19,29,65.5,19,29,65.5,0,0.3,-0.3,4,4,2,0,9,/en/players/58d97e77/matchlogs/2019-2020/passing/Alessandro-Matri-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Federico Mattiello,it,DF,Cagliari,24,1995,10.3,328,426,77.0,5126,1589,328,426,77.0,328,426,77.0,328,426,77.0,1,1.0,0.0,8,11,10,6,37,/en/players/fba81826/matchlogs/2019-2020/passing/Federico-Mattiello-Match-Logs
352,Blaise Matuidi,fr,MF,Juventus,32,1987,24.9,974,1120,87.0,14364,3448,974,1120,87.0,974,1120,87.0,974,1120,87.0,2,1.3,+0.7,19,66,17,4,70,/en/players/c0cddebe/matchlogs/2019-2020/passing/Blaise-Matuidi-Match-Logs
353,Luca Mazzitelli,it,MF,Sassuolo,23,1995,0.1,27,29,93.1,435,62,27,29,93.1,27,29,93.1,27,29,93.1,0,0.0,0.0,0,2,0,0,2,/en/players/dc61b402/matchlogs/2019-2020/passing/Luca-Mazzitelli-Match-Logs
354,Ibrahima Mbaye,sn,DF,Bologna,24,1994,16.7,709,834,85.0,12280,4901,709,834,85.0,709,834,85.0,709,834,85.0,3,0.5,+2.5,7,48,4,2,85,/en/players/cfbf9881/matchlogs/2019-2020/passing/Ibrahima-Mbaye-Match-Logs
355,Biagio Meccariello,it,DF,Lecce,28,1991,8.5,348,410,84.9,7152,2662,348,410,84.9,348,410,84.9,348,410,84.9,0,0.1,-0.1,5,15,2,2,28,/en/players/1eeeff8a/matchlogs/2019-2020/passing/Biagio-Meccariello-Match-Logs
356,Gary Medel,cl,MF,Bologna,31,1987,19.8,987,1088,90.7,19182,5048,987,1088,90.7,987,1088,90.7,987,1088,90.7,0,0.5,-0.5,11,93,2,0,87,/en/players/563a68ad/matchlogs/2019-2020/passing/Gary-Medel-Match-Logs
357,Soualiho Meïté,fr,MF,Torino,25,1994,24.5,769,936,82.2,14614,3291,769,936,82.2,769,936,82.2,769,936,82.2,2,1.3,+0.7,22,74,24,8,76,/en/players/5cec2c74/matchlogs/2019-2020/passing/Soualiho-Meite-Match-Logs
358,Alex Meret,it,GK,Napoli,22,1997,21.7,508,601,84.5,11296,5694,508,601,84.5,508,601,84.5,508,601,84.5,0,0.0,0.0,0,1,0,0,0,/en/players/9413b19f/matchlogs/2019-2020/passing/Alex-Meret-Match-Logs
359,Yıldırım Mert Çetin,tr,DF,Roma,22,1997,2.9,126,135,93.3,2676,697,126,135,93.3,126,135,93.3,126,135,93.3,0,0.0,0.0,0,4,0,0,2,/en/players/c730da00/matchlogs/2019-2020/passing/Yildirim-Mert-Cetin-Match-Logs
360,Dries Mertens,be,FW,Napoli,32,1987,18.8,536,713,75.2,9113,2218,536,713,75.2,536,713,75.2,536,713,75.2,7,6.4,+0.6,55,39,33,5,79,/en/players/89b2c8a9/matchlogs/2019-2020/passing/Dries-Mertens-Match-Logs
361,Kingsley Michael,ng,MF,Bologna,19,1999,0.8,51,58,87.9,876,176,51,58,87.9,51,58,87.9,51,58,87.9,0,0.1,-0.1,1,6,0,0,4,/en/players/e63e122d/matchlogs/2019-2020/passing/Kingsley-Michael-Match-Logs
362,Nikola Milenković,rs,DF,Fiorentina,21,1997,36.2,1544,1742,88.6,32951,10748,1544,1742,88.6,1544,1742,88.6,1544,1742,88.6,0,0.2,-0.2,6,88,6,1,105,/en/players/bee704fc/matchlogs/2019-2020/passing/Nikola-Milenkovic-Match-Logs
363,Arkadiusz Milik,pl,FW,Napoli,25,1994,19.4,388,468,82.9,5754,687,388,468,82.9,388,468,82.9,388,468,82.9,0,2.1,-2.1,23,21,10,1,24,/en/players/85613cf0/matchlogs/2019-2020/passing/Arkadiusz-Milik-Match-Logs
364,Sergej Milinković-Savić,rs,MF,Lazio,24,1995,33.7,1360,1757,77.4,26539,7350,1360,1757,77.4,1360,1757,77.4,1360,1757,77.4,4,4.7,-0.7,45,131,51,9,188,/en/players/4e6dbac4/matchlogs/2019-2020/passing/Sergej-Milinkovic-Savic-Match-Logs
365,Vincenzo Millico,it,"MF,FW",Torino,18,2000,2.4,60,85,70.6,1363,266,60,85,70.6,60,85,70.6,60,85,70.6,0,0.3,-0.3,4,2,5,3,9,/en/players/6817095b/matchlogs/2019-2020/passing/Vincenzo-Millico-Match-Logs
366,Antonio Mirante,it,GK,Roma,36,1983,5.0,140,172,81.4,3899,2474,140,172,81.4,140,172,81.4,140,172,81.4,0,0.0,0.0,0,0,0,0,0,/en/players/30223b33/matchlogs/2019-2020/passing/Antonio-Mirante-Match-Logs
367,Simone Missiroli,it,MF,SPAL,33,1986,31.1,1240,1462,84.8,21732,6203,1240,1462,84.8,1240,1462,84.8,1240,1462,84.8,0,0.9,-0.9,16,129,15,1,136,/en/players/331c0a43/matchlogs/2019-2020/passing/Simone-Missiroli-Match-Logs
368,Henrikh Mkhitaryan,am,"MF,FW",Roma,30,1989,17.0,582,695,83.7,10244,2362,582,695,83.7,582,695,83.7,582,695,83.7,5,3.1,+1.9,26,34,24,2,71,/en/players/dd0daf32/matchlogs/2019-2020/passing/Henrikh-Mkhitaryan-Match-Logs
369,Gabriele Moncini,it,"FW,MF",SPAL,23,1996,1.7,14,19,73.7,160,24,14,19,73.7,14,19,73.7,14,19,73.7,0,0.0,0.0,2,0,0,0,0,/en/players/c4efe2b4/matchlogs/2019-2020/passing/Gabriele-Moncini-Match-Logs
370,Ilario Monterisi,it,DF,Lecce,17,2001,0.0,4,4,100.0,70,25,4,4,100.0,4,4,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,2,/en/players/31b252fc/matchlogs/2019-2020/passing/Ilario-Monterisi-Match-Logs
371,Raúl Moro,es,DF,Lazio,16,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/players/919dd4b1/matchlogs/2019-2020/passing/Raul-Moro-Match-Logs
372,Leonardo Morosini,it,"FW,MF",Brescia,23,1995,0.3,3,4,75.0,50,9,3,4,75.0,3,4,75.0,3,4,75.0,0,0.0,0.0,0,0,1,0,1,/en/players/d89b0ebb/matchlogs/2019-2020/passing/Leonardo-Morosini-Match-Logs
373,Victor Moses,ng,DF,Inter,28,1990,4.7,221,281,78.6,4040,1646,221,281,78.6,221,281,78.6,221,281,78.6,3,2.1,+0.9,9,13,9,3,44,/en/players/e726e11e/matchlogs/2019-2020/passing/Victor-Moses-Match-Logs
374,Mert Müldür,tr,DF,Sassuolo,20,1999,14.1,681,806,84.5,11378,3630,681,806,84.5,681,806,84.5,681,806,84.5,1,1.1,-0.1,12,43,12,5,71,/en/players/1295552e/matchlogs/2019-2020/passing/Mert-Muldur-Match-Logs
375,Simone Muratore,it,MF,Juventus,21,1998,1.8,124,136,91.2,2354,594,124,136,91.2,124,136,91.2,124,136,91.2,0,0.2,-0.2,4,12,2,0,13,/en/players/04989945/matchlogs/2019-2020/passing/Simone-Muratore-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Alessandro Murgia,it,MF,SPAL,22,1996,19.4,708,849,83.4,11958,3484,708,849,83.4,708,849,83.4,708,849,83.4,1,2.1,-1.1,32,52,8,3,78,/en/players/fb2c533b/matchlogs/2019-2020/passing/Alessandro-Murgia-Match-Logs
377,Luis Muriel,co,FW,Atalanta,28,1991,14.0,377,524,71.9,6032,1567,377,524,71.9,377,524,71.9,377,524,71.9,1,4.0,-3.0,35,27,30,6,69,/en/players/eb2fe5b6/matchlogs/2019-2020/passing/Luis-Muriel-Match-Logs
378,Jeison Murillo,co,DF,Sampdoria,27,1992,7.4,232,281,82.6,5721,2179,232,281,82.6,232,281,82.6,232,281,82.6,0,0.1,-0.1,2,13,3,3,23,/en/players/b233e8e4/matchlogs/2019-2020/passing/Jeison-Murillo-Match-Logs
379,Nicola Murru,it,DF,Sampdoria,24,1994,25.1,695,1050,66.2,13486,6686,695,1050,66.2,695,1050,66.2,695,1050,66.2,0,1.3,-1.3,20,70,25,14,163,/en/players/d183e9d6/matchlogs/2019-2020/passing/Nicola-Murru-Match-Logs
380,Mateo Musacchio,ar,DF,Milan,28,1990,16.3,895,996,89.9,19514,5279,895,996,89.9,895,996,89.9,895,996,89.9,0,0.5,-0.5,11,75,3,0,60,/en/players/91899ca8/matchlogs/2019-2020/passing/Mateo-Musacchio-Match-Logs
381,Juan Musso,ar,GK,Udinese,25,1994,38.0,882,1178,74.9,25829,15255,882,1178,74.9,882,1178,74.9,882,1178,74.9,0,0.0,0.0,1,8,0,0,1,/en/players/a111cf41/matchlogs/2019-2020/passing/Juan-Musso-Match-Logs
382,Radja Nainggolan,be,"MF,FW",Cagliari,31,1988,23.0,889,1153,77.1,20062,4562,889,1153,77.1,889,1153,77.1,889,1153,77.1,7,4.8,+2.2,42,109,41,12,138,/en/players/1f9328da/matchlogs/2019-2020/passing/Radja-Nainggolan-Match-Logs
383,Nahitan Nández,uy,"MF,DF",Cagliari,23,1995,32.2,1029,1351,76.2,18789,5854,1029,1351,76.2,1029,1351,76.2,1029,1351,76.2,3,3.8,-0.8,38,89,42,17,144,/en/players/95facda1/matchlogs/2019-2020/passing/Nahitan-Nandez-Match-Logs
384,Michel Ndary Adopo,fr,DF,Torino,19,2000,0.0,4,4,100.0,39,8,4,4,100.0,4,4,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/599d91d0/matchlogs/2019-2020/passing/Michel-Ndary-Adopo-Match-Logs
385,Emanuele Ndoj,al,MF,Brescia,22,1996,6.2,163,213,76.5,3213,744,163,213,76.5,163,213,76.5,163,213,76.5,0,0.4,-0.4,7,7,10,2,25,/en/players/482145e9/matchlogs/2019-2020/passing/Emanuele-Ndoj-Match-Logs
386,Ilija Nestorovski,mk,FW,Udinese,29,1990,13.9,286,386,74.1,4591,850,286,386,74.1,286,386,74.1,286,386,74.1,1,0.8,+0.2,16,23,8,1,32,/en/players/b1236c63/matchlogs/2019-2020/passing/Ilija-Nestorovski-Match-Logs
387,Nicolas Nkoulou,cm,DF,Torino,29,1990,29.9,1020,1138,89.6,22828,4929,1020,1138,89.6,1020,1138,89.6,1020,1138,89.6,0,0.1,-0.1,2,22,0,0,17,/en/players/93cf32a8/matchlogs/2019-2020/passing/Nicolas-Nkoulou-Match-Logs
388,Bram Nuytinck,nl,DF,Udinese,29,1990,24.7,1101,1294,85.1,23114,8569,1101,1294,85.1,1101,1294,85.1,1101,1294,85.1,0,0.7,-0.7,5,92,3,0,98,/en/players/e33f36d5/matchlogs/2019-2020/passing/Bram-Nuytinck-Match-Logs
389,Pedro Obiang,gq,MF,Sassuolo,27,1992,18.6,981,1103,88.9,16487,4066,981,1103,88.9,981,1103,88.9,981,1103,88.9,1,0.5,+0.5,12,73,13,1,81,/en/players/ba1e04b3/matchlogs/2019-2020/passing/Pedro-Obiang-Match-Logs
390,Stefano Okaka,it,FW,Udinese,29,1989,26.8,484,629,76.9,7126,1289,484,629,76.9,484,629,76.9,484,629,76.9,2,1.6,+0.4,25,35,13,1,41,/en/players/601ef102/matchlogs/2019-2020/passing/Stefano-Okaka-Match-Logs
391,Christian Oliva,uy,MF,Cagliari,23,1996,5.2,205,235,87.2,4001,1151,205,235,87.2,205,235,87.2,205,235,87.2,1,0.2,+0.8,2,33,3,1,27,/en/players/d3b888e3/matchlogs/2019-2020/passing/Christian-Oliva-Match-Logs
392,Maximiliano Olivera,uy,DF,Fiorentina,27,1992,0.1,3,5,60.0,96,67,3,5,60.0,3,5,60.0,3,5,60.0,0,0.0,0.0,0,1,1,1,2,/en/players/32a33c68/matchlogs/2019-2020/passing/Maximiliano-Olivera-Match-Logs
393,Marco Olivieri,it,FW,Juventus,20,1999,0.3,11,15,73.3,178,23,11,15,73.3,11,15,73.3,11,15,73.3,0,0.0,0.0,0,0,0,0,0,/en/players/f5ba8903/matchlogs/2019-2020/passing/Marco-Olivieri-Match-Logs
394,Robin Olsen,se,GK,Cagliari,29,1990,16.9,324,500,64.8,11148,7252,324,500,64.8,324,500,64.8,324,500,64.8,0,0.0,0.0,0,5,0,0,0,/en/players/e7ee38c3/matchlogs/2019-2020/passing/Robin-Olsen-Match-Logs
395,Nicholas Opoku,gh,DF,Udinese,21,1997,5.3,,,,,,,,,,,,,,,0,,,,,,,,/en/players/b871bf55/matchlogs/2019-2020/passing/Nicholas-Opoku-Match-Logs
396,Riccardo Orsolini,it,"FW,MF",Bologna,22,1997,29.8,687,1108,62.0,12919,4456,687,1108,62.0,687,1108,62.0,687,1108,62.0,6,6.7,-0.7,51,35,39,11,130,/en/players/e14ec482/matchlogs/2019-2020/passing/Riccardo-Orsolini-Match-Logs
397,David Ospina,co,GK,Napoli,30,1988,16.3,407,467,87.2,9549,5616,407,467,87.2,407,467,87.2,407,467,87.2,0,0.0,0.0,0,1,0,0,1,/en/players/82b1198a/matchlogs/2019-2020/passing/David-Ospina-Match-Logs
398,Daniele Padelli,it,GK,Inter,33,1985,3.0,76,91,83.5,1998,980,76,91,83.5,76,91,83.5,76,91,83.5,0,0.0,0.0,0,0,0,0,0,/en/players/cf1c23d8/matchlogs/2019-2020/passing/Daniele-Padelli-Match-Logs
399,Marko Pajač,hr,DF,Genoa,26,1993,8.4,338,466,72.5,6247,2332,338,466,72.5,338,466,72.5,338,466,72.5,0,1.5,-1.5,11,11,18,14,45,/en/players/5df4ef30/matchlogs/2019-2020/passing/Marko-Pajac-Match-Logs
400,Rodrigo Palacio,ar,FW,Bologna,37,1982,28.0,761,1027,74.1,12374,2336,761,1027,74.1,761,1027,74.1,761,1027,74.1,3,4.6,-1.6,52,34,35,16,80,/en/players/8d8178ac/matchlogs/2019-2020/passing/Rodrigo-Palacio-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Alberto Paloschi,it,FW,SPAL,29,1990,4.9,50,67,74.6,678,79,50,67,74.6,50,67,74.6,50,67,74.6,0,0.2,-0.2,4,2,0,0,2,/en/players/b5cae4e6/matchlogs/2019-2020/passing/Alberto-Paloschi-Match-Logs
402,Alberto Paloschi,it,"FW,MF",Cagliari,29,1990,2.3,31,39,79.5,404,25,31,39,79.5,31,39,79.5,31,39,79.5,0,0.1,-0.1,2,0,0,0,0,/en/players/b5cae4e6/matchlogs/2019-2020/passing/Alberto-Paloschi-Match-Logs
403,Martin Palumbo,no,MF,Udinese,17,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/players/f8d41a8c/matchlogs/2019-2020/passing/Martin-Palumbo-Match-Logs
