Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
318,José Luis Palomino,ar,DF,Atalanta,29,1990,27.6,1318,1231,87,61,0,184,22,7,0,0,0,0,963,160,195,984,184,80,26,6,1148,3,0,6,19,/en/players/921f6058/matchlogs/2019-2020/passing_types/Jose-Luis-Palomino-Match-Logs
319,Jordan Lukaku,be,DF,Lazio,25,1994,4.4,168,143,25,0,0,21,6,19,0,0,0,0,102,31,35,103,38,1,25,0,128,1,0,3,8,/en/players/0cd0e21b/matchlogs/2019-2020/passing_types/Jordan-Lukaku-Match-Logs
320,Romelu Lukaku,be,FW,Inter,26,1993,33.1,809,769,40,0,9,321,19,24,0,0,0,0,476,210,123,435,234,38,0,37,580,6,0,15,32,/en/players/5eae500a/matchlogs/2019-2020/passing_types/Romelu-Lukaku-Match-Logs
321,Saša Lukić,rs,MF,Torino,22,1996,20.7,843,795,48,32,1,143,24,23,9,4,2,0,641,94,108,102,680,40,3,4,728,3,2,12,23,/en/players/c6e8cf1f/matchlogs/2019-2020/passing_types/Sasa-Lukic-Match-Logs
322,Senad Lulić,ba,DF,Lazio,33,1986,17.5,864,766,98,7,2,176,36,69,0,0,0,0,529,139,196,160,582,18,91,4,685,4,0,20,26,/en/players/7fd58fe3/matchlogs/2019-2020/passing_types/Senad-Lulic-Match-Logs
323,Sebastiano Luperto,it,DF,Napoli,22,1996,5.9,381,363,18,10,0,37,8,5,0,0,0,0,302,36,43,317,42,10,8,1,347,1,0,3,1,/en/players/997fff07/matchlogs/2019-2020/passing_types/Sebastiano-Luperto-Match-Logs
324,Lyanco,br,DF,Torino,22,1997,13.1,649,623,26,25,1,82,33,5,0,0,0,0,486,50,113,56,566,17,1,1,552,1,0,8,10,/en/players/b5bf1770/matchlogs/2019-2020/passing_types/Lyanco-Match-Logs
325,Charalambos Lykogiannis,gr,DF,Cagliari,25,1993,14.9,620,495,125,17,1,83,18,63,14,7,2,3,297,95,228,459,33,20,94,0,405,2,2,11,32,/en/players/5efc5389/matchlogs/2019-2020/passing_types/Charalambos-Lykogiannis-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Francesco Magnanelli,it,MF,Sassuolo,34,1984,15.5,1176,1111,65,64,0,249,35,3,0,0,0,0,877,137,162,104,1030,30,0,1,1049,5,0,15,10,/en/players/07767f42/matchlogs/2019-2020/passing_types/Francesco-Magnanelli-Match-Logs
327,Giangiacomo Magnani,it,"DF,MF",Brescia,23,1995,1.3,37,37,0,0,0,7,0,0,0,0,0,0,25,4,8,9,23,2,0,0,29,0,0,0,0,/en/players/cce9f582/matchlogs/2019-2020/passing_types/Giangiacomo-Magnani-Match-Logs
328,Giangiacomo Magnani,it,DF,Sassuolo,23,1995,1.6,77,72,5,5,0,4,8,0,0,0,0,0,58,4,15,9,62,2,0,0,65,0,0,0,0,/en/players/cce9f582/matchlogs/2019-2020/passing_types/Giangiacomo-Magnani-Match-Logs
329,Žan Majer,si,MF,Lecce,27,1992,18.5,746,716,30,10,3,137,17,25,13,0,1,0,525,108,113,132,575,24,4,4,593,4,1,15,27,/en/players/bf13975c/matchlogs/2019-2020/passing_types/Zan-Majer-Match-Logs
330,Nikola Maksimović,rs,DF,Napoli,27,1991,20.0,1389,1341,48,33,2,117,49,13,0,0,0,0,1142,136,111,98,1204,49,11,6,1287,0,0,11,15,/en/players/16b9d5cf/matchlogs/2019-2020/passing_types/Nikola-Maksimovic-Match-Logs
331,Kévin Malcuit,ma,DF,Napoli,28,1991,2.8,174,138,36,4,0,44,6,13,0,0,0,0,106,32,36,7,131,1,32,0,142,1,0,4,1,/en/players/d6a889ea/matchlogs/2019-2020/passing_types/Kevin-Malcuit-Match-Logs
332,Daniel Maldini,it,FW,Milan,17,2001,0.3,16,16,0,0,0,1,0,0,0,0,0,0,11,3,2,1,15,0,0,0,13,0,0,0,1,/en/players/801831fe/matchlogs/2019-2020/passing_types/Daniel-Maldini-Match-Logs
333,Ruslan Malinovskyi,ua,"MF,FW",Atalanta,26,1993,17.1,979,892,87,23,7,184,45,90,52,9,26,12,712,103,164,834,108,16,9,3,779,3,26,19,29,/en/players/48d5bd33/matchlogs/2019-2020/passing_types/Ruslan-Malinovskyi-Match-Logs
334,Gianluca Mancini,it,"DF,MF",Roma,23,1996,30.4,1679,1614,65,55,4,198,17,2,0,0,0,0,1350,126,203,169,1410,48,10,3,1500,2,0,13,12,/en/players/5aa53281/matchlogs/2019-2020/passing_types/Gianluca-Mancini-Match-Logs
335,Marco Mancosu,it,"MF,FW",Lecce,30,1988,27.1,908,889,19,5,3,214,25,45,4,0,0,0,564,181,163,122,717,35,7,14,682,3,0,21,39,/en/players/2c3a6c21/matchlogs/2019-2020/passing_types/Marco-Mancosu-Match-Logs
336,Rolando Mandragora,it,MF,Udinese,22,1997,22.8,973,885,88,42,2,165,49,50,37,20,0,1,574,173,226,792,104,55,6,1,788,6,0,19,20,/en/players/c7259b83/matchlogs/2019-2020/passing_types/Rolando-Mandragora-Match-Logs
337,Massimiliano Mangraviti,it,DF,Brescia,21,1998,10.8,443,382,61,17,0,63,13,9,0,0,0,0,245,56,142,340,36,14,44,1,365,0,0,5,8,/en/players/33914f14/matchlogs/2019-2020/passing_types/Massimiliano-Mangraviti-Match-Logs
338,Kostas Manolas,gr,DF,Napoli,28,1991,24.2,1476,1427,49,46,0,169,53,0,0,0,0,0,1198,156,122,222,1160,58,3,10,1369,3,0,6,3,/en/players/c707411f/matchlogs/2019-2020/passing_types/Kostas-Manolas-Match-Logs
339,Giacomo Manzari,it,"FW,MF",Sassuolo,18,2000,0.2,7,7,0,0,0,2,0,0,0,0,0,0,5,0,2,5,1,0,0,0,4,0,0,0,1,/en/players/d8dfae8a/matchlogs/2019-2020/passing_types/Giacomo-Manzari-Match-Logs
340,Gian Marco Ferrari,it,DF,Sassuolo,27,1992,21.1,1463,1411,52,43,2,153,24,2,0,0,0,0,1245,103,115,1198,212,26,6,4,1369,2,0,5,8,/en/players/8650af85/matchlogs/2019-2020/passing_types/Gian-Marco-Ferrari-Match-Logs
341,Federico Marigosu,it,MF,Cagliari,18,2001,0.3,15,15,0,0,0,1,1,2,0,0,0,0,7,2,6,3,10,2,0,0,8,0,0,0,1,/en/players/66a9470c/matchlogs/2019-2020/passing_types/Federico-Marigosu-Match-Logs
342,Marlon,br,DF,Sassuolo,23,1995,20.2,1448,1410,38,32,3,161,25,0,0,0,0,0,1264,97,87,170,1234,24,6,4,1371,1,0,8,8,/en/players/cdf65d12/matchlogs/2019-2020/passing_types/Marlon-Match-Logs
343,Gonzalo Maroni,ar,MF,Sampdoria,20,1999,2.0,89,80,9,2,0,18,5,12,6,3,3,0,61,15,13,3,82,0,1,2,71,0,3,0,6,/en/players/e01ca8f4/matchlogs/2019-2020/passing_types/Gonzalo-Maroni-Match-Logs
344,Bruno Martella,it,"DF,MF",Brescia,26,1992,14.1,562,457,105,11,1,65,23,63,4,1,0,2,259,141,162,416,33,17,90,0,402,2,0,14,18,/en/players/1e12c53b/matchlogs/2019-2020/passing_types/Bruno-Martella-Match-Logs
345,Lautaro Martínez,ar,FW,Inter,21,1997,27.2,520,501,19,0,3,127,17,16,0,0,0,0,289,143,88,67,383,39,2,19,325,4,0,21,38,/en/players/f7036e1c/matchlogs/2019-2020/passing_types/Lautaro-Martinez-Match-Logs
346,Adam Marušić,me,DF,Lazio,26,1992,10.5,398,324,74,4,0,42,7,13,0,0,0,0,242,98,58,33,261,26,70,1,338,0,0,7,14,/en/players/d4535821/matchlogs/2019-2020/passing_types/Adam-Marusic-Match-Logs
347,Andrea Masiello,it,DF,Genoa,33,1986,14.7,812,752,60,25,1,89,32,9,0,0,0,0,553,95,164,156,580,31,35,3,695,3,0,9,13,/en/players/e0314d87/matchlogs/2019-2020/passing_types/Andrea-Masiello-Match-Logs
348,Andrea Masiello,it,DF,Atalanta,33,1986,6.0,297,274,23,16,0,53,15,2,0,0,0,0,201,47,49,62,209,14,7,1,259,0,0,2,4,/en/players/e0314d87/matchlogs/2019-2020/passing_types/Andrea-Masiello-Match-Logs
349,Aleš Matějů,cz,DF,Brescia,23,1996,28.3,1154,1009,145,26,1,209,42,16,0,0,0,0,690,208,256,339,593,72,119,1,944,2,0,17,24,/en/players/deb748c9/matchlogs/2019-2020/passing_types/Ales-Mateju-Match-Logs
350,Alessandro Matri,it,"FW,MF",Brescia,34,1984,1.0,29,25,4,0,0,8,0,2,0,0,0,0,12,8,9,7,17,0,3,0,19,0,0,2,1,/en/players/58d97e77/matchlogs/2019-2020/passing_types/Alessandro-Matri-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Federico Mattiello,it,DF,Cagliari,24,1995,10.3,426,378,48,7,0,63,14,31,2,0,2,0,267,75,84,205,166,10,39,2,328,1,2,3,16,/en/players/fba81826/matchlogs/2019-2020/passing_types/Federico-Mattiello-Match-Logs
352,Blaise Matuidi,fr,MF,Juventus,32,1987,24.9,1120,1079,41,13,3,151,13,41,1,0,0,0,878,156,86,904,137,30,26,11,974,4,0,15,29,/en/players/c0cddebe/matchlogs/2019-2020/passing_types/Blaise-Matuidi-Match-Logs
353,Luca Mazzitelli,it,MF,Sassuolo,23,1995,0.1,29,29,0,0,0,5,0,1,0,0,0,0,23,3,3,9,20,0,0,0,27,0,0,0,0,/en/players/dc61b402/matchlogs/2019-2020/passing_types/Luca-Mazzitelli-Match-Logs
354,Ibrahima Mbaye,sn,DF,Bologna,24,1994,16.7,834,670,164,29,0,116,3,11,0,0,0,0,543,151,140,67,578,37,135,4,709,0,0,14,23,/en/players/cfbf9881/matchlogs/2019-2020/passing_types/Ibrahima-Mbaye-Match-Logs
355,Biagio Meccariello,it,DF,Lecce,28,1991,8.5,410,366,44,9,0,44,18,9,1,0,0,0,267,69,74,49,300,19,34,2,348,0,0,5,6,/en/players/1eeeff8a/matchlogs/2019-2020/passing_types/Biagio-Meccariello-Match-Logs
356,Gary Medel,cl,MF,Bologna,31,1987,19.8,1088,1033,55,42,1,126,18,3,0,0,0,0,790,146,152,130,864,55,12,5,987,1,0,7,9,/en/players/563a68ad/matchlogs/2019-2020/passing_types/Gary-Medel-Match-Logs
357,Soualiho Meïté,fr,MF,Torino,25,1994,24.5,936,912,24,13,1,182,39,15,3,0,0,0,634,133,169,192,638,46,2,6,769,7,0,14,22,/en/players/5cec2c74/matchlogs/2019-2020/passing_types/Soualiho-Meite-Match-Logs
358,Alex Meret,it,GK,Napoli,22,1997,21.7,601,425,176,39,1,60,7,0,0,0,0,0,413,50,138,359,145,1,0,85,508,0,0,0,0,/en/players/9413b19f/matchlogs/2019-2020/passing_types/Alex-Meret-Match-Logs
359,Yıldırım Mert Çetin,tr,DF,Roma,22,1997,2.9,135,130,5,4,0,18,3,0,0,0,0,0,114,8,13,16,112,2,1,0,126,0,0,1,1,/en/players/c730da00/matchlogs/2019-2020/passing_types/Yildirim-Mert-Cetin-Match-Logs
360,Dries Mertens,be,FW,Napoli,32,1987,18.8,713,634,79,6,5,126,21,83,36,19,11,1,459,124,130,40,655,8,2,6,536,4,11,11,31,/en/players/89b2c8a9/matchlogs/2019-2020/passing_types/Dries-Mertens-Match-Logs
361,Kingsley Michael,ng,MF,Bologna,19,1999,0.8,58,55,3,1,1,8,1,1,0,0,0,0,48,5,5,4,49,2,0,0,51,0,0,1,0,/en/players/e63e122d/matchlogs/2019-2020/passing_types/Kingsley-Michael-Match-Logs
362,Nikola Milenković,rs,DF,Fiorentina,21,1997,36.2,1742,1625,117,52,1,227,57,3,0,0,0,0,1261,224,257,213,1342,84,65,6,1544,2,0,15,16,/en/players/bee704fc/matchlogs/2019-2020/passing_types/Nikola-Milenkovic-Match-Logs
363,Arkadiusz Milik,pl,FW,Napoli,25,1994,19.4,468,431,37,4,2,135,1,2,0,0,0,0,333,87,48,367,54,15,1,14,388,1,0,7,15,/en/players/85613cf0/matchlogs/2019-2020/passing_types/Arkadiusz-Milik-Match-Logs
364,Sergej Milinković-Savić,rs,MF,Lazio,24,1995,33.7,1757,1709,48,25,14,356,63,42,1,0,0,0,1091,338,328,256,1297,74,22,27,1360,8,0,41,63,/en/players/4e6dbac4/matchlogs/2019-2020/passing_types/Sergej-Milinkovic-Savic-Match-Logs
365,Vincenzo Millico,it,"MF,FW",Torino,18,2000,2.4,85,74,11,4,0,12,13,24,7,3,1,0,42,17,26,11,73,1,0,0,60,0,1,2,5,/en/players/6817095b/matchlogs/2019-2020/passing_types/Vincenzo-Millico-Match-Logs
366,Antonio Mirante,it,GK,Roma,36,1983,5.0,172,123,49,20,0,18,6,0,0,0,0,0,101,14,57,12,125,0,0,31,140,0,0,0,0,/en/players/30223b33/matchlogs/2019-2020/passing_types/Antonio-Mirante-Match-Logs
367,Simone Missiroli,it,MF,SPAL,33,1986,31.1,1462,1403,59,39,2,229,17,10,3,1,2,0,985,249,228,222,1096,81,10,9,1240,4,2,13,28,/en/players/331c0a43/matchlogs/2019-2020/passing_types/Simone-Missiroli-Match-Logs
368,Henrikh Mkhitaryan,am,"MF,FW",Roma,30,1989,17.0,695,677,18,3,3,147,19,15,1,0,0,0,513,110,72,123,529,25,11,4,582,0,0,10,27,/en/players/dd0daf32/matchlogs/2019-2020/passing_types/Henrikh-Mkhitaryan-Match-Logs
369,Gabriele Moncini,it,"FW,MF",SPAL,23,1996,1.7,19,16,3,0,0,7,0,1,0,0,0,0,9,5,5,1,10,3,1,0,14,0,0,0,1,/en/players/c4efe2b4/matchlogs/2019-2020/passing_types/Gabriele-Moncini-Match-Logs
370,Ilario Monterisi,it,DF,Lecce,17,2001,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,4,0,0,0,0,/en/players/31b252fc/matchlogs/2019-2020/passing_types/Ilario-Monterisi-Match-Logs
371,Raúl Moro,es,DF,Lazio,16,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/919dd4b1/matchlogs/2019-2020/passing_types/Raul-Moro-Match-Logs
372,Leonardo Morosini,it,"FW,MF",Brescia,23,1995,0.3,4,4,0,0,0,0,0,1,0,0,0,0,2,1,1,0,4,0,0,0,3,0,0,0,0,/en/players/d89b0ebb/matchlogs/2019-2020/passing_types/Leonardo-Morosini-Match-Logs
373,Victor Moses,ng,DF,Inter,28,1990,4.7,281,242,39,2,1,41,6,26,1,0,0,0,160,55,66,36,200,7,36,0,221,0,0,4,14,/en/players/e726e11e/matchlogs/2019-2020/passing_types/Victor-Moses-Match-Logs
374,Mert Müldür,tr,DF,Sassuolo,20,1999,14.1,806,691,115,16,3,76,10,24,0,0,0,0,528,175,103,47,632,19,99,4,681,2,0,7,25,/en/players/1295552e/matchlogs/2019-2020/passing_types/Mert-Muldur-Match-Logs
375,Simone Muratore,it,MF,Juventus,21,1998,1.8,136,133,3,2,2,10,5,1,0,0,0,0,111,12,13,25,108,2,1,0,124,2,0,3,1,/en/players/04989945/matchlogs/2019-2020/passing_types/Simone-Muratore-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Alessandro Murgia,it,MF,SPAL,22,1996,19.4,849,739,110,49,2,120,16,83,59,28,14,8,569,120,160,120,675,28,1,11,708,2,14,4,13,/en/players/fb2c533b/matchlogs/2019-2020/passing_types/Alessandro-Murgia-Match-Logs
377,Luis Muriel,co,FW,Atalanta,28,1991,14.0,524,481,43,10,3,134,16,40,12,7,4,1,342,91,91,65,412,14,3,6,377,0,4,6,29,/en/players/eb2fe5b6/matchlogs/2019-2020/passing_types/Luis-Muriel-Match-Logs
378,Jeison Murillo,co,DF,Sampdoria,27,1992,7.4,281,239,42,24,0,54,23,6,0,0,0,0,137,45,99,58,179,17,18,0,232,2,0,3,1,/en/players/b233e8e4/matchlogs/2019-2020/passing_types/Jeison-Murillo-Match-Logs
379,Nicola Murru,it,DF,Sampdoria,24,1994,25.1,1050,838,212,15,0,175,30,93,1,0,0,0,467,185,398,732,48,47,196,5,695,5,0,19,40,/en/players/d183e9d6/matchlogs/2019-2020/passing_types/Nicola-Murru-Match-Logs
380,Mateo Musacchio,ar,DF,Milan,28,1990,16.3,996,960,36,33,1,130,22,0,0,0,0,0,761,110,125,93,853,25,3,1,895,1,0,3,7,/en/players/91899ca8/matchlogs/2019-2020/passing_types/Mateo-Musacchio-Match-Logs
381,Juan Musso,ar,GK,Udinese,25,1994,38.0,1178,735,443,84,0,69,40,0,0,0,0,0,592,80,506,109,826,2,0,171,882,4,0,2,3,/en/players/a111cf41/matchlogs/2019-2020/passing_types/Juan-Musso-Match-Logs
382,Radja Nainggolan,be,"MF,FW",Cagliari,31,1988,23.0,1153,1088,65,30,9,220,72,81,15,4,6,4,631,231,291,126,976,30,10,4,889,10,6,17,38,/en/players/1f9328da/matchlogs/2019-2020/passing_types/Radja-Nainggolan-Match-Logs
383,Nahitan Nández,uy,"MF,DF",Cagliari,23,1995,32.2,1351,1269,82,23,1,173,47,113,1,0,1,0,831,179,341,60,1149,52,57,13,1029,3,1,18,60,/en/players/95facda1/matchlogs/2019-2020/passing_types/Nahitan-Nandez-Match-Logs
384,Michel Ndary Adopo,fr,DF,Torino,19,2000,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,4,0,0,0,0,/en/players/599d91d0/matchlogs/2019-2020/passing_types/Michel-Ndary-Adopo-Match-Logs
385,Emanuele Ndoj,al,MF,Brescia,22,1996,6.2,213,206,7,3,0,46,15,4,0,0,0,0,154,28,31,21,180,6,3,1,163,2,0,7,13,/en/players/482145e9/matchlogs/2019-2020/passing_types/Emanuele-Ndoj-Match-Logs
386,Ilija Nestorovski,mk,FW,Udinese,29,1990,13.9,386,363,23,1,0,109,7,9,0,0,0,0,249,80,57,244,87,22,3,7,286,3,0,15,25,/en/players/b1236c63/matchlogs/2019-2020/passing_types/Ilija-Nestorovski-Match-Logs
387,Nicolas Nkoulou,cm,DF,Torino,29,1990,29.9,1138,1086,52,50,0,109,31,0,0,0,0,0,863,134,141,151,923,35,2,4,1020,5,0,9,6,/en/players/93cf32a8/matchlogs/2019-2020/passing_types/Nicolas-Nkoulou-Match-Logs
388,Bram Nuytinck,nl,DF,Udinese,29,1990,24.7,1294,1252,42,29,1,135,26,6,0,0,0,0,930,116,248,913,291,51,13,3,1101,4,0,7,11,/en/players/e33f36d5/matchlogs/2019-2020/passing_types/Bram-Nuytinck-Match-Logs
389,Pedro Obiang,gq,MF,Sassuolo,27,1992,18.6,1103,1068,35,32,1,193,16,6,0,0,0,0,874,116,113,125,922,33,3,7,981,4,0,16,13,/en/players/ba1e04b3/matchlogs/2019-2020/passing_types/Pedro-Obiang-Match-Logs
390,Stefano Okaka,it,FW,Udinese,29,1989,26.8,629,597,32,3,0,194,11,7,0,0,0,0,441,125,63,17,536,20,5,19,484,1,0,17,28,/en/players/601ef102/matchlogs/2019-2020/passing_types/Stefano-Okaka-Match-Logs
391,Christian Oliva,uy,MF,Cagliari,23,1996,5.2,235,225,10,10,1,64,8,2,0,0,0,0,162,27,46,13,209,8,0,1,205,0,0,2,5,/en/players/d3b888e3/matchlogs/2019-2020/passing_types/Christian-Oliva-Match-Logs
392,Maximiliano Olivera,uy,DF,Fiorentina,27,1992,0.1,5,5,0,0,0,1,0,2,0,0,0,0,0,2,3,5,0,0,0,0,3,0,0,0,0,/en/players/32a33c68/matchlogs/2019-2020/passing_types/Maximiliano-Olivera-Match-Logs
393,Marco Olivieri,it,FW,Juventus,20,1999,0.3,15,13,2,0,0,0,1,1,0,0,0,0,12,2,1,3,10,0,2,0,11,0,0,0,1,/en/players/f5ba8903/matchlogs/2019-2020/passing_types/Marco-Olivieri-Match-Logs
394,Robin Olsen,se,GK,Cagliari,29,1990,16.9,500,281,219,59,0,37,11,0,0,0,0,0,198,30,272,34,383,0,1,62,324,5,0,2,0,/en/players/e7ee38c3/matchlogs/2019-2020/passing_types/Robin-Olsen-Match-Logs
395,Nicholas Opoku,gh,DF,Udinese,21,1997,5.3,,,,,,,,2,,,,,,,,,,,,,,,,,,/en/players/b871bf55/matchlogs/2019-2020/passing_types/Nicholas-Opoku-Match-Logs
396,Riccardo Orsolini,it,"FW,MF",Bologna,22,1997,29.8,1108,970,138,34,2,225,67,201,96,64,6,7,616,172,320,920,101,50,8,4,687,5,6,31,71,/en/players/e14ec482/matchlogs/2019-2020/passing_types/Riccardo-Orsolini-Match-Logs
397,David Ospina,co,GK,Napoli,30,1988,16.3,467,347,120,36,0,46,10,0,0,0,0,0,326,31,110,65,331,0,0,58,407,1,0,0,0,/en/players/82b1198a/matchlogs/2019-2020/passing_types/David-Ospina-Match-Logs
398,Daniele Padelli,it,GK,Inter,33,1985,3.0,91,61,30,6,0,17,2,0,0,0,0,0,67,2,22,49,27,0,0,14,76,0,0,0,0,/en/players/cf1c23d8/matchlogs/2019-2020/passing_types/Daniele-Padelli-Match-Logs
399,Marko Pajač,hr,DF,Genoa,26,1993,8.4,466,386,80,10,0,89,17,78,9,2,2,2,258,100,108,340,54,10,61,0,338,0,2,9,28,/en/players/5df4ef30/matchlogs/2019-2020/passing_types/Marko-Pajac-Match-Logs
400,Rodrigo Palacio,ar,FW,Bologna,37,1982,28.0,1027,953,74,4,3,296,30,98,0,0,0,0,634,189,204,129,769,67,5,10,761,6,0,19,58,/en/players/8d8178ac/matchlogs/2019-2020/passing_types/Rodrigo-Palacio-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Alberto Paloschi,it,FW,SPAL,29,1990,4.9,67,59,8,0,0,21,0,0,0,0,0,0,40,17,10,8,49,8,0,1,50,0,0,1,2,/en/players/b5cae4e6/matchlogs/2019-2020/passing_types/Alberto-Paloschi-Match-Logs
402,Alberto Paloschi,it,"FW,MF",Cagliari,29,1990,2.3,39,37,2,0,0,11,0,2,0,0,0,0,25,9,5,10,23,2,0,2,31,0,0,0,2,/en/players/b5cae4e6/matchlogs/2019-2020/passing_types/Alberto-Paloschi-Match-Logs
403,Martin Palumbo,no,MF,Udinese,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/f8d41a8c/matchlogs/2019-2020/passing_types/Martin-Palumbo-Match-Logs
404,Goran Pandev,mk,"FW,MF",Genoa,36,1983,18.7,586,571,15,0,3,143,14,13,1,0,1,0,414,103,69,457,102,13,0,8,442,2,1,16,26,/en/players/d711d04f/matchlogs/2019-2020/passing_types/Goran-Pandev-Match-Logs
405,Andrea Papetti,it,DF,Brescia,17,2002,10.2,323,303,20,18,0,25,10,1,0,0,0,0,242,21,60,33,260,18,2,4,274,1,0,4,3,/en/players/4195b8b6/matchlogs/2019-2020/passing_types/Andrea-Papetti-Match-Logs
406,Lucas Paquetá,br,"MF,FW",Milan,21,1997,12.3,578,563,15,9,3,135,8,10,0,0,0,0,437,87,54,459,87,9,5,2,455,4,0,25,17,/en/players/9b6f7fd5/matchlogs/2019-2020/passing_types/Lucas-Paqueta-Match-Logs
407,Marco Parolo,it,MF,Lazio,34,1985,18.9,771,758,13,12,0,131,16,5,0,0,0,0,522,116,133,178,520,51,1,2,667,2,0,4,14,/en/players/ed5886d2/matchlogs/2019-2020/passing_types/Marco-Parolo-Match-Logs
408,Mario Pašalić,hr,"MF,FW",Atalanta,24,1995,26.9,1446,1409,37,25,1,232,62,13,4,2,1,0,1083,200,163,400,959,48,4,6,1278,4,1,22,20,/en/players/e599253a/matchlogs/2019-2020/passing_types/Mario-Pasalic-Match-Logs
409,Javier Pastore,ar,MF,Roma,30,1989,5.7,294,284,10,4,3,83,9,5,1,0,0,0,205,51,38,19,263,10,0,1,241,0,0,10,6,/en/players/881ef58c/matchlogs/2019-2020/passing_types/Javier-Pastore-Match-Logs
410,Patric,es,DF,Lazio,26,1993,18.6,1213,1163,50,29,1,96,37,11,0,0,0,0,928,121,164,118,1032,31,21,3,1082,1,0,15,13,/en/players/f7223718/matchlogs/2019-2020/passing_types/Patric-Match-Logs
411,Leonardo Pavoletti,it,FW,Cagliari,30,1988,0.5,16,15,1,0,0,2,0,0,0,0,0,0,7,8,1,4,9,2,0,1,14,0,0,0,0,/en/players/d37b0350/matchlogs/2019-2020/passing_types/Leonardo-Pavoletti-Match-Logs
412,Nehuén Paz,ar,DF,Bologna,26,1993,1.3,45,43,2,2,0,8,1,0,0,0,0,0,21,7,17,27,7,6,0,0,35,1,0,0,0,/en/players/42b1a58a/matchlogs/2019-2020/passing_types/Nehuen-Paz-Match-Logs
413,Nehuén Paz,ar,DF,Lecce,26,1993,9.4,443,432,11,9,1,47,16,1,1,0,0,0,322,42,79,371,43,13,0,1,386,1,0,1,6,/en/players/42b1a58a/matchlogs/2019-2020/passing_types/Nehuen-Paz-Match-Logs
414,Giampaolo Pazzini,it,FW,Hellas Verona,34,1984,3.4,67,61,6,0,1,20,2,1,0,0,0,0,35,24,8,12,44,2,1,1,50,0,0,0,4,/en/players/6ca663b4/matchlogs/2019-2020/passing_types/Giampaolo-Pazzini-Match-Logs
415,Pedro,br,FW,Fiorentina,22,1997,0.7,19,19,0,0,0,7,0,0,0,0,0,0,11,7,1,2,15,0,0,1,14,0,0,0,1,/en/players/1ab6fad3/matchlogs/2019-2020/passing_types/Pedro-Match-Logs
416,João Pedro,br,"FW,MF",Cagliari,27,1992,35.0,849,816,33,6,2,202,36,16,5,1,2,2,480,190,179,88,617,59,11,34,649,4,2,11,29,/en/players/81255c03/matchlogs/2019-2020/passing_types/Joao-Pedro-Match-Logs
417,Daouda Peeters,be,MF,Juventus,20,1999,0.2,13,13,0,0,0,2,0,0,0,0,0,0,13,0,0,1,12,0,0,0,13,0,0,0,0,/en/players/e83f8ebb/matchlogs/2019-2020/passing_types/Daouda-Peeters-Match-Logs
418,Gianluca Pegolo,it,GK,Sassuolo,38,1981,5.0,158,110,48,12,0,24,0,0,0,0,0,0,99,14,45,84,44,0,0,24,130,0,0,0,1,/en/players/f058ed1f/matchlogs/2019-2020/passing_types/Gianluca-Pegolo-Match-Logs
419,Lorenzo Pellegrini,it,MF,Roma,23,1996,23.3,1226,1042,184,51,15,207,83,151,96,24,46,11,789,161,276,159,1027,16,10,6,930,1,46,25,42,/en/players/4a5a45c7/matchlogs/2019-2020/passing_types/Lorenzo-Pellegrini-Match-Logs
420,Luca Pellegrini,it,DF,Cagliari,20,1999,21.2,1092,893,199,15,1,158,32,115,1,0,0,1,504,236,352,711,157,23,183,8,793,3,0,21,48,/en/players/3b61c9ec/matchlogs/2019-2020/passing_types/Luca-Pellegrini-Match-Logs
421,Federico Peluso,it,DF,Sassuolo,35,1984,16.8,987,891,96,38,0,126,13,6,0,0,0,0,740,128,119,821,71,22,55,3,868,1,0,15,13,/en/players/4f2908e5/matchlogs/2019-2020/passing_types/Federico-Peluso-Match-Logs
422,Gastón Pereiro,uy,"MF,FW",Cagliari,24,1995,3.9,138,116,22,5,1,22,5,16,8,4,3,0,80,30,28,107,17,6,4,1,92,0,3,1,5,/en/players/7ec7738e/matchlogs/2019-2020/passing_types/Gaston-Pereiro-Match-Logs
423,Bruno Peres,br,DF,Roma,29,1990,11.7,635,532,103,6,0,86,17,44,1,0,1,0,406,143,86,102,428,7,96,2,534,1,1,5,24,/en/players/852351df/matchlogs/2019-2020/passing_types/Bruno-Peres-Match-Logs
