Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1,Diego Abbrandini,it,GK,Brescia,17,2001,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/71201659/matchlogs/2019-2020/summary/Diego-Abbrandini-Match-Logs
2,Francesco Acerbi,it,DF,Lazio,31,1988,36,"3,162",88,92.5,35.1,36,88,0,,1,2.00,74,38,+36,+1.02,+0.68,62.3,45.1,+17.2,+0.49,+0.68,/en/players/b96b595c/matchlogs/2019-2020/summary/Francesco-Acerbi-Match-Logs
3,Bobby Adekanye,nl,FW,Lazio,20,1999,11,188,17,5.5,2.1,0,,11,17,21,1.45,3,5,-2,-0.96,-2.04,6.1,4.2,+1.9,+0.93,-2.04,/en/players/3ed84b2c/matchlogs/2019-2020/summary/Bobby-Adekanye-Match-Logs
4,Claud Adjapong,it,DF,Hellas Verona,21,1998,5,231,46,6.8,2.6,2,90,3,17,26,0.60,5,7,-2,-0.78,-0.72,3.6,4.2,-0.5,-0.21,-0.72,/en/players/ce5b170a/matchlogs/2019-2020/summary/Claud-Adjapong-Match-Logs
5,Andrea Adorante,it,FW,Parma,19,2000,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/7005ac66/matchlogs/2019-2020/summary/Andrea-Adorante-Match-Logs
6,Lucien Agoume,fr,MF,Inter,17,2002,3,68,23,2.0,0.8,0,,3,23,21,1.67,3,3,0,0.00,-1.21,3.7,2.0,+1.7,+2.21,-1.21,/en/players/8bc8829a/matchlogs/2019-2020/summary/Lucien-Agoume-Match-Logs
7,Kevin Agudelo,co,"MF,FW",Fiorentina,20,1998,3,64,21,1.9,0.7,1,54,2,5,13,2.00,1,3,-2,-2.81,-2.95,1.1,1.0,+0.1,+0.16,-2.95,/en/players/46fa7204/matchlogs/2019-2020/summary/Kevin-Agudelo-Match-Logs
8,Kevin Agudelo,co,"MF,FW",Genoa,20,1998,10,666,67,19.5,7.4,7,86,3,22,5,0.60,8,11,-3,-0.41,+0.35,8.5,11.1,-2.6,-0.36,+0.35,/en/players/46fa7204/matchlogs/2019-2020/summary/Kevin-Agudelo-Match-Logs
9,Emmanuel Agyemang-Badu,gh,"MF,FW",Hellas Verona,28,1990,10,230,23,6.7,2.6,2,78,8,9,9,1.90,3,6,-3,-1.17,-1.15,2.0,4.2,-2.2,-0.86,-1.15,/en/players/fe0b8f0e/matchlogs/2019-2020/summary/Emmanuel-Agyemang-Badu-Match-Logs
10,Ola Aina,ng,DF,Torino,22,1996,32,"2,079",65,60.8,23.1,20,84,12,33,5,1.13,35,40,-5,-0.22,+0.92,28.3,36.1,-7.8,-0.34,+0.92,/en/players/246d153b/matchlogs/2019-2020/summary/Ola-Aina-Match-Logs
11,Fabrizio Alastra,it,GK,Parma,21,1997,0,,,,,0,,0,,20,,,,,,,,,,,,/en/players/cfed4243/matchlogs/2019-2020/summary/Fabrizio-Alastra-Match-Logs
12,Luis Alberto,es,MF,Lazio,26,1992,36,"3,113",86,91.0,34.6,36,86,0,,0,2.08,75,37,+38,+1.10,+1.39,62.6,43.2,+19.3,+0.56,+1.39,/en/players/5294a83f/matchlogs/2019-2020/summary/Luis-Alberto-Match-Logs
13,Enrico Alfonso,it,GK,Brescia,31,1988,4,279,70,8.2,3.1,4,70,0,,23,0.75,4,4,0,0.00,+1.26,7.4,2.6,+4.8,+1.56,+1.26,/en/players/95adf1e1/matchlogs/2019-2020/summary/Enrico-Alfonso-Match-Logs
14,Marco Alia,al,GK,Lazio,19,2000,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/261dfc43/matchlogs/2019-2020/summary/Marco-Alia-Match-Logs
15,Allan,br,MF,Napoli,28,1991,23,"1,280",56,37.4,14.2,16,75,7,11,5,1.52,20,20,0,0.00,-0.46,21.0,16.3,+4.7,+0.33,-0.46,/en/players/cc700722/matchlogs/2019-2020/summary/Allan-Match-Logs
16,Samuel Almeida Costa,it,FW,Lecce,18,2000,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/7efb2c41/matchlogs/2019-2020/summary/Samuel-Almeida-Costa-Match-Logs
17,Bruno Alves,pt,DF,Parma,37,1981,33,"2,671",81,78.1,29.7,31,85,2,14,0,1.33,39,44,-5,-0.17,-0.65,32.9,50.8,-17.8,-0.60,-0.65,/en/players/585a73a8/matchlogs/2019-2020/summary/Bruno-Alves-Match-Logs
18,Sofyan Amrabat,ma,MF,Hellas Verona,22,1996,34,"2,919",86,85.4,32.4,33,87,1,42,0,1.29,40,46,-6,-0.18,-0.54,40.3,44.5,-4.2,-0.13,-0.54,/en/players/5a2cb25d/matchlogs/2019-2020/summary/Sofyan-Amrabat-Match-Logs
19,Djavan Anderson,nl,"DF,MF",Lazio,24,1995,6,167,28,4.9,1.9,2,65,4,10,11,1.67,3,3,0,0.00,-1.02,2.2,4.8,-2.6,-1.40,-1.02,/en/players/ca241ad3/matchlogs/2019-2020/summary/Djavan-Anderson-Match-Logs
20,Nícolas Andrade,br,GK,Udinese,31,1988,0,,,,,0,,0,,38,,,,,,,,,,,,/en/players/326d09ef/matchlogs/2019-2020/summary/Nicolas-Andrade-Match-Logs
21,Lorenzo Andrenacci,it,GK,Brescia,24,1995,6,531,89,15.5,5.9,5,90,1,81,20,0.17,4,16,-12,-2.03,-1.04,6.3,15.4,-9.1,-1.54,-1.04,/en/players/fe471a89/matchlogs/2019-2020/summary/Lorenzo-Andrenacci-Match-Logs
22,Peter Ankersen,dk,DF,Genoa,28,1990,19,"1,063",56,31.1,11.8,11,78,8,26,13,1.05,15,18,-3,-0.25,+0.62,14.4,18.3,-3.9,-0.33,+0.62,/en/players/df525574/matchlogs/2019-2020/summary/Peter-Ankersen-Match-Logs
23,Cristian Ansaldi,ar,"DF,MF",Torino,32,1986,27,"1,768",65,51.7,19.6,21,78,6,23,2,1.00,26,31,-5,-0.25,+0.67,22.9,30.5,-7.6,-0.38,+0.67,/en/players/bbafc0c4/matchlogs/2019-2020/summary/Cristian-Ansaldi-Match-Logs
24,Mirko Antonucci,it,"FW,MF",Roma,20,1999,2,82,41,2.4,0.9,0,,2,41,16,2.00,2,1,+1,+1.10,+0.42,1.1,0.8,+0.2,+0.25,+0.42,/en/players/91976866/matchlogs/2019-2020/summary/Mirko-Antonucci-Match-Logs
25,Guilherme Arana,br,DF,Atalanta,22,1997,4,80,20,2.3,0.9,0,,4,20,10,1.25,1,1,0,0.00,-1.35,1.1,0.7,+0.4,+0.45,-1.35,/en/players/2b15a82a/matchlogs/2019-2020/summary/Guilherme-Arana-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Simone Aresti,it,GK,Cagliari,33,1986,0,,,,,0,,0,,17,,,,,,,,,,,,/en/players/a9eaccda/matchlogs/2019-2020/summary/Simone-Aresti-Match-Logs
27,Nicolò Armini,it,DF,Lazio,18,2001,1,3,3,0.1,0.0,0,,1,3,10,3.00,1,0,+1,+30.00,+29.05,0.8,0.1,+0.7,+21.15,+29.05,/en/players/2f7407fa/matchlogs/2019-2020/summary/Nicolo-Armini-Match-Logs
28,Kwadwo Asamoah,gh,DF,Inter,30,1988,8,639,80,18.7,7.1,7,89,1,19,15,2.38,15,5,+10,+1.41,+0.28,11.7,6.9,+4.9,+0.69,+0.28,/en/players/089550f5/matchlogs/2019-2020/summary/Kwadwo-Asamoah-Match-Logs
29,Kristoffer Askildsen,no,MF,Sampdoria,18,2001,4,76,19,2.2,0.8,0,,4,19,9,1.00,1,1,0,0.00,+0.46,2.0,1.0,+1.0,+1.23,+0.46,/en/players/a69cc629/matchlogs/2019-2020/summary/Kristoffer-Askildsen-Match-Logs
30,Emil Audero,it,GK,Sampdoria,22,1997,36,"3,240",90,94.7,36.0,36,90,0,,2,1.14,46,60,-14,-0.39,+1.11,45.7,49.2,-3.5,-0.10,+1.11,/en/players/649b01d8/matchlogs/2019-2020/summary/Emil-Audero-Match-Logs
31,Tommaso Augello,it,DF,Sampdoria,24,1994,17,"1,135",67,33.2,12.6,12,88,5,16,21,1.18,22,19,+3,+0.24,+1.03,21.2,17.6,+3.6,+0.28,+1.03,/en/players/3cd3b384/matchlogs/2019-2020/summary/Tommaso-Augello-Match-Logs
32,Giuseppe Aurelio,it,DF,Sassuolo,19,2000,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/3bd2a854/matchlogs/2019-2020/summary/Giuseppe-Aurelio-Match-Logs
33,Lorenzo Avogadri,it,GK,Sampdoria,17,2001,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/812d3750/matchlogs/2019-2020/summary/Lorenzo-Avogadri-Match-Logs
34,Florian Ayé,fr,"FW,MF",Brescia,22,1997,22,"1,380",63,40.4,15.3,15,80,7,25,15,0.59,12,27,-15,-0.98,+0.30,14.3,34.4,-20.0,-1.31,+0.30,/en/players/718b8afd/matchlogs/2019-2020/summary/Florian-Aye-Match-Logs
35,Khouma Babacar,sn,FW,Lecce,26,1993,25,"1,422",57,41.6,15.8,17,69,8,32,2,0.76,16,33,-17,-1.08,-0.36,20.1,34.5,-14.4,-0.91,-0.36,/en/players/422ec08a/matchlogs/2019-2020/summary/Khouma-Babacar-Match-Logs
36,Milan Badelj,hr,MF,Fiorentina,30,1989,22,"1,585",72,46.3,17.6,20,79,2,5,15,1.05,19,26,-7,-0.40,-0.89,22.2,23.0,-0.8,-0.05,-0.89,/en/players/e8c930bb/matchlogs/2019-2020/summary/Milan-Badelj-Match-Logs
37,Mohamed Bahlouli,fr,MF,Sampdoria,19,2000,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/433030e4/matchlogs/2019-2020/summary/Mohamed-Bahlouli-Match-Logs
38,Marco Ballarini,it,MF,Udinese,18,2001,1,1,1,0.0,0.0,0,,1,1,11,3.00,0,0,0,0.00,+0.37,0.0,0.0,0.0,0.00,+0.37,/en/players/8cb494c9/matchlogs/2019-2020/summary/Marco-Ballarini-Match-Logs
39,Botond Balogh,hu,DF,Parma,17,2002,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/348bafd4/matchlogs/2019-2020/summary/Botond-Balogh-Match-Logs
40,Mario Balotelli,it,FW,Brescia,28,1990,19,"1,404",74,41.1,15.6,16,83,3,27,0,0.53,14,31,-17,-1.09,+0.12,18.2,27.1,-8.9,-0.57,+0.12,/en/players/8ff07990/matchlogs/2019-2020/summary/Mario-Balotelli-Match-Logs
41,Mattia Bani,it,DF,Bologna,25,1993,27,"2,207",82,64.5,24.5,26,84,1,26,2,1.26,36,40,-4,-0.16,+0.50,34.5,32.4,+2.1,+0.08,+0.50,/en/players/0821331c/matchlogs/2019-2020/summary/Mattia-Bani-Match-Logs
42,Antonín Barák,cz,MF,Udinese,24,1994,8,194,24,5.7,2.2,1,69,7,18,13,0.63,0,3,-3,-1.39,-1.08,1.7,4.0,-2.3,-1.07,-1.08,/en/players/01efac19/matchlogs/2019-2020/summary/Antonin-Barak-Match-Logs
43,Antonín Barák,cz,MF,Lecce,24,1994,16,"1,369",86,40.0,15.2,15,90,1,19,0,1.19,28,37,-9,-0.59,+0.46,27.2,33.9,-6.7,-0.44,+0.46,/en/players/01efac19/matchlogs/2019-2020/summary/Antonin-Barak-Match-Logs
44,Nicolò Barella,it,MF,Inter,22,1997,27,"2,013",75,58.9,22.4,23,83,4,27,1,2.30,45,21,+24,+1.07,-0.27,44.6,24.0,+20.6,+0.92,-0.27,/en/players/6928979a/matchlogs/2019-2020/summary/Nicolo-Barella-Match-Logs
45,Antonino Barillà,it,MF,Parma,31,1988,26,"1,688",65,49.4,18.8,20,78,6,22,8,1.42,28,30,-2,-0.11,-0.16,23.3,30.0,-6.7,-0.36,-0.16,/en/players/a64cbd35/matchlogs/2019-2020/summary/Antonino-Barilla-Match-Logs
46,Antonio Barreca,it,"DF,MF",Genoa,24,1995,18,"1,095",61,32.0,12.2,11,76,7,37,14,1.06,13,22,-9,-0.74,-0.08,12.7,20.6,-7.8,-0.64,-0.08,/en/players/6a189491/matchlogs/2019-2020/summary/Antonio-Barreca-Match-Logs
47,Édgar Barreto,py,MF,Sampdoria,35,1984,2,90,45,2.6,1.0,1,45,1,45,14,0.50,1,2,-1,-1.00,-0.57,1.7,1.8,-0.1,-0.11,-0.57,/en/players/43a1bea5/matchlogs/2019-2020/summary/Edgar-Barreto-Match-Logs
48,Musa Barrow,gm,"FW,MF",Atalanta,20,1998,7,190,27,5.6,2.1,1,56,6,22,11,1.43,5,0,+5,+2.37,+1.11,5.8,1.4,+4.4,+2.08,+1.11,/en/players/e5bf73f3/matchlogs/2019-2020/summary/Musa-Barrow-Match-Logs
49,Musa Barrow,gm,FW,Bologna,20,1998,18,"1,354",75,39.6,15.0,14,84,4,44,1,1.33,21,27,-6,-0.40,-0.09,21.4,23.1,-1.7,-0.11,-0.09,/en/players/e5bf73f3/matchlogs/2019-2020/summary/Musa-Barrow-Match-Logs
50,Daniele Baselli,it,MF,Torino,27,1992,16,"1,278",80,37.4,14.2,16,80,0,,2,1.13,16,23,-7,-0.49,+0.14,13.5,24.3,-10.7,-0.76,+0.14,/en/players/ea06dd97/matchlogs/2019-2020/summary/Daniele-Baselli-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Alessandro Bastoni,it,DF,Inter,20,1999,25,"1,921",77,56.2,21.3,21,87,4,25,11,2.00,51,23,+28,+1.31,+0.29,45.7,24.2,+21.5,+1.01,+0.29,/en/players/75b86fb3/matchlogs/2019-2020/summary/Alessandro-Bastoni-Match-Logs
52,Bastos,ao,DF,Lazio,28,1991,16,765,48,22.4,8.5,6,83,10,27,21,1.69,15,12,+3,+0.35,-0.80,15.1,13.1,+2.0,+0.23,-0.80,/en/players/c01c66d9/matchlogs/2019-2020/summary/Bastos-Match-Logs
53,Rodrigo Becão,br,DF,Udinese,23,1996,29,"2,213",76,64.7,24.6,24,88,5,19,6,1.17,22,34,-12,-0.49,-0.34,24.2,36.8,-12.6,-0.51,-0.34,/en/players/19e4eab9/matchlogs/2019-2020/summary/Rodrigo-Becao-Match-Logs
54,Asmir Begović,ba,GK,Milan,32,1987,2,129,65,3.8,1.4,1,90,1,39,17,0.50,2,3,-1,-0.70,-1.19,2.3,3.5,-1.2,-0.86,-1.19,/en/players/7b4de647/matchlogs/2019-2020/summary/Asmir-Begovic-Match-Logs
55,Valon Behrami,ch,MF,Genoa,34,1985,17,"1,107",65,32.4,12.3,13,76,4,30,2,1.12,19,22,-3,-0.24,+0.65,16.2,16.2,0.0,0.00,+0.65,/en/players/d3d758d8/matchlogs/2019-2020/summary/Valon-Behrami-Match-Logs
56,Raoul Bellanova,it,DF,Atalanta,19,2000,1,18,18,0.5,0.2,0,,1,18,15,3.00,0,1,-1,-5.00,-6.35,0.4,0.3,+0.2,+0.76,-6.35,/en/players/e3756e72/matchlogs/2019-2020/summary/Raoul-Bellanova-Match-Logs
57,Andrea Belotti,it,FW,Torino,25,1993,36,"3,008",84,88.0,33.4,34,87,2,17,0,0.94,38,60,-22,-0.66,-0.66,38.0,55.3,-17.3,-0.52,-0.66,/en/players/d705ba44/matchlogs/2019-2020/summary/Andrea-Belotti-Match-Logs
58,Marco Benassi,it,MF,Fiorentina,24,1994,18,980,54,28.7,10.9,10,83,8,19,12,1.50,16,12,+4,+0.37,+0.40,12.6,13.8,-1.2,-0.11,+0.40,/en/players/0000acda/matchlogs/2019-2020/summary/Marco-Benassi-Match-Logs
59,Ismaël Bennacer,dz,MF,Milan,21,1997,31,"2,485",80,72.7,27.6,28,86,3,23,4,1.81,50,33,+17,+0.62,+0.62,47.5,34.1,+13.4,+0.49,+0.62,/en/players/db092d3b/matchlogs/2019-2020/summary/Ismael-Bennacer-Match-Logs
60,Rodrigo Bentancur,uy,MF,Juventus,22,1997,30,"2,196",73,64.2,24.4,25,83,5,26,4,2.07,47,27,+20,+0.82,-0.14,48.9,25.4,+23.5,+0.96,-0.14,/en/players/3b8674e6/matchlogs/2019-2020/summary/Rodrigo-Bentancur-Match-Logs
61,Romario Benzar,ro,DF,Lecce,27,1992,3,97,32,2.8,1.1,1,58,2,20,10,0.00,0,2,-2,-1.86,-1.02,1.3,2.3,-1.0,-0.90,-1.02,/en/players/2e3596d1/matchlogs/2019-2020/summary/Romario-Benzar-Match-Logs
62,Alessandro Berardi,it,GK,Hellas Verona,28,1991,0,,,,,0,,0,,38,,,,,,,,,,,,/en/players/ec1f737d/matchlogs/2019-2020/summary/Alessandro-Berardi-Match-Logs
63,Domenico Berardi,it,FW,Sassuolo,24,1994,31,"2,493",80,72.9,27.7,29,84,2,29,1,1.48,53,46,+7,+0.25,+0.35,41.8,47.6,-5.8,-0.21,+0.35,/en/players/53a0e358/matchlogs/2019-2020/summary/Domenico-Berardi-Match-Logs
64,Álex Berenguer,es,"MF,FW",Torino,24,1995,29,"1,823",63,53.3,20.3,21,79,8,21,7,1.10,28,36,-8,-0.39,+0.39,22.0,31.1,-9.1,-0.45,+0.39,/en/players/dc1c2fce/matchlogs/2019-2020/summary/Alex-Berenguer-Match-Logs
65,Bartosz Bereszyński,pl,DF,Sampdoria,27,1992,28,"2,402",86,70.2,26.7,27,88,1,21,2,1.11,31,48,-17,-0.64,-0.64,33.1,42.1,-9.1,-0.34,-0.64,/en/players/61b3978f/matchlogs/2019-2020/summary/Bartosz-Bereszynski-Match-Logs
66,Etrit Berisha,al,GK,SPAL,30,1989,26,"2,340",90,68.4,26.0,26,90,0,,0,0.69,20,44,-24,-0.92,+1.24,31.0,44.4,-13.4,-0.52,+1.24,/en/players/ee833569/matchlogs/2019-2020/summary/Etrit-Berisha-Match-Logs
67,Valon Berisha,xk,"MF,FW",Lazio,26,1993,3,33,11,1.0,0.4,0,,3,11,13,2.00,1,0,+1,+2.73,+1.77,0.3,0.5,-0.2,-0.64,+1.77,/en/players/d5575935/matchlogs/2019-2020/summary/Valon-Berisha-Match-Logs
68,Federico Bernardeschi,it,"MF,FW",Juventus,25,1994,29,"1,571",54,45.9,17.5,19,69,10,27,6,2.03,27,24,+3,+0.17,-1.29,32.2,20.4,+11.8,+0.67,-1.29,/en/players/ee93c1a9/matchlogs/2019-2020/summary/Federico-Bernardeschi-Match-Logs
69,Tommaso Berni,it,GK,Inter,36,1983,0,,,0.0,0.0,0,,0,,27,3.00,0,1,-1,,,,,,,,/en/players/7b8f85c7/matchlogs/2019-2020/summary/Tommaso-Berni-Match-Logs
70,Andrea Bertolacci,it,MF,Sampdoria,28,1991,12,534,45,15.6,5.9,8,60,4,13,12,1.33,6,9,-3,-0.51,-0.07,8.1,8.9,-0.7,-0.13,-0.07,/en/players/c75b6a02/matchlogs/2019-2020/summary/Andrea-Bertolacci-Match-Logs
71,Pietro Beruatto,it,DF,Juventus,20,1998,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/3a0f199a/matchlogs/2019-2020/summary/Pietro-Beruatto-Match-Logs
72,Lucas Biglia,ar,MF,Milan,33,1986,14,685,49,20.0,7.6,8,77,6,11,15,2.14,11,12,-1,-0.13,-0.72,9.3,11.9,-2.6,-0.34,-0.72,/en/players/5710a281/matchlogs/2019-2020/summary/Lucas-Biglia-Match-Logs
73,Cristiano Biraghi,it,"DF,MF",Fiorentina,26,1992,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/9e1577aa/matchlogs/2019-2020/summary/Cristiano-Biraghi-Match-Logs
74,Cristiano Biraghi,it,"DF,MF",Inter,26,1992,26,"1,576",61,46.1,17.5,18,82,8,14,10,2.27,31,14,+17,+0.97,-0.40,31.4,17.2,+14.2,+0.81,-0.40,/en/players/9e1577aa/matchlogs/2019-2020/summary/Cristiano-Biraghi-Match-Logs
75,Davide Biraschi,it,DF,Genoa,25,1994,24,"1,971",82,57.6,21.9,22,87,2,31,12,0.96,29,38,-9,-0.41,+0.64,32.3,30.7,+1.6,+0.07,+0.64,/en/players/64cd167d/matchlogs/2019-2020/summary/Davide-Biraschi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Valter Birsa,si,MF,Cagliari,32,1986,13,430,33,12.6,4.8,4,65,9,19,16,0.92,3,6,-3,-0.63,-0.60,6.1,5.5,+0.6,+0.13,-0.60,/en/players/455a2b79/matchlogs/2019-2020/summary/Valter-Birsa-Match-Logs
77,Dimitri Bisoli,it,MF,Brescia,25,1994,25,"2,152",86,62.9,23.9,24,89,1,27,0,0.60,20,44,-24,-1.00,+0.42,27.0,41.3,-14.3,-0.60,+0.42,/en/players/16569fef/matchlogs/2019-2020/summary/Dimitri-Bisoli-Match-Logs
78,Birkir Bjarnason,is,"MF,FW",Brescia,31,1988,13,798,61,23.3,8.9,9,73,4,35,3,0.54,10,25,-15,-1.69,-0.70,7.4,20.8,-13.3,-1.51,-0.70,/en/players/da13074e/matchlogs/2019-2020/summary/Birkir-Bjarnason-Match-Logs
79,Marco Bleve,it,GK,Lecce,23,1995,0,,,,,0,,0,,11,,,,,,,,,,,,/en/players/47f2af81/matchlogs/2019-2020/summary/Marco-Bleve-Match-Logs
80,Kevin-Prince Boateng,gh,FW,Fiorentina,32,1987,14,599,43,17.5,6.7,6,72,8,21,4,1.07,5,13,-8,-1.20,-1.55,8.4,8.7,-0.3,-0.05,-1.55,/en/players/f4ec4fd0/matchlogs/2019-2020/summary/Kevin-Prince-Boateng-Match-Logs
81,Salvatore Bocchetti,it,DF,Hellas Verona,32,1986,5,303,61,8.9,3.4,3,72,2,44,19,1.40,5,4,+1,+0.30,+0.44,3.3,4.5,-1.2,-0.36,+0.44,/en/players/faa1b07d/matchlogs/2019-2020/summary/Salvatore-Bocchetti-Match-Logs
82,Salvatore Boccia,it,DF,Cagliari,18,2001,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/5f958357/matchlogs/2019-2020/summary/Salvatore-Boccia-Match-Logs
83,Jeremie Boga,ci,FW,Sassuolo,22,1997,34,"2,513",74,73.5,27.9,28,84,6,27,1,1.41,47,44,+3,+0.11,-0.19,39.6,44.0,-4.4,-0.16,-0.19,/en/players/fe012aca/matchlogs/2019-2020/summary/Jeremie-Boga-Match-Logs
84,Gabriel Boloca,ro,DF,Bologna,18,2001,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/c52ae0ad/matchlogs/2019-2020/summary/Gabriel-Boloca-Match-Logs
85,Giacomo Bonaventura,it,"MF,FW",Milan,29,1989,29,"1,338",46,39.1,14.9,13,73,16,24,7,1.90,27,15,+12,+0.81,+0.59,25.5,14.6,+10.9,+0.73,+0.59,/en/players/d995ed27/matchlogs/2019-2020/summary/Giacomo-Bonaventura-Match-Logs
86,Federico Bonazzoli,it,"FW,MF",Sampdoria,22,1997,19,744,39,21.8,8.3,7,58,12,28,13,1.11,15,10,+5,+0.60,+1.34,11.2,9.9,+1.3,+0.15,+1.34,/en/players/bf57eaab/matchlogs/2019-2020/summary/Federico-Bonazzoli-Match-Logs
87,Kevin Bonifazi,it,DF,SPAL,23,1996,14,"1,191",85,34.8,13.2,13,88,1,45,2,0.27,9,37,-28,-2.12,-1.23,11.4,26.8,-15.4,-1.16,-1.23,/en/players/fb77bfef/matchlogs/2019-2020/summary/Kevin-Bonifazi-Match-Logs
88,Kevin Bonifazi,it,DF,Torino,23,1996,3,247,82,7.2,2.7,3,82,0,,10,2.00,6,4,+2,+0.73,+1.41,4.2,4.0,+0.2,+0.09,+1.41,/en/players/fb77bfef/matchlogs/2019-2020/summary/Kevin-Bonifazi-Match-Logs
89,Federico Bonini,it,DF,Bologna,17,2001,1,7,7,0.2,0.1,0,,1,7,12,0.00,0,1,-1,-12.86,-12.54,0.0,0.1,-0.1,-1.12,-12.54,/en/players/f8f0744b/matchlogs/2019-2020/summary/Federico-Bonini-Match-Logs
90,Leonardo Bonucci,it,DF,Juventus,32,1987,35,"3,082",88,90.1,34.2,35,88,0,,0,2.22,73,38,+35,+1.02,+1.55,62.6,35.9,+26.6,+0.78,+1.55,/en/players/52ec54d0/matchlogs/2019-2020/summary/Leonardo-Bonucci-Match-Logs
91,Fabio Borini,it,"MF,FW",Milan,28,1991,2,70,35,2.0,0.8,1,59,1,11,12,1.50,0,0,0,0.00,-0.46,1.3,0.6,+0.8,+0.97,-0.46,/en/players/ef5b337e/matchlogs/2019-2020/summary/Fabio-Borini-Match-Logs
92,Fabio Borini,it,"FW,MF",Hellas Verona,28,1991,14,808,58,23.6,9.0,9,70,5,36,1,1.50,14,8,+6,+0.67,+1.01,15.1,9.0,+6.1,+0.68,+1.01,/en/players/ef5b337e/matchlogs/2019-2020/summary/Fabio-Borini-Match-Logs
93,Mehdi Bourabia,ma,MF,Sassuolo,27,1991,17,925,54,27.0,10.3,10,80,7,18,12,1.35,19,22,-3,-0.29,-0.62,17.7,17.9,-0.1,-0.01,-0.62,/en/players/0d077b88/matchlogs/2019-2020/summary/Mehdi-Bourabia-Match-Logs
94,Federico Brancolini,it,GK,Fiorentina,18,2001,1,6,6,0.2,0.1,0,,1,6,13,3.00,1,0,+1,+15.00,+14.95,0.1,0.0,+0.1,+1.30,+14.95,/en/players/d4890c25/matchlogs/2019-2020/summary/Federico-Brancolini-Match-Logs
95,Gleison Bremer,br,DF,Torino,22,1997,27,"2,270",84,66.4,25.2,27,84,0,,9,1.07,35,42,-7,-0.28,+0.90,31.2,39.8,-8.6,-0.34,+0.90,/en/players/5fd5ed86/matchlogs/2019-2020/summary/Gleison-Bremer-Match-Logs
96,Marco Brescianini,it,MF,Milan,19,2000,1,25,25,0.7,0.3,0,,1,25,18,3.00,0,0,0,0.00,-0.45,0.1,0.0,+0.1,+0.29,-0.45,/en/players/dfd56738/matchlogs/2019-2020/summary/Marco-Brescianini-Match-Logs
97,Sebastian Breza,ca,GK,Bologna,21,1998,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/52e7f812/matchlogs/2019-2020/summary/Sebastian-Breza-Match-Logs
98,Enrico Brignola,it,MF,Sassuolo,20,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/d0643f8f/matchlogs/2019-2020/summary/Enrico-Brignola-Match-Logs
99,Marcelo Brozović,hr,MF,Inter,26,1992,32,"2,701",84,79.0,30.0,30,88,2,24,1,2.13,63,29,+34,+1.13,-0.24,50.3,33.3,+17.1,+0.57,-0.24,/en/players/33b8d077/matchlogs/2019-2020/summary/Marcelo-Brozovic-Match-Logs
100,Gastón Brugman,uy,MF,Parma,26,1992,23,"1,458",63,42.6,16.2,17,78,6,21,12,0.96,18,26,-8,-0.49,-0.81,17.9,29.4,-11.5,-0.71,-0.81,/en/players/e947ee4a/matchlogs/2019-2020/summary/Gaston-Brugman-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Gianluigi Buffon,it,GK,Juventus,41,1978,9,810,90,23.7,9.0,9,90,0,,29,2.44,19,10,+9,+1.00,+0.17,18.7,7.5,+11.2,+1.25,+0.17,/en/players/e40d028b/matchlogs/2019-2020/summary/Gianluigi-Buffon-Match-Logs
102,Alessandro Buongiorno,it,DF,Torino,20,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/4ae67f27/matchlogs/2019-2020/summary/Alessandro-Buongiorno-Match-Logs
103,Fabrizio Cacciatore,it,DF,Cagliari,32,1986,16,"1,153",72,33.7,12.8,14,81,2,12,2,1.56,26,17,+9,+0.70,+1.22,14.7,21.5,-6.8,-0.53,+1.22,/en/players/00b0bb87/matchlogs/2019-2020/summary/Fabrizio-Cacciatore-Match-Logs
