Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
296,Charalambos Lykogiannis,gr,DF,Cagliari,24,1993,9.2,281,433,64.9,5803,2876,281,433,64.9,281,433,64.9,281,433,64.9,1,0.6,+0.4,7,20,9,3,65,/en/players/5efc5389/matchlogs/2018-2019/passing/Charalambos-Lykogiannis-Match-Logs
297,Darwin Machís,ve,"FW,MF",Udinese,25,1993,5.1,129,179,72.1,2188,582,129,179,72.1,129,179,72.1,129,179,72.1,1,0.6,+0.4,12,7,4,2,20,/en/players/ed6ea4d9/matchlogs/2018-2019/passing/Darwin-Machis-Match-Logs
298,Francesco Magnanelli,it,MF,Sassuolo,33,1984,20.7,1181,1330,88.8,21756,5585,1181,1330,88.8,1181,1330,88.8,1181,1330,88.8,0,0.1,-0.1,5,118,9,0,109,/en/players/07767f42/matchlogs/2018-2019/passing/Francesco-Magnanelli-Match-Logs
299,Giangiacomo Magnani,it,DF,Sassuolo,22,1995,16.8,784,907,86.4,18159,4928,784,907,86.4,784,907,86.4,784,907,86.4,1,0.1,+0.9,3,49,1,0,35,/en/players/cce9f582/matchlogs/2018-2019/passing/Giangiacomo-Magnani-Match-Logs
300,Raffaele Maiello,it,MF,Frosinone,27,1991,22.7,988,1239,79.7,21526,5785,988,1239,79.7,988,1239,79.7,988,1239,79.7,0,1.1,-1.1,20,75,17,3,134,/en/players/02febfdc/matchlogs/2018-2019/passing/Raffaele-Maiello-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Domenico Maietta,it,DF,Empoli,35,1982,19.0,843,988,85.3,18572,7095,843,988,85.3,843,988,85.3,843,988,85.3,0,0.3,-0.3,5,87,6,1,75,/en/players/3d936ba9/matchlogs/2018-2019/passing/Domenico-Maietta-Match-Logs
302,Nikola Maksimović,rs,DF,Napoli,26,1991,15.3,811,886,91.5,16998,5844,811,886,91.5,811,886,91.5,811,886,91.5,0,0.2,-0.2,2,43,1,0,49,/en/players/16b9d5cf/matchlogs/2018-2019/passing/Nikola-Maksimovic-Match-Logs
303,Kévin Malcuit,ma,DF,Napoli,27,1991,20.1,1045,1265,82.6,17746,5499,1045,1265,82.6,1045,1265,82.6,1045,1265,82.6,2,2.4,-0.4,22,44,32,16,113,/en/players/d6a889ea/matchlogs/2018-2019/passing/Kevin-Malcuit-Match-Logs
304,Gianluca Mancini,it,DF,Atalanta,22,1996,25.0,1128,1349,83.6,20770,7226,1128,1349,83.6,1128,1349,83.6,1128,1349,83.6,2,0.5,+1.5,10,85,12,1,95,/en/players/5aa53281/matchlogs/2018-2019/passing/Gianluca-Mancini-Match-Logs
305,Rolando Mandragora,it,MF,Udinese,21,1997,32.4,991,1222,81.1,17489,4770,991,1222,81.1,991,1222,81.1,991,1222,81.1,2,1.9,+0.1,28,63,18,3,103,/en/players/c7259b83/matchlogs/2018-2019/passing/Rolando-Mandragora-Match-Logs
306,Mario Mandžukić,hr,FW,Juventus,32,1986,22.4,449,616,72.9,6861,1707,449,616,72.9,449,616,72.9,449,616,72.9,6,2.6,+3.4,27,22,20,7,49,/en/players/afa0d4e0/matchlogs/2018-2019/passing/Mario-Mandzukic-Match-Logs
307,Kostas Manolas,gr,DF,Roma,27,1991,25.8,918,1041,88.2,19498,6819,918,1041,88.2,918,1041,88.2,918,1041,88.2,1,0.2,+0.8,3,43,4,1,59,/en/players/c707411f/matchlogs/2018-2019/passing/Kostas-Manolas-Match-Logs
308,Juan Manuel Valencia,co,FW,Bologna,20,1998,0.3,9,10,90.0,167,44,9,10,90.0,9,10,90.0,9,10,90.0,0,0.0,0.0,0,0,0,0,1,/en/players/7f50c23b/matchlogs/2018-2019/passing/Juan-Manuel-Valencia-Match-Logs
309,Iván Marcano,es,DF,Roma,31,1987,9.0,479,552,86.8,10247,3612,479,552,86.8,479,552,86.8,479,552,86.8,0,0.7,-0.7,4,25,7,3,42,/en/players/7a20d90a/matchlogs/2018-2019/passing/Ivan-Marcano-Match-Logs
310,Federico Marchetti,it,GK,Genoa,35,1983,4.0,78,112,69.6,2901,2094,78,112,69.6,78,112,69.6,78,112,69.6,0,0.0,0.0,0,5,0,0,0,/en/players/f794b426/matchlogs/2018-2019/passing/Federico-Marchetti-Match-Logs
311,Gian Marco Ferrari,it,DF,Sassuolo,26,1992,31.0,1643,1894,86.7,33149,12343,1643,1894,86.7,1643,1894,86.7,1643,1894,86.7,0,0.3,-0.3,6,142,8,0,125,/en/players/8650af85/matchlogs/2018-2019/passing/Gian-Marco-Ferrari-Match-Logs
312,João Mário,pt,"MF,FW",Inter,25,1993,12.0,615,743,82.8,10070,2361,615,743,82.8,615,743,82.8,615,743,82.8,2,2.2,-0.2,20,49,24,8,70,/en/players/f0021247/matchlogs/2018-2019/passing/Joao-Mario-Match-Logs
313,Marlon,br,DF,Sassuolo,22,1995,16.8,993,1070,92.8,19705,7402,993,1070,92.8,993,1070,92.8,993,1070,92.8,0,0.0,0.0,2,66,4,1,69,/en/players/cdf65d12/matchlogs/2018-2019/passing/Marlon-Match-Logs
314,Lautaro Martínez,ar,FW,Inter,20,1997,14.9,178,254,70.1,2772,727,178,254,70.1,178,254,70.1,178,254,70.1,2,2.4,-0.4,18,17,13,3,28,/en/players/f7036e1c/matchlogs/2018-2019/passing/Lautaro-Martinez-Match-Logs
315,Adam Marušić,me,"DF,MF",Lazio,25,1992,23.5,803,982,81.8,13743,4686,803,982,81.8,803,982,81.8,803,982,81.8,1,1.7,-0.7,23,37,23,11,120,/en/players/d4535821/matchlogs/2018-2019/passing/Adam-Marusic-Match-Logs
316,Andrea Masiello,it,DF,Atalanta,32,1986,20.4,1123,1277,87.9,22918,7845,1123,1277,87.9,1123,1277,87.9,1123,1277,87.9,2,0.8,+1.2,7,86,8,0,91,/en/players/e0314d87/matchlogs/2018-2019/passing/Andrea-Masiello-Match-Logs
317,Luca Matarese,it,FW,Frosinone,20,1998,0.2,3,4,75.0,43,0,3,4,75.0,3,4,75.0,3,4,75.0,0,0.0,0.0,0,0,0,0,0,/en/players/a6fc1a22/matchlogs/2018-2019/passing/Luca-Matarese-Match-Logs
318,Alessandro Matri,it,FW,Sassuolo,33,1984,6.7,123,159,77.4,1610,269,123,159,77.4,123,159,77.4,123,159,77.4,0,0.3,-0.3,8,7,2,0,5,/en/players/58d97e77/matchlogs/2018-2019/passing/Alessandro-Matri-Match-Logs
319,Federico Mattiello,it,"MF,DF",Bologna,23,1995,14.8,465,637,73.0,8500,3311,465,637,73.0,465,637,73.0,465,637,73.0,1,2.1,-1.1,20,38,22,20,98,/en/players/fba81826/matchlogs/2018-2019/passing/Federico-Mattiello-Match-Logs
320,Blaise Matuidi,fr,MF,Juventus,31,1987,26.9,1098,1267,86.7,19053,4887,1098,1267,86.7,1098,1267,86.7,1098,1267,86.7,2,1.4,+0.6,23,115,11,2,96,/en/players/c0cddebe/matchlogs/2018-2019/passing/Blaise-Matuidi-Match-Logs
321,José Mauri,it,MF,Milan,22,1996,2.3,88,101,87.1,1419,309,88,101,87.1,88,101,87.1,88,101,87.1,0,0.2,-0.2,2,9,2,0,5,/en/players/644faf10/matchlogs/2018-2019/passing/Jose-Mauri-Match-Logs
322,Stephy Mavididi,eng,FW,Juventus,20,1998,0.2,4,6,66.7,51,0,4,6,66.7,4,6,66.7,4,6,66.7,0,0.0,0.0,0,0,0,0,0,/en/players/30144daa/matchlogs/2018-2019/passing/Stephy-Mavididi-Match-Logs
323,Luca Mazzitelli,it,"MF,FW",Genoa,22,1995,3.6,174,224,77.7,3445,1030,174,224,77.7,174,224,77.7,174,224,77.7,0,0.1,-0.1,3,20,2,1,21,/en/players/dc61b402/matchlogs/2018-2019/passing/Luca-Mazzitelli-Match-Logs
324,Ibrahima Mbaye,sn,DF,Bologna,23,1994,22.3,768,1008,76.2,14014,7282,768,1008,76.2,768,1008,76.2,768,1008,76.2,0,0.2,-0.2,5,62,7,4,134,/en/players/cfbf9881/matchlogs/2018-2019/passing/Ibrahima-Mbaye-Match-Logs
325,Levan Mchedlidze,ge,"FW,DF",Empoli,28,1990,2.3,30,43,69.8,488,84,30,43,69.8,30,43,69.8,30,43,69.8,1,0.1,+0.9,3,4,0,0,2,/en/players/54ab361e/matchlogs/2018-2019/passing/Levan-Mchedlidze-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Iuri Medeiros,pt,"MF,FW",Genoa,24,1994,1.2,37,47,78.7,755,190,37,47,78.7,37,47,78.7,37,47,78.7,0,0.1,-0.1,2,3,1,0,5,/en/players/97e2aa67/matchlogs/2018-2019/passing/Iuri-Medeiros-Match-Logs
327,Nicky Medja,ch,MF,Fiorentina,18,2000,0.5,5,10,50.0,79,8,5,10,50.0,5,10,50.0,5,10,50.0,0,0.0,0.0,0,0,0,0,0,/en/players/714ffae7/matchlogs/2018-2019/passing/Nicky-Medja-Match-Logs
328,Riccardo Meggiorini,it,FW,Chievo,32,1985,17.2,268,427,62.8,4029,764,268,427,62.8,268,427,62.8,268,427,62.8,1,0.6,+0.4,10,15,8,4,24,/en/players/2ec0f902/matchlogs/2018-2019/passing/Riccardo-Meggiorini-Match-Logs
329,Soualiho Meïté,fr,MF,Torino,24,1994,29.5,978,1168,83.7,17818,4394,978,1168,83.7,978,1168,83.7,978,1168,83.7,4,2.5,+1.5,33,98,21,5,120,/en/players/5cec2c74/matchlogs/2018-2019/passing/Soualiho-Meite-Match-Logs
330,Alex Meret,it,GK,Napoli,21,1997,12.8,264,354,74.6,7277,3725,264,354,74.6,264,354,74.6,264,354,74.6,0,0.0,0.0,0,0,0,0,0,/en/players/9413b19f/matchlogs/2018-2019/passing/Alex-Meret-Match-Logs
331,Dries Mertens,be,FW,Napoli,31,1987,25.0,677,904,74.9,10875,2749,677,904,74.9,677,904,74.9,677,904,74.9,11,7.6,+3.4,64,56,41,8,107,/en/players/89b2c8a9/matchlogs/2018-2019/passing/Dries-Mertens-Match-Logs
332,Petar Mićin,rs,MF,Udinese,19,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/players/259deea9/matchlogs/2018-2019/passing/Petar-Micin-Match-Logs
333,Nikola Milenković,rs,DF,Fiorentina,20,1997,33.4,1462,1820,80.3,31202,10140,1462,1820,80.3,1462,1820,80.3,1462,1820,80.3,0,0.3,-0.3,5,106,9,1,161,/en/players/bee704fc/matchlogs/2018-2019/passing/Nikola-Milenkovic-Match-Logs
334,Arkadiusz Milik,pl,FW,Napoli,24,1994,26.6,502,607,82.7,7725,1078,502,607,82.7,502,607,82.7,502,607,82.7,3,3.0,0.0,33,22,23,2,41,/en/players/85613cf0/matchlogs/2018-2019/passing/Arkadiusz-Milik-Match-Logs
335,Sergej Milinković-Savić,rs,MF,Lazio,23,1995,26.6,1149,1474,78.0,20906,5845,1149,1474,78.0,1149,1474,78.0,1149,1474,78.0,3,3.9,-0.9,44,131,51,6,171,/en/players/4e6dbac4/matchlogs/2018-2019/passing/Sergej-Milinkovic-Savic-Match-Logs
336,Vanja Milinković-Savić,rs,GK,SPAL,21,1997,1.8,47,74,63.5,1380,915,47,74,63.5,47,74,63.5,47,74,63.5,0,0.0,0.0,0,0,0,0,0,/en/players/9fa26bc2/matchlogs/2018-2019/passing/Vanja-Milinkovic-Savic-Match-Logs
337,Vincenzo Millico,it,MF,Torino,17,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/players/6817095b/matchlogs/2018-2019/passing/Vincenzo-Millico-Match-Logs
338,Kevin Mirallas,be,"FW,MF",Fiorentina,30,1987,14.4,314,441,71.2,5634,1799,314,441,71.2,314,441,71.2,314,441,71.2,1,1.5,-0.5,26,30,19,6,64,/en/players/aa51343f/matchlogs/2018-2019/passing/Kevin-Mirallas-Match-Logs
339,Miranda,br,DF,Inter,33,1984,12.9,731,821,89.0,15577,5083,731,821,89.0,731,821,89.0,731,821,89.0,0,0.0,0.0,2,39,2,0,40,/en/players/314f2124/matchlogs/2018-2019/passing/Miranda-Match-Logs
340,Antonio Mirante,it,GK,Roma,35,1983,11.0,220,324,67.9,8041,6104,220,324,67.9,220,324,67.9,220,324,67.9,0,0.0,0.0,0,3,0,0,0,/en/players/30223b33/matchlogs/2018-2019/passing/Antonio-Mirante-Match-Logs
341,Simone Missiroli,it,MF,SPAL,32,1986,30.5,1279,1534,83.4,22491,6168,1279,1534,83.4,1279,1534,83.4,1279,1534,83.4,0,1.2,-1.2,25,131,23,7,143,/en/players/331c0a43/matchlogs/2018-2019/passing/Simone-Missiroli-Match-Logs
342,Cristian Molinaro,it,"DF,MF",Frosinone,35,1983,12.9,418,585,71.5,8562,4268,418,585,71.5,418,585,71.5,418,585,71.5,0,1.1,-1.1,15,33,17,9,97,/en/players/1c8c5aed/matchlogs/2018-2019/passing/Cristian-Molinaro-Match-Logs
343,Gabriele Moncini,it,MF,SPAL,22,1996,0.1,1,1,100.0,17,0,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/c4efe2b4/matchlogs/2018-2019/passing/Gabriele-Moncini-Match-Logs
344,Cristóbal Montiel Rodríguez,es,FW,Fiorentina,18,2000,0.1,3,6,50.0,58,48,3,6,50.0,3,6,50.0,3,6,50.0,0,0.2,-0.2,2,0,2,0,3,/en/players/dd52d069/matchlogs/2018-2019/passing/Cristobal-Montiel-Rodriguez-Match-Logs
345,Emiliano Moretti,it,DF,Torino,37,1981,22.3,916,1063,86.2,19011,7320,916,1063,86.2,916,1063,86.2,916,1063,86.2,0,0.1,-0.1,2,85,3,1,81,/en/players/55667895/matchlogs/2018-2019/passing/Emiliano-Moretti-Match-Logs
346,Samuel Mráz,sk,FW,Empoli,21,1997,1.9,32,42,76.2,421,16,32,42,76.2,32,42,76.2,32,42,76.2,0,0.1,-0.1,1,2,0,0,0,/en/players/be6c1ccc/matchlogs/2018-2019/passing/Samuel-Mraz-Match-Logs
347,Gianni Munari,it,MF,Parma,35,1983,0.0,2,2,100.0,30,6,2,2,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,0,/en/players/e50613bd/matchlogs/2018-2019/passing/Gianni-Munari-Match-Logs
348,Alessandro Murgia,it,MF,SPAL,21,1996,11.9,437,515,84.9,7464,2089,437,515,84.9,437,515,84.9,437,515,84.9,3,1.1,+1.9,16,32,3,1,43,/en/players/fb2c533b/matchlogs/2018-2019/passing/Alessandro-Murgia-Match-Logs
349,Alessandro Murgia,it,MF,Lazio,21,1996,0.1,7,7,100.0,67,23,7,7,100.0,7,7,100.0,7,7,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/fb2c533b/matchlogs/2018-2019/passing/Alessandro-Murgia-Match-Logs
350,Luis Muriel,co,FW,Fiorentina,27,1991,16.0,259,406,63.8,4032,1120,259,406,63.8,259,406,63.8,259,406,63.8,0,2.0,-2.0,18,27,14,1,44,/en/players/eb2fe5b6/matchlogs/2018-2019/passing/Luis-Muriel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Nicola Murru,it,DF,Sampdoria,23,1994,32.6,1493,2020,73.9,28437,13008,1493,2020,73.9,1493,2020,73.9,1493,2020,73.9,5,3.0,+2.0,29,143,35,23,277,/en/players/d183e9d6/matchlogs/2018-2019/passing/Nicola-Murru-Match-Logs
352,Mateo Musacchio,ar,DF,Milan,27,1990,29.0,1570,1750,89.7,32967,10731,1570,1750,89.7,1570,1750,89.7,1570,1750,89.7,0,0.4,-0.4,6,91,6,1,84,/en/players/91899ca8/matchlogs/2018-2019/passing/Mateo-Musacchio-Match-Logs
353,Juan Musso,ar,GK,Udinese,24,1994,29.0,509,877,58.0,20794,13987,509,877,58.0,509,877,58.0,509,877,58.0,0,0.1,-0.1,2,6,0,0,0,/en/players/a111cf41/matchlogs/2018-2019/passing/Juan-Musso-Match-Logs
354,Ádám Nagy,hu,MF,Bologna,23,1995,10.8,448,521,86.0,8257,2138,448,521,86.0,448,521,86.0,448,521,86.0,0,0.5,-0.5,9,54,4,1,49,/en/players/788b31e2/matchlogs/2018-2019/passing/Adam-Nagy-Match-Logs
355,Radja Nainggolan,be,MF,Inter,30,1988,21.9,830,1014,81.9,15239,2877,830,1014,81.9,830,1014,81.9,830,1014,81.9,3,4.0,-1.0,38,67,36,6,97,/en/players/1f9328da/matchlogs/2018-2019/passing/Radja-Nainggolan-Match-Logs
356,Angelo Ndrecka,al,DF,Chievo,16,2001,1.0,40,48,83.3,640,254,40,48,83.3,40,48,83.3,40,48,83.3,0,0.1,-0.1,1,2,1,0,4,/en/players/fcd20025/matchlogs/2018-2019/passing/Angelo-Ndrecka-Match-Logs
357,Pedro Neto,pt,FW,Lazio,18,2000,0.5,22,25,88.0,358,53,22,25,88.0,22,25,88.0,22,25,88.0,0,0.1,-0.1,1,2,0,0,2,/en/players/7ba2eaa9/matchlogs/2018-2019/passing/Pedro-Neto-Match-Logs
358,Hans Nicolussi Caviglia,it,"MF,FW",Juventus,18,2000,0.6,25,30,83.3,625,153,25,30,83.3,25,30,83.3,25,30,83.3,0,0.0,0.0,0,7,1,0,4,/en/players/b136c945/matchlogs/2018-2019/passing/Hans-Nicolussi-Caviglia-Match-Logs
359,Dimitris Nikolaou,gr,DF,Empoli,19,1998,3.9,145,163,89.0,2792,1089,145,163,89.0,145,163,89.0,145,163,89.0,0,0.0,0.0,0,8,0,0,8,/en/players/cf961d8d/matchlogs/2018-2019/passing/Dimitris-Nikolaou-Match-Logs
360,Nicolas Nkoulou,cm,DF,Torino,28,1990,35.7,1278,1433,89.2,30104,7634,1278,1433,89.2,1278,1433,89.2,1278,1433,89.2,0,0.1,-0.1,3,28,2,0,45,/en/players/93cf32a8/matchlogs/2018-2019/passing/Nicolas-Nkoulou-Match-Logs
361,Bram Nuytinck,nl,DF,Udinese,28,1990,23.6,723,889,81.3,16089,5534,723,889,81.3,723,889,81.3,723,889,81.3,0,0.5,-0.5,5,49,7,0,50,/en/players/e33f36d5/matchlogs/2018-2019/passing/Bram-Nuytinck-Match-Logs
362,Steven Nzonzi,fr,MF,Roma,29,1988,29.1,1484,1702,87.2,28070,7967,1484,1702,87.2,1484,1702,87.2,1484,1702,87.2,2,1.2,+0.8,20,168,12,1,158,/en/players/c7526c18/matchlogs/2018-2019/passing/Steven-Nzonzi-Match-Logs
363,Christian Nørgaard,dk,MF,Fiorentina,24,1994,3.6,142,172,82.6,2464,749,142,172,82.6,142,172,82.6,142,172,82.6,0,0.2,-0.2,3,19,1,0,18,/en/players/df0a4c90/matchlogs/2018-2019/passing/Christian-Norgaard-Match-Logs
364,Dimitri Oberlin,ch,FW,Empoli,20,1997,1.5,18,27,66.7,217,67,18,27,66.7,18,27,66.7,18,27,66.7,0,0.0,0.0,0,1,0,0,3,/en/players/af45e954/matchlogs/2018-2019/passing/Dimitri-Oberlin-Match-Logs
365,Joel Obi,ng,MF,Chievo,27,1991,7.3,253,309,81.9,4006,1228,253,309,81.9,253,309,81.9,253,309,81.9,0,0.6,-0.6,4,15,4,1,27,/en/players/614c38fb/matchlogs/2018-2019/passing/Joel-Obi-Match-Logs
366,Jens Odgaard,dk,FW,Sassuolo,19,1999,0.2,2,3,66.7,24,6,2,3,66.7,2,3,66.7,2,3,66.7,0,0.0,0.0,0,0,0,0,0,/en/players/75374ee7/matchlogs/2018-2019/passing/Jens-Odgaard-Match-Logs
367,Stefano Okaka,it,FW,Udinese,28,1989,10.8,167,234,71.4,2463,528,167,234,71.4,167,234,71.4,167,234,71.4,1,1.0,0.0,15,17,5,0,18,/en/players/601ef102/matchlogs/2018-2019/passing/Stefano-Okaka-Match-Logs
368,Orji Okwonkwo,ng,FW,Bologna,20,1998,2.9,34,46,73.9,588,118,34,46,73.9,34,46,73.9,34,46,73.9,0,0.1,-0.1,2,2,0,0,2,/en/players/905a4f61/matchlogs/2018-2019/passing/Orji-Okwonkwo-Match-Logs
369,Robin Olsen,se,GK,Roma,28,1990,27.0,637,846,75.3,20376,13482,637,846,75.3,637,846,75.3,637,846,75.3,0,0.1,-0.1,1,4,1,0,0,/en/players/e7ee38c3/matchlogs/2018-2019/passing/Robin-Olsen-Match-Logs
370,Stephane Omeonga,be,MF,Genoa,22,1996,0.6,20,27,74.1,299,101,20,27,74.1,20,27,74.1,20,27,74.1,0,0.1,-0.1,3,3,0,0,3,/en/players/72c803a0/matchlogs/2018-2019/passing/Stephane-Omeonga-Match-Logs
371,Nicholas Opoku,gh,DF,Udinese,20,1997,3.6,,,,,,,,,,,,,,,0,,,,,,,,/en/players/b871bf55/matchlogs/2018-2019/passing/Nicholas-Opoku-Match-Logs
372,Nicholas Opoku,es,DF,Udinese,20,1997,6.5,,,,,,,,,,,,,,,0,,,,,,,,/en/players/ae852b7d/matchlogs/2018-2019/passing/Nicholas-Opoku-Match-Logs
373,Riccardo Orsolini,it,"FW,MF",Bologna,21,1997,21.8,467,764,61.1,8556,2972,467,764,61.1,467,764,61.1,467,764,61.1,5,3.0,+2.0,20,40,25,13,110,/en/players/e14ec482/matchlogs/2018-2019/passing/Riccardo-Orsolini-Match-Logs
374,David Ospina,co,GK,Napoli,29,1988,16.2,348,456,76.3,9833,5621,348,456,76.3,348,456,76.3,348,456,76.3,0,0.0,0.0,0,2,0,0,0,/en/players/82b1198a/matchlogs/2018-2019/passing/David-Ospina-Match-Logs
375,Adam Ounas,dz,"MF,FW",Napoli,21,1996,6.0,232,291,79.7,4239,869,232,291,79.7,232,291,79.7,232,291,79.7,0,1.9,-1.9,18,12,17,0,29,/en/players/ed90babd/matchlogs/2018-2019/passing/Adam-Ounas-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Simone Padoin,it,"DF,MF",Cagliari,34,1984,21.3,811,1053,77.0,15293,6239,811,1053,77.0,811,1053,77.0,811,1053,77.0,2,1.0,+1.0,14,57,21,10,155,/en/players/5eb72339/matchlogs/2018-2019/passing/Simone-Padoin-Match-Logs
377,Luca Paganini,it,"DF,MF",Frosinone,25,1993,12.5,325,424,76.7,5003,1228,325,424,76.7,325,424,76.7,325,424,76.7,0,0.4,-0.4,9,12,7,4,34,/en/players/e5b98a70/matchlogs/2018-2019/passing/Luca-Paganini-Match-Logs
378,Marko Pajač,hr,DF,Cagliari,25,1993,1.1,37,57,64.9,675,267,37,57,64.9,37,57,64.9,37,57,64.9,0,0.2,-0.2,1,3,1,0,8,/en/players/5df4ef30/matchlogs/2018-2019/passing/Marko-Pajac-Match-Logs
379,Marko Pajač,hr,DF,Empoli,25,1993,8.2,285,366,77.9,5279,1805,285,366,77.9,285,366,77.9,285,366,77.9,2,0.7,+1.3,9,14,8,4,40,/en/players/5df4ef30/matchlogs/2018-2019/passing/Marko-Pajac-Match-Logs
380,Rodrigo Palacio,ar,FW,Bologna,36,1982,25.9,579,815,71.0,9366,2087,579,815,71.0,579,815,71.0,579,815,71.0,6,4.7,+1.3,41,33,28,15,75,/en/players/8d8178ac/matchlogs/2018-2019/passing/Rodrigo-Palacio-Match-Logs
381,Alberto Paloschi,it,FW,SPAL,28,1990,9.6,122,162,75.3,1696,237,122,162,75.3,122,162,75.3,122,162,75.3,0,0.5,-0.5,6,7,1,0,8,/en/players/b5cae4e6/matchlogs/2018-2019/passing/Alberto-Paloschi-Match-Logs
382,Goran Pandev,mk,"FW,MF",Genoa,35,1983,12.5,277,367,75.5,5146,1226,277,367,75.5,277,367,75.5,277,367,75.5,2,1.8,+0.2,18,27,22,4,46,/en/players/d711d04f/matchlogs/2018-2019/passing/Goran-Pandev-Match-Logs
383,Lucas Paquetá,br,MF,Milan,20,1997,9.4,278,371,74.9,4410,1441,278,371,74.9,278,371,74.9,278,371,74.9,1,0.7,+0.3,10,30,11,1,41,/en/players/9b6f7fd5/matchlogs/2018-2019/passing/Lucas-Paqueta-Match-Logs
384,Vittorio Parigini,it,"MF,FW",Torino,22,1996,4.2,93,145,64.1,1511,557,93,145,64.1,93,145,64.1,93,145,64.1,0,1.0,-1.0,7,7,4,4,18,/en/players/75efed2e/matchlogs/2018-2019/passing/Vittorio-Parigini-Match-Logs
385,Marco Parolo,it,MF,Lazio,33,1985,28.5,829,1101,75.3,14616,4446,829,1101,75.3,829,1101,75.3,829,1101,75.3,3,2.4,+0.6,28,71,29,7,123,/en/players/ed5886d2/matchlogs/2018-2019/passing/Marco-Parolo-Match-Logs
386,Mario Pašalić,hr,"MF,FW",Atalanta,23,1995,18.0,830,992,83.7,16189,3058,830,992,83.7,830,992,83.7,830,992,83.7,3,1.7,+1.3,21,64,14,1,66,/en/players/e599253a/matchlogs/2018-2019/passing/Mario-Pasalic-Match-Logs
387,Manuel Pasqual,it,"DF,MF",Empoli,36,1982,14.9,705,1045,67.5,14188,6691,705,1045,67.5,705,1045,67.5,705,1045,67.5,2,1.9,+0.1,21,89,29,18,161,/en/players/548902cc/matchlogs/2018-2019/passing/Manuel-Pasqual-Match-Logs
388,Javier Pastore,ar,MF,Roma,29,1989,6.6,327,390,83.8,5595,1663,327,390,83.8,327,390,83.8,327,390,83.8,0,1.2,-1.2,17,36,13,2,54,/en/players/881ef58c/matchlogs/2018-2019/passing/Javier-Pastore-Match-Logs
389,Patric,es,"DF,MF",Lazio,25,1993,12.1,580,711,81.6,12200,3646,580,711,81.6,580,711,81.6,580,711,81.6,0,0.6,-0.6,6,41,13,1,72,/en/players/f7223718/matchlogs/2018-2019/passing/Patric-Match-Logs
390,Leonardo Pavoletti,it,FW,Cagliari,29,1988,30.4,623,876,71.1,8322,1147,623,876,71.1,623,876,71.1,623,876,71.1,1,1.0,0.0,20,35,10,0,34,/en/players/d37b0350/matchlogs/2018-2019/passing/Leonardo-Pavoletti-Match-Logs
391,Nehuén Paz,ar,DF,Bologna,25,1993,1.3,34,47,72.3,781,214,34,47,72.3,34,47,72.3,34,47,72.3,0,0.0,0.0,0,1,0,0,0,/en/players/42b1a58a/matchlogs/2018-2019/passing/Nehuen-Paz-Match-Logs
392,João Pedro,br,"FW,MF",Cagliari,26,1992,28.4,589,817,72.1,9695,1979,589,817,72.1,589,817,72.1,589,817,72.1,2,3.3,-1.3,33,24,20,5,64,/en/players/81255c03/matchlogs/2018-2019/passing/Joao-Pedro-Match-Logs
393,Gianluca Pegolo,it,GK,Sassuolo,37,1981,2.3,46,73,63.0,1635,1069,46,73,63.0,46,73,63.0,46,73,63.0,0,0.0,0.0,0,1,0,0,0,/en/players/f058ed1f/matchlogs/2018-2019/passing/Gianluca-Pegolo-Match-Logs
394,Lorenzo Pellegrini,it,MF,Roma,22,1996,20.2,735,988,74.4,13206,4072,735,988,74.4,735,988,74.4,735,988,74.4,3,5.1,-2.1,57,63,29,7,123,/en/players/4a5a45c7/matchlogs/2018-2019/passing/Lorenzo-Pellegrini-Match-Logs
395,Luca Pellegrini,it,DF,Roma,19,1999,1.8,102,127,80.3,1972,881,102,127,80.3,102,127,80.3,102,127,80.3,1,0.2,+0.8,1,9,3,1,12,/en/players/3b61c9ec/matchlogs/2018-2019/passing/Luca-Pellegrini-Match-Logs
396,Luca Pellegrini,it,DF,Cagliari,19,1999,10.4,339,506,67.0,6328,2791,339,506,67.0,339,506,67.0,339,506,67.0,1,0.9,+0.1,10,20,11,7,53,/en/players/3b61c9ec/matchlogs/2018-2019/passing/Luca-Pellegrini-Match-Logs
