Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
223,Filip Helander,se,DF,Bologna,25,1993,19.0,964,118,494,465,46,15,929,7,8,87.5,7,0,539,3046,1512,574,550,95.8,2,5,/en/players/27f0ddef/matchlogs/2018-2019/possession/Filip-Helander-Match-Logs
224,Dalbert Henrique,br,DF,Inter,24,1993,8.6,634,28,187,342,159,7,555,5,10,50.0,6,1,392,2430,1483,387,359,92.8,3,9,/en/players/f45f9427/matchlogs/2018-2019/possession/Dalbert-Henrique-Match-Logs
225,Përparim Hetemaj,fi,MF,Chievo,31,1986,24.0,1256,46,296,737,323,17,1230,31,42,73.8,32,2,918,5386,2614,994,833,83.8,32,40,/en/players/90b70194/matchlogs/2018-2019/possession/Perparim-Hetemaj-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Gonzalo Higuaín,ar,FW,Milan,30,1987,14.2,518,13,37,228,285,92,496,26,41,63.4,30,5,449,2886,1191,637,405,63.6,33,27,/en/players/8a08491a/matchlogs/2018-2019/possession/Gonzalo-Higuain-Match-Logs
227,Oscar Hiljemark,se,MF,Genoa,26,1992,13.3,621,22,112,333,214,27,581,11,18,61.1,11,1,412,2126,957,455,383,84.2,12,15,/en/players/98e958af/matchlogs/2018-2019/possession/Oscar-Hiljemark-Match-Logs
228,Vitor Hugo,br,DF,Fiorentina,27,1991,27.4,1597,194,834,839,46,20,1559,1,4,25.0,2,0,954,5406,3004,966,949,98.2,8,4,/en/players/f2c1300a/matchlogs/2018-2019/possession/Vitor-Hugo-Match-Logs
229,Elseid Hysaj,al,DF,Napoli,24,1994,23.4,1984,64,580,1092,454,32,1796,24,38,63.2,26,3,1448,8284,4745,1437,1377,95.8,15,27,/en/players/2f3452eb/matchlogs/2018-2019/possession/Elseid-Hysaj-Match-Logs
230,Simone Iacoponi,it,DF,Parma,31,1987,37.2,1829,221,815,863,249,23,1551,13,34,38.2,13,3,975,4909,2310,995,913,91.8,20,15,/en/players/63071a3f/matchlogs/2018-2019/possession/Simone-Iacoponi-Match-Logs
231,Roger Ibanez,br,FW,Atalanta,19,1998,0.0,3,2,3,0,0,0,3,0,0,,0,0,0,0,0,0,0,,0,0,/en/players/82efe6fa/matchlogs/2018-2019/possession/Roger-Ibanez-Match-Logs
232,Mauro Icardi,ar,FW,Inter,25,1993,25.2,660,21,41,261,384,173,620,11,19,57.9,13,1,410,1881,711,975,483,49.5,40,33,/en/players/43b78598/matchlogs/2018-2019/possession/Mauro-Icardi-Match-Logs
233,Salvador Ichazo,uy,GK,Torino,26,1992,2.8,90,83,90,0,0,0,54,0,0,,0,0,29,154,69,29,29,100.0,0,0,/en/players/514f0896/matchlogs/2018-2019/possession/Salvador-Ichazo-Match-Logs
234,Josip Iličić,si,"FW,MF",Atalanta,30,1988,23.8,1708,6,96,746,1023,179,1638,108,169,63.9,112,7,1538,10821,6167,1792,1446,80.7,59,73,/en/players/68252d6d/matchlogs/2018-2019/possession/Josip-Ilicic-Match-Logs
235,Ciro Immobile,it,FW,Lazio,28,1990,31.8,1331,8,89,501,831,246,1290,34,85,40.0,43,2,1054,7173,4188,1704,1077,63.2,69,48,/en/players/4431aed2/matchlogs/2018-2019/possession/Ciro-Immobile-Match-Logs
236,Svante Ingelsson,se,"MF,DF",Udinese,20,1998,1.1,56,7,17,23,18,0,52,1,2,50.0,1,0,30,186,88,32,27,84.4,2,2,/en/players/4133cfcf/matchlogs/2018-2019/possession/Svante-Ingelsson-Match-Logs
237,Roberto Inglese,it,FW,Parma,26,1991,21.8,736,34,120,343,312,103,676,38,59,64.4,39,2,501,3197,1169,1106,495,44.8,71,57,/en/players/6c1f7328/matchlogs/2018-2019/possession/Roberto-Inglese-Match-Logs
238,Lorenzo Insigne,it,"FW,MF",Napoli,27,1991,23.0,1610,7,99,697,931,138,1534,34,70,48.6,41,0,1359,6853,4000,1748,1380,78.9,37,32,/en/players/2f557579/matchlogs/2018-2019/possession/Lorenzo-Insigne-Match-Logs
239,Artur Ioniță,md,MF,Cagliari,27,1990,33.0,1491,56,271,887,436,60,1474,26,47,55.3,29,3,1011,5340,2559,1258,1003,79.7,36,32,/en/players/cedb3e36/matchlogs/2018-2019/possession/Artur-Ionita-Match-Logs
240,Armando Izzo,it,DF,Torino,26,1992,36.3,2321,218,972,1275,253,42,2235,14,17,82.4,14,1,1417,9344,5312,1329,1294,97.4,7,11,/en/players/89976232/matchlogs/2018-2019/possession/Armando-Izzo-Match-Logs
241,Jandrei,br,GK,Genoa,25,1993,1.0,34,31,34,0,0,0,24,0,0,,0,0,21,93,40,17,17,100.0,0,0,/en/players/85ea4399/matchlogs/2018-2019/possession/Jandrei-Match-Logs
242,Marko Janković,me,"MF,DF",SPAL,23,1995,0.6,38,0,5,19,18,3,37,1,1,100.0,1,0,29,216,128,35,30,85.7,1,0,/en/players/9866afec/matchlogs/2018-2019/possession/Marko-Jankovic-Match-Logs
243,Jakub Jankto,cz,MF,Sampdoria,22,1996,10.7,651,20,113,324,262,28,632,3,5,60.0,3,0,471,2636,1697,548,482,88.0,4,6,/en/players/1ea5f91c/matchlogs/2018-2019/possession/Jakub-Jankto-Match-Logs
244,Paweł Jaroszyński,pl,"DF,MF",Chievo,23,1994,15.0,975,61,323,490,216,7,833,11,20,55.0,12,0,594,3213,1853,616,570,92.5,8,12,/en/players/958a601f/matchlogs/2018-2019/possession/Pawel-Jaroszynski-Match-Logs
245,Juan Jesus,br,DF,Roma,27,1991,15.6,965,86,473,498,27,1,918,3,4,75.0,3,0,635,2730,980,657,641,97.6,0,1,/en/players/79083382/matchlogs/2018-2019/possession/Juan-Jesus-Match-Logs
246,Bruno Jordão,pt,MF,Lazio,19,1998,1.0,56,2,13,32,17,2,56,3,3,100.0,3,0,40,252,163,48,41,85.4,3,2,/en/players/41ff002d/matchlogs/2018-2019/possession/Bruno-Jordao-Match-Logs
247,Hamed Junior Traorè,ci,MF,Empoli,18,2000,25.1,1301,33,232,724,467,51,1271,52,91,57.1,59,2,1038,7409,4494,1067,896,84.0,31,38,/en/players/570bb4b9/matchlogs/2018-2019/possession/Hamed-Junior-Traore-Match-Logs
248,Musa Juwara,gm,FW,Chievo,16,2001,0.1,8,0,1,6,2,0,8,0,1,0.0,0,0,5,51,25,10,6,60.0,0,0,/en/players/7737dee2/matchlogs/2018-2019/possession/Musa-Juwara-Match-Logs
249,Yann Karamoh,fr,MF,Inter,20,1998,0.1,7,0,0,4,5,1,6,1,2,50.0,2,0,7,56,37,6,6,100.0,1,0,/en/players/8b66d9cc/matchlogs/2018-2019/possession/Yann-Karamoh-Match-Logs
250,Ibrahim Karamoko,gn,MF,Chievo,17,2001,0.7,26,1,5,12,12,2,26,1,3,33.3,1,0,18,119,37,22,17,77.3,0,1,/en/players/550985aa/matchlogs/2018-2019/possession/Ibrahim-Karamoko-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Orestis Karnezis,gr,GK,Napoli,33,1985,9.0,252,234,251,1,0,0,183,0,0,,0,0,122,565,261,110,110,100.0,0,0,/en/players/85b011bb/matchlogs/2018-2019/possession/Orestis-Karnezis-Match-Logs
252,Rick Karsdorp,nl,DF,Roma,23,1995,6.6,455,22,130,246,119,1,385,8,13,61.5,10,1,299,2018,1195,295,270,91.5,0,4,/en/players/9f84febe/matchlogs/2018-2019/possession/Rick-Karsdorp-Match-Logs
253,Grigoris Kastanos,cy,MF,Juventus,20,1998,0.7,27,1,5,11,12,1,27,1,1,100.0,1,0,19,78,39,19,18,94.7,1,1,/en/players/2a82aa85/matchlogs/2018-2019/possession/Grigoris-Kastanos-Match-Logs
254,Moise Kean,it,FW,Juventus,18,2000,6.0,178,2,20,66,107,40,175,9,28,32.1,10,1,138,1114,541,273,134,49.1,18,13,/en/players/3d50bcdb/matchlogs/2018-2019/possession/Moise-Kean-Match-Logs
255,Franck Kessié,ci,MF,Milan,21,1996,33.5,2105,86,408,1200,667,120,2068,46,68,67.6,50,2,1658,9438,4899,1816,1566,86.2,59,43,/en/players/05e19d6a/matchlogs/2018-2019/possession/Franck-Kessie-Match-Logs
256,Sami Khedira,de,MF,Juventus,31,1987,7.8,419,14,70,249,119,31,412,2,2,100.0,2,1,303,1306,565,354,312,88.1,6,3,/en/players/38ac43d3/matchlogs/2018-2019/possession/Sami-Khedira-Match-Logs
257,Sofian Kiyine,be,"MF,DF",Chievo,20,1997,9.1,504,19,104,280,169,17,465,36,52,69.2,37,3,405,2898,1834,403,339,84.1,19,24,/en/players/ce1806be/matchlogs/2018-2019/possession/Sofian-Kiyine-Match-Logs
258,Ragnar Klavan,ee,DF,Cagliari,32,1985,13.7,748,109,401,378,24,3,726,2,2,100.0,2,0,454,3267,1840,463,459,99.1,1,3,/en/players/008a6e6d/matchlogs/2018-2019/possession/Ragnar-Klavan-Match-Logs
259,Justin Kluivert,nl,FW,Roma,19,1999,14.9,667,8,81,258,386,70,649,30,62,48.4,31,1,520,4445,2741,695,480,69.1,41,25,/en/players/4c3a6744/matchlogs/2018-2019/possession/Justin-Kluivert-Match-Logs
260,Aleksandar Kolarov,rs,DF,Roma,32,1985,32.3,2401,128,688,1146,770,46,2025,36,63,57.1,37,1,1538,9454,6084,1582,1493,94.4,21,19,/en/players/eda40760/matchlogs/2018-2019/possession/Aleksandar-Kolarov-Match-Logs
261,Christian Kouamé,ci,"FW,MF",Genoa,20,1997,34.1,1473,34,151,613,806,204,1446,62,111,55.9,66,6,1017,6499,3546,1909,1097,57.5,100,79,/en/players/58e933d2/matchlogs/2018-2019/possession/Christian-Kouame-Match-Logs
262,Kalidou Koulibaly,sn,DF,Napoli,27,1991,34.8,2867,264,1205,1739,134,36,2797,11,15,73.3,12,0,2067,11984,7499,2125,2069,97.4,8,16,/en/players/da974c7b/matchlogs/2018-2019/possession/Kalidou-Koulibaly-Match-Logs
263,Dawid Kownacki,pl,FW,Sampdoria,21,1997,1.9,113,0,6,50,63,13,110,7,13,53.8,8,1,94,515,275,148,94,63.5,7,6,/en/players/be5e1c4c/matchlogs/2018-2019/possession/Dawid-Kownacki-Match-Logs
264,Luka Krajnc,si,DF,Frosinone,23,1994,8.8,445,60,267,187,14,2,436,2,2,100.0,2,0,285,1435,701,293,291,99.3,0,0,/en/players/2b71b88a/matchlogs/2018-2019/possession/Luka-Krajnc-Match-Logs
265,Ladislav Krejčí,cz,"MF,DF",Bologna,26,1992,11.8,707,28,185,331,242,23,604,7,13,53.8,7,0,470,2901,1775,530,451,85.1,11,3,/en/players/58027adc/matchlogs/2018-2019/possession/Ladislav-Krejci-Match-Logs
266,Rade Krunić,ba,MF,Empoli,24,1993,30.8,1719,70,284,859,751,113,1694,49,76,64.5,51,2,1354,10232,6347,1575,1292,82.0,54,51,/en/players/817c6964/matchlogs/2018-2019/possession/Rade-Krunic-Match-Logs
267,Juraj Kucka,sk,MF,Parma,31,1987,17.1,812,55,183,476,202,25,793,23,37,62.2,25,2,465,2838,1393,587,491,83.6,22,24,/en/players/5aaef9ef/matchlogs/2018-2019/possession/Juraj-Kucka-Match-Logs
268,Dejan Kulusevski,se,"DF,MF",Atalanta,18,2000,1.2,77,0,7,39,40,5,76,3,4,75.0,3,0,70,501,263,83,69,83.1,4,2,/en/players/df3cda47/matchlogs/2018-2019/possession/Dejan-Kulusevski-Match-Logs
269,Jasmin Kurtić,si,MF,SPAL,29,1989,28.4,1681,55,298,932,596,52,1567,33,46,71.7,35,4,1188,7929,4580,1425,1223,85.8,28,23,/en/players/144607cc/matchlogs/2018-2019/possession/Jasmin-Kurtic-Match-Logs
270,Antonino La Gumina,it,FW,Empoli,22,1996,12.1,291,6,17,110,186,58,274,16,31,51.6,16,0,219,1523,613,461,200,43.4,35,16,/en/players/822a7761/matchlogs/2018-2019/possession/Antonino-La-Gumina-Match-Logs
271,Alban Lafont,fr,GK,Fiorentina,19,1999,33.5,1098,988,1091,8,0,0,764,2,2,100.0,2,0,564,2460,1172,424,422,99.5,0,0,/en/players/4e7db402/matchlogs/2018-2019/possession/Alban-Lafont-Match-Logs
272,Abdou Lahat Diakhate,sn,FW,Parma,19,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,/en/players/8e809937/matchlogs/2018-2019/possession/Abdou-Lahat-Diakhate-Match-Logs
273,Gianluca Lapadula,it,"FW,MF",Genoa,28,1990,4.5,150,0,7,58,89,40,146,4,8,50.0,5,0,81,389,213,221,102,46.2,14,5,/en/players/2ead2809/matchlogs/2018-2019/possession/Gianluca-Lapadula-Match-Logs
274,Danilo Larangeira,br,DF,Bologna,34,1984,34.2,1795,274,1030,841,46,20,1697,3,4,75.0,3,0,993,6108,3581,1024,998,97.5,3,3,/en/players/fed5f993/matchlogs/2018-2019/possession/Danilo-Larangeira-Match-Logs
275,Kevin Lasagna,it,FW,Udinese,25,1992,27.3,777,40,93,371,361,128,723,11,22,50.0,13,0,432,3101,1749,1045,493,47.2,71,29,/en/players/09538fdb/matchlogs/2018-2019/possession/Kevin-Lasagna-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Vincent Laurini,fr,DF,Fiorentina,29,1989,10.2,684,38,186,401,148,1,571,7,7,100.0,7,0,400,2461,1482,407,369,90.7,4,12,/en/players/3535098b/matchlogs/2018-2019/possession/Vincent-Laurini-Match-Logs
277,Diego Laxalt,uy,"DF,MF",Milan,25,1993,7.2,482,13,126,235,154,16,437,12,25,48.0,13,0,334,2281,1264,330,302,91.5,11,7,/en/players/f26e3c59/matchlogs/2018-2019/possession/Diego-Laxalt-Match-Logs
278,Darko Lazović,rs,"MF,DF",Genoa,27,1990,28.2,1332,46,265,564,629,92,1142,49,84,58.3,52,2,911,7540,5263,962,798,83.0,39,21,/en/players/5128bde4/matchlogs/2018-2019/possession/Darko-Lazovic-Match-Logs
279,Manuel Lazzari,it,"MF,DF",SPAL,24,1993,31.5,1859,65,381,858,859,77,1663,66,111,59.5,71,1,1415,13428,9213,1488,1292,86.8,56,61,/en/players/02caf6e0/matchlogs/2018-2019/possession/Manuel-Lazzari-Match-Logs
280,Lucas Leiva,br,MF,Lazio,31,1987,22.1,1693,69,417,1084,280,17,1628,15,23,65.2,16,0,1153,5292,2699,1137,1082,95.2,10,16,/en/players/4c78b5ed/matchlogs/2018-2019/possession/Lucas-Leiva-Match-Logs
281,Mauricio Lemos,uy,DF,Sassuolo,22,1995,2.0,87,15,48,42,2,1,83,0,0,,0,0,51,270,124,49,49,100.0,1,0,/en/players/dbe5a587/matchlogs/2018-2019/possession/Mauricio-Lemos-Match-Logs
282,Lukas Lerager,dk,MF,Genoa,25,1993,12.5,538,16,104,297,167,28,526,2,4,50.0,2,0,303,1336,576,356,290,81.5,4,12,/en/players/1b82f8df/matchlogs/2018-2019/possession/Lukas-Lerager-Match-Logs
283,Mehdi Léris,fr,"MF,FW",Chievo,20,1998,17.9,1009,27,218,513,352,30,975,34,57,59.6,36,1,707,3901,1876,779,639,82.0,31,39,/en/players/7d3cbc67/matchlogs/2018-2019/possession/Mehdi-Leris-Match-Logs
284,Karol Linetty,pl,MF,Sampdoria,23,1995,27.9,1619,40,318,902,528,55,1596,21,45,46.7,22,2,1228,6441,4131,1322,1156,87.4,48,43,/en/players/d023d70f/matchlogs/2018-2019/possession/Karol-Linetty-Match-Logs
285,Pol Lirola,es,"DF,MF",Sassuolo,20,1997,33.1,2055,114,601,980,644,72,1776,51,84,60.7,54,2,1385,9229,5859,1432,1290,90.1,28,32,/en/players/ff800ed8/matchlogs/2018-2019/possession/Pol-Lirola-Match-Logs
286,Adem Ljajić,rs,FW,Torino,26,1991,0.3,26,0,2,11,17,3,24,0,0,,0,0,15,112,85,24,21,87.5,0,0,/en/players/2648e18f/matchlogs/2018-2019/possession/Adem-Ljajic-Match-Logs
287,Manuel Locatelli,it,MF,Sassuolo,20,1998,20.5,1481,67,314,826,426,38,1424,28,43,65.1,32,1,1108,4598,2453,1248,1081,86.6,35,28,/en/players/a8a874f1/matchlogs/2018-2019/possession/Manuel-Locatelli-Match-Logs
288,José Luis Palomino,ar,DF,Atalanta,28,1990,25.1,1555,160,789,779,57,10,1490,10,14,71.4,10,0,928,4806,1884,876,860,98.2,2,3,/en/players/921f6058/matchlogs/2018-2019/possession/Jose-Luis-Palomino-Match-Logs
289,Everton Luiz,br,MF,SPAL,30,1988,3.5,187,6,33,124,50,3,184,3,7,42.9,4,0,135,790,378,142,127,89.4,6,5,/en/players/3799e138/matchlogs/2018-2019/possession/Everton-Luiz-Match-Logs
290,Jordan Lukaku,be,"MF,DF",Lazio,24,1994,1.9,125,3,19,56,59,5,112,4,7,57.1,5,0,83,565,361,95,81,85.3,2,2,/en/players/0cd0e21b/matchlogs/2018-2019/possession/Jordan-Lukaku-Match-Logs
291,Saša Lukić,rs,MF,Torino,21,1996,11.0,579,14,99,329,200,16,548,13,18,72.2,13,0,403,2970,1534,454,375,82.6,9,20,/en/players/c6e8cf1f/matchlogs/2018-2019/possession/Sasa-Lukic-Match-Logs
292,Senad Lulić,ba,"DF,MF",Lazio,32,1986,32.5,2052,72,447,932,838,92,1853,49,95,51.6,53,2,1399,10513,6494,1486,1295,87.1,47,43,/en/players/7fd58fe3/matchlogs/2018-2019/possession/Senad-Lulic-Match-Logs
293,Sebastiano Luperto,it,DF,Napoli,21,1996,8.1,526,52,239,291,18,4,501,0,0,,0,0,340,1767,1023,371,362,97.6,0,2,/en/players/997fff07/matchlogs/2018-2019/possession/Sebastiano-Luperto-Match-Logs
294,Lyanco,br,DF,Torino,21,1997,1.0,40,10,30,15,1,0,39,2,2,100.0,2,0,21,170,87,15,14,93.3,1,0,/en/players/b5bf1770/matchlogs/2018-2019/possession/Lyanco-Match-Logs
295,Lyanco,br,DF,Bologna,21,1997,12.4,685,115,403,299,34,9,651,10,14,71.4,10,0,377,2778,1533,334,326,97.6,3,8,/en/players/b5bf1770/matchlogs/2018-2019/possession/Lyanco-Match-Logs
296,Charalambos Lykogiannis,gr,DF,Cagliari,24,1993,9.2,542,37,159,247,161,7,428,5,14,35.7,5,0,270,1345,650,268,247,92.2,3,12,/en/players/5efc5389/matchlogs/2018-2019/possession/Charalambos-Lykogiannis-Match-Logs
297,Darwin Machís,ve,"FW,MF",Udinese,25,1993,5.1,255,7,35,115,139,19,238,16,22,72.7,17,0,206,1992,1395,221,174,78.7,14,8,/en/players/ed6ea4d9/matchlogs/2018-2019/possession/Darwin-Machis-Match-Logs
298,Francesco Magnanelli,it,MF,Sassuolo,33,1984,20.7,1500,80,409,971,184,1,1450,11,14,78.6,12,1,1057,3988,1742,1116,1069,95.8,4,9,/en/players/07767f42/matchlogs/2018-2019/possession/Francesco-Magnanelli-Match-Logs
299,Giangiacomo Magnani,it,DF,Sassuolo,22,1995,16.8,1061,176,632,508,9,4,1036,2,2,100.0,2,0,734,4538,2986,764,750,98.2,1,2,/en/players/cce9f582/matchlogs/2018-2019/possession/Giangiacomo-Magnani-Match-Logs
300,Raffaele Maiello,it,MF,Frosinone,27,1991,22.7,1446,69,430,881,224,15,1360,19,32,59.4,24,0,999,5240,2549,931,882,94.7,10,16,/en/players/02febfdc/matchlogs/2018-2019/possession/Raffaele-Maiello-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Domenico Maietta,it,DF,Empoli,35,1982,19.0,1141,114,550,610,61,7,1075,4,7,57.1,6,0,786,4260,2731,756,741,98.0,2,1,/en/players/3d936ba9/matchlogs/2018-2019/possession/Domenico-Maietta-Match-Logs
302,Nikola Maksimović,rs,DF,Napoli,26,1991,15.3,998,120,496,528,38,5,962,6,9,66.7,6,1,689,4138,2148,703,684,97.3,2,2,/en/players/16b9d5cf/matchlogs/2018-2019/possession/Nikola-Maksimovic-Match-Logs
303,Kévin Malcuit,ma,DF,Napoli,27,1991,20.1,1543,76,461,722,469,30,1369,40,72,55.6,47,1,1074,6779,3920,1039,968,93.2,33,29,/en/players/d6a889ea/matchlogs/2018-2019/possession/Kevin-Malcuit-Match-Logs
304,Gianluca Mancini,it,DF,Atalanta,22,1996,25.0,1615,109,669,841,219,50,1533,12,13,92.3,12,0,1051,5991,3376,1078,1031,95.6,7,7,/en/players/5aa53281/matchlogs/2018-2019/possession/Gianluca-Mancini-Match-Logs
305,Rolando Mandragora,it,MF,Udinese,21,1997,32.4,1553,63,383,834,392,36,1447,8,17,47.1,8,0,886,3156,1611,1018,875,86.0,22,19,/en/players/c7259b83/matchlogs/2018-2019/possession/Rolando-Mandragora-Match-Logs
306,Mario Mandžukić,hr,FW,Juventus,32,1986,22.4,813,29,115,327,400,103,796,14,18,77.8,14,1,476,2150,983,932,574,61.6,30,19,/en/players/afa0d4e0/matchlogs/2018-2019/possession/Mario-Mandzukic-Match-Logs
307,Kostas Manolas,gr,DF,Roma,27,1991,25.8,1294,185,697,637,31,16,1242,5,5,100.0,5,0,747,4192,2035,744,724,97.3,3,0,/en/players/c707411f/matchlogs/2018-2019/possession/Kostas-Manolas-Match-Logs
308,Juan Manuel Valencia,co,FW,Bologna,20,1998,0.3,15,0,1,7,9,1,15,0,1,0.0,0,0,13,114,56,16,12,75.0,0,2,/en/players/7f50c23b/matchlogs/2018-2019/possession/Juan-Manuel-Valencia-Match-Logs
309,Iván Marcano,es,DF,Roma,31,1987,9.0,648,77,289,340,48,8,620,5,7,71.4,6,0,416,1607,775,414,407,98.3,1,2,/en/players/7a20d90a/matchlogs/2018-2019/possession/Ivan-Marcano-Match-Logs
310,Federico Marchetti,it,GK,Genoa,35,1983,4.0,123,101,123,0,0,0,79,0,0,,0,0,60,235,100,41,41,100.0,0,0,/en/players/f794b426/matchlogs/2018-2019/possession/Federico-Marchetti-Match-Logs
311,Gian Marco Ferrari,it,DF,Sassuolo,26,1992,31.0,2158,221,1031,1182,102,28,2062,9,11,81.8,9,0,1498,9122,5624,1536,1513,98.5,12,5,/en/players/8650af85/matchlogs/2018-2019/possession/Gian-Marco-Ferrari-Match-Logs
312,João Mário,pt,"MF,FW",Inter,25,1993,12.0,880,14,142,491,351,30,855,24,32,75.0,24,1,688,4852,2737,785,660,84.1,17,21,/en/players/f0021247/matchlogs/2018-2019/possession/Joao-Mario-Match-Logs
313,Marlon,br,DF,Sassuolo,22,1995,16.8,1210,105,541,683,72,5,1151,6,9,66.7,7,0,884,4729,2637,921,896,97.3,3,3,/en/players/cdf65d12/matchlogs/2018-2019/possession/Marlon-Match-Logs
314,Lautaro Martínez,ar,FW,Inter,20,1997,14.9,473,7,20,226,249,89,449,18,31,58.1,18,0,321,1789,983,661,351,53.1,55,27,/en/players/f7036e1c/matchlogs/2018-2019/possession/Lautaro-Martinez-Match-Logs
315,Adam Marušić,me,"DF,MF",Lazio,25,1992,23.5,1200,41,286,513,480,49,1038,35,63,55.6,37,5,787,4893,3236,857,722,84.2,18,23,/en/players/d4535821/matchlogs/2018-2019/possession/Adam-Marusic-Match-Logs
316,Andrea Masiello,it,DF,Atalanta,32,1986,20.4,1469,100,615,777,161,16,1400,0,3,0.0,0,0,957,4665,2539,976,946,96.9,4,7,/en/players/e0314d87/matchlogs/2018-2019/possession/Andrea-Masiello-Match-Logs
317,Luca Matarese,it,FW,Frosinone,20,1998,0.2,7,0,3,2,5,1,7,0,0,,0,0,6,116,85,7,5,71.4,1,2,/en/players/a6fc1a22/matchlogs/2018-2019/possession/Luca-Matarese-Match-Logs
318,Alessandro Matri,it,FW,Sassuolo,33,1984,6.7,236,9,19,131,97,35,219,6,8,75.0,7,2,159,581,297,346,181,52.3,24,17,/en/players/58d97e77/matchlogs/2018-2019/possession/Alessandro-Matri-Match-Logs
319,Federico Mattiello,it,"MF,DF",Bologna,23,1995,14.8,808,46,207,370,305,17,695,14,30,46.7,16,2,497,3796,2403,544,470,86.4,19,18,/en/players/fba81826/matchlogs/2018-2019/possession/Federico-Mattiello-Match-Logs
320,Blaise Matuidi,fr,MF,Juventus,31,1987,26.9,1510,34,259,918,399,67,1482,20,34,58.8,22,1,1179,4881,1992,1333,1119,83.9,36,29,/en/players/c0cddebe/matchlogs/2018-2019/possession/Blaise-Matuidi-Match-Logs
321,José Mauri,it,MF,Milan,22,1996,2.3,130,1,27,86,24,1,128,5,6,83.3,5,1,87,326,138,91,84,92.3,1,3,/en/players/644faf10/matchlogs/2018-2019/possession/Jose-Mauri-Match-Logs
322,Stephy Mavididi,eng,FW,Juventus,20,1998,0.2,11,0,0,2,10,3,11,1,2,50.0,1,0,10,61,8,15,10,66.7,2,1,/en/players/30144daa/matchlogs/2018-2019/possession/Stephy-Mavididi-Match-Logs
323,Luca Mazzitelli,it,"MF,FW",Genoa,22,1995,3.6,260,9,53,158,69,7,249,2,4,50.0,3,0,188,772,383,179,167,93.3,3,4,/en/players/dc61b402/matchlogs/2018-2019/possession/Luca-Mazzitelli-Match-Logs
324,Ibrahima Mbaye,sn,DF,Bologna,23,1994,22.3,1238,91,484,582,222,15,977,10,20,50.0,11,0,624,3183,1670,665,600,90.2,13,13,/en/players/cfbf9881/matchlogs/2018-2019/possession/Ibrahima-Mbaye-Match-Logs
325,Levan Mchedlidze,ge,"FW,DF",Empoli,28,1990,2.3,70,4,9,24,43,5,69,2,3,66.7,2,0,48,316,154,91,55,60.4,9,4,/en/players/54ab361e/matchlogs/2018-2019/possession/Levan-Mchedlidze-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Iuri Medeiros,pt,"MF,FW",Genoa,24,1994,1.2,62,0,9,33,26,5,56,4,4,100.0,4,1,51,292,178,56,49,87.5,1,4,/en/players/97e2aa67/matchlogs/2018-2019/possession/Iuri-Medeiros-Match-Logs
327,Nicky Medja,ch,MF,Fiorentina,18,2000,0.5,17,0,2,11,5,1,17,0,0,,0,0,11,28,13,26,12,46.2,3,1,/en/players/714ffae7/matchlogs/2018-2019/possession/Nicky-Medja-Match-Logs
328,Riccardo Meggiorini,it,FW,Chievo,32,1985,17.2,649,24,86,322,271,65,640,7,12,58.3,7,0,350,1922,821,790,475,60.1,36,29,/en/players/2ec0f902/matchlogs/2018-2019/possession/Riccardo-Meggiorini-Match-Logs
329,Soualiho Meïté,fr,MF,Torino,24,1994,29.5,1523,46,258,952,433,54,1503,65,92,70.7,66,3,1112,6798,3560,1203,988,82.1,40,51,/en/players/5cec2c74/matchlogs/2018-2019/possession/Soualiho-Meite-Match-Logs
330,Alex Meret,it,GK,Napoli,21,1997,12.8,386,363,386,1,0,0,265,0,0,,0,0,183,782,314,158,156,98.7,0,0,/en/players/9413b19f/matchlogs/2018-2019/possession/Alex-Meret-Match-Logs
331,Dries Mertens,be,FW,Napoli,31,1987,25.0,1163,5,53,424,749,161,1103,22,49,44.9,24,1,913,4147,2624,1325,941,71.0,40,34,/en/players/89b2c8a9/matchlogs/2018-2019/possession/Dries-Mertens-Match-Logs
332,Petar Mićin,rs,MF,Udinese,19,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,/en/players/259deea9/matchlogs/2018-2019/possession/Petar-Micin-Match-Logs
333,Nikola Milenković,rs,DF,Fiorentina,20,1997,33.4,2180,178,854,1203,256,27,1981,11,12,91.7,12,1,1244,5947,3575,1309,1254,95.8,10,12,/en/players/bee704fc/matchlogs/2018-2019/possession/Nikola-Milenkovic-Match-Logs
334,Arkadiusz Milik,pl,FW,Napoli,24,1994,26.6,875,20,43,334,540,138,843,14,26,53.8,16,0,617,2578,1209,1274,698,54.8,47,22,/en/players/85613cf0/matchlogs/2018-2019/possession/Arkadiusz-Milik-Match-Logs
