Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
318,Alessandro Matri,it,FW,Sassuolo,33,1984,6.7,159,142,17,0,0,22,3,5,1,0,0,0,110,31,18,30,118,6,0,2,123,1,0,2,5,/en/players/58d97e77/matchlogs/2018-2019/passing_types/Alessandro-Matri-Match-Logs
319,Federico Mattiello,it,"MF,DF",Bologna,23,1995,14.8,637,522,115,0,0,82,17,71,0,0,0,0,305,113,219,229,252,27,115,1,465,3,0,10,33,/en/players/fba81826/matchlogs/2018-2019/passing_types/Federico-Mattiello-Match-Logs
320,Blaise Matuidi,fr,MF,Juventus,31,1987,26.9,1267,1238,29,15,3,198,20,34,0,0,0,0,1024,113,130,1057,145,31,12,5,1098,4,0,27,21,/en/players/c0cddebe/matchlogs/2018-2019/passing_types/Blaise-Matuidi-Match-Logs
321,José Mauri,it,MF,Milan,22,1996,2.3,101,99,2,2,0,20,5,0,0,0,0,0,80,9,12,17,73,9,0,0,88,0,0,1,0,/en/players/644faf10/matchlogs/2018-2019/passing_types/Jose-Mauri-Match-Logs
322,Stephy Mavididi,eng,FW,Juventus,20,1998,0.2,6,6,0,0,0,3,0,1,0,0,0,0,5,0,1,2,4,0,0,0,4,0,0,0,0,/en/players/30144daa/matchlogs/2018-2019/passing_types/Stephy-Mavididi-Match-Logs
323,Luca Mazzitelli,it,"MF,FW",Genoa,22,1995,3.6,224,211,13,10,0,38,8,7,0,0,0,0,151,31,42,47,154,13,1,2,174,0,0,2,4,/en/players/dc61b402/matchlogs/2018-2019/passing_types/Luca-Mazzitelli-Match-Logs
324,Ibrahima Mbaye,sn,DF,Bologna,23,1994,22.3,1008,741,267,24,2,136,6,14,0,0,0,0,536,209,263,67,624,45,243,2,768,6,0,12,26,/en/players/cfbf9881/matchlogs/2018-2019/passing_types/Ibrahima-Mbaye-Match-Logs
325,Levan Mchedlidze,ge,"FW,DF",Empoli,28,1990,2.3,43,41,2,1,0,10,1,0,0,0,0,0,28,8,7,29,5,8,0,0,30,0,0,0,0,/en/players/54ab361e/matchlogs/2018-2019/passing_types/Levan-Mchedlidze-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Iuri Medeiros,pt,"MF,FW",Genoa,24,1994,1.2,47,41,6,2,0,12,5,4,3,0,0,0,35,1,11,39,7,0,0,0,37,0,0,0,0,/en/players/97e2aa67/matchlogs/2018-2019/passing_types/Iuri-Medeiros-Match-Logs
327,Nicky Medja,ch,MF,Fiorentina,18,2000,0.5,10,10,0,0,0,1,0,0,0,0,0,0,8,1,1,2,7,1,0,0,5,0,0,1,1,/en/players/714ffae7/matchlogs/2018-2019/passing_types/Nicky-Medja-Match-Logs
328,Riccardo Meggiorini,it,FW,Chievo,32,1985,17.2,427,419,8,1,0,121,12,23,0,0,0,0,186,108,133,245,40,63,3,16,268,2,0,10,21,/en/players/2ec0f902/matchlogs/2018-2019/passing_types/Riccardo-Meggiorini-Match-Logs
329,Soualiho Meïté,fr,MF,Torino,24,1994,29.5,1168,1145,23,14,2,219,43,15,3,0,0,0,788,180,200,232,780,90,2,12,978,1,0,17,32,/en/players/5cec2c74/matchlogs/2018-2019/passing_types/Soualiho-Meite-Match-Logs
330,Alex Meret,it,GK,Napoli,21,1997,12.8,354,231,123,22,0,31,6,0,0,0,0,0,222,16,116,230,71,0,0,46,264,1,0,1,0,/en/players/9413b19f/matchlogs/2018-2019/passing_types/Alex-Meret-Match-Logs
331,Dries Mertens,be,FW,Napoli,31,1987,25.0,904,846,58,2,9,161,23,74,40,6,5,1,613,164,127,67,789,27,10,8,677,5,5,24,30,/en/players/89b2c8a9/matchlogs/2018-2019/passing_types/Dries-Mertens-Match-Logs
332,Petar Mićin,rs,MF,Udinese,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/259deea9/matchlogs/2018-2019/passing_types/Petar-Micin-Match-Logs
333,Nikola Milenković,rs,DF,Fiorentina,20,1997,33.4,1820,1612,208,45,2,220,42,21,0,0,0,0,1145,239,436,153,1288,163,163,2,1462,2,0,21,35,/en/players/bee704fc/matchlogs/2018-2019/passing_types/Nikola-Milenkovic-Match-Logs
334,Arkadiusz Milik,pl,FW,Napoli,24,1994,26.6,607,579,28,4,4,136,8,5,0,0,0,0,445,100,62,468,86,27,3,6,502,6,0,8,15,/en/players/85613cf0/matchlogs/2018-2019/passing_types/Arkadiusz-Milik-Match-Logs
335,Sergej Milinković-Savić,rs,MF,Lazio,23,1995,26.6,1474,1444,30,12,7,312,37,34,1,0,0,0,994,249,231,195,1119,72,16,15,1149,10,0,36,44,/en/players/4e6dbac4/matchlogs/2018-2019/passing_types/Sergej-Milinkovic-Savic-Match-Logs
336,Vanja Milinković-Savić,rs,GK,SPAL,21,1997,1.8,74,53,21,1,0,9,2,0,0,0,0,0,37,3,34,7,46,0,0,17,47,0,0,0,0,/en/players/9fa26bc2/matchlogs/2018-2019/passing_types/Vanja-Milinkovic-Savic-Match-Logs
337,Vincenzo Millico,it,MF,Torino,17,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/6817095b/matchlogs/2018-2019/passing_types/Vincenzo-Millico-Match-Logs
338,Kevin Mirallas,be,"FW,MF",Fiorentina,30,1987,14.4,441,381,60,9,0,59,24,63,31,0,2,1,283,61,97,39,356,22,16,2,314,1,2,13,20,/en/players/aa51343f/matchlogs/2018-2019/passing_types/Kevin-Mirallas-Match-Logs
339,Miranda,br,DF,Inter,33,1984,12.9,821,791,30,29,0,85,42,0,0,0,0,0,638,63,120,101,663,40,1,5,731,0,0,6,4,/en/players/314f2124/matchlogs/2018-2019/passing_types/Miranda-Match-Logs
340,Antonio Mirante,it,GK,Roma,35,1983,11.0,324,198,126,33,0,18,5,0,0,0,0,0,119,24,181,7,259,0,0,41,220,1,0,2,0,/en/players/30223b33/matchlogs/2018-2019/passing_types/Antonio-Mirante-Match-Logs
341,Simone Missiroli,it,MF,SPAL,32,1986,30.5,1534,1490,44,37,0,299,21,15,1,0,0,0,1119,218,197,200,1200,75,6,9,1279,2,0,30,37,/en/players/331c0a43/matchlogs/2018-2019/passing_types/Simone-Missiroli-Match-Logs
342,Cristian Molinaro,it,"DF,MF",Frosinone,35,1983,12.9,585,465,120,12,1,92,26,38,2,0,0,0,272,97,216,394,58,15,106,1,418,2,0,11,31,/en/players/1c8c5aed/matchlogs/2018-2019/passing_types/Cristian-Molinaro-Match-Logs
343,Gabriele Moncini,it,MF,SPAL,22,1996,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,/en/players/c4efe2b4/matchlogs/2018-2019/passing_types/Gabriele-Moncini-Match-Logs
344,Cristóbal Montiel Rodríguez,es,FW,Fiorentina,18,2000,0.1,6,6,0,0,0,1,0,0,0,0,0,0,3,0,3,4,1,1,0,0,3,0,0,0,0,/en/players/dd52d069/matchlogs/2018-2019/passing_types/Cristobal-Montiel-Rodriguez-Match-Logs
345,Emiliano Moretti,it,DF,Torino,37,1981,22.3,1063,1007,56,46,0,125,26,3,0,0,0,0,755,118,190,833,137,66,10,3,916,5,0,6,12,/en/players/55667895/matchlogs/2018-2019/passing_types/Emiliano-Moretti-Match-Logs
346,Samuel Mráz,sk,FW,Empoli,21,1997,1.9,42,42,0,0,0,7,0,0,0,0,0,0,38,1,3,7,33,0,0,1,32,0,0,1,1,/en/players/be6c1ccc/matchlogs/2018-2019/passing_types/Samuel-Mraz-Match-Logs
347,Gianni Munari,it,MF,Parma,35,1983,0.0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,/en/players/e50613bd/matchlogs/2018-2019/passing_types/Gianni-Munari-Match-Logs
348,Alessandro Murgia,it,MF,SPAL,21,1996,11.9,515,458,57,33,2,92,13,29,20,10,8,1,375,64,76,75,408,21,4,4,437,1,8,10,8,/en/players/fb2c533b/matchlogs/2018-2019/passing_types/Alessandro-Murgia-Match-Logs
349,Alessandro Murgia,it,MF,Lazio,21,1996,0.1,7,7,0,0,0,1,0,0,0,0,0,0,5,1,1,0,6,0,0,0,7,0,0,0,0,/en/players/fb2c533b/matchlogs/2018-2019/passing_types/Alessandro-Murgia-Match-Logs
350,Luis Muriel,co,FW,Fiorentina,27,1991,16.0,406,384,22,0,5,78,10,19,3,0,1,0,270,81,55,75,296,20,4,2,259,0,1,13,24,/en/players/eb2fe5b6/matchlogs/2018-2019/passing_types/Luis-Muriel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Nicola Murru,it,DF,Sampdoria,23,1994,32.6,2020,1697,323,38,1,247,43,109,2,0,0,0,1157,343,520,1557,69,92,283,2,1493,11,0,62,72,/en/players/d183e9d6/matchlogs/2018-2019/passing_types/Nicola-Murru-Match-Logs
352,Mateo Musacchio,ar,DF,Milan,27,1990,29.0,1750,1678,72,64,0,204,20,1,0,0,0,0,1464,95,191,198,1483,42,8,6,1570,3,0,16,10,/en/players/91899ca8/matchlogs/2018-2019/passing_types/Mateo-Musacchio-Match-Logs
353,Juan Musso,ar,GK,Udinese,24,1994,29.0,877,499,378,65,0,56,35,1,0,0,0,0,218,51,608,44,647,0,0,97,509,5,0,4,3,/en/players/a111cf41/matchlogs/2018-2019/passing_types/Juan-Musso-Match-Logs
354,Ádám Nagy,hu,MF,Bologna,23,1995,10.8,521,497,24,6,0,57,12,4,0,0,0,0,415,51,55,127,372,19,0,1,448,3,0,7,10,/en/players/788b31e2/matchlogs/2018-2019/passing_types/Adam-Nagy-Match-Logs
355,Radja Nainggolan,be,MF,Inter,30,1988,21.9,1014,1002,12,2,7,198,33,43,1,0,0,0,711,149,154,106,851,32,5,7,830,3,0,10,29,/en/players/1f9328da/matchlogs/2018-2019/passing_types/Radja-Nainggolan-Match-Logs
356,Angelo Ndrecka,al,DF,Chievo,16,2001,1.0,48,42,6,1,0,5,0,1,0,0,0,0,34,3,11,39,3,1,5,0,40,0,0,1,2,/en/players/fcd20025/matchlogs/2018-2019/passing_types/Angelo-Ndrecka-Match-Logs
357,Pedro Neto,pt,FW,Lazio,18,2000,0.5,25,23,2,1,0,3,1,2,0,0,0,0,23,0,2,19,6,0,0,0,22,0,0,0,0,/en/players/7ba2eaa9/matchlogs/2018-2019/passing_types/Pedro-Neto-Match-Logs
358,Hans Nicolussi Caviglia,it,"MF,FW",Juventus,18,2000,0.6,30,26,4,0,0,3,3,3,3,1,2,0,19,4,7,4,24,0,1,0,25,0,2,0,0,/en/players/b136c945/matchlogs/2018-2019/passing_types/Hans-Nicolussi-Caviglia-Match-Logs
359,Dimitris Nikolaou,gr,DF,Empoli,19,1998,3.9,163,156,7,6,0,26,6,1,0,0,0,0,122,16,25,123,36,1,1,1,145,1,0,2,2,/en/players/cf961d8d/matchlogs/2018-2019/passing_types/Dimitris-Nikolaou-Match-Logs
360,Nicolas Nkoulou,cm,DF,Torino,28,1990,35.7,1433,1355,78,76,1,155,45,1,0,0,0,0,1073,128,232,155,1164,75,1,5,1278,2,0,4,10,/en/players/93cf32a8/matchlogs/2018-2019/passing_types/Nicolas-Nkoulou-Match-Logs
361,Bram Nuytinck,nl,DF,Udinese,28,1990,23.6,889,846,43,38,0,139,34,4,0,0,0,0,593,79,217,614,196,58,5,3,723,2,0,4,12,/en/players/e33f36d5/matchlogs/2018-2019/passing_types/Bram-Nuytinck-Match-Logs
362,Steven Nzonzi,fr,MF,Roma,29,1988,29.1,1702,1673,29,29,1,316,44,10,0,0,0,0,1285,204,213,143,1372,111,0,2,1484,3,0,20,18,/en/players/c7526c18/matchlogs/2018-2019/passing_types/Steven-Nzonzi-Match-Logs
363,Christian Nørgaard,dk,MF,Fiorentina,24,1994,3.6,172,164,8,7,1,37,3,0,0,0,0,0,123,27,22,20,137,8,1,0,142,0,0,7,1,/en/players/df0a4c90/matchlogs/2018-2019/passing_types/Christian-Norgaard-Match-Logs
364,Dimitri Oberlin,ch,FW,Empoli,20,1997,1.5,27,27,0,0,0,8,1,0,0,0,0,0,23,1,3,1,24,0,0,1,18,0,0,4,0,/en/players/af45e954/matchlogs/2018-2019/passing_types/Dimitri-Oberlin-Match-Logs
365,Joel Obi,ng,MF,Chievo,27,1991,7.3,309,300,9,1,1,46,3,6,0,0,0,0,222,33,54,209,61,22,8,1,253,1,0,3,8,/en/players/614c38fb/matchlogs/2018-2019/passing_types/Joel-Obi-Match-Logs
366,Jens Odgaard,dk,FW,Sassuolo,19,1999,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,2,0,0,0,0,/en/players/75374ee7/matchlogs/2018-2019/passing_types/Jens-Odgaard-Match-Logs
367,Stefano Okaka,it,FW,Udinese,28,1989,10.8,234,223,11,0,2,78,3,2,0,0,0,0,159,34,41,8,185,13,2,4,167,1,0,6,12,/en/players/601ef102/matchlogs/2018-2019/passing_types/Stefano-Okaka-Match-Logs
368,Orji Okwonkwo,ng,FW,Bologna,20,1998,2.9,46,46,0,0,0,13,3,2,0,0,0,0,23,9,14,4,27,9,0,1,34,0,0,1,2,/en/players/905a4f61/matchlogs/2018-2019/passing_types/Orji-Okwonkwo-Match-Logs
369,Robin Olsen,se,GK,Roma,28,1990,27.0,846,578,268,61,0,74,15,0,0,0,0,0,440,48,358,64,602,0,0,155,637,2,0,3,0,/en/players/e7ee38c3/matchlogs/2018-2019/passing_types/Robin-Olsen-Match-Logs
370,Stephane Omeonga,be,MF,Genoa,22,1996,0.6,27,26,1,0,0,10,0,0,0,0,0,0,17,5,5,5,16,3,1,0,20,0,0,2,2,/en/players/72c803a0/matchlogs/2018-2019/passing_types/Stephane-Omeonga-Match-Logs
371,Nicholas Opoku,gh,DF,Udinese,20,1997,3.6,,,,,,,,0,,,,,,,,,,,,,,,,,,/en/players/b871bf55/matchlogs/2018-2019/passing_types/Nicholas-Opoku-Match-Logs
372,Nicholas Opoku,es,DF,Udinese,20,1997,6.5,,,,,,,,0,,,,,,,,,,,,,,,,,,/en/players/ae852b7d/matchlogs/2018-2019/passing_types/Nicholas-Opoku-Match-Logs
373,Riccardo Orsolini,it,"FW,MF",Bologna,21,1997,21.8,764,673,91,27,1,173,44,119,52,22,3,2,419,127,218,595,91,36,8,3,467,5,3,17,41,/en/players/e14ec482/matchlogs/2018-2019/passing_types/Riccardo-Orsolini-Match-Logs
374,David Ospina,co,GK,Napoli,29,1988,16.2,456,310,146,33,0,32,10,0,0,0,0,0,265,25,166,50,321,1,0,69,348,1,0,1,0,/en/players/82b1198a/matchlogs/2018-2019/passing_types/David-Ospina-Match-Logs
375,Adam Ounas,dz,"MF,FW",Napoli,21,1996,6.0,291,286,5,0,6,40,10,19,2,1,0,0,215,36,40,253,29,3,2,0,232,0,0,12,11,/en/players/ed90babd/matchlogs/2018-2019/passing_types/Adam-Ounas-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Simone Padoin,it,"DF,MF",Cagliari,34,1984,21.3,1053,858,195,18,1,173,26,53,1,0,1,0,574,157,322,269,551,48,176,2,811,4,1,12,18,/en/players/5eb72339/matchlogs/2018-2019/passing_types/Simone-Padoin-Match-Logs
377,Luca Paganini,it,"DF,MF",Frosinone,25,1993,12.5,424,389,35,3,0,80,17,14,2,2,0,0,253,77,94,37,301,31,30,5,325,1,0,7,15,/en/players/e5b98a70/matchlogs/2018-2019/passing_types/Luca-Paganini-Match-Logs
378,Marko Pajač,hr,DF,Cagliari,25,1993,1.1,57,41,16,2,0,7,4,14,7,0,0,0,32,8,17,44,5,0,7,0,37,0,0,1,0,/en/players/5df4ef30/matchlogs/2018-2019/passing_types/Marko-Pajac-Match-Logs
379,Marko Pajač,hr,DF,Empoli,25,1993,8.2,366,314,52,6,0,57,10,44,0,0,0,0,226,74,66,279,35,6,46,0,285,0,0,7,14,/en/players/5df4ef30/matchlogs/2018-2019/passing_types/Marko-Pajac-Match-Logs
380,Rodrigo Palacio,ar,FW,Bologna,36,1982,25.9,815,788,27,5,2,188,17,97,0,0,0,0,494,161,160,122,585,69,6,12,579,3,0,14,65,/en/players/8d8178ac/matchlogs/2018-2019/passing_types/Rodrigo-Palacio-Match-Logs
381,Alberto Paloschi,it,FW,SPAL,28,1990,9.6,162,143,19,0,2,40,2,3,0,0,0,0,107,34,21,23,114,15,0,6,122,0,0,5,4,/en/players/b5cae4e6/matchlogs/2018-2019/passing_types/Alberto-Paloschi-Match-Logs
382,Goran Pandev,mk,"FW,MF",Genoa,35,1983,12.5,367,338,29,4,2,80,13,13,0,0,0,0,245,59,63,275,68,13,4,4,277,3,0,9,18,/en/players/d711d04f/matchlogs/2018-2019/passing_types/Goran-Pandev-Match-Logs
383,Lucas Paquetá,br,MF,Milan,20,1997,9.4,371,367,4,3,2,111,2,7,0,0,0,0,260,60,51,303,41,12,1,1,278,1,0,9,15,/en/players/9b6f7fd5/matchlogs/2018-2019/passing_types/Lucas-Paqueta-Match-Logs
384,Vittorio Parigini,it,"MF,FW",Torino,22,1996,4.2,145,119,26,4,0,25,4,25,3,0,0,0,85,28,32,32,89,2,18,1,93,1,0,5,17,/en/players/75efed2e/matchlogs/2018-2019/passing_types/Vittorio-Parigini-Match-Logs
385,Marco Parolo,it,MF,Lazio,33,1985,28.5,1101,1036,65,9,0,205,25,46,1,0,0,0,681,164,256,277,660,88,32,4,829,3,0,17,46,/en/players/ed5886d2/matchlogs/2018-2019/passing_types/Marco-Parolo-Match-Logs
386,Mario Pašalić,hr,"MF,FW",Atalanta,23,1995,18.0,992,977,15,8,2,194,37,13,0,0,0,0,759,126,107,259,668,40,6,2,830,0,0,21,25,/en/players/e599253a/matchlogs/2018-2019/passing_types/Mario-Pasalic-Match-Logs
387,Manuel Pasqual,it,"DF,MF",Empoli,36,1982,14.9,1045,840,205,31,1,155,39,170,41,3,5,2,482,200,363,797,89,25,133,1,705,6,5,22,39,/en/players/548902cc/matchlogs/2018-2019/passing_types/Manuel-Pasqual-Match-Logs
388,Javier Pastore,ar,MF,Roma,29,1989,6.6,390,373,17,3,2,70,6,14,9,0,0,0,309,38,43,33,346,7,3,0,327,3,0,11,10,/en/players/881ef58c/matchlogs/2018-2019/passing_types/Javier-Pastore-Match-Logs
389,Patric,es,"DF,MF",Lazio,25,1993,12.1,711,656,55,11,0,89,22,32,1,0,0,0,497,102,112,93,554,17,43,1,580,4,0,11,13,/en/players/f7223718/matchlogs/2018-2019/passing_types/Patric-Match-Logs
390,Leonardo Pavoletti,it,FW,Cagliari,29,1988,30.4,876,865,11,0,0,298,7,9,0,0,0,0,402,250,224,85,479,94,1,62,623,2,0,12,26,/en/players/d37b0350/matchlogs/2018-2019/passing_types/Leonardo-Pavoletti-Match-Logs
391,Nehuén Paz,ar,DF,Bologna,25,1993,1.3,47,46,1,1,0,8,1,0,0,0,0,0,31,7,9,37,8,2,0,0,34,0,0,2,2,/en/players/42b1a58a/matchlogs/2018-2019/passing_types/Nehuen-Paz-Match-Logs
392,João Pedro,br,"FW,MF",Cagliari,26,1992,28.4,817,723,94,17,2,189,32,57,35,1,1,1,473,172,172,80,605,62,5,27,589,2,1,17,47,/en/players/81255c03/matchlogs/2018-2019/passing_types/Joao-Pedro-Match-Logs
393,Gianluca Pegolo,it,GK,Sassuolo,37,1981,2.3,73,39,34,5,0,1,4,0,0,0,0,0,20,7,46,42,17,1,0,9,46,0,0,0,1,/en/players/f058ed1f/matchlogs/2018-2019/passing_types/Gianluca-Pegolo-Match-Logs
394,Lorenzo Pellegrini,it,MF,Roma,22,1996,20.2,988,860,128,36,6,174,51,125,82,4,11,2,646,127,215,93,845,22,9,9,735,1,11,20,29,/en/players/4a5a45c7/matchlogs/2018-2019/passing_types/Lorenzo-Pellegrini-Match-Logs
395,Luca Pellegrini,it,DF,Roma,19,1999,1.8,127,106,21,4,0,21,4,6,0,0,0,0,73,41,13,77,23,9,17,0,102,1,0,2,3,/en/players/3b61c9ec/matchlogs/2018-2019/passing_types/Luca-Pellegrini-Match-Logs
396,Luca Pellegrini,it,DF,Cagliari,19,1999,10.4,506,393,113,12,0,96,20,58,1,0,1,0,213,116,177,334,53,15,100,0,339,1,1,8,31,/en/players/3b61c9ec/matchlogs/2018-2019/passing_types/Luca-Pellegrini-Match-Logs
397,Sergio Pellissier,it,FW,Chievo,39,1979,10.6,196,182,14,1,1,47,5,8,1,0,0,0,118,39,39,49,113,16,0,5,143,2,0,5,9,/en/players/878ee034/matchlogs/2018-2019/passing_types/Sergio-Pellissier-Match-Logs
398,Federico Peluso,it,DF,Sassuolo,34,1984,15.1,842,787,55,27,0,150,18,4,0,0,0,0,590,107,145,684,85,29,28,0,716,4,0,15,10,/en/players/4f2908e5/matchlogs/2018-2019/passing_types/Federico-Peluso-Match-Logs
399,Pepín,gq,MF,Parma,21,1996,0.9,29,26,3,2,1,6,1,3,1,0,0,0,21,2,6,3,24,2,0,0,22,0,0,0,2,/en/players/7afb1573/matchlogs/2018-2019/passing_types/Pepin-Match-Logs
400,Pedro Pereira,pt,"DF,MF",Genoa,20,1998,15.4,684,519,165,5,2,110,17,59,2,0,0,2,336,155,193,72,423,22,158,2,482,0,0,11,27,/en/players/c77be0cf/matchlogs/2018-2019/passing_types/Pedro-Pereira-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Stipe Perica,hr,FW,Frosinone,23,1995,5.3,100,95,5,0,1,20,0,1,0,0,0,0,66,13,21,17,60,17,0,2,72,0,0,2,2,/en/players/269b4638/matchlogs/2018-2019/passing_types/Stipe-Perica-Match-Logs
402,Mattia Perin,it,GK,Juventus,25,1992,9.0,225,145,80,12,0,18,14,0,0,0,0,0,116,15,94,32,150,0,0,41,174,1,0,0,2,/en/players/4c62d0c8/matchlogs/2018-2019/passing_types/Mattia-Perin-Match-Logs
403,Ivan Perišić,hr,"FW,MF",Inter,29,1989,30.0,1413,1303,110,15,3,281,61,203,34,2,18,4,823,232,358,539,693,75,60,15,964,3,18,26,76,/en/players/6fe90922/matchlogs/2018-2019/passing_types/Ivan-Perisic-Match-Logs
404,Diego Perotti,ar,"FW,MF",Roma,30,1988,7.4,356,329,27,3,1,65,10,44,17,8,0,0,257,44,55,50,286,10,7,1,268,0,0,9,14,/en/players/a40d5a0c/matchlogs/2018-2019/passing_types/Diego-Perotti-Match-Logs
405,Matteo Pessina,it,MF,Atalanta,21,1997,2.6,188,182,6,4,0,37,3,5,1,0,0,0,141,24,23,140,35,7,1,1,162,0,0,2,4,/en/players/780e3631/matchlogs/2018-2019/passing_types/Matteo-Pessina-Match-Logs
406,Andrea Petagna,it,FW,SPAL,23,1995,33.7,778,739,39,6,0,218,34,32,3,0,0,0,518,146,114,479,208,53,10,9,590,2,0,18,36,/en/players/03f946ed/matchlogs/2018-2019/passing_types/Andrea-Petagna-Match-Logs
407,Germán Pezzella,ar,DF,Fiorentina,27,1991,31.7,1636,1558,78,71,0,182,50,1,0,0,0,0,1202,126,308,336,1127,102,7,3,1394,2,0,9,15,/en/players/8c725b43/matchlogs/2018-2019/passing_types/German-Pezzella-Match-Logs
408,Giuseppe Pezzella,it,DF,Genoa,20,1997,1.2,43,38,5,0,0,6,1,4,0,0,0,0,21,7,15,27,9,1,5,0,30,0,0,0,2,/en/players/149c5f5d/matchlogs/2018-2019/passing_types/Giuseppe-Pezzella-Match-Logs
409,Giuseppe Pezzella,it,"DF,MF",Udinese,20,1997,2.0,71,51,20,3,0,12,1,4,0,0,0,0,27,13,31,42,8,3,17,1,44,1,0,1,2,/en/players/149c5f5d/matchlogs/2018-2019/passing_types/Giuseppe-Pezzella-Match-Logs
410,Krzysztof Piątek,pl,FW,Milan,23,1995,15.3,252,224,28,0,3,52,4,4,0,0,0,0,172,56,24,21,203,11,1,7,196,1,0,8,7,/en/players/17f3620a/matchlogs/2018-2019/passing_types/Krzysztof-Piatek-Match-Logs
411,Krzysztof Piątek,pl,FW,Genoa,23,1995,17.7,321,297,24,1,0,71,6,9,0,0,0,0,216,58,47,40,229,26,5,5,227,1,0,10,17,/en/players/17f3620a/matchlogs/2018-2019/passing_types/Krzysztof-Piatek-Match-Logs
412,Lucas Piazon,br,"MF,FW",Chievo,24,1994,0.9,38,33,5,1,0,4,3,4,3,1,1,0,22,9,7,8,25,4,1,0,25,0,1,2,3,/en/players/f201798c/matchlogs/2018-2019/passing_types/Lucas-Piazon-Match-Logs
413,Roberto Piccoli,it,FW,Atalanta,17,2001,0.5,8,8,0,0,0,4,1,0,0,0,0,0,4,3,1,0,4,0,0,0,3,0,0,0,1,/en/players/1cadaf34/matchlogs/2018-2019/passing_types/Roberto-Piccoli-Match-Logs
414,Andrea Pinamonti,it,FW,Frosinone,19,1999,18.1,410,398,12,0,1,116,9,11,0,0,0,0,236,114,60,41,288,32,1,14,299,3,0,12,18,/en/players/08aa9cd1/matchlogs/2018-2019/passing_types/Andrea-Pinamonti-Match-Logs
415,Carlo Pinsoglio,it,GK,Juventus,28,1990,1.0,36,22,14,0,0,4,2,0,0,0,0,0,17,5,14,16,15,0,0,4,28,0,0,0,0,/en/players/f6a06749/matchlogs/2018-2019/passing_types/Carlo-Pinsoglio-Match-Logs
416,Fabio Pisacane,it,DF,Cagliari,32,1986,25.2,1156,1108,48,20,0,155,27,4,0,0,0,0,798,128,230,247,777,72,28,10,958,3,0,17,13,/en/players/56400c01/matchlogs/2018-2019/passing_types/Fabio-Pisacane-Match-Logs
417,Marko Pjaca,hr,"FW,MF",Fiorentina,23,1995,8.3,238,232,6,0,0,39,10,11,2,0,0,0,171,30,37,25,192,11,3,3,176,0,0,5,16,/en/players/2c38b327/matchlogs/2018-2019/passing_types/Marko-Pjaca-Match-Logs
418,Miralem Pjanić,ba,MF,Juventus,28,1990,25.3,2075,1834,241,129,4,261,130,124,97,13,5,6,1484,220,371,143,1860,55,5,7,1826,7,5,26,21,/en/players/ad6df2d5/matchlogs/2018-2019/passing_types/Miralem-Pjanic-Match-Logs
419,Andrea Poli,it,MF,Bologna,28,1989,21.5,765,736,29,16,5,144,16,16,0,0,0,0,626,68,71,124,611,15,13,1,668,1,0,14,25,/en/players/b3fd7075/matchlogs/2018-2019/passing_types/Andrea-Poli-Match-Logs
420,Matteo Politano,it,"FW,MF",Inter,24,1993,28.3,1476,1299,177,33,5,239,63,212,99,7,5,5,942,188,346,1210,183,30,44,4,1070,7,5,39,53,/en/players/5e861944/matchlogs/2018-2019/passing_types/Matteo-Politano-Match-Logs
421,Giacomo Poluzzi,it,GK,SPAL,30,1988,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,3,0,0,0,0,/en/players/07f55871/matchlogs/2018-2019/passing_types/Giacomo-Poluzzi-Match-Logs
422,Manolo Portanova,it,MF,Juventus,18,2000,0.4,10,10,0,0,0,1,0,0,0,0,0,0,8,2,0,0,9,1,0,0,6,1,0,0,0,/en/players/c8c0dccd/matchlogs/2018-2019/passing_types/Manolo-Portanova-Match-Logs
423,Dennis Praet,be,MF,Sampdoria,24,1994,32.1,1878,1786,92,33,6,318,58,106,43,10,6,3,1414,230,234,125,1644,74,15,9,1560,7,6,43,56,/en/players/86695068/matchlogs/2018-2019/passing_types/Dennis-Praet-Match-Logs
424,Silvio Proto,be,GK,Lazio,35,1983,2.0,65,38,27,5,0,6,3,0,0,0,0,0,26,1,38,0,57,0,0,5,45,0,0,0,0,/en/players/c8a88acd/matchlogs/2018-2019/passing_types/Silvio-Proto-Match-Logs
