Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
390,Leonardo Pavoletti,it,FW,Cagliari,29,1988,32,31,"2,734",16,1,0,0,6,0,16,1,0.56,0.53,0.56,10.1,10.1,1.0,10.1,1.0,0.37,10.1,0.37,/en/players/d37b0350/matchlogs/2018-2019/summary/Leonardo-Pavoletti-Match-Logs
391,Nehuén Paz,ar,DF,Bologna,25,1993,2,1,114,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/42b1a58a/matchlogs/2018-2019/summary/Nehuen-Paz-Match-Logs
392,João Pedro,br,"FW,MF",Cagliari,26,1992,34,30,"2,555",7,2,2,2,5,1,7,2,0.32,0.18,0.25,8.0,6.5,3.3,8.0,3.3,0.40,6.5,0.35,/en/players/81255c03/matchlogs/2018-2019/summary/Joao-Pedro-Match-Logs
393,Gianluca Pegolo,it,GK,Sassuolo,37,1981,3,2,203,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/f058ed1f/matchlogs/2018-2019/summary/Gianluca-Pegolo-Match-Logs
394,Lorenzo Pellegrini,it,MF,Roma,22,1996,25,21,"1,821",3,3,0,0,6,0,3,3,0.30,0.15,0.30,5.1,5.1,5.1,5.1,5.1,0.50,5.1,0.50,/en/players/4a5a45c7/matchlogs/2018-2019/summary/Lorenzo-Pellegrini-Match-Logs
395,Luca Pellegrini,it,DF,Roma,19,1999,4,2,161,0,1,0,0,2,0,0,1,0.56,0.00,0.56,0.0,0.0,0.2,0.0,0.2,0.13,0.0,0.13,/en/players/3b61c9ec/matchlogs/2018-2019/summary/Luca-Pellegrini-Match-Logs
396,Luca Pellegrini,it,DF,Cagliari,19,1999,12,11,940,0,1,0,0,3,1,0,1,0.10,0.00,0.10,0.0,0.0,0.9,0.0,0.9,0.09,0.0,0.09,/en/players/3b61c9ec/matchlogs/2018-2019/summary/Luca-Pellegrini-Match-Logs
397,Sergio Pellissier,it,FW,Chievo,39,1979,19,12,953,4,1,1,2,1,0,4,1,0.47,0.28,0.38,4.6,3.0,0.9,4.6,0.9,0.52,3.0,0.38,/en/players/878ee034/matchlogs/2018-2019/summary/Sergio-Pellissier-Match-Logs
398,Federico Peluso,it,DF,Sassuolo,34,1984,16,14,"1,356",1,0,0,0,5,0,1,0,0.07,0.07,0.07,0.4,0.4,0.0,0.4,0.0,0.02,0.4,0.02,/en/players/4f2908e5/matchlogs/2018-2019/summary/Federico-Peluso-Match-Logs
399,Pepín,gq,MF,Parma,21,1996,2,1,77,0,1,0,0,0,0,0,1,1.17,0.00,1.17,0.1,0.1,0.4,0.1,0.4,0.55,0.1,0.55,/en/players/7afb1573/matchlogs/2018-2019/summary/Pepin-Match-Logs
400,Pedro Pereira,pt,"DF,MF",Genoa,20,1998,26,15,"1,384",0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.1,0.1,1.2,0.1,1.2,0.09,0.1,0.09,/en/players/c77be0cf/matchlogs/2018-2019/summary/Pedro-Pereira-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Stipe Perica,hr,FW,Frosinone,23,1995,7,6,480,0,0,0,0,3,0,0,0,0.00,0.00,0.00,1.3,1.3,0.1,1.3,0.1,0.28,1.3,0.28,/en/players/269b4638/matchlogs/2018-2019/summary/Stipe-Perica-Match-Logs
402,Mattia Perin,it,GK,Juventus,25,1992,9,9,810,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/4c62d0c8/matchlogs/2018-2019/summary/Mattia-Perin-Match-Logs
403,Ivan Perišić,hr,"FW,MF",Inter,29,1989,34,30,"2,701",8,3,2,2,5,0,8,3,0.37,0.20,0.30,10.7,9.2,6.2,10.7,6.2,0.56,9.2,0.51,/en/players/6fe90922/matchlogs/2018-2019/summary/Ivan-Perisic-Match-Logs
404,Diego Perotti,ar,"FW,MF",Roma,30,1988,13,6,668,5,0,3,3,3,0,5,0,0.67,0.27,0.27,3.8,1.6,1.2,3.8,1.2,0.67,1.6,0.36,/en/players/a40d5a0c/matchlogs/2018-2019/summary/Diego-Perotti-Match-Logs
405,Matteo Pessina,it,MF,Atalanta,21,1997,12,1,235,0,1,0,0,0,0,0,1,0.38,0.00,0.38,0.1,0.1,0.2,0.1,0.2,0.09,0.1,0.09,/en/players/780e3631/matchlogs/2018-2019/summary/Matteo-Pessina-Match-Logs
406,Andrea Petagna,it,FW,SPAL,23,1995,36,35,"3,031",16,1,6,6,8,0,16,1,0.50,0.30,0.33,13.5,9.0,2.2,13.5,2.2,0.47,9.0,0.33,/en/players/03f946ed/matchlogs/2018-2019/summary/Andrea-Petagna-Match-Logs
407,Germán Pezzella,ar,DF,Fiorentina,27,1991,32,32,"2,850",2,1,0,0,5,0,2,1,0.09,0.06,0.09,2.4,2.4,0.6,2.4,0.6,0.10,2.4,0.10,/en/players/8c725b43/matchlogs/2018-2019/summary/German-Pezzella-Match-Logs
408,Giuseppe Pezzella,it,DF,Genoa,20,1997,5,1,112,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,0.09,0.0,0.09,/en/players/149c5f5d/matchlogs/2018-2019/summary/Giuseppe-Pezzella-Match-Logs
409,Giuseppe Pezzella,it,"DF,MF",Udinese,20,1997,4,2,184,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,/en/players/149c5f5d/matchlogs/2018-2019/summary/Giuseppe-Pezzella-Match-Logs
410,Krzysztof Piątek,pl,FW,Milan,23,1995,18,16,"1,373",9,0,0,0,0,0,9,0,0.59,0.59,0.59,6.0,6.0,0.7,6.0,0.7,0.44,6.0,0.44,/en/players/17f3620a/matchlogs/2018-2019/summary/Krzysztof-Piatek-Match-Logs
411,Krzysztof Piątek,pl,FW,Genoa,23,1995,19,18,"1,593",13,0,2,2,5,0,13,0,0.73,0.62,0.62,9.8,8.3,0.8,9.8,0.8,0.60,8.3,0.51,/en/players/17f3620a/matchlogs/2018-2019/summary/Krzysztof-Piatek-Match-Logs
412,Lucas Piazon,br,"MF,FW",Chievo,24,1994,4,0,84,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.0,0.16,0.1,0.16,/en/players/f201798c/matchlogs/2018-2019/summary/Lucas-Piazon-Match-Logs
413,Roberto Piccoli,it,FW,Atalanta,17,2001,2,0,48,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.0,0.44,0.2,0.44,/en/players/1cadaf34/matchlogs/2018-2019/summary/Roberto-Piccoli-Match-Logs
414,Andrea Pinamonti,it,FW,Frosinone,19,1999,27,17,"1,625",5,3,0,0,2,0,5,3,0.44,0.28,0.44,5.9,5.9,0.9,5.9,0.9,0.38,5.9,0.38,/en/players/08aa9cd1/matchlogs/2018-2019/summary/Andrea-Pinamonti-Match-Logs
415,Carlo Pinsoglio,it,GK,Juventus,28,1990,1,1,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/f6a06749/matchlogs/2018-2019/summary/Carlo-Pinsoglio-Match-Logs
416,Fabio Pisacane,it,DF,Cagliari,32,1986,27,24,"2,266",1,1,0,0,6,0,1,1,0.08,0.04,0.08,0.8,0.8,0.5,0.8,0.5,0.05,0.8,0.05,/en/players/56400c01/matchlogs/2018-2019/summary/Fabio-Pisacane-Match-Logs
417,Marko Pjaca,hr,"FW,MF",Fiorentina,23,1995,19,8,750,1,1,0,0,1,0,1,1,0.24,0.12,0.24,1.8,1.8,1.0,1.8,1.0,0.34,1.8,0.34,/en/players/2c38b327/matchlogs/2018-2019/summary/Marko-Pjaca-Match-Logs
418,Miralem Pjanić,ba,MF,Juventus,28,1990,31,27,"2,280",2,6,0,0,6,1,2,6,0.32,0.08,0.32,1.5,1.5,6.2,1.5,6.2,0.30,1.5,0.30,/en/players/ad6df2d5/matchlogs/2018-2019/summary/Miralem-Pjanic-Match-Logs
419,Andrea Poli,it,MF,Bologna,28,1989,30,23,"1,932",4,1,0,0,5,0,4,1,0.23,0.19,0.23,3.5,3.5,0.9,3.5,0.9,0.20,3.5,0.20,/en/players/b3fd7075/matchlogs/2018-2019/summary/Andrea-Poli-Match-Logs
420,Matteo Politano,it,"FW,MF",Inter,24,1993,36,31,"2,549",5,6,0,0,4,1,5,6,0.39,0.18,0.39,5.4,5.4,6.4,5.4,6.4,0.42,5.4,0.42,/en/players/5e861944/matchlogs/2018-2019/summary/Matteo-Politano-Match-Logs
421,Giacomo Poluzzi,it,GK,SPAL,30,1988,1,0,6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/07f55871/matchlogs/2018-2019/summary/Giacomo-Poluzzi-Match-Logs
422,Manolo Portanova,it,MF,Juventus,18,2000,1,0,33,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/c8c0dccd/matchlogs/2018-2019/summary/Manolo-Portanova-Match-Logs
423,Dennis Praet,be,MF,Sampdoria,24,1994,34,33,"2,890",2,3,0,0,6,0,2,3,0.16,0.06,0.16,1.8,1.8,2.8,1.8,2.8,0.14,1.8,0.14,/en/players/86695068/matchlogs/2018-2019/summary/Dennis-Praet-Match-Logs
424,Silvio Proto,be,GK,Lazio,35,1983,2,2,180,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/c8a88acd/matchlogs/2018-2019/summary/Silvio-Proto-Match-Logs
425,Ivan Provedel,it,GK,Empoli,24,1994,16,16,"1,440",0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.2,0.0,0.2,0.01,0.0,0.01,/en/players/277da414/matchlogs/2018-2019/summary/Ivan-Provedel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Manuel Pucciarelli,it,FW,Chievo,27,1991,10,3,302,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,/en/players/a1c7b425/matchlogs/2018-2019/summary/Manuel-Pucciarelli-Match-Logs
427,Erick Pulgar,cl,MF,Bologna,24,1994,28,27,"2,357",6,2,5,5,6,1,6,2,0.31,0.04,0.11,4.8,1.0,3.1,4.8,3.1,0.30,1.0,0.16,/en/players/4611e028/matchlogs/2018-2019/summary/Erick-Pulgar-Match-Logs
428,Ignacio Pussetto,ar,"FW,MF",Udinese,22,1995,35,24,"2,178",4,4,0,0,8,0,4,4,0.33,0.17,0.33,5.3,5.3,2.1,5.3,2.1,0.30,5.3,0.30,/en/players/62437b4f/matchlogs/2018-2019/summary/Ignacio-Pussetto-Match-Logs
429,Fabio Quagliarella,it,FW,Sampdoria,35,1983,37,37,"3,199",26,8,9,10,1,0,26,8,0.96,0.48,0.70,21.3,13.8,4.2,21.3,4.2,0.72,13.8,0.51,/en/players/ee4f2f3b/matchlogs/2018-2019/summary/Fabio-Quagliarella-Match-Logs
430,Ivan Radovanović,rs,MF,Chievo,29,1988,19,19,"1,706",0,0,0,0,6,0,0,0,0.00,0.00,0.00,0.6,0.6,0.4,0.6,0.4,0.05,0.6,0.05,/en/players/023937a9/matchlogs/2018-2019/summary/Ivan-Radovanovic-Match-Logs
431,Ivan Radovanović,rs,MF,Genoa,29,1988,16,15,"1,278",0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.1,0.04,0.4,0.04,/en/players/023937a9/matchlogs/2018-2019/summary/Ivan-Radovanovic-Match-Logs
432,Ionuț Radu,ro,GK,Genoa,21,1997,33,33,"2,970",0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.5,0.0,0.5,0.02,0.0,0.02,/en/players/67f649be/matchlogs/2018-2019/summary/Ionut-Radu-Match-Logs
433,Ștefan Radu,ro,DF,Lazio,31,1986,28,28,"2,243",0,1,0,0,5,0,0,1,0.04,0.00,0.04,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.04,/en/players/53de807a/matchlogs/2018-2019/summary/Stefan-Radu-Match-Logs
434,Gastón Ramírez,uy,"MF,FW",Sampdoria,27,1990,27,19,"1,578",4,4,0,0,7,1,4,4,0.46,0.23,0.46,2.6,2.6,3.9,2.6,3.9,0.37,2.6,0.37,/en/players/2c851997/matchlogs/2018-2019/summary/Gaston-Ramirez-Match-Logs
435,Andrea Ranocchia,it,"DF,MF",Inter,30,1988,4,0,62,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.0,0.17,0.1,0.17,/en/players/539230cf/matchlogs/2018-2019/summary/Andrea-Ranocchia-Match-Logs
436,Jacob Rasmussen,dk,"DF,MF",Empoli,21,1997,14,10,"1,016",0,1,0,0,3,0,0,1,0.09,0.00,0.09,0.2,0.2,0.1,0.2,0.1,0.03,0.2,0.03,/en/players/283699b4/matchlogs/2018-2019/summary/Jacob-Rasmussen-Match-Logs
437,Giacomo Raspadori,it,DF,Sassuolo,18,2000,1,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/6e058f06/matchlogs/2018-2019/summary/Giacomo-Raspadori-Match-Logs
438,Arkadiusz Reca,pl,"DF,FW",Atalanta,23,1995,3,0,49,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.3,0.0,0.3,0.47,0.0,0.47,/en/players/6213fd82/matchlogs/2018-2019/summary/Arkadiusz-Reca-Match-Logs
439,Vasco Regini,it,DF,SPAL,27,1990,4,1,81,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/339c6ed4/matchlogs/2018-2019/summary/Vasco-Regini-Match-Logs
440,Pepe Reina,es,GK,Milan,35,1982,4,2,330,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/e358587b/matchlogs/2018-2019/summary/Pepe-Reina-Match-Logs
441,Emiliano Rigoni,ar,"FW,MF",Atalanta,25,1993,12,6,522,3,0,0,0,1,0,3,0,0.52,0.52,0.52,1.7,1.7,0.4,1.7,0.4,0.36,1.7,0.36,/en/players/a1216563/matchlogs/2018-2019/summary/Emiliano-Rigoni-Match-Logs
442,Luca Rigoni,it,MF,Parma,33,1984,23,20,"1,761",2,1,0,0,5,0,2,1,0.15,0.10,0.15,3.2,3.2,0.8,3.2,0.8,0.20,3.2,0.20,/en/players/4dba2a97/matchlogs/2018-2019/summary/Luca-Rigoni-Match-Logs
443,Nicola Rigoni,it,MF,Chievo,27,1990,24,23,"1,951",0,1,0,0,9,1,0,1,0.05,0.00,0.05,1.6,1.6,0.4,1.6,0.4,0.09,1.6,0.09,/en/players/e327bd76/matchlogs/2018-2019/summary/Nicola-Rigoni-Match-Logs
444,Tomás Rincón,ve,MF,Torino,30,1988,34,32,"2,799",3,1,0,0,15,0,3,1,0.13,0.10,0.13,1.6,1.6,1.4,1.6,1.4,0.10,1.6,0.10,/en/players/f1cfc209/matchlogs/2018-2019/summary/Tomas-Rincon-Match-Logs
445,Alejandro Rodríguez,es,FW,Empoli,27,1991,1,0,25,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.0,1.60,0.4,1.60,/en/players/7602ddf6/matchlogs/2018-2019/summary/Alejandro-Rodriguez-Match-Logs
446,Ricardo Rodríguez,ch,DF,Milan,25,1992,35,35,"3,047",0,3,0,0,5,0,0,3,0.09,0.00,0.09,0.7,0.7,1.5,0.7,1.5,0.06,0.7,0.06,/en/players/7f78ad23/matchlogs/2018-2019/summary/Ricardo-Rodriguez-Match-Logs
447,Marko Rog,hr,MF,Napoli,23,1995,9,4,333,1,0,0,0,3,0,1,0,0.27,0.27,0.27,0.3,0.3,0.2,0.3,0.2,0.13,0.3,0.13,/en/players/b6b2b820/matchlogs/2018-2019/summary/Marko-Rog-Match-Logs
448,Rogério,br,"DF,MF",Sassuolo,20,1998,33,29,"2,672",1,2,0,0,9,1,1,2,0.10,0.03,0.10,2.2,2.2,1.8,2.2,1.8,0.13,2.2,0.13,/en/players/10e7f486/matchlogs/2018-2019/summary/Rogerio-Match-Logs
449,Esteban Rolón,ar,MF,Genoa,23,1995,19,10,"1,046",0,0,0,0,9,0,0,0,0.00,0.00,0.00,0.8,0.8,0.8,0.8,0.8,0.13,0.8,0.13,/en/players/10e25802/matchlogs/2018-2019/summary/Esteban-Rolon-Match-Logs
450,Filippo Romagna,it,DF,Cagliari,21,1997,18,16,"1,474",0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.0,0.03,0.5,0.03,/en/players/84594618/matchlogs/2018-2019/summary/Filippo-Romagna-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Alessio Romagnoli,it,DF,Milan,23,1995,32,32,"2,847",2,0,0,0,6,1,2,0,0.06,0.06,0.06,0.8,0.8,0.1,0.8,0.1,0.03,0.8,0.03,/en/players/3ead85f9/matchlogs/2018-2019/summary/Alessio-Romagnoli-Match-Logs
452,Cristian Romero,ar,DF,Genoa,20,1998,27,27,"2,336",2,2,0,0,11,2,2,2,0.15,0.08,0.15,1.4,1.4,0.5,1.4,0.5,0.08,1.4,0.08,/en/players/a3d94a58/matchlogs/2018-2019/summary/Cristian-Romero-Match-Logs
453,Rômulo,it,"MF,DF",Genoa,31,1987,17,17,"1,351",1,2,1,1,1,1,1,2,0.20,0.00,0.13,1.6,0.8,1.7,1.6,1.7,0.22,0.8,0.17,/en/players/07abb358/matchlogs/2018-2019/summary/Romulo-Match-Logs
454,Rômulo,it,"DF,MF",Lazio,31,1987,10,9,776,0,1,0,0,1,0,0,1,0.12,0.00,0.12,0.4,0.4,1.3,0.4,1.3,0.20,0.4,0.20,/en/players/07abb358/matchlogs/2018-2019/summary/Romulo-Match-Logs
455,Cristiano Ronaldo,pt,FW,Juventus,33,1985,31,30,"2,688",21,8,5,6,3,0,21,8,0.97,0.54,0.80,22.8,18.2,3.8,22.8,3.8,0.89,18.2,0.74,/en/players/dea698d9/matchlogs/2018-2019/summary/Cristiano-Ronaldo-Match-Logs
456,Marten de Roon,nl,MF,Atalanta,27,1991,35,34,"2,975",2,3,1,1,8,0,2,3,0.15,0.03,0.12,2.1,1.3,2.5,2.1,2.5,0.14,1.3,0.12,/en/players/2a1beb34/matchlogs/2018-2019/summary/Marten-de-Roon-Match-Logs
457,Luca Rossettini,it,DF,Chievo,33,1985,21,20,"1,823",0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.1,0.02,0.4,0.02,/en/players/47a500ae/matchlogs/2018-2019/summary/Luca-Rossettini-Match-Logs
458,Francesco Rossi,it,GK,Atalanta,27,1991,1,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/7b5f516f/matchlogs/2018-2019/summary/Francesco-Rossi-Match-Logs
459,Daniele Rugani,it,DF,Juventus,24,1994,15,15,"1,350",2,0,0,0,3,0,2,0,0.13,0.13,0.13,1.1,1.1,0.0,1.1,0.0,0.08,1.1,0.08,/en/players/14b8fcdf/matchlogs/2018-2019/summary/Daniele-Rugani-Match-Logs
460,Mário Rui,pt,DF,Napoli,27,1991,20,17,"1,417",1,1,0,0,5,1,1,1,0.13,0.06,0.13,0.7,0.7,2.2,0.7,2.2,0.19,0.7,0.19,/en/players/0b5a292a/matchlogs/2018-2019/summary/Mario-Rui-Match-Logs
461,Fabián Ruiz Peña,es,"MF,FW",Napoli,22,1996,27,20,"1,992",5,4,0,0,3,1,5,4,0.41,0.23,0.41,4.2,4.2,5.0,4.2,5.0,0.42,4.2,0.42,/en/players/c0c7ff58/matchlogs/2018-2019/summary/Fabian-Ruiz-Pena-Match-Logs
462,Jacopo Sala,it,DF,Sampdoria,26,1991,21,16,"1,518",0,1,0,0,5,0,0,1,0.06,0.00,0.06,0.3,0.3,1.3,0.3,1.3,0.09,0.3,0.09,/en/players/da5a981b/matchlogs/2018-2019/summary/Jacopo-Sala-Match-Logs
463,Bartosz Salamon,pl,DF,Frosinone,27,1991,20,19,"1,725",0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.5,0.5,0.1,0.5,0.1,0.03,0.5,0.03,/en/players/9b30df1e/matchlogs/2018-2019/summary/Bartosz-Salamon-Match-Logs
464,Paolo Sammarco,it,MF,Frosinone,35,1983,8,6,553,1,0,0,0,1,0,1,0,0.16,0.16,0.16,0.2,0.2,0.1,0.2,0.1,0.05,0.2,0.05,/en/players/3c1e4e84/matchlogs/2018-2019/summary/Paolo-Sammarco-Match-Logs
465,Antonio Sanabria,py,FW,Genoa,22,1996,15,9,766,3,0,0,1,1,0,3,0,0.35,0.35,0.35,4.4,3.6,0.3,4.4,0.3,0.55,3.6,0.46,/en/players/0a447501/matchlogs/2018-2019/summary/Antonio-Sanabria-Match-Logs
466,Sandro,br,MF,Genoa,29,1989,13,9,711,0,1,0,0,3,0,0,1,0.13,0.00,0.13,0.3,0.3,0.1,0.3,0.1,0.05,0.3,0.05,/en/players/c1c2c925/matchlogs/2018-2019/summary/Sandro-Match-Logs
467,Sandro,br,MF,Udinese,29,1989,12,7,594,0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.0,0.04,0.2,0.04,/en/players/c1c2c925/matchlogs/2018-2019/summary/Sandro-Match-Logs
468,Alex Sandro,br,DF,Juventus,27,1991,31,28,"2,387",1,2,0,0,7,0,1,2,0.11,0.04,0.11,1.8,1.8,3.3,1.8,3.3,0.19,1.8,0.19,/en/players/0d82903c/matchlogs/2018-2019/summary/Alex-Sandro-Match-Logs
469,Nicola Sansone,it,FW,Bologna,26,1991,15,13,"1,139",2,4,0,0,4,1,2,4,0.47,0.16,0.47,2.2,2.2,2.4,2.2,2.4,0.36,2.2,0.36,/en/players/7eb97a8e/matchlogs/2018-2019/summary/Nicola-Sansone-Match-Logs
470,Federico Santander,py,FW,Bologna,27,1991,32,23,"2,065",8,3,0,0,5,0,8,3,0.48,0.35,0.48,8.9,8.9,3.2,8.9,3.2,0.53,8.9,0.53,/en/players/df85d472/matchlogs/2018-2019/summary/Federico-Santander-Match-Logs
471,Davide Santon,it,DF,Roma,27,1991,17,11,"1,009",0,1,0,0,0,0,0,1,0.09,0.00,0.09,0.1,0.1,0.8,0.1,0.8,0.08,0.1,0.08,/en/players/88c89891/matchlogs/2018-2019/summary/Davide-Santon-Match-Logs
472,Samir Santos,br,DF,Udinese,23,1994,21,21,"1,797",2,0,0,0,7,0,2,0,0.10,0.10,0.10,0.5,0.5,1.4,0.5,1.4,0.10,0.5,0.10,/en/players/92b4758e/matchlogs/2018-2019/summary/Samir-Santos-Match-Logs
473,Riccardo Saponara,it,"MF,FW",Sampdoria,26,1991,22,11,905,2,4,0,0,2,0,2,4,0.60,0.20,0.60,1.6,1.6,1.8,1.6,1.8,0.34,1.6,0.34,/en/players/3bb7af3b/matchlogs/2018-2019/summary/Riccardo-Saponara-Match-Logs
474,Marco Sau,it,FW,Cagliari,30,1987,14,5,558,1,0,0,0,4,0,1,0,0.16,0.16,0.16,1.9,1.9,0.7,1.9,0.7,0.42,1.9,0.42,/en/players/1ad1f50d/matchlogs/2018-2019/summary/Marco-Sau-Match-Logs
475,Marco Sau,it,"MF,FW",Sampdoria,30,1987,5,0,55,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/1ad1f50d/matchlogs/2018-2019/summary/Marco-Sau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Ezequiel Schelotto,it,"DF,MF",Chievo,29,1989,4,2,143,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.6,0.0,0.6,0.38,0.0,0.38,/en/players/a6e316c1/matchlogs/2018-2019/summary/Ezequiel-Schelotto-Match-Logs
477,Nicolás Schiappacasse,uy,FW,Parma,19,1999,3,1,81,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/afe31d55/matchlogs/2018-2019/summary/Nicolas-Schiappacasse-Match-Logs
478,Pasquale Schiattarella,it,MF,SPAL,31,1987,28,20,"1,841",0,4,0,0,10,0,0,4,0.20,0.00,0.20,0.6,0.6,1.8,0.6,1.8,0.12,0.6,0.12,/en/players/bd84fc61/matchlogs/2018-2019/summary/Pasquale-Schiattarella-Match-Logs
479,Patrik Schick,cz,FW,Roma,22,1996,24,15,"1,314",3,0,0,0,4,0,3,0,0.21,0.21,0.21,4.7,4.7,1.2,4.7,1.2,0.41,4.7,0.41,/en/players/5d4f7d61/matchlogs/2018-2019/summary/Patrik-Schick-Match-Logs
480,Matteo Scozzarella,it,MF,Parma,30,1988,22,17,"1,459",0,3,0,0,8,0,0,3,0.19,0.00,0.19,0.2,0.2,1.5,0.2,1.5,0.11,0.2,0.11,/en/players/ea164f99/matchlogs/2018-2019/summary/Matteo-Scozzarella-Match-Logs
481,Simone Scuffet,it,GK,Udinese,22,1996,9,9,810,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/41bd99ea/matchlogs/2018-2019/summary/Simone-Scuffet-Match-Logs
482,Andrea Seculin,it,GK,Chievo,28,1990,2,1,91,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/c4f573f4/matchlogs/2018-2019/summary/Andrea-Seculin-Match-Logs
483,Adrian Šemper,hr,GK,Chievo,20,1998,6,6,540,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/f02dde20/matchlogs/2018-2019/summary/Adrian-Semper-Match-Logs
484,Stefano Sensi,it,MF,Sassuolo,22,1995,28,23,"1,972",2,4,0,0,8,0,2,4,0.27,0.09,0.27,2.0,2.0,3.2,2.0,3.2,0.24,2.0,0.24,/en/players/b70bde8f/matchlogs/2018-2019/summary/Stefano-Sensi-Match-Logs
485,Luigi Sepe,it,GK,Parma,27,1991,37,37,"3,330",0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,0.00,0.0,0.00,/en/players/343f753a/matchlogs/2018-2019/summary/Luigi-Sepe-Match-Logs
486,Leonardo Sernicola,it,FW,Sassuolo,21,1997,1,0,6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/dd7febd8/matchlogs/2018-2019/summary/Leonardo-Sernicola-Match-Logs
487,Stephan El Shaarawy,it,FW,Roma,25,1992,28,23,"2,104",11,3,0,0,2,0,11,3,0.60,0.47,0.60,7.2,7.2,5.7,7.2,5.7,0.55,7.2,0.55,/en/players/d3aaad90/matchlogs/2018-2019/summary/Stephan-El-Shaarawy-Match-Logs
