Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
320,Blaise Matuidi,fr,MF,Juventus,31,1987,26.9,54,39,20,22,12,54,53,39.6,32,597,164,27.5,20,22,12,45,10,0,35,29,83,16,0,/en/players/c0cddebe/matchlogs/2018-2019/defense/Blaise-Matuidi-Match-Logs
321,José Mauri,it,MF,Milan,22,1996,2.3,9,6,4,5,0,9,13,23.1,10,63,27,42.9,4,5,0,3,0,0,3,5,14,1,0,/en/players/644faf10/matchlogs/2018-2019/defense/Jose-Mauri-Match-Logs
322,Stephy Mavididi,eng,FW,Juventus,20,1998,0.2,0,0,0,0,0,0,0,,0,2,1,50.0,0,0,0,1,0,0,1,0,0,0,0,/en/players/30144daa/matchlogs/2018-2019/defense/Stephy-Mavididi-Match-Logs
323,Luca Mazzitelli,it,"MF,FW",Genoa,22,1995,3.6,9,7,5,2,2,9,3,33.3,2,74,15,20.3,5,2,2,4,1,0,3,4,13,6,0,/en/players/dc61b402/matchlogs/2018-2019/defense/Luca-Mazzitelli-Match-Logs
324,Ibrahima Mbaye,sn,DF,Bologna,23,1994,22.3,43,22,33,6,4,43,24,33.3,16,388,106,27.3,33,6,4,54,13,0,41,20,63,74,2,/en/players/cfbf9881/matchlogs/2018-2019/defense/Ibrahima-Mbaye-Match-Logs
325,Levan Mchedlidze,ge,"FW,DF",Empoli,28,1990,2.3,1,1,1,0,0,1,1,0.0,1,47,12,25.5,1,0,0,5,0,0,5,1,2,3,0,/en/players/54ab361e/matchlogs/2018-2019/defense/Levan-Mchedlidze-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Iuri Medeiros,pt,"MF,FW",Genoa,24,1994,1.2,1,0,0,1,0,1,1,0.0,1,16,4,25.0,0,1,0,2,0,0,2,1,2,0,0,/en/players/97e2aa67/matchlogs/2018-2019/defense/Iuri-Medeiros-Match-Logs
327,Nicky Medja,ch,MF,Fiorentina,18,2000,0.5,0,0,0,0,0,0,1,0.0,1,30,7,23.3,0,0,0,2,0,0,2,0,0,0,0,/en/players/714ffae7/matchlogs/2018-2019/defense/Nicky-Medja-Match-Logs
328,Riccardo Meggiorini,it,FW,Chievo,32,1985,17.2,24,15,5,12,7,24,22,18.2,18,404,77,19.1,5,12,7,23,3,0,20,9,33,25,0,/en/players/2ec0f902/matchlogs/2018-2019/defense/Riccardo-Meggiorini-Match-Logs
329,Soualiho Meïté,fr,MF,Torino,24,1994,29.5,61,48,19,28,14,61,51,33.3,34,559,166,29.7,19,28,14,59,6,0,53,31,92,21,0,/en/players/5cec2c74/matchlogs/2018-2019/defense/Soualiho-Meite-Match-Logs
330,Alex Meret,it,GK,Napoli,21,1997,12.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/9413b19f/matchlogs/2018-2019/defense/Alex-Meret-Match-Logs
331,Dries Mertens,be,FW,Napoli,31,1987,25.0,25,20,4,7,14,25,27,11.1,24,586,134,22.9,4,7,14,9,0,0,9,13,38,1,0,/en/players/89b2c8a9/matchlogs/2018-2019/defense/Dries-Mertens-Match-Logs
332,Petar Mićin,rs,MF,Udinese,19,1998,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/259deea9/matchlogs/2018-2019/defense/Petar-Micin-Match-Logs
333,Nikola Milenković,rs,DF,Fiorentina,20,1997,33.4,61,36,34,24,3,61,51,43.1,29,346,97,28.0,34,24,3,67,23,1,44,51,112,159,0,/en/players/bee704fc/matchlogs/2018-2019/defense/Nikola-Milenkovic-Match-Logs
334,Arkadiusz Milik,pl,FW,Napoli,24,1994,26.6,16,10,0,5,11,16,20,5.0,19,520,111,21.3,0,5,11,11,3,0,8,3,19,12,0,/en/players/85613cf0/matchlogs/2018-2019/defense/Arkadiusz-Milik-Match-Logs
335,Sergej Milinković-Savić,rs,MF,Lazio,23,1995,26.6,51,34,19,24,8,51,57,28.1,41,425,108,25.4,19,24,8,44,4,0,40,29,80,39,0,/en/players/4e6dbac4/matchlogs/2018-2019/defense/Sergej-Milinkovic-Savic-Match-Logs
336,Vanja Milinković-Savić,rs,GK,SPAL,21,1997,1.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/9fa26bc2/matchlogs/2018-2019/defense/Vanja-Milinkovic-Savic-Match-Logs
337,Vincenzo Millico,it,MF,Torino,17,2000,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/6817095b/matchlogs/2018-2019/defense/Vincenzo-Millico-Match-Logs
338,Kevin Mirallas,be,"FW,MF",Fiorentina,30,1987,14.4,17,11,6,6,5,17,19,15.8,16,253,73,28.9,6,6,5,26,2,0,24,5,22,6,0,/en/players/aa51343f/matchlogs/2018-2019/defense/Kevin-Mirallas-Match-Logs
339,Miranda,br,DF,Inter,33,1984,12.9,16,13,11,5,0,16,11,54.5,5,89,35,39.3,11,5,0,13,7,0,6,14,30,45,0,/en/players/314f2124/matchlogs/2018-2019/defense/Miranda-Match-Logs
340,Antonio Mirante,it,GK,Roma,35,1983,11.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/30223b33/matchlogs/2018-2019/defense/Antonio-Mirante-Match-Logs
341,Simone Missiroli,it,MF,SPAL,32,1986,30.5,53,38,25,22,6,53,56,30.4,39,525,129,24.6,25,22,6,68,15,0,53,42,95,48,0,/en/players/331c0a43/matchlogs/2018-2019/defense/Simone-Missiroli-Match-Logs
342,Cristian Molinaro,it,"DF,MF",Frosinone,35,1983,12.9,15,8,9,6,0,15,13,30.8,9,177,46,26.0,9,6,0,25,6,0,19,15,30,31,0,/en/players/1c8c5aed/matchlogs/2018-2019/defense/Cristian-Molinaro-Match-Logs
343,Gabriele Moncini,it,MF,SPAL,22,1996,0.1,1,0,1,0,0,1,0,,0,2,0,0.0,1,0,0,0,0,0,0,0,1,0,0,/en/players/c4efe2b4/matchlogs/2018-2019/defense/Gabriele-Moncini-Match-Logs
344,Cristóbal Montiel Rodríguez,es,FW,Fiorentina,18,2000,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,/en/players/dd52d069/matchlogs/2018-2019/defense/Cristobal-Montiel-Rodriguez-Match-Logs
345,Emiliano Moretti,it,DF,Torino,37,1981,22.3,24,20,14,10,0,24,20,40.0,12,193,73,37.8,14,10,0,30,10,0,20,23,47,79,0,/en/players/55667895/matchlogs/2018-2019/defense/Emiliano-Moretti-Match-Logs
346,Samuel Mráz,sk,FW,Empoli,21,1997,1.9,0,0,0,0,0,0,1,0.0,1,33,8,24.2,0,0,0,1,0,0,1,0,0,2,0,/en/players/be6c1ccc/matchlogs/2018-2019/defense/Samuel-Mraz-Match-Logs
347,Gianni Munari,it,MF,Parma,35,1983,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/e50613bd/matchlogs/2018-2019/defense/Gianni-Munari-Match-Logs
348,Alessandro Murgia,it,MF,SPAL,21,1996,11.9,29,18,15,13,1,29,33,27.3,24,267,51,19.1,15,13,1,22,3,0,19,20,49,12,0,/en/players/fb2c533b/matchlogs/2018-2019/defense/Alessandro-Murgia-Match-Logs
349,Alessandro Murgia,it,MF,Lazio,21,1996,0.1,1,1,0,1,0,1,0,,0,5,0,0.0,0,1,0,0,0,0,0,0,1,0,0,/en/players/fb2c533b/matchlogs/2018-2019/defense/Alessandro-Murgia-Match-Logs
350,Luis Muriel,co,FW,Fiorentina,27,1991,16.0,16,10,2,12,2,16,21,14.3,18,267,60,22.5,2,12,2,13,2,0,11,3,19,3,0,/en/players/eb2fe5b6/matchlogs/2018-2019/defense/Luis-Muriel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Nicola Murru,it,DF,Sampdoria,23,1994,32.6,102,61,50,36,16,102,56,67.9,18,390,121,31.0,50,36,16,89,19,0,70,40,142,75,2,/en/players/d183e9d6/matchlogs/2018-2019/defense/Nicola-Murru-Match-Logs
352,Mateo Musacchio,ar,DF,Milan,27,1990,29.0,36,18,25,10,1,36,31,45.2,17,264,77,29.2,25,10,1,40,20,0,20,31,67,119,3,/en/players/91899ca8/matchlogs/2018-2019/defense/Mateo-Musacchio-Match-Logs
353,Juan Musso,ar,GK,Udinese,24,1994,29.0,0,0,0,0,0,0,2,0.0,2,0,0,,0,0,0,0,0,0,0,2,2,0,0,/en/players/a111cf41/matchlogs/2018-2019/defense/Juan-Musso-Match-Logs
354,Ádám Nagy,hu,MF,Bologna,23,1995,10.8,28,22,13,13,2,28,25,32.0,17,230,55,23.9,13,13,2,25,6,0,19,28,56,18,0,/en/players/788b31e2/matchlogs/2018-2019/defense/Adam-Nagy-Match-Logs
355,Radja Nainggolan,be,MF,Inter,30,1988,21.9,37,29,11,17,9,37,27,40.7,16,415,109,26.3,11,17,9,19,3,0,16,9,46,9,1,/en/players/1f9328da/matchlogs/2018-2019/defense/Radja-Nainggolan-Match-Logs
356,Angelo Ndrecka,al,DF,Chievo,16,2001,1.0,2,1,1,1,0,2,0,,0,13,4,30.8,1,1,0,5,1,0,4,0,2,2,0,/en/players/fcd20025/matchlogs/2018-2019/defense/Angelo-Ndrecka-Match-Logs
357,Pedro Neto,pt,FW,Lazio,18,2000,0.5,0,0,0,0,0,0,0,,0,11,2,18.2,0,0,0,0,0,0,0,0,0,0,0,/en/players/7ba2eaa9/matchlogs/2018-2019/defense/Pedro-Neto-Match-Logs
358,Hans Nicolussi Caviglia,it,"MF,FW",Juventus,18,2000,0.6,1,1,0,1,0,1,1,0.0,1,14,4,28.6,0,1,0,2,1,0,1,0,1,0,0,/en/players/b136c945/matchlogs/2018-2019/defense/Hans-Nicolussi-Caviglia-Match-Logs
359,Dimitris Nikolaou,gr,DF,Empoli,19,1998,3.9,4,2,3,1,0,4,2,50.0,1,33,8,24.2,3,1,0,6,3,0,3,3,7,16,0,/en/players/cf961d8d/matchlogs/2018-2019/defense/Dimitris-Nikolaou-Match-Logs
360,Nicolas Nkoulou,cm,DF,Torino,28,1990,35.7,45,25,35,9,1,45,26,46.2,14,254,89,35.0,35,9,1,57,29,0,28,69,114,181,3,/en/players/93cf32a8/matchlogs/2018-2019/defense/Nicolas-Nkoulou-Match-Logs
361,Bram Nuytinck,nl,DF,Udinese,28,1990,23.6,57,40,39,14,4,57,44,54.5,20,242,77,31.8,39,14,4,58,32,0,26,29,86,117,0,/en/players/e33f36d5/matchlogs/2018-2019/defense/Bram-Nuytinck-Match-Logs
362,Steven Nzonzi,fr,MF,Roma,29,1988,29.1,64,45,23,33,8,64,51,43.1,29,479,123,25.7,23,33,8,52,22,0,30,27,91,48,0,/en/players/c7526c18/matchlogs/2018-2019/defense/Steven-Nzonzi-Match-Logs
363,Christian Nørgaard,dk,MF,Fiorentina,24,1994,3.6,9,6,2,7,0,9,10,60.0,4,77,21,27.3,2,7,0,4,0,0,4,10,19,12,0,/en/players/df0a4c90/matchlogs/2018-2019/defense/Christian-Norgaard-Match-Logs
364,Dimitri Oberlin,ch,FW,Empoli,20,1997,1.5,2,1,1,0,1,2,2,0.0,2,47,18,38.3,1,0,1,1,0,0,1,0,2,1,0,/en/players/af45e954/matchlogs/2018-2019/defense/Dimitri-Oberlin-Match-Logs
365,Joel Obi,ng,MF,Chievo,27,1991,7.3,22,14,6,13,3,22,13,30.8,9,205,49,23.9,6,13,3,10,1,0,9,14,36,12,0,/en/players/614c38fb/matchlogs/2018-2019/defense/Joel-Obi-Match-Logs
366,Jens Odgaard,dk,FW,Sassuolo,19,1999,0.2,0,0,0,0,0,0,0,,0,6,1,16.7,0,0,0,0,0,0,0,0,0,1,0,/en/players/75374ee7/matchlogs/2018-2019/defense/Jens-Odgaard-Match-Logs
367,Stefano Okaka,it,FW,Udinese,28,1989,10.8,18,9,5,9,4,18,18,55.6,8,210,43,20.5,5,9,4,7,2,0,5,0,18,13,0,/en/players/601ef102/matchlogs/2018-2019/defense/Stefano-Okaka-Match-Logs
368,Orji Okwonkwo,ng,FW,Bologna,20,1998,2.9,4,2,0,3,1,4,1,100.0,0,44,9,20.5,0,3,1,1,0,0,1,1,5,0,0,/en/players/905a4f61/matchlogs/2018-2019/defense/Orji-Okwonkwo-Match-Logs
369,Robin Olsen,se,GK,Roma,28,1990,27.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,0,0,0,1,1,0,0,0,0,1,1,/en/players/e7ee38c3/matchlogs/2018-2019/defense/Robin-Olsen-Match-Logs
370,Stephane Omeonga,be,MF,Genoa,22,1996,0.6,2,2,1,1,0,2,1,0.0,1,19,6,31.6,1,1,0,1,0,0,1,0,2,3,0,/en/players/72c803a0/matchlogs/2018-2019/defense/Stephane-Omeonga-Match-Logs
371,Nicholas Opoku,gh,DF,Udinese,20,1997,3.6,,2,,,,,,,,,,,,,,,,,,7,0,,,/en/players/b871bf55/matchlogs/2018-2019/defense/Nicholas-Opoku-Match-Logs
372,Nicholas Opoku,es,DF,Udinese,20,1997,6.5,,7,,,,,,,,,,,,,,,,,,13,0,,,/en/players/ae852b7d/matchlogs/2018-2019/defense/Nicholas-Opoku-Match-Logs
373,Riccardo Orsolini,it,"FW,MF",Bologna,21,1997,21.8,34,22,15,16,3,34,45,22.2,35,445,99,22.2,15,16,3,32,4,0,28,18,52,29,0,/en/players/e14ec482/matchlogs/2018-2019/defense/Riccardo-Orsolini-Match-Logs
374,David Ospina,co,GK,Napoli,29,1988,16.2,0,0,0,0,0,0,1,0.0,1,5,1,20.0,0,0,0,0,0,0,0,0,0,1,1,/en/players/82b1198a/matchlogs/2018-2019/defense/David-Ospina-Match-Logs
375,Adam Ounas,dz,"MF,FW",Napoli,21,1996,6.0,6,5,2,3,1,6,8,37.5,5,161,35,21.7,2,3,1,7,0,0,7,3,9,0,0,/en/players/ed90babd/matchlogs/2018-2019/defense/Adam-Ounas-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Simone Padoin,it,"DF,MF",Cagliari,34,1984,21.3,38,19,17,20,1,38,39,41.0,23,259,69,26.6,17,20,1,33,6,0,27,14,52,59,0,/en/players/5eb72339/matchlogs/2018-2019/defense/Simone-Padoin-Match-Logs
377,Luca Paganini,it,"DF,MF",Frosinone,25,1993,12.5,18,10,5,10,3,18,25,24.0,19,277,69,24.9,5,10,3,31,5,0,26,19,37,19,0,/en/players/e5b98a70/matchlogs/2018-2019/defense/Luca-Paganini-Match-Logs
378,Marko Pajač,hr,DF,Cagliari,25,1993,1.1,1,0,0,0,1,1,0,,0,10,3,30.0,0,0,1,2,0,0,2,1,2,1,0,/en/players/5df4ef30/matchlogs/2018-2019/defense/Marko-Pajac-Match-Logs
379,Marko Pajač,hr,DF,Empoli,25,1993,8.2,10,6,3,4,3,10,11,36.4,7,131,29,22.1,3,4,3,5,0,0,5,7,17,15,0,/en/players/5df4ef30/matchlogs/2018-2019/defense/Marko-Pajac-Match-Logs
380,Rodrigo Palacio,ar,FW,Bologna,36,1982,25.9,21,13,8,6,7,21,21,0.0,21,574,108,18.8,8,6,7,38,3,0,35,6,27,18,0,/en/players/8d8178ac/matchlogs/2018-2019/defense/Rodrigo-Palacio-Match-Logs
381,Alberto Paloschi,it,FW,SPAL,28,1990,9.6,13,6,5,4,4,13,6,50.0,3,217,49,22.6,5,4,4,7,3,0,4,1,14,0,0,/en/players/b5cae4e6/matchlogs/2018-2019/defense/Alberto-Paloschi-Match-Logs
382,Goran Pandev,mk,"FW,MF",Genoa,35,1983,12.5,18,10,0,13,5,18,13,23.1,10,195,48,24.6,0,13,5,7,1,0,6,1,19,3,0,/en/players/d711d04f/matchlogs/2018-2019/defense/Goran-Pandev-Match-Logs
383,Lucas Paquetá,br,MF,Milan,20,1997,9.4,18,11,10,5,3,18,22,4.5,21,252,50,19.8,10,5,3,13,1,0,12,4,22,11,0,/en/players/9b6f7fd5/matchlogs/2018-2019/defense/Lucas-Paqueta-Match-Logs
384,Vittorio Parigini,it,"MF,FW",Torino,22,1996,4.2,13,10,4,7,2,13,10,50.0,5,91,31,34.1,4,7,2,5,0,0,5,2,15,2,0,/en/players/75efed2e/matchlogs/2018-2019/defense/Vittorio-Parigini-Match-Logs
385,Marco Parolo,it,MF,Lazio,33,1985,28.5,69,42,25,33,11,69,83,28.9,59,638,144,22.6,25,33,11,62,17,0,45,28,97,50,0,/en/players/ed5886d2/matchlogs/2018-2019/defense/Marco-Parolo-Match-Logs
386,Mario Pašalić,hr,"MF,FW",Atalanta,23,1995,18.0,38,27,9,18,11,38,37,32.4,25,389,98,25.2,9,18,11,28,5,0,23,15,53,21,2,/en/players/e599253a/matchlogs/2018-2019/defense/Mario-Pasalic-Match-Logs
387,Manuel Pasqual,it,"DF,MF",Empoli,36,1982,14.9,26,15,13,10,3,26,41,39.0,25,247,58,23.5,13,10,3,20,0,0,20,12,38,31,0,/en/players/548902cc/matchlogs/2018-2019/defense/Manuel-Pasqual-Match-Logs
388,Javier Pastore,ar,MF,Roma,29,1989,6.6,6,3,3,2,1,6,15,13.3,13,116,36,31.0,3,2,1,6,1,0,5,3,9,5,0,/en/players/881ef58c/matchlogs/2018-2019/defense/Javier-Pastore-Match-Logs
389,Patric,es,"DF,MF",Lazio,25,1993,12.1,16,8,9,4,3,16,20,40.0,12,180,55,30.6,9,4,3,26,7,0,19,12,28,34,1,/en/players/f7223718/matchlogs/2018-2019/defense/Patric-Match-Logs
390,Leonardo Pavoletti,it,FW,Cagliari,29,1988,30.4,30,19,7,11,12,30,22,50.0,11,591,141,23.9,7,11,12,17,3,0,14,10,40,19,0,/en/players/d37b0350/matchlogs/2018-2019/defense/Leonardo-Pavoletti-Match-Logs
391,Nehuén Paz,ar,DF,Bologna,25,1993,1.3,2,0,2,0,0,2,2,50.0,1,7,0,0.0,2,0,0,1,0,0,1,0,2,1,0,/en/players/42b1a58a/matchlogs/2018-2019/defense/Nehuen-Paz-Match-Logs
392,João Pedro,br,"FW,MF",Cagliari,26,1992,28.4,19,13,2,10,7,19,18,16.7,15,356,77,21.6,2,10,7,30,8,0,22,6,25,14,0,/en/players/81255c03/matchlogs/2018-2019/defense/Joao-Pedro-Match-Logs
393,Gianluca Pegolo,it,GK,Sassuolo,37,1981,2.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/f058ed1f/matchlogs/2018-2019/defense/Gianluca-Pegolo-Match-Logs
394,Lorenzo Pellegrini,it,MF,Roma,22,1996,20.2,37,28,15,17,5,37,48,37.5,30,511,125,24.5,15,17,5,25,3,0,22,12,49,24,0,/en/players/4a5a45c7/matchlogs/2018-2019/defense/Lorenzo-Pellegrini-Match-Logs
395,Luca Pellegrini,it,DF,Roma,19,1999,1.8,2,2,1,1,0,2,1,0.0,1,22,4,18.2,1,1,0,3,1,0,2,3,5,2,0,/en/players/3b61c9ec/matchlogs/2018-2019/defense/Luca-Pellegrini-Match-Logs
396,Luca Pellegrini,it,DF,Cagliari,19,1999,10.4,21,16,13,6,2,21,26,53.8,12,185,54,29.2,13,6,2,20,2,0,18,18,39,23,0,/en/players/3b61c9ec/matchlogs/2018-2019/defense/Luca-Pellegrini-Match-Logs
397,Sergio Pellissier,it,FW,Chievo,39,1979,10.6,4,2,2,0,2,4,7,28.6,5,155,37,23.9,2,0,2,8,1,0,7,3,7,7,0,/en/players/878ee034/matchlogs/2018-2019/defense/Sergio-Pellissier-Match-Logs
398,Federico Peluso,it,DF,Sassuolo,34,1984,15.1,24,14,17,5,2,24,13,69.2,4,119,40,33.6,17,5,2,17,3,0,14,23,47,66,1,/en/players/4f2908e5/matchlogs/2018-2019/defense/Federico-Peluso-Match-Logs
399,Pepín,gq,MF,Parma,21,1996,0.9,3,0,3,0,0,3,4,25.0,3,49,8,16.3,3,0,0,0,0,0,0,3,6,1,0,/en/players/7afb1573/matchlogs/2018-2019/defense/Pepin-Match-Logs
400,Pedro Pereira,pt,"DF,MF",Genoa,20,1998,15.4,29,20,18,5,6,29,25,60.0,10,258,64,24.8,18,5,6,25,3,0,22,15,44,53,1,/en/players/c77be0cf/matchlogs/2018-2019/defense/Pedro-Pereira-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Stipe Perica,hr,FW,Frosinone,23,1995,5.3,2,1,0,2,0,2,4,0.0,4,88,17,19.3,0,2,0,4,0,0,4,1,3,4,1,/en/players/269b4638/matchlogs/2018-2019/defense/Stipe-Perica-Match-Logs
402,Mattia Perin,it,GK,Juventus,25,1992,9.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,/en/players/4c62d0c8/matchlogs/2018-2019/defense/Mattia-Perin-Match-Logs
403,Ivan Perišić,hr,"FW,MF",Inter,29,1989,30.0,33,19,6,16,11,33,60,25.0,45,611,153,25.0,6,16,11,53,5,0,48,22,55,44,0,/en/players/6fe90922/matchlogs/2018-2019/defense/Ivan-Perisic-Match-Logs
404,Diego Perotti,ar,"FW,MF",Roma,30,1988,7.4,13,7,6,4,3,13,19,21.1,15,144,40,27.8,6,4,3,7,0,0,7,4,17,3,0,/en/players/a40d5a0c/matchlogs/2018-2019/defense/Diego-Perotti-Match-Logs
405,Matteo Pessina,it,MF,Atalanta,21,1997,2.6,3,2,1,2,0,3,2,0.0,2,56,11,19.6,1,2,0,2,0,0,2,1,4,7,0,/en/players/780e3631/matchlogs/2018-2019/defense/Matteo-Pessina-Match-Logs
406,Andrea Petagna,it,FW,SPAL,23,1995,33.7,17,10,4,8,5,17,14,35.7,9,318,69,21.7,4,8,5,28,13,0,15,5,22,19,0,/en/players/03f946ed/matchlogs/2018-2019/defense/Andrea-Petagna-Match-Logs
407,Germán Pezzella,ar,DF,Fiorentina,27,1991,31.7,64,49,46,17,1,64,59,52.5,28,246,78,31.7,46,17,1,56,31,0,25,58,122,174,1,/en/players/8c725b43/matchlogs/2018-2019/defense/German-Pezzella-Match-Logs
408,Giuseppe Pezzella,it,DF,Genoa,20,1997,1.2,4,0,3,1,0,4,1,0.0,1,26,2,7.7,3,1,0,2,0,0,2,1,5,2,1,/en/players/149c5f5d/matchlogs/2018-2019/defense/Giuseppe-Pezzella-Match-Logs
409,Giuseppe Pezzella,it,"DF,MF",Udinese,20,1997,2.0,4,1,2,2,0,4,9,33.3,6,35,9,25.7,2,2,0,5,1,0,4,1,5,5,0,/en/players/149c5f5d/matchlogs/2018-2019/defense/Giuseppe-Pezzella-Match-Logs
410,Krzysztof Piątek,pl,FW,Milan,23,1995,15.3,11,5,2,1,8,11,12,16.7,10,387,66,17.1,2,1,8,9,3,0,6,1,12,14,0,/en/players/17f3620a/matchlogs/2018-2019/defense/Krzysztof-Piatek-Match-Logs
411,Krzysztof Piątek,pl,FW,Genoa,23,1995,17.7,10,6,3,5,2,10,17,11.8,15,326,76,23.3,3,5,2,15,3,0,12,3,13,19,1,/en/players/17f3620a/matchlogs/2018-2019/defense/Krzysztof-Piatek-Match-Logs
412,Lucas Piazon,br,"MF,FW",Chievo,24,1994,0.9,0,0,0,0,0,0,3,0.0,3,31,5,16.1,0,0,0,2,0,0,2,1,1,0,0,/en/players/f201798c/matchlogs/2018-2019/defense/Lucas-Piazon-Match-Logs
413,Roberto Piccoli,it,FW,Atalanta,17,2001,0.5,1,0,0,1,0,1,1,100.0,0,5,1,20.0,0,1,0,1,0,0,1,0,1,0,0,/en/players/1cadaf34/matchlogs/2018-2019/defense/Roberto-Piccoli-Match-Logs
414,Andrea Pinamonti,it,FW,Frosinone,19,1999,18.1,15,8,2,9,4,15,21,9.5,19,487,100,20.5,2,9,4,12,2,0,10,5,20,14,0,/en/players/08aa9cd1/matchlogs/2018-2019/defense/Andrea-Pinamonti-Match-Logs
415,Carlo Pinsoglio,it,GK,Juventus,28,1990,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/f6a06749/matchlogs/2018-2019/defense/Carlo-Pinsoglio-Match-Logs
416,Fabio Pisacane,it,DF,Cagliari,32,1986,25.2,44,25,32,9,3,44,43,44.2,24,196,56,28.6,32,9,3,37,18,0,19,25,69,119,5,/en/players/56400c01/matchlogs/2018-2019/defense/Fabio-Pisacane-Match-Logs
417,Marko Pjaca,hr,"FW,MF",Fiorentina,23,1995,8.3,8,8,2,3,3,8,8,25.0,6,90,25,27.8,2,3,3,8,0,0,8,6,14,4,0,/en/players/2c38b327/matchlogs/2018-2019/defense/Marko-Pjaca-Match-Logs
418,Miralem Pjanić,ba,MF,Juventus,28,1990,25.3,40,18,13,20,7,40,64,21.9,50,486,114,23.5,13,20,7,37,6,0,31,36,76,12,2,/en/players/ad6df2d5/matchlogs/2018-2019/defense/Miralem-Pjanic-Match-Logs
419,Andrea Poli,it,MF,Bologna,28,1989,21.5,67,49,37,21,9,67,74,32.4,50,662,181,27.3,37,21,9,42,5,0,37,36,103,14,2,/en/players/b3fd7075/matchlogs/2018-2019/defense/Andrea-Poli-Match-Logs
420,Matteo Politano,it,"FW,MF",Inter,24,1993,28.3,18,9,8,7,3,18,33,18.2,27,486,109,22.4,8,7,3,23,2,0,21,16,34,7,0,/en/players/5e861944/matchlogs/2018-2019/defense/Matteo-Politano-Match-Logs
421,Giacomo Poluzzi,it,GK,SPAL,30,1988,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/07f55871/matchlogs/2018-2019/defense/Giacomo-Poluzzi-Match-Logs
422,Manolo Portanova,it,MF,Juventus,18,2000,0.4,1,1,0,1,0,1,1,0.0,1,11,4,36.4,0,1,0,2,0,0,2,1,2,1,0,/en/players/c8c0dccd/matchlogs/2018-2019/defense/Manolo-Portanova-Match-Logs
423,Dennis Praet,be,MF,Sampdoria,24,1994,32.1,76,55,27,39,10,76,64,45.3,35,584,141,24.1,27,39,10,56,3,0,53,37,113,36,0,/en/players/86695068/matchlogs/2018-2019/defense/Dennis-Praet-Match-Logs
424,Silvio Proto,be,GK,Lazio,35,1983,2.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/c8a88acd/matchlogs/2018-2019/defense/Silvio-Proto-Match-Logs
425,Ivan Provedel,it,GK,Empoli,24,1994,16.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/277da414/matchlogs/2018-2019/defense/Ivan-Provedel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Manuel Pucciarelli,it,FW,Chievo,27,1991,3.4,5,2,3,1,1,5,6,50.0,3,98,21,21.4,3,1,1,7,0,0,7,3,8,0,0,/en/players/a1c7b425/matchlogs/2018-2019/defense/Manuel-Pucciarelli-Match-Logs
427,Erick Pulgar,cl,MF,Bologna,24,1994,26.2,79,53,42,29,8,79,81,38.3,50,532,163,30.6,42,29,8,43,6,0,37,49,128,50,1,/en/players/4611e028/matchlogs/2018-2019/defense/Erick-Pulgar-Match-Logs
428,Ignacio Pussetto,ar,"FW,MF",Udinese,22,1995,24.2,65,51,29,24,12,65,48,33.3,32,554,119,21.5,29,24,12,56,3,0,53,28,93,29,0,/en/players/62437b4f/matchlogs/2018-2019/defense/Ignacio-Pussetto-Match-Logs
